Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Trindon Holliday,DEN,0,0,,0,0,2,12,6.0,0,12
Omar Bolden,DEN,4,68,17.0,0,24,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Eddie Royal,SDG,0,0,,0,0,3,14,4.7,0,7
Eric Weddle,SDG,0,0,,0,0,1,0,0.0,0,0
Richard Goodman,SDG,4,115,28.8,0,39,0,0,,0,0
Curtis Brinkley,SDG,1,11,11.0,0,11,0,0,,0,0
