Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3,8:09,4,5,JAX 27,0,10,"Logan Cooke punts 43 yards, returned by Chester Rogers for 1 yard (tackle by Chris Claybrooks)",,
3,8:01,1,10,TEN 31,0,10,Ryan Tannehill pass incomplete short left,,
3,7:54,2,10,TEN 31,0,10,D'Onta Foreman left tackle for 1 yard (tackle by Malcom Brown),,
3,7:09,3,9,TEN 32,0,10,Ryan Tannehill pass complete short right to Anthony Firkser for 10 yards (tackle by Damien Wilson),,
3,6:28,1,10,TEN 42,0,10,Dontrell Hilliard left tackle for -1 yards (tackle by K'Lavon Chaisson),,
3,5:42,2,11,TEN 41,0,10,"Ryan Tannehill pass complete short left to Geoff Swaim for 24 yards (tackle by Rayshawn Jenkins). Penalty on Andrew Wingard: Low Block, 15 yards (accepted)",,
3,5:20,1,10,JAX 20,0,10,Ryan Tannehill pass complete short middle to Racey McMath for 9 yards (tackle by Myles Jack),,
3,4:36,2,1,JAX 11,0,10,Ryan Tannehill pass incomplete short left intended for Geoff Swaim,,
3,4:31,3,1,JAX 11,0,10,Ryan Tannehill up the middle for 2 yards (tackle by Malcom Brown),,
3,3:49,1,9,JAX 9,0,10,Ryan Tannehill pass incomplete short right intended for MyCole Pruitt,,
3,3:41,2,9,JAX 9,0,10,D'Onta Foreman left tackle for 4 yards (tackle by DaVon Hamilton),,
3,2:56,3,5,JAX 5,0,16,"Ryan Tannehill scrambles for 5 yards, touchdown",,
3,2:51,,,JAX 15,0,17,Randy Bullock kicks extra point good,,
3,2:51,,,TEN 35,0,17,"Randy Bullock kicks off 66 yards, returned by Jaydon Mickens for 16 yards (tackle by Derick Roberson and Dane Cruikshank)",,
3,2:46,1,10,JAX 15,0,17,Trevor Lawrence pass complete short right to Laquon Treadwell for 9 yards (tackle by Buster Skrine),,
3,2:25,2,1,JAX 24,0,17,Trevor Lawrence pass complete short left to Marvin Jones for 9 yards (tackle by Kristian Fulton),,
3,2:02,1,10,JAX 33,0,17,Trevor Lawrence pass incomplete short middle intended for James O'Shaughnessy (defended by Amani Hooker),,
3,1:58,2,10,JAX 33,0,17,"Trevor Lawrence pass complete deep left to Marvin Jones for no gain (tackle by Kristian Fulton). Penalty on Andrew Norwell: Offensive Holding, 10 yards (offset) . Penalty on Kristian Fulton: Defensive Pass Interference, 15 yards (offset) (no play)",,
3,1:40,2,10,JAX 33,0,17,Trevor Lawrence pass complete deep right to Laquon Treadwell for 41 yards (tackle by Amani Hooker),,
3,1:06,1,10,TEN 26,0,17,"Trevor Lawrence pass complete short middle to James Robinson for no gain (tackle by Naquan Jones and Rashaan Evans). Penalty on Ben Bartch: Offensive Holding, 10 yards (accepted) (no play)",,
3,0:33,1,20,TEN 36,0,17,Trevor Lawrence pass short middle intended for Tavon Austin is intercepted by Jayon Brown at TEN-31 and returned for 2 yards (tackle by Tavon Austin),,
3,0:29,1,10,TEN 33,0,17,Ryan Tannehill pass complete short right to MyCole Pruitt for 5 yards (tackle by Myles Jack),,
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,TEN 38,0,17,Jeremy McNichols up the middle for 6 yards (tackle by Tyson Campbell and Lerentee McCray),,
4,14:23,1,10,TEN 44,0,17,Ryan Tannehill sacked by Jihad Ward for -8 yards,,
4,13:41,2,18,TEN 36,0,17,Ryan Tannehill pass complete short middle to Chester Rogers for 13 yards (tackle by Myles Jack),,
4,12:57,3,5,TEN 49,0,17,Ryan Tannehill sacked by Roy Robertson-Harris for -8 yards,,
4,12:05,4,13,TEN 41,0,17,"Brett Kern punts 35 yards, fair catch by Jaydon Mickens at JAC-25. Penalty on Dane Cruikshank: Player Out of Bounds on a Punt, 5 yards (accepted)",,
4,11:59,1,10,JAX 29,0,17,Trevor Lawrence pass complete short right to James O'Shaughnessy for 6 yards (tackle by Elijah Molden),,
4,11:32,2,4,JAX 35,0,17,James Robinson up the middle for 1 yard (tackle by Jeffery Simmons),,
4,11:01,3,3,JAX 36,0,17,"Penalty on Jawaan Taylor: False Start, 5 yards (accepted) (no play)",,
4,11:01,3,8,JAX 31,0,17,Trevor Lawrence pass deep left intended for Jaydon Mickens is intercepted by Kristian Fulton at TEN-18 and returned for no gain (tackle by Jaydon Mickens),,
4,10:50,1,10,TEN 18,0,17,Jeremy McNichols left guard for 1 yard (tackle by Roy Robertson-Harris),,
4,10:06,2,9,TEN 19,0,17,Jeremy McNichols right tackle for 1 yard (tackle by DaVon Hamilton),,
4,9:23,3,8,TEN 20,0,17,Ryan Tannehill pass incomplete deep right intended for Racey McMath,,
4,9:18,4,8,TEN 20,0,17,"Brett Kern punts 39 yards, fair catch by Jaydon Mickens at JAC-41",,
4,9:12,1,10,JAX 41,0,17,Trevor Lawrence pass incomplete short right intended for Laviska Shenault,,
4,9:08,2,10,JAX 41,0,17,Trevor Lawrence pass incomplete short left intended for Laquon Treadwell (defended by Kristian Fulton),,
4,9:03,3,10,JAX 41,0,17,Trevor Lawrence pass incomplete deep left,,
4,8:55,4,10,JAX 41,0,17,Trevor Lawrence pass complete short right to Laquon Treadwell for 12 yards (tackle by Greg Mabin),,
4,8:31,1,10,TEN 47,0,17,Trevor Lawrence pass incomplete short middle intended for Carlos Hyde (defended by Jeffery Simmons),,
4,8:27,2,10,TEN 47,0,17,Trevor Lawrence pass complete short right to Carlos Hyde for 6 yards (tackle by Jayon Brown and Derick Roberson),,
4,7:51,3,4,TEN 41,0,17,Trevor Lawrence sacked by Derick Roberson for -20 yards,,
4,7:08,4,24,JAX 39,0,17,"Logan Cooke punts 54 yards, returned by Chester Rogers for 10 yards (tackle by Dare Ogunbowale)",,
4,6:55,1,10,TEN 17,0,17,Ryan Tannehill pass complete short right to Nick Westbrook-Ikhine for 7 yards (tackle by Shaquill Griffin),,
4,6:14,2,3,TEN 24,0,17,Jeremy McNichols left tackle for 12 yards (tackle by Damien Wilson and Tyson Campbell),,
4,5:26,1,10,TEN 36,0,17,Jeremy McNichols left tackle for no gain (tackle by Damien Wilson),,
4,4:41,2,10,TEN 36,0,17,Ryan Tannehill pass incomplete deep left intended for MyCole Pruitt,,
4,4:35,3,10,TEN 36,0,17,Ryan Tannehill pass incomplete intended for Dontrell Hilliard,,
4,4:30,4,10,TEN 36,0,17,"Brett Kern punts 46 yards, fair catch by Jaydon Mickens at JAC-18",,
4,4:24,1,10,JAX 18,0,17,"James Robinson for no gain (tackle by Jayon Brown). Penalty on Andrew Norwell: Offensive Holding, 9 yards (accepted) (no play)",,
4,4:16,1,19,JAX 9,0,17,Trevor Lawrence pass complete short left to James O'Shaughnessy for 3 yards (tackle by Chris Jones and Elijah Molden),,
4,3:44,2,16,JAX 12,0,17,Trevor Lawrence pass deep middle intended for Laquon Treadwell is intercepted by Buster Skrine at JAC-31 and returned for 17 yards (tackle by Laquon Treadwell and James Robinson),,
4,3:32,1,10,JAX 14,0,17,"Jeremy McNichols for no gain (tackle by Myles Jack). Penalty on Aaron Brewer: Offensive Holding, 10 yards (accepted) (no play)",,
4,3:27,1,20,JAX 24,0,17,Jeremy McNichols left tackle for 2 yards (tackle by Myles Jack),,
4,2:37,,,,,,Timeout #1 by Tennessee Titans,,
4,2:37,2,18,JAX 22,0,17,Ryan Tannehill pass complete short right to Geoff Swaim for 12 yards (tackle by Rayshawn Jenkins),,
4,2:28,,,,,,Timeout #1 by Jacksonville Jaguars,,
4,2:28,3,6,JAX 10,0,17,Jeremy McNichols up the middle for -1 yards (tackle by Roy Robertson-Harris and Adam Gotsis),,
4,2:24,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,2:24,4,7,JAX 11,0,20,Randy Bullock 29 yard field goal good,,
4,2:20,,,TEN 35,0,20,"Randy Bullock kicks off 65 yards, touchback.",,
4,2:20,1,10,JAX 25,0,20,Trevor Lawrence pass incomplete short left intended for Laviska Shenault,,
4,2:16,2,10,JAX 25,0,20,Trevor Lawrence pass complete short middle to Dare Ogunbowale for 2 yards (tackle by Elijah Molden),,
4,2:00,3,8,JAX 27,0,20,Trevor Lawrence pass incomplete short right intended for Dare Ogunbowale,,
4,1:56,4,8,JAX 27,0,20,Trevor Lawrence pass complete short left to Dare Ogunbowale for 3 yards (tackle by Matthias Farley and Naquan Jones),,
4,1:47,1,10,JAX 30,0,20,Logan Woodside kneels for -1 yards,,
4,1:07,2,11,JAX 31,0,20,Logan Woodside kneels for -1 yards,,
4,0:31,3,12,JAX 32,0,20,Logan Woodside kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
