#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,8:42,NWE 21,1,0:11,0,Interception
2,1,7:42,NWE 25,11,5:20,47,Field Goal
3,1,0:27,NWE 28,4,0:47,21,Punt
4,2,12:40,ARI 46,7,3:32,30,Field Goal
5,2,6:04,NWE 48,3,1:38,-17,Punt
6,2,2:59,NWE 10,7,2:59,43,Punt
7,3,15:00,NWE 20,7,2:07,47,Field Goal
8,3,10:49,NWE 10,3,1:08,1,Blocked Punt
9,3,8:52,NWE 20,12,6:06,41,Punt
10,4,14:00,NWE 20,5,2:06,37,Punt
11,4,7:56,NWE 36,6,1:11,29,Field Goal
12,4,5:42,NWE 18,11,3:36,82,Touchdown
13,4,1:01,ARI 30,6,1:00,6,Missed FG
