Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Courtland Sutton,DEN,9,5,113,0,3,101,20.2,12,2.4,14.6,0,,0,0.0,0,100.5
Noah Fant,DEN,10,4,60,0,3,33,8.3,27,6.8,8.4,0,,0,0.0,1,20.8
Tim Patrick,DEN,8,4,77,0,3,73,18.3,4,1.0,14.4,0,,1,12.5,0,83.9
Phillip Lindsay,DEN,2,2,8,0,0,-8,-4.0,16,8.0,-4.0,0,,0,0.0,0,83.3
Royce Freeman,DEN,1,1,14,0,1,0,0.0,14,14.0,0.0,0,,0,0.0,0,118.7
Troy Fumagalli,DEN,3,1,3,1,1,3,3.0,0,0.0,3.7,0,,0,0.0,0,81.9
Andy Janovich,DEN,1,1,3,0,0,-1,-1.0,4,4.0,-1.0,0,,0,0.0,0,79.2
Devontae Booker,DEN,2,0,0,0,,0,,0,,1.5,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Olabisi Johnson,MIN,9,6,35,0,1,29,4.8,6,1.0,12.2,0,,0,0.0,0,73.8
Dalvin Cook,MIN,6,5,31,0,1,-11,-2.2,42,8.4,-2.5,0,,1,16.7,0,88.2
Stefon Diggs,MIN,5,5,121,1,4,98,19.6,23,4.6,19.6,0,,0,0.0,0,158.3
Kyle Rudolph,MIN,5,5,67,1,3,43,8.6,24,4.8,8.6,0,,0,0.0,0,158.3
Irv Smith Jr.,MIN,3,3,20,1,2,17,5.7,3,1.0,5.7,0,,0,0.0,0,134.0
Tyler Conklin,MIN,3,2,28,0,1,24,12.0,4,2.0,8.0,0,,0,0.0,0,96.5
Ameer Abdullah,MIN,2,2,11,0,1,-6,-3.0,17,8.5,-3.0,0,,0,0.0,0,89.6
C.J. Ham,MIN,1,1,6,0,,2,2.0,4,4.0,2.0,0,,0,0.0,0,91.7
Laquon Treadwell,MIN,1,0,0,0,,0,,0,,8.0,0,,1,100.0,0,39.6
