Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Tyler Allgeier,ATL,14,45,0,2,15,1.1,30,2.1,0,
Bijan Robinson,ATL,7,11,0,1,1,0.1,10,1.4,1,7.0
Cordarrelle Patterson,ATL,5,-2,0,0,-3,-0.6,1,0.2,0,
Desmond Ridder,ATL,5,-2,0,0,-2,-0.4,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Chuba Hubbard,CAR,22,87,0,6,43,2.0,44,2.0,2,11.0
Miles Sanders,CAR,6,2,0,,-4,-0.7,6,1.0,1,6.0
Ihmir Smith-Marsette,CAR,4,31,0,1,16,4.0,15,3.8,2,2.0
Bryce Young,CAR,4,9,0,1,-3,-0.8,12,3.0,1,4.0
