Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Joe Barksdale,T,68,100%,0,0%,6,32%
Russell Okung,T,68,100%,0,0%,6,32%
Dan Feeney,G,68,100%,0,0%,6,32%
Kenny Wiggins,G,68,100%,0,0%,6,32%
Spencer Pulley,C,68,100%,0,0%,0,0%
Philip Rivers,QB,68,100%,0,0%,0,0%
Tyrell Williams,WR,60,88%,0,0%,1,5%
Keenan Allen,WR,59,87%,0,0%,0,0%
Hunter Henry,TE,52,76%,0,0%,0,0%
Travis Benjamin,WR,44,65%,0,0%,5,26%
Melvin Gordon,RB,42,62%,0,0%,0,0%
Austin Ekeler,RB,26,38%,0,0%,11,58%
Antonio Gates,TE,18,26%,0,0%,0,0%
Jeff Cumberland,TE,15,22%,0,0%,11,58%
Michael Schofield,G,9,13%,0,0%,6,32%
Derek Watt,FB,7,10%,0,0%,19,100%
Sean McGrath,TE,7,10%,0,0%,8,42%
Mike Williams,WR,1,1%,0,0%,0,0%
Casey Hayward,CB,0,0%,55,100%,0,0%
Tre Boston,FS,0,0%,55,100%,0,0%
Jahleel Addae,SS,0,0%,55,100%,0,0%
Trevor Williams,CB,0,0%,51,93%,0,0%
Denzel Perryman,LB,0,0%,50,91%,0,0%
Adrian Phillips,SS,0,0%,48,87%,7,37%
Desmond King,CB,0,0%,44,80%,12,63%
Melvin Ingram,DE,0,0%,44,80%,0,0%
Joey Bosa,DE,0,0%,42,76%,0,0%
Corey Liuget,DT,0,0%,28,51%,0,0%
Brandon Mebane,NT,0,0%,25,45%,0,0%
Darius Philon,DT,0,0%,25,45%,0,0%
Damion Square,NT,0,0%,20,36%,0,0%
Tenny Palepoi,DT,0,0%,15,27%,2,11%
Kyle Emanuel,LB,0,0%,14,25%,0,0%
Chris McCain,DE,0,0%,13,24%,6,32%
Hayes Pullard,LB,0,0%,11,20%,0,0%
Rayshawn Jenkins,SS,0,0%,7,13%,13,68%
Jatavis Brown,LB,0,0%,3,5%,8,42%
Nick Dzubnar,LB,0,0%,0,0%,13,68%
Andre Williams,RB,0,0%,0,0%,13,68%
Michael Davis,CB,0,0%,0,0%,11,58%
Drew Kaser,P,0,0%,0,0%,8,42%
Sam Tevi,T,0,0%,0,0%,8,42%
Korey Toomer,LB,0,0%,0,0%,7,37%
Kellen Clemens,QB,0,0%,0,0%,6,32%
Mike Windt,LS,0,0%,0,0%,6,32%
Nick Novak,K,0,0%,0,0%,4,21%
