Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
2,11:13,3,8,SEA 27,7,10,Russell Wilson pass complete short right to Travis Homer for 23 yards (tackle by Breon Borders),,
2,10:27,1,10,SEA 50,7,10,Tyler Lockett right end for 2 yards (tackle by Markus Golden),,
2,9:56,2,8,ARI 48,7,10,Russell Wilson pass incomplete short left intended for D.K. Metcalf,,
2,9:52,3,8,ARI 48,7,10,Russell Wilson pass complete deep right to D.K. Metcalf for 31 yards (tackle by Jalen Thompson),,
2,9:05,1,10,ARI 17,7,10,Rashaad Penny right end for no gain (tackle by Michael Dogbe),,
2,8:23,2,10,ARI 17,7,10,Russell Wilson pass incomplete deep middle intended for Colby Parkinson,,
2,8:19,3,10,ARI 17,7,10,Russell Wilson pass complete short right to Colby Parkinson for 12 yards (tackle by Breon Borders),,
2,7:45,1,5,ARI 5,13,10,"Russell Wilson pass complete short right to Tyler Lockett for 5 yards, touchdown",,
2,7:41,,,ARI 15,14,10,Jason Myers kicks extra point good,,
2,7:41,,,SEA 35,14,10,"Jason Myers kicks off 65 yards, touchback.",,
2,7:41,1,10,ARI 25,14,10,"Kyler Murray pass complete deep right to A.J. Green for 31 yards (tackle by Sidney Jones). Penalty on Christian Kirk: Illegal Shift, 5 yards (accepted) (no play)",,
2,7:03,1,15,ARI 20,14,10,Kyler Murray scrambles left end for 6 yards (tackle by Cody Barton),,
2,6:19,2,9,ARI 26,14,10,Kyler Murray pass complete short left to Antoine Wesley for 8 yards (tackle by Josh Jones and Jordyn Brooks),,
2,5:40,3,1,ARI 34,14,10,James Conner up the middle for 2 yards (tackle by Cody Barton),,
2,5:07,1,10,ARI 36,14,10,Kyler Murray pass complete short right to Greg Dortch for 1 yard (tackle by Ugo Amadi),,
2,4:34,2,9,ARI 37,14,10,"Kyler Murray scrambles right end for no gain (tackle by Jordyn Brooks). Penalty on D.J. Humphries: Offensive Holding, 10 yards (accepted) (no play)",,
2,4:02,2,19,ARI 27,14,10,Kyler Murray pass incomplete deep left intended for Antoine Wesley,,
2,3:57,3,19,ARI 27,14,10,"Penalty on ARI: Delay of Game, 5 yards (accepted) (no play)",,
2,3:57,3,24,ARI 22,14,10,Kyler Murray pass incomplete deep right intended for Zach Ertz,,
2,3:47,4,24,ARI 22,14,10,"Andy Lee punts 49 yards, fair catch by Freddie Swain at SEA-29",,
2,3:40,1,10,SEA 29,14,10,Rashaad Penny right end for no gain (tackle by Jalen Thompson),,
2,3:01,2,10,SEA 29,14,10,Russell Wilson pass complete deep right to Tyler Lockett for 22 yards (tackle by Breon Borders),,
2,2:34,1,10,ARI 49,14,10,Rashaad Penny up the middle for 7 yards (tackle by Jordan Hicks and Isaiah Simmons),,
2,2:10,2,3,ARI 42,14,10,Rashaad Penny up the middle for 8 yards (tackle by Isaiah Simmons),,
2,2:00,1,10,ARI 34,14,10,Russell Wilson pass incomplete short left intended for D.K. Metcalf,,
2,1:58,2,10,ARI 34,14,10,Rashaad Penny up the middle for 4 yards (tackle by Zach Allen and Jordan Hicks),,
2,1:52,,,,,,Timeout #1 by Arizona Cardinals,,
2,1:52,3,6,ARI 30,14,10,"Russell Wilson pass complete short middle to D.K. Metcalf for no gain (tackle by Jalen Thompson). Penalty on Gerald Everett: Offensive Pass Interference, 10 yards (accepted) (no play)",,
2,1:45,3,16,ARI 40,14,10,Russell Wilson pass complete short left to Tyler Lockett for 17 yards (tackle by Antonio Hamilton),,
2,1:40,1,10,ARI 23,14,10,Travis Homer left tackle for 4 yards (tackle by Jalen Thompson),,
2,1:34,2,6,ARI 19,14,10,Russell Wilson pass incomplete short left intended for D.K. Metcalf,,
2,1:30,3,6,ARI 19,14,10,Russell Wilson pass incomplete deep left intended for Gerald Everett,,
2,1:25,4,6,ARI 19,17,10,Jason Myers 38 yard field goal good,,
2,1:21,,,SEA 35,17,10,"Jason Myers kicks off 65 yards, touchback.",,
2,1:21,1,10,ARI 25,17,10,Kyler Murray sacked by and Poona Ford for -8 yards and Darrell Taylor for -8 yards,,
2,0:57,2,18,ARI 17,17,10,Kyler Murray pass complete short middle to Christian Kirk for 8 yards (tackle by Josh Jones and Cody Barton),,
2,0:48,,,,,,Timeout #2 by Seattle Seahawks,,
2,0:48,3,10,ARI 25,17,10,Kyler Murray pass complete short left to Zach Ertz for 13 yards (tackle by Josh Jones),,
2,0:43,,,,,,Timeout #2 by Arizona Cardinals,,
2,0:43,1,10,ARI 38,17,10,Kyler Murray sacked by Carlos Dunlap for -12 yards,,
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,17,10,"Jason Myers kicks off 48 yards, returned by Darrell Daniels for 6 yards (tackle by Michael Jackson)",,
3,14:55,1,10,ARI 23,17,10,"James Conner up the middle for no gain (tackle by Rasheem Green). Penalty on D.J. Humphries: Offensive Holding, 10 yards (accepted) (no play)",,
3,14:27,1,20,ARI 13,17,10,Kyler Murray pass complete short left to Antoine Wesley for 9 yards (tackle by Carlos Dunlap),,
3,13:51,2,11,ARI 22,17,10,Kyler Murray pass complete short left to James Conner for 8 yards (tackle by Jordyn Brooks),,
3,13:06,3,3,ARI 30,17,10,Kyler Murray pass complete deep left to Christian Kirk for 35 yards (tackle by Jordyn Brooks),,
3,12:26,1,10,SEA 35,17,10,Kyler Murray pass complete short left to Zach Ertz for 14 yards (tackle by D.J. Reed),,
3,11:55,1,10,SEA 21,17,10,James Conner up the middle for 1 yard (tackle by Josh Jones and Jordyn Brooks),,
3,11:11,2,9,SEA 20,17,16,"Kyler Murray pass complete short left to James Conner for 20 yards, touchdown",,
3,11:02,,,SEA 15,17,17,Matt Prater kicks extra point good,,
3,11:02,,,ARI 35,17,17,"Matt Prater kicks off 65 yards, touchback.",,
3,11:02,1,10,SEA 25,17,17,Rashaad Penny up the middle for 3 yards (tackle by Corey Peters and Jalen Thompson),,
3,10:17,2,7,SEA 28,17,17,Russell Wilson pass incomplete deep middle intended for D.K. Metcalf (defended by Jalen Thompson),,
3,10:12,3,7,SEA 28,17,17,Russell Wilson pass short right intended for Travis Homer is intercepted by Jalen Thompson at SEA-34 and returned for 33 yards (tackle by Jake Curhan),,
3,10:02,1,1,SEA 1,17,17,James Conner up the middle for no gain (tackle by Robert Nkemdiche and Sidney Jones),,
3,9:29,2,1,SEA 1,17,23,"James Conner up the middle for 1 yard, touchdown",,
3,9:25,,,SEA 15,17,24,Matt Prater kicks extra point good,,
3,9:25,,,ARI 35,17,24,"Matt Prater kicks off 65 yards, touchback.",,
3,9:25,1,10,SEA 25,17,24,Rashaad Penny up the middle for 3 yards (tackle by Zach Allen),,
3,8:54,2,7,SEA 28,17,24,Rashaad Penny up the middle for 2 yards (tackle by Devon Kennard),,
3,8:17,3,5,SEA 30,17,24,Russell Wilson pass complete short left to Gerald Everett for 20 yards (tackle by Jordan Hicks),,
3,7:30,1,10,SEA 50,17,24,DeeJay Dallas up the middle for 1 yard (tackle by Michael Dogbe),,
3,6:51,2,9,ARI 49,17,24,Rashaad Penny left tackle for no gain (tackle by Leki Fotu and Chandler Jones),,
3,6:11,3,9,ARI 49,17,24,Russell Wilson pass incomplete deep left intended for D.K. Metcalf (defended by Antonio Hamilton),,
3,6:04,4,9,ARI 49,17,24,Michael Dickson punts 37 yards downed by Nigel Warrior,,
3,5:56,1,10,ARI 12,17,24,James Conner right tackle for 9 yards (tackle by Jordyn Brooks and Sidney Jones),,
3,5:27,2,1,ARI 21,17,24,James Conner right end for no gain (tackle by Josh Jones and Cody Barton),,
3,4:52,3,1,ARI 21,17,24,Kyler Murray pass incomplete short right intended for A.J. Green,,
3,4:48,4,1,ARI 21,17,24,"Andy Lee punts 48 yards, returned by Freddie Swain for 7 yards (tackle by Aaron Brewer and Tahir Whitehead). Penalty on Josh Johnson: Illegal Block Above the Waist, 10 yards (accepted)",,
3,4:35,1,10,SEA 28,17,24,Russell Wilson pass complete short left to D.K. Metcalf for 9 yards (tackle by Antonio Hamilton and Byron Murphy),,
3,4:01,2,1,SEA 37,17,24,Rashaad Penny up the middle for 7 yards (tackle by Jordan Hicks),,
3,3:17,1,10,SEA 44,17,24,Russell Wilson pass complete short right to D.K. Metcalf for 2 yards (tackle by Byron Murphy),,
3,2:44,2,8,SEA 46,17,24,Rashaad Penny up the middle for 29 yards (tackle by Budda Baker),,
3,2:02,1,10,ARI 25,23,24,"Russell Wilson pass complete deep left to Freddie Swain for 25 yards, touchdown",,
3,1:57,,,ARI 15,24,24,Jason Myers kicks extra point good,,
3,1:57,,,SEA 35,24,24,"Jason Myers kicks off 65 yards, touchback.",,
3,1:57,1,10,ARI 25,24,24,Kyler Murray sacked by Poona Ford for -11 yards,,
3,1:18,2,21,ARI 14,24,24,Kyler Murray scrambles left end for 8 yards (tackle by Jordyn Brooks),,
3,0:40,3,13,ARI 22,24,24,Kyler Murray sacked by Kerry Hyder for -12 yards,,
3,0:04,4,25,ARI 10,24,24,"Andy Lee aborted snap, recovered by Andy Lee at ARI-2 and returned for 4 yards Andy Lee for no gain. Andy Lee fumbles (forced by Travis Homer), recovered by Cody Thompson at ARI-10 (tackle by Jonathan Ward)",,
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 10,24,24,Rashaad Penny up the middle for 5 yards (tackle by Devon Kennard),,
4,14:09,2,5,ARI 5,24,24,Rashaad Penny right end for 1 yard (tackle by Markus Golden and Jordan Hicks),,
4,13:22,3,4,ARI 4,30,24,"Russell Wilson scrambles left tackle for 4 yards, touchdown",,
4,13:15,,,ARI 15,31,24,Jason Myers kicks extra point good,,
4,13:15,,,SEA 35,31,24,"Jason Myers kicks off 58 yards, returned by Greg Dortch for 14 yards (tackle by Josh Johnson)",,
4,13:11,1,10,ARI 21,31,24,James Conner right tackle for 2 yards (tackle by Jordyn Brooks and L.J. Collier),,
4,12:39,2,8,ARI 23,31,24,Kyler Murray sacked by Carlos Dunlap for -10 yards,,
4,11:56,3,18,ARI 13,31,24,James Conner up the middle for 19 yards (tackle by D.J. Reed and Ugo Amadi),,
4,11:22,1,10,ARI 32,31,24,Eno Benjamin up the middle for 1 yard (tackle by Poona Ford),,
4,10:49,2,9,ARI 33,31,24,Kyler Murray pass complete deep right to Zach Ertz for 19 yards (tackle by Quandre Diggs),,
4,10:06,1,10,SEA 48,31,24,Kyler Murray pass complete short right to Eno Benjamin for 10 yards (tackle by Jordyn Brooks),,
4,9:22,1,10,SEA 38,31,24,Eno Benjamin right tackle for 8 yards (tackle by Rasheem Green),,
4,8:56,2,2,SEA 30,31,24,Kyler Murray up the middle for 11 yards (tackle by Josh Jones),,
4,8:23,1,10,SEA 19,31,24,Kyler Murray pass complete short middle to Zach Ertz for 6 yards (tackle by Cody Barton and Josh Jones),,
4,7:49,2,4,SEA 13,31,24,Eno Benjamin right tackle for 5 yards (tackle by Rasheem Green and Josh Jones),,
4,7:10,1,8,SEA 8,31,24,Eno Benjamin right end for -4 yards (tackle by Jordyn Brooks),,
4,6:26,2,12,SEA 12,31,24,Kyler Murray pass incomplete short left intended for Christian Kirk,,
4,6:21,3,12,SEA 12,31,24,Kyler Murray pass incomplete short right intended for Zach Ertz (defended by Darrell Taylor),,
4,6:18,4,12,SEA 12,31,27,Matt Prater 30 yard field goal good,,
4,6:14,,,ARI 35,31,27,"Matt Prater kicks off 65 yards, touchback.",,
4,6:14,1,10,SEA 25,31,27,Russell Wilson pass complete short left to Tyler Lockett for 11 yards (tackle by Antonio Hamilton),,
4,5:30,1,10,SEA 36,31,27,Rashaad Penny up the middle for 2 yards (tackle by Devon Kennard and Corey Peters),,
4,4:45,2,8,SEA 38,37,27,"Rashaad Penny up the middle for 62 yards, touchdown",,
4,4:34,,,ARI 15,38,27,Jason Myers kicks extra point good,,
4,4:34,,,SEA 35,38,27,"Jason Myers kicks off 65 yards, touchback.",,
4,4:34,1,10,ARI 25,38,27,Kyler Murray pass incomplete short right intended for A.J. Green (defended by Sidney Jones),,
4,4:29,2,10,ARI 25,38,27,Kyler Murray pass complete short right to A.J. Green for 9 yards (tackle by Jordyn Brooks),,
4,4:12,3,1,ARI 34,38,27,Eno Benjamin up the middle for 9 yards (tackle by Darrell Taylor),,
4,3:42,1,10,ARI 43,38,27,Kyler Murray pass complete short middle to Eno Benjamin for 9 yards (tackle by Jordyn Brooks),,
4,3:27,2,1,SEA 48,38,27,Kyler Murray pass incomplete short right intended for A.J. Green,,
4,3:25,3,1,SEA 48,38,27,Eno Benjamin up the middle for 10 yards (tackle by Jordyn Brooks and Josh Jones),,
4,2:57,1,10,SEA 38,38,27,Kyler Murray pass complete short middle to Zach Ertz for 15 yards (tackle by Josh Jones),,
4,2:35,1,10,SEA 23,38,27,Kyler Murray pass complete short left to Eno Benjamin for -4 yards (tackle by Jordyn Brooks),,
4,2:13,2,14,SEA 27,38,27,Kyler Murray pass complete short right to A.J. Green for 9 yards (tackle by Ugo Amadi),,
4,2:00,3,5,SEA 18,38,27,Kyler Murray pass complete short right to Eno Benjamin for 10 yards (tackle by Jordyn Brooks),,
4,1:39,1,8,SEA 8,38,27,Kyler Murray pass complete short right to A.J. Green for no gain (tackle by Sidney Jones),,
4,1:30,,,,,,Timeout #1 by Seattle Seahawks,,
4,1:30,2,8,SEA 8,38,27,Kyler Murray pass incomplete short right intended for A.J. Green (defended by Sidney Jones),,
4,1:24,3,8,SEA 8,38,27,"Kyler Murray pass incomplete short middle intended for Zach Ertz. Penalty on Zach Ertz: Offensive Pass Interference, 10 yards (accepted) (no play)",,
4,1:21,3,18,SEA 18,38,27,Kyler Murray pass incomplete deep middle intended for Zach Ertz,,
4,1:17,4,18,SEA 18,38,30,Matt Prater 36 yard field goal good,,
4,1:13,,,,,,Timeout #2 by Seattle Seahawks,,
4,1:13,,,ARI 35,38,30,"Matt Prater kicks onside 12 yards, returned by Jordyn Brooks for no gain",,
4,1:12,1,10,ARI 47,38,30,Rashaad Penny up the middle for 9 yards (tackle by Byron Murphy),,
4,1:06,,,,,,Timeout #1 by Arizona Cardinals,,
4,1:06,2,1,ARI 38,38,30,Rashaad Penny up the middle for 8 yards (tackle by Isaiah Simmons),,
4,0:19,1,10,ARI 30,38,30,Russell Wilson kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
