Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeAndre Hopkins,HOU,13,8,111,2,6,86,10.8,25,3.1,13.1,0,,3,23.1,0,128.5
Duke Johnson,HOU,5,4,33,0,1,4,1.0,29,7.3,1.2,0,,0,0.0,0,94.2
Kenny Stills,HOU,3,3,37,1,2,25,8.3,12,4.0,8.3,0,,0,0.0,0,157.6
Will Fuller,HOU,3,2,69,0,2,65,32.5,4,2.0,37.0,0,,0,0.0,1,70.1
Jordan Akins,HOU,2,1,17,0,1,4,4.0,13,13.0,2.5,1,1.0,0,0.0,0,79.2
DeAndre Carter,HOU,1,1,-1,0,,-4,-4.0,3,3.0,-4.0,0,,0,0.0,0,79.2
Carlos Hyde,HOU,1,1,2,0,0,-2,-2.0,4,4.0,-2.0,1,1.0,0,0.0,0,79.2
Darren Fells,HOU,1,0,0,0,,0,,0,,-1.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Thomas,NOR,13,10,123,0,6,95,9.5,28,2.8,9.5,0,,1,7.7,0,105.6
Ted Ginn Jr.,NOR,7,7,101,0,5,89,12.7,12,1.7,12.7,0,,0,0.0,0,118.7
Alvin Kamara,NOR,8,7,72,0,3,8,1.1,64,9.1,1.3,2,3.5,0,0.0,0,104.2
Jared Cook,NOR,3,2,37,0,2,22,11.0,15,7.5,13.0,0,,0,0.0,0,109.0
Latavius Murray,NOR,3,2,4,0,0,-9,-4.5,13,6.5,-0.7,1,2.0,0,0.0,1,30.6
Tre'Quan Smith,NOR,2,2,26,1,2,26,13.0,0,0.0,13.0,0,,0,0.0,0,158.3
Josh Hill,NOR,1,1,-2,0,,-4,-4.0,2,2.0,-4.0,0,,0,0.0,0,79.2
Taysom Hill,NOR,2,1,9,1,1,9,9.0,0,0.0,4.5,0,,1,50.0,0,102.1
