Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
1,9:03,1,10,DET 35,0,0,Case Keenum pass complete short middle to Adam Thielen for 12 yards (tackle by Teez Tabor),3.250,4.040
1,8:36,1,10,DET 23,0,0,"Jerick McKinnon right tackle for 1 yard (tackle by Tahir Whitehead). Penalty on Adam Thielen: Illegal Block Above the Waist, 10 yards",4.040,3.450
1,8:06,1,19,DET 32,0,0,Case Keenum pass complete short right to Stefon Diggs for 13 yards (tackle by Paul Worrilow),3.450,4.050
1,7:22,2,6,DET 19,0,0,Case Keenum pass incomplete short right intended for Latavius Murray,4.050,3.340
1,7:17,3,6,DET 19,0,0,Case Keenum pass complete short left to Stefon Diggs for 7 yards (tackle by Nevin Lawson),3.340,4.780
1,6:51,1,10,DET 12,0,0,Latavius Murray middle for 10 yards (tackle by A'Shawn Robinson),4.780,6.740
1,6:10,1,2,DET 2,0,0,Latavius Murray middle for 1 yard (tackle by Nevin Lawson and Tahir Whitehead),6.740,5.910
1,5:34,2,1,DET 1,6,0,"Case Keenum pass complete short left to Kyle Rudolph for 1 yard, touchdown",5.910,7.000
1,5:29,,,DET 15,6,0,"Kai Forbath kicks extra point no good, blocked by A'Shawn Robinson",0.000,-1.000
1,5:29,,,MIN 35,6,0,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.610
1,5:29,1,10,DET 25,6,0,Matthew Stafford pass complete short right to Marvin Jones for 17 yards (tackle by Andrew Sendejo and Linval Joseph),0.610,1.730
1,4:55,1,10,DET 42,6,0,"Matthew Stafford for no gain. Matthew Stafford fumbles, recovered by Danielle Hunter at DET-39 (tackle by Ameer Abdullah)",1.730,-2.980
1,4:51,1,10,DET 39,6,0,Jerick McKinnon right end for -1 yards (tackle by Cornelius Washington),2.980,2.300
1,4:27,2,11,DET 40,6,0,Case Keenum pass complete short left to Jerick McKinnon for 31 yards (tackle by Nevin Lawson),2.300,5.140
1,4:01,1,9,DET 9,12,0,"Case Keenum left end for 9 yards, touchdown",5.140,7.000
1,3:55,,,DET 15,13,0,Kai Forbath kicks extra point good,0.000,0.000
1,3:55,,,MIN 35,13,0,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.610
1,3:55,1,10,DET 25,13,0,Theo Riddick left end for 5 yards (tackle by Linval Joseph),0.610,0.740
1,3:16,2,5,DET 30,13,0,"Ameer Abdullah right end for 2 yards (tackle by Harrison Smith). Penalty on Ricky Wagner: Illegal Formation, 5 yards (no play)",0.740,0.060
1,2:46,2,10,DET 25,13,0,Matthew Stafford pass incomplete short middle intended for Golden Tate,0.060,-0.620
1,2:40,3,10,DET 25,13,0,Matthew Stafford pass incomplete short left intended for Darren Fells,-0.620,-1.700
1,2:32,4,10,DET 25,13,0,"Sam Martin punts 47 yards, out of bounds",-1.700,-0.810
1,2:23,1,10,MIN 28,13,0,Latavius Murray left tackle for 1 yard (tackle by Jarrad Davis),0.810,0.400
1,1:48,2,9,MIN 29,13,0,Case Keenum pass incomplete deep right intended for Adam Thielen,0.400,-0.300
1,1:43,3,9,MIN 29,13,0,Case Keenum pass complete short right to Adam Thielen for 8 yards (tackle by Tavon Wilson),-0.300,-0.910
1,1:09,4,1,MIN 37,13,0,"Penalty on Joe Berger: False Start, 5 yards (no play)",-0.910,-1.240
1,0:57,4,6,MIN 32,13,0,"Ryan Quigley punts 51 yards, fair catch by T.J. Jones",-1.240,0.060
1,0:48,1,10,DET 17,13,0,Ameer Abdullah right end for 5 yards (tackle by Harrison Smith),-0.060,0.210
1,0:04,2,5,DET 22,13,0,Matthew Stafford pass complete short right to Ameer Abdullah for 18 yards (tackle by Harrison Smith),0.210,1.600
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DET 40,13,0,Ameer Abdullah middle for 3 yards (tackle by Anthony Barr),1.600,1.460
2,14:21,2,7,DET 43,13,0,Theo Riddick middle for 5 yards (tackle by Andrew Sendejo),1.460,1.420
2,13:39,3,2,DET 48,13,0,"Matthew Stafford pass incomplete deep right intended for Golden Tate. Penalty on Xavier Rhodes: Defensive Holding, 5 yards (no play)",1.420,2.460
2,13:33,1,10,MIN 47,13,0,Ameer Abdullah middle for 2 yards (tackle by Tom Johnson),2.460,2.180
2,12:58,2,8,MIN 45,13,0,Matthew Stafford pass complete short left to Eric Ebron for 13 yards (tackle by Everson Griffen),2.180,3.450
2,12:10,1,10,MIN 32,13,0,Matthew Stafford sacked by Everson Griffen for -5 yards,3.450,2.230
2,11:23,2,15,MIN 37,13,0,Matthew Stafford pass complete short left to Marvin Jones for 23 yards (tackle by Xavier Rhodes),2.230,4.650
2,10:39,1,10,MIN 14,13,0,Matthew Stafford pass incomplete short middle intended for Darren Fells (defended by Harrison Smith),4.650,4.000
2,10:33,2,10,MIN 14,13,0,Matthew Stafford pass incomplete short left intended for Theo Riddick,4.000,3.110
2,10:29,3,10,MIN 14,13,0,"Matthew Stafford pass incomplete short left intended for Kenny Golladay. Penalty on Trae Waynes: Defensive Pass Interference (Offsetting), Penalty on Taylor Decker: Offensive Holding (Offsetting) (no play)",3.110,3.110
2,10:24,3,10,MIN 14,13,0,Matthew Stafford pass incomplete short left intended for Marvin Jones (defended by Xavier Rhodes),3.110,2.510
2,10:19,4,10,MIN 14,13,3,Matt Prater 32 yard field goal good,2.510,3.000
2,10:15,,,DET 35,13,3,"Sam Martin kicks off 71 yards, returned by Marcus Sherels for 38 yards (tackle by Nick Bellore). Penalty on Stephen Weatherly: Offensive Holding, 8 yards, Penalty on Blake Bell: Offensive Holding (Declined)",0.000,0.380
2,10:09,1,10,MIN 8,13,3,Jerick McKinnon left end for 1 yard (tackle by Tahir Whitehead),-0.380,-0.710
2,9:29,2,9,MIN 9,13,3,Case Keenum middle for 1 yard (tackle by A'Shawn Robinson),-0.710,-1.190
2,8:47,3,8,MIN 10,13,3,"Case Keenum pass incomplete short right intended for Adam Thielen. Penalty on Quandre Diggs: Defensive Holding, 5 yards (no play)",-1.190,-0.220
2,8:39,1,10,MIN 15,13,3,Latavius Murray right tackle for 4 yards (tackle by Jarrad Davis),-0.220,-0.110
2,8:13,2,6,MIN 19,13,3,Case Keenum pass incomplete short middle intended for Adam Thielen,-0.110,-0.880
2,8:08,3,6,MIN 19,13,3,Case Keenum pass complete short middle to Jarius Wright for 11 yards (tackle by Quandre Diggs),-0.880,0.940
2,7:43,1,10,MIN 30,13,3,Stefon Diggs for 9 yards (tackle by D.J. Hayden),0.940,1.610
2,7:22,2,1,MIN 39,13,3,Jerick McKinnon left tackle for 9 yards (tackle by D.J. Hayden),1.610,2.130
2,6:39,1,10,MIN 48,13,3,Latavius Murray right tackle for 3 yards (tackle by A'Shawn Robinson),2.130,1.990
2,5:57,2,7,DET 49,13,3,Case Keenum right tackle for 8 yards (tackle by Tahir Whitehead),1.990,2.850
2,5:25,1,10,DET 41,13,3,Case Keenum pass complete short left to Adam Thielen for 14 yards (tackle by D.J. Hayden),2.850,0.000
2,4:35,,,,,,Timeout #1 by Minnesota Vikings,0.000,-3.780
2,4:35,1,10,DET 27,13,3,Jerick McKinnon middle for -6 yards (tackle by Akeem Spence),3.780,2.420
2,3:56,2,16,DET 33,13,3,Case Keenum pass incomplete deep right intended for Stefon Diggs,2.420,1.750
2,3:50,3,16,DET 33,13,3,Jerick McKinnon middle for -2 yards (tackle by A'Shawn Robinson),1.750,0.970
2,3:11,4,18,DET 35,13,3,"Kai Forbath 53 yard field goal no good, blocked by Jeremiah Ledbetter",0.970,-1.800
2,3:02,1,10,DET 43,13,3,Matthew Stafford pass incomplete deep right intended for Kenny Golladay,1.800,1.250
2,2:56,2,10,DET 43,13,3,Matthew Stafford pass complete short left to Golden Tate for no gain,1.250,0.560
2,2:13,3,10,DET 43,13,3,Matthew Stafford pass incomplete short middle intended for Golden Tate,0.560,-0.520
2,2:08,4,10,DET 43,13,3,"Sam Martin punts 41 yards, returned by Marcus Sherels for 10 yards (tackle by Miles Killebrew)",-0.520,-0.670
2,1:58,1,10,MIN 26,13,3,Latavius Murray right tackle for -1 yards (tackle by Ezekiel Ansah),0.670,-0.010
2,1:30,2,11,MIN 25,13,3,Case Keenum pass complete short right to Kyle Rudolph for 34 yards (tackle by Tavon Wilson),-0.010,2.850
2,1:03,1,10,DET 41,13,3,Jerick McKinnon right tackle for no gain (tackle by Miles Killebrew),2.850,0.000
2,0:58,,,,,,Timeout #2 by Minnesota Vikings,0.000,-2.310
2,0:58,2,10,DET 41,13,3,"Case Keenum pass complete short middle to Jarius Wright for 14 yards (tackle by Tahir Whitehead). Penalty on Tahir Whitehead: Defensive Delay of Game, 5 yards",2.310,4.110
2,0:43,1,10,DET 22,19,3,"Case Keenum pass complete deep right to Kyle Rudolph for 22 yards, touchdown",4.110,7.000
2,0:37,,,DET 15,20,3,Kai Forbath kicks extra point good,0.000,0.000
2,0:37,,,MIN 35,20,3,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.610
2,0:37,1,10,DET 25,20,3,Matthew Stafford pass incomplete deep middle intended for Marvin Jones,0.610,0.060
2,0:32,2,10,DET 25,20,3,Matthew Stafford pass complete deep left to Kenny Golladay for 41 yards (tackle by Trae Waynes),0.060,3.310
2,0:23,1,10,MIN 34,20,3,"Matthew Stafford pass incomplete deep left intended for Marvin Jones. Penalty on Xavier Rhodes: Defensive Pass Interference, 22 yards (no play)",3.310,4.780
2,0:19,1,10,MIN 12,20,3,"Matthew Stafford pass incomplete short left intended for Ameer Abdullah. Penalty on Eric Kendricks: Face Mask (15 Yards), 6 yards (no play)",4.780,5.830
2,0:15,1,6,MIN 6,20,9,"Matthew Stafford pass complete short left to Marvin Jones for 6 yards, touchdown",5.830,7.000
2,0:10,,,MIN 15,20,10,Matt Prater kicks extra point good,0.000,0.000
2,0:10,,,DET 35,20,10,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
2,0:10,1,10,MIN 25,20,10,Case Keenum kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,20,10,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,MIN 25,20,10,Latavius Murray middle for 46 yards (tackle by Darius Slay),0.610,3.640
3,14:22,1,10,DET 29,20,10,Jerick McKinnon right end for 16 yards (tackle by Tavon Wilson and Nevin Lawson),3.640,4.710
3,13:42,1,10,DET 13,20,10,Jerick McKinnon right end for 11 yards (tackle by Jarrad Davis),4.710,6.740
3,12:58,1,2,DET 2,26,10,"Latavius Murray middle for 2 yards, touchdown",6.740,7.000
3,12:52,,,DET 15,27,10,Kai Forbath kicks extra point good,0.000,0.000
3,12:52,,,MIN 35,27,10,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.610
3,12:52,1,10,DET 25,27,10,Golden Tate left end for 10 yards (tackle by Eric Kendricks),0.610,1.270
3,12:10,1,10,DET 35,27,10,Golden Tate left end for 3 yards (tackle by Everson Griffen),1.270,1.130
3,11:29,2,7,DET 38,27,10,Matthew Stafford pass complete short left to Ameer Abdullah for 11 yards (tackle by Harrison Smith),1.130,2.190
3,10:53,1,10,DET 49,27,10,Ameer Abdullah left end for 1 yard (tackle by Xavier Rhodes),2.190,1.780
3,10:12,2,9,,27,10,Matthew Stafford pass incomplete short right intended for Ameer Abdullah,1.780,1.090
3,10:07,3,9,,27,10,Matthew Stafford pass complete short left to Marvin Jones for 16 yards (tackle by Xavier Rhodes),1.090,3.310
3,9:45,1,10,MIN 34,27,10,Zach Zenner left end for 6 yards (tackle by Linval Joseph),3.310,3.580
3,9:03,2,4,MIN 28,27,10,Matthew Stafford pass complete short right to Eric Ebron for 14 yards (tackle by Andrew Sendejo),3.580,4.650
3,8:41,1,10,MIN 14,27,10,Ameer Abdullah right end for no gain (tackle by Trae Waynes),4.650,4.000
3,8:04,2,10,MIN 14,27,10,Matthew Stafford pass complete short right to Ameer Abdullah for no gain,4.000,3.110
3,7:18,3,10,MIN 14,27,10,Matthew Stafford pass incomplete short right intended for Darren Fells (defended by Tramaine Brock),3.110,2.510
3,7:12,4,10,MIN 14,27,13,Matt Prater 32 yard field goal good,2.510,3.000
3,7:08,,,DET 35,27,13,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
3,7:08,1,10,MIN 25,27,13,Case Keenum pass complete short right to Adam Thielen for 9 yards (tackle by Tahir Whitehead),0.610,1.280
3,6:46,2,1,MIN 34,27,13,Latavius Murray middle for 2 yards (tackle by Glover Quin),1.280,1.330
3,6:14,1,10,MIN 36,27,13,Case Keenum pass incomplete deep middle intended for Stefon Diggs (defended by Tavon Wilson),1.330,0.790
3,6:06,2,10,MIN 36,27,13,Case Keenum sacked by Akeem Spence and Anthony Zettel for -5 yards,0.790,-0.560
3,5:23,3,15,MIN 31,27,13,Case Keenum pass incomplete deep middle intended for Jarius Wright,-0.560,-1.310
3,5:18,4,15,MIN 31,27,13,"Ryan Quigley punts 44 yards, returned by Golden Tate for 33 yards (tackle by Ben Gedeon). Penalty on Miles Killebrew: Illegal Block Above the Waist, 10 yards",-1.310,-0.810
3,5:04,1,10,DET 28,27,13,Matthew Stafford pass complete deep middle to Kenny Golladay for 20 yards (tackle by Trae Waynes),0.810,2.130
3,4:32,1,10,DET 48,27,13,Theo Riddick left end for -3 yards (tackle by Trae Waynes),2.130,1.180
3,3:53,2,13,DET 45,27,13,Matthew Stafford pass complete short middle to Theo Riddick for 10 yards (tackle by Andrew Sendejo),1.180,1.820
3,3:12,3,3,MIN 45,27,13,Matthew Stafford pass complete short right to Eric Ebron for 5 yards (tackle by Harrison Smith),1.820,2.920
3,2:36,1,10,MIN 40,27,13,"Matthew Stafford pass incomplete. Penalty on Harrison Smith: Defensive Holding, 5 yards (no play)",2.920,3.250
3,2:28,1,10,MIN 35,27,13,Theo Riddick left end for 8 yards (tackle by Andrew Sendejo),3.250,3.780
,,,,,,,"MIN challenged the runner was down by contact ruling, and the play was upheld.",,
3,1:59,2,2,MIN 27,27,13,Matthew Stafford pass incomplete short left intended for Ameer Abdullah,3.780,3.070
3,1:56,3,2,MIN 27,27,13,"Matthew Stafford sacked by Everson Griffen for -8 yards. Matthew Stafford fumbles (forced by Everson Griffen), recovered by Matthew Stafford at MIN-32",3.070,1.240
3,1:09,4,7,MIN 32,27,16,Matt Prater 50 yard field goal good,1.240,3.000
3,1:03,,,DET 35,27,16,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
3,1:03,1,10,MIN 25,27,16,Latavius Murray right end for -4 yards (tackle by Tahir Whitehead and Paul Worrilow),0.610,-0.480
3,0:18,2,14,MIN 21,27,16,Case Keenum pass incomplete deep right intended for Jerick McKinnon,-0.480,-1.150
3,0:10,3,14,MIN 21,27,16,"Case Keenum sacked by Ezekiel Ansah for -21 yards. Penalty on Case Keenum: Taunting, 8 yards",-1.150,-2.490
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,27,MIN 8,27,16,"Ryan Quigley punts 48 yards, returned by T.J. Jones for 17 yards (tackle by C.J. Ham)",-2.490,-2.980
4,14:49,1,10,MIN 39,27,16,Matthew Stafford pass incomplete short left intended for Golden Tate,2.980,2.440
4,14:41,2,10,MIN 39,27,16,Matthew Stafford sacked by Danielle Hunter for -4 yards,2.440,1.220
4,14:24,3,14,MIN 43,27,22,"Matthew Stafford pass complete deep right to Marvin Jones for 43 yards, touchdown. Penalty on MIN: Defensive 12 On-field (Declined)",1.220,7.000
4,14:16,,,MIN 15,27,23,Matt Prater kicks extra point good,0.000,0.000
4,14:16,,,DET 35,27,23,"Sam Martin kicks off 68 yards, returned by Marcus Sherels for 24 yards (tackle by Nick Bellore)",0.000,-0.340
4,14:11,1,10,MIN 21,27,23,Jerick McKinnon left end for no gain (tackle by Jarrad Davis),0.340,-0.200
4,13:29,2,10,MIN 21,27,23,Case Keenum pass complete short right to Adam Thielen for 6 yards,-0.200,-0.100
4,12:58,3,4,MIN 27,27,23,Case Keenum pass complete short right to Adam Thielen for 10 yards (tackle by D.J. Hayden),-0.100,1.400
4,12:15,1,10,MIN 37,27,23,Case Keenum pass complete short left to Adam Thielen for 16 yards (tackle by D.J. Hayden),1.400,2.460
4,11:27,1,10,DET 47,27,23,Case Keenum pass complete short left to Michael Floyd for 8 yards (tackle by D.J. Hayden),2.460,2.990
4,10:51,2,2,DET 39,27,23,Latavius Murray right tackle for 2 yards (tackle by Tahir Whitehead),2.990,3.120
4,10:07,1,10,DET 37,27,23,Latavius Murray left tackle for 3 yards (tackle by Miles Killebrew),3.120,2.980
4,9:24,2,7,DET 34,27,23,Jerick McKinnon right tackle for -3 yards (tackle by A'Shawn Robinson),2.980,1.880
4,8:39,3,10,DET 37,27,23,Case Keenum pass incomplete short right intended for Adam Thielen,1.880,0.790
4,8:35,4,10,DET 37,27,23,"Ryan Quigley punts 28 yards, fair catch by T.J. Jones",0.790,0.380
4,8:28,1,10,DET 9,27,23,Theo Riddick middle for 5 yards (tackle by Andrew Sendejo),-0.380,-0.390
4,7:50,2,5,DET 14,27,23,Matthew Stafford pass complete short right to Golden Tate for 2 yards (tackle by Xavier Rhodes),-0.390,-0.600
4,7:06,3,3,DET 16,27,23,Matthew Stafford pass complete short right to Golden Tate for 2 yards (tackle by Anthony Barr),-0.600,-2.240
4,6:30,4,1,DET 18,27,23,"Sam Martin punts 49 yards, returned by Marcus Sherels for 4 yards (tackle by Steve Longa)",-2.240,-1.400
4,6:21,1,10,MIN 37,27,23,Latavius Murray middle for 2 yards (tackle by Akeem Spence and A'Shawn Robinson),1.400,1.130
4,5:44,2,8,MIN 39,27,23,Jerick McKinnon right end for 1 yard (tackle by Paul Worrilow),1.130,0.560
4,5:01,3,7,MIN 40,27,23,Case Keenum pass complete short right to Stefon Diggs for 7 yards (tackle by Darius Slay),0.560,2.060
4,4:16,1,10,MIN 47,27,23,Jerick McKinnon left end for -4 yards (tackle by Quandre Diggs). Penalty on Stefon Diggs: Illegal Block Above the Waist (Declined),2.060,0.980
4,4:10,2,14,MIN 43,27,23,Case Keenum pass complete short left to Stefon Diggs for 37 yards (tackle by Glover Quin),0.980,4.240
4,4:01,1,10,DET 20,27,23,Latavius Murray left tackle for 1 yard (tackle by Paul Worrilow),4.240,0.000
4,3:56,,,,,,Timeout #1 by Detroit Lions,0.000,-3.820
4,3:56,2,9,DET 19,27,23,Latavius Murray right end for 1 yard (tackle by Tahir Whitehead),3.820,0.000
4,3:51,,,,,,Timeout #2 by Detroit Lions,0.000,-3.220
4,3:51,3,8,DET 18,27,23,Case Keenum pass incomplete short right intended for Jerick McKinnon (defended by Cornelius Washington),3.220,2.250
4,3:47,4,8,DET 18,30,23,Kai Forbath 36 yard field goal good,2.250,3.000
4,3:42,,,MIN 35,30,23,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.610
4,3:42,1,10,DET 25,30,23,Matthew Stafford pass incomplete short left intended for Kenny Golladay,0.610,0.060
4,3:38,2,10,DET 25,30,23,Matthew Stafford pass complete short right to Golden Tate for 3 yards (tackle by Anthony Barr),0.060,-0.230
4,3:05,3,7,DET 28,30,23,Matthew Stafford pass incomplete deep left intended for Golden Tate,-0.230,-1.500
4,3:00,4,7,DET 28,30,23,Matthew Stafford pass incomplete short left intended for Marvin Jones is intercepted by Xavier Rhodes at DET-37 and returned for 21 yards,-1.500,-4.510
4,2:50,1,10,DET 16,30,23,Latavius Murray middle for 5 yards (tackle by Tahir Whitehead and Jarrad Davis),4.510,0.000
4,2:45,,,,,,Timeout #3 by Detroit Lions,0.000,-4.760
4,2:45,2,5,DET 11,30,23,Latavius Murray left tackle for 1 yard (tackle by Jarrad Davis),4.760,4.170
4,2:00,3,4,DET 10,30,23,Latavius Murray right tackle for 3 yards (tackle by Paul Worrilow),4.170,0.000
4,1:15,,,,,,Timeout #2 by Minnesota Vikings,0.000,-3.010
4,1:15,4,1,DET 7,30,23,"Kai Forbath 25 yard field goal no good, blocked by Darius Slay, recovered by Nevin Lawson and returned for 77 yards. Penalty on Darius Slay: Defensive Offside, 4 yards (no play)",3.010,6.510
4,1:02,1,3,DET 3,30,23,Case Keenum kneels for -2 yards,6.510,5.150
4,0:32,2,5,DET 5,30,23,Case Keenum kneels for -1 yards,5.150,4.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
