Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Jaguars,-3.0,6.14,9.9,-3.31,-4.51,-5.4,-8.54,3.14,4.79,-5.52,-3.67,1.22,2.36,-3.73,-1.7
Vikings,3.0,5.4,8.54,-3.14,-4.79,-6.14,-9.9,3.31,4.51,5.52,-1.22,3.67,3.73,-2.36,1.7
