0,1
Officials,Officials
Referee,Terry McAulay
Umpire,Scott Dawson
Head Linesman,Mark Baltz
Line Judge,Mark Steinkerchner
Back Judge,Lee Dyer
Side Judge,James Coleman
Field Judge,Terry Brown
