Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
J'Marcus Webb,T,70,100%,0,0%,3,11%
Michael Deiter,G,70,100%,0,0%,3,11%
Daniel Kilgore,C,70,100%,0,0%,0,0%
Preston Williams,WR,67,96%,0,0%,8,29%
DeVante Parker,WR,67,96%,0,0%,0,0%
Josh Rosen,QB,65,93%,0,0%,0,0%
Evan Boehm,C,50,71%,0,0%,3,11%
Kenyan Drake,RB,46,66%,0,0%,0,0%
Jakeem Grant,WR,44,63%,0,0%,9,32%
Shaq Calhoun,G,40,57%,0,0%,3,11%
Durham Smythe,TE,39,56%,0,0%,17,61%
Danny Isidora,G,30,43%,0,0%,3,11%
Mike Gesicki,TE,30,43%,0,0%,0,0%
Nick O'Leary,TE,27,39%,0,0%,0,0%
Kalen Ballage,RB,23,33%,0,0%,12,43%
Jesse Davis,T,20,29%,0,0%,2,7%
Ryan Fitzpatrick,QB,5,7%,0,0%,0,0%
Allen Hurns,WR,5,7%,0,0%,0,0%
Chandler Cox,FB,2,3%,0,0%,0,0%
Samuel Eguavoen,LB,0,0%,72,100%,12,43%
Jerome Baker,LB,0,0%,72,100%,6,21%
Eric Rowe,CB,0,0%,71,99%,0,0%
Xavien Howard,CB,0,0%,70,97%,5,18%
Bobby McCain,FS,0,0%,67,93%,5,18%
Charles Harris,LB,0,0%,67,93%,1,4%
Christian Wilkins,DE,0,0%,45,63%,9,32%
Davon Godchaux,DT,0,0%,42,58%,7,25%
Walt Aikens,SS,0,0%,39,54%,21,75%
Avery Moss,DE,0,0%,39,54%,7,25%
Steven Parker,FS,0,0%,39,54%,6,21%
Taco Charlton,DE,0,0%,30,42%,0,0%
Jamal Perry,CB,0,0%,29,40%,4,14%
Chris Lammons,CB,0,0%,23,32%,22,79%
Raekwon McMillan,LB,0,0%,21,29%,16,57%
Johnson Bademosi,CB,0,0%,17,24%,13,46%
John Jenkins,DE,0,0%,17,24%,6,21%
Trent Harris,LB,0,0%,17,24%,1,4%
Vince Biegel,LB,0,0%,11,15%,19,68%
Ken Webster,CB,0,0%,4,6%,4,14%
Patrick Laird,RB,0,0%,0,0%,19,68%
James Crawford,LB,0,0%,0,0%,19,68%
Deon Lacey,LB,0,0%,0,0%,18,64%
Taybor Pepper,LS,0,0%,0,0%,9,32%
Matt Haack,P,0,0%,0,0%,9,32%
Jason Sanders,K,0,0%,0,0%,7,25%
