Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,0,16,"Matt Prater kicks off 64 yards, returned by Darren Sproles for 20 yards (tackle by Tony Scheffler). Penalty on Stephen Cooper: Offensive Holding, 10 yards",0.000,-0.140
3,14:54,1,10,SDG 16,0,16,LaDainian Tomlinson left end for 10 yards (tackle by D.J. Williams),-0.140,0.670
3,14:18,1,10,SDG 26,0,16,LaDainian Tomlinson left tackle for 9 yards (tackle by Elvis Dumervil),0.670,1.350
3,13:39,2,1,SDG 35,0,16,Michael Turner left tackle for 4 yards (tackle by D.J. Williams),1.350,1.530
3,13:08,1,10,SDG 39,0,16,Philip Rivers pass complete short right to Darren Sproles for -6 yards (tackle by D.J. Williams),1.530,0.180
3,12:25,2,16,SDG 33,0,16,Philip Rivers pass complete short left to Darren Sproles for 6 yards (tackle by Jamie Winborn),0.180,0.300
3,11:41,3,10,SDG 39,0,16,Philip Rivers pass complete deep right to Antonio Gates for 24 yards (tackle by Dre' Bly),0.300,3.120
3,10:54,1,10,DEN 37,0,16,Philip Rivers pass complete deep left to Craig Davis for 17 yards (tackle by Dre' Bly),3.120,4.240
3,10:06,1,10,DEN 20,0,16,LaDainian Tomlinson up the middle for 2 yards (tackle by Champ Bailey and Tim Crowder),4.240,3.960
3,9:29,2,8,DEN 18,0,16,Philip Rivers pass complete short right to Vincent Jackson for 8 yards,3.960,4.910
,,,,,,,"DEN challenged the pass completion ruling, and the play was upheld.",,
3,9:17,1,10,DEN 10,0,16,LaDainian Tomlinson right end for 6 yards (tackle by Champ Bailey),4.910,5.340
3,8:34,2,4,DEN 4,0,16,"Penalty on Kris Dielman: Offensive Holding, 10 yards (no play)",5.340,3.580
3,8:03,2,14,DEN 14,0,22,"Philip Rivers pass complete short middle to Chris Chambers for 14 yards, touchdown",3.580,7.000
3,,,,DEN 2,0,23,Nate Kaeding kicks extra point good,0.000,0.000
3,,,,SDG 30,0,23,"Mike Scifres kicks off 64 yards, returned by Andre Hall for 21 yards (tackle by Steve Gregory)",0.000,0.740
3,7:51,1,10,DEN 27,0,23,Selvin Young right end for 3 yards (tackle by Shaun Phillips),0.740,0.600
3,7:14,2,7,DEN 30,0,23,Selvin Young left end for 4 yards (tackle by Antonio Cromartie),0.600,0.430
3,6:47,3,3,DEN 34,0,23,Jay Cutler pass complete short left to Brandon Marshall for 15 yards (tackle by Antonio Cromartie),0.430,2.190
3,6:07,1,10,DEN 49,0,23,Jay Cutler pass incomplete short right intended for Javon Walker,2.190,1.650
3,6:02,2,10,DEN 49,0,23,Travis Henry right end for 3 yards (tackle by Igor Olshansky),1.650,1.360
3,5:22,3,7,SDG 48,0,23,Jay Cutler pass complete short right to Brandon Marshall for 27 yards (tackle by Quentin Jammer),1.360,4.170
3,4:41,1,10,SDG 21,0,23,Jay Cutler pass incomplete deep left intended for Javon Walker,4.170,3.630
3,4:35,2,10,SDG 21,0,23,Jay Cutler pass incomplete deep right intended for Brandon Marshall,3.630,2.940
3,4:29,3,10,SDG 21,0,23,"Jay Cutler pass incomplete deep middle intended for Tony Scheffler is intercepted by Clinton Hart at SDG-1 and returned for 13 yards (tackle by Montrae Holland). Penalty on Eric Weddle: Unnecessary Roughness, 7 yards",2.940,0.380
3,4:20,1,10,SDG 7,0,23,Michael Turner left end for 2 yards (tackle by John Lynch and Dre' Bly),-0.380,-0.630
3,3:42,2,8,SDG 9,0,23,"Billy Volek for no gain. Billy Volek fumbles, recovered by Marcus Thomas at SDG-7 (tackle by Billy Volek)",-0.630,-5.600
3,3:35,1,7,SDG 7,0,23,Travis Henry up the middle for 2 yards (tackle by Marlon McCree and Ryon Bingham),5.600,5.150
3,2:58,2,5,SDG 5,0,23,Jay Cutler pass incomplete short right intended for Brandon Marshall,5.150,4.260
3,2:54,3,5,SDG 5,0,23,Jay Cutler pass incomplete short right intended for Glenn Martinez,4.260,3.010
3,2:50,4,5,SDG 5,3,23,Jason Elam 23 yard field goal good,3.010,3.000
3,,,,DEN 30,3,23,"Matt Prater kicks off 63 yards, returned by Darren Sproles for 24 yards (tackle by Louis Green)",0.000,1.000
3,2:41,1,10,SDG 31,3,23,Darren Sproles right tackle for 2 yards (tackle by John Lynch),1.000,0.730
3,2:04,2,8,SDG 33,3,23,Billy Volek pass complete short right to Vincent Jackson for 1 yard (tackle by Champ Bailey),0.730,0.170
3,1:22,3,7,SDG 34,3,23,Billy Volek pass incomplete short right intended for Darren Sproles,0.170,-1.110
3,1:16,4,7,SDG 34,3,23,Mike Scifres punts 47 yards,-1.110,-0.150
3,1:09,1,10,DEN 19,3,23,Jay Cutler pass complete short right to Brandon Marshall for 10 yards (tackle by Quentin Jammer). Penalty on Quentin Jammer: Defensive Holding (Declined),0.150,0.870
3,0:52,1,10,DEN 29,3,23,Jay Cutler pass incomplete short middle intended for Tony Scheffler (defended by Stephen Cooper),0.870,0.330
3,0:48,2,10,DEN 29,3,23,Selvin Young up the middle for 3 yards (tackle by Matt Wilhelm),0.330,0.040
3,0:12,3,7,DEN 32,3,23,Jay Cutler for 21 yards (tackle by Stephen Cooper),0.040,2.460
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SDG 47,3,23,Jay Cutler pass complete short right to Chad Mustard for 10 yards (tackle by Stephen Cooper),2.460,3.120
4,14:27,1,10,SDG 37,3,23,"Jay Cutler left end for 21 yards (tackle by Matt Wilhelm and Antonio Cromartie). Penalty on Antonio Cromartie: Defensive Holding, 5 yards, Penalty on SDG: Illegal Contact (Declined)",3.120,4.840
4,13:56,1,10,SDG 11,3,23,Selvin Young up the middle for 3 yards (tackle by Igor Olshansky),4.840,4.700
4,13:20,2,7,SDG 8,3,23,Jay Cutler pass complete short middle to Selvin Young for 5 yards (tackle by Matt Wilhelm),4.700,4.890
4,12:35,3,2,SDG 3,3,23,Cecil Sapp up the middle for 1 yard (tackle by Matt Wilhelm and Marlon McCree),4.890,3.250
4,11:48,4,1,SDG 2,3,23,Cecil Sapp up the middle for -1 yards (tackle by Matt Wilhelm),3.250,0.380
4,11:44,1,10,SDG 3,3,23,Michael Turner left tackle for 2 yards (tackle by Marcus Thomas),-0.380,-0.630
4,11:03,2,8,SDG 5,3,23,Michael Turner left end for 1 yard (tackle by D.J. Williams),-0.630,-1.070
4,10:16,3,7,SDG 6,3,23,Darren Sproles up the middle for 3 yards (tackle by Jamie Winborn),-1.070,-2.490
4,9:34,4,4,SDG 9,3,23,"Mike Scifres punts 45 yards, fair catch by Glenn Martinez",-2.490,-1.990
4,9:25,1,10,DEN 46,3,23,Jay Cutler pass incomplete short right intended for Brandon Marshall (defended by Quentin Jammer),1.990,1.450
4,9:20,2,10,DEN 46,3,23,Jay Cutler pass complete short left to Javon Walker for 5 yards (tackle by Antonio Cromartie),1.450,1.420
4,8:44,3,5,SDG 49,3,23,Jay Cutler pass incomplete short middle intended for Tony Scheffler (defended by Drayton Florence),1.420,0.000
4,8:40,4,5,SDG 49,3,23,Jay Cutler pass incomplete short right intended for Tony Scheffler (defended by Luis Castillo),0.000,-2.190
4,8:35,1,10,SDG 49,3,23,Michael Turner up the middle for 2 yards (tackle by Jamie Winborn and John Engelberger),2.190,1.920
4,7:50,2,8,DEN 49,3,23,Michael Turner left tackle for no gain (tackle by Hamza Abdullah),1.920,1.220
4,7:05,3,8,DEN 49,3,23,Billy Volek sacked by Elvis Dumervil and Tim Crowder for 0 yards,1.220,0.000
4,6:22,4,8,DEN 49,3,23,"Mike Scifres punts 35 yards, fair catch by Glenn Martinez",0.000,0.280
4,6:18,1,10,DEN 14,3,23,Jay Cutler pass incomplete short middle intended for Javon Walker,-0.280,-0.750
4,6:13,2,10,DEN 14,3,23,Jay Cutler pass complete short left to Javon Walker for 9 yards (tackle by Antonio Cromartie),-0.750,-0.320
4,5:58,3,1,DEN 23,3,23,"Jay Cutler up the middle for no gain. Penalty on DEN: Illegal Shift, 5 yards (no play)",-0.320,-0.920
4,5:32,3,6,DEN 18,3,23,Jay Cutler pass incomplete short left intended for Javon Walker (defended by Eric Weddle),-0.920,-2.240
4,5:27,4,6,DEN 18,3,23,Paul Ernster punts 38 yards,-2.240,-1.860
4,5:19,1,10,SDG 44,3,23,Darren Sproles up the middle for 7 yards (tackle by D.J. Williams),1.860,2.260
4,4:46,2,3,DEN 49,3,23,Darren Sproles up the middle for 2 yards (tackle by Nate Webster),2.260,1.820
4,4:07,3,1,DEN 47,3,23,Billy Volek pass incomplete short middle intended for Kassim Osgood (defended by Nate Webster),1.820,0.130
4,4:02,4,1,DEN 47,3,23,"Mike Scifres punts 34 yards, fair catch by Glenn Martinez",0.130,0.320
4,3:55,1,10,DEN 13,3,23,Jay Cutler pass complete short right to Chad Mustard for 11 yards (tackle by Matt Wilhelm),-0.320,0.540
4,3:20,1,10,DEN 24,3,23,"Jay Cutler for no gain. Jay Cutler fumbles, recovered by Travis Henry at DEN-21",0.540,-0.410
4,2:37,2,13,DEN 21,3,23,Jay Cutler pass complete to Brandon Marshall for 13 yards (tackle by Marlon McCree),-0.410,1.200
4,2:02,1,10,DEN 34,3,23,Jay Cutler pass complete short right to Brandon Marshall for 5 yards (tackle by Quentin Jammer),1.200,1.330
4,1:55,2,5,DEN 39,3,23,Jay Cutler pass incomplete deep right intended for Brandon Marshall is intercepted by Quentin Jammer at SDG-24,1.330,-0.540
4,1:49,1,10,SDG 24,3,23,Billy Volek kneels for -1 yards,0.540,-0.140
4,1:08,2,11,SDG 23,3,23,Billy Volek kneels for no gain,-0.140,-0.820
4,0:34,3,11,SDG 23,3,23,Billy Volek kneels for -1 yards,-0.820,-1.900
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
