#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:17,JAX 39,10,5:15,61,Touchdown
2,1,7:49,JAX 15,8,3:05,31,Punt
3,2,12:25,JAX 13,13,7:15,75,Field Goal
4,2,1:11,JAX 25,3,0:20,0,Punt
5,2,0:08,JAX 35,1,0:08,-1,End of Half
6,3,15:00,JAX 25,6,4:11,23,Punt
7,3,10:02,JAX 25,4,1:53,6,Punt
8,3,4:06,JAX 13,5,2:01,18,Interception
9,3,0:34,JAX 25,6,2:32,41,Missed FG
10,4,6:56,JAX 20,3,2:02,9,Punt
11,4,3:19,NYJ 35,8,2:33,31,Field Goal
12,5,10:00,JAX 25,5,1:49,21,Punt
13,5,6:48,,3,1:36,7,Punt
14,5,2:06,JAX 3,3,0:28,-1,Punt
