Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CAR 46,7,7,Teddy Bridgewater pass complete short left to Pharoh Cooper for 9 yards (tackle by Janoris Jenkins),1.990,2.670
2,14:29,2,1,NOR 45,7,7,Rodney Smith up the middle for no gain (tackle by Demario Davis and David Onyemata),2.670,1.950
2,13:52,3,1,NOR 45,7,7,Teddy Bridgewater pass incomplete short right intended for Alex Armah,1.950,0.270
2,13:49,4,1,NOR 45,7,7,Rodney Smith right guard for 4 yards (tackle by P.J. Williams),0.270,2.850
2,13:07,1,10,NOR 41,7,7,Teddy Bridgewater pass complete short left to Curtis Samuel for 8 yards (tackle by Grant Haley and Demario Davis),2.850,3.390
2,12:23,2,2,NOR 33,7,7,Teddy Bridgewater pass incomplete short right intended for Curtis Samuel (defended by Janoris Jenkins),3.390,2.680
2,12:18,3,2,NOR 33,7,7,Tommy Stevens right guard for 3 yards (tackle by Cameron Jordan),2.680,3.580
2,11:40,1,10,NOR 30,7,7,Teddy Bridgewater pass incomplete deep left intended for D.J. Moore,3.580,3.030
2,11:32,2,10,NOR 30,7,7,Teddy Bridgewater pass complete short middle to Curtis Samuel for 12 yards (tackle by Malcolm Jenkins),3.030,4.370
2,10:49,1,10,NOR 18,7,7,Teddy Bridgewater pass deep middle intended for D.J. Moore is intercepted by Malcolm Jenkins at NO-0 and returned for 48 yards,4.370,-1.990
2,10:37,1,10,NOR 46,7,7,Tony Jones left guard for 6 yards (tackle by Jeremy Chinn and Adarius Taylor),1.990,2.260
2,10:04,2,4,CAR 48,7,7,Ty Montgomery left guard for 1 yard (tackle by Adarius Taylor and Shaq Thompson),2.260,1.690
2,9:24,3,3,CAR 47,7,7,Ty Montgomery left end for 36 yards (tackle by Tre Boston),1.690,4.840
2,8:56,1,10,CAR 11,7,7,Ty Montgomery left tackle for 3 yards (tackle by Donte Jackson and Shaq Thompson),4.840,4.700
2,8:17,2,7,CAR 8,13,7,"Drew Brees pass complete short middle to Emmanuel Sanders for 8 yards, touchdown",4.700,7.000
2,8:12,,,CAR 15,13,7,Wil Lutz kicks extra point no good wide left,0.000,-1.000
2,8:12,,,NOR 35,13,7,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,8:12,1,10,CAR 25,13,7,"Teddy Bridgewater aborted snap, recovered by Rodney Smith at CAR-23",0.610,-0.210
2,7:29,2,12,CAR 23,13,7,Teddy Bridgewater pass complete deep middle to Curtis Samuel for 33 yards (tackle by Grant Haley),-0.210,2.650
2,6:46,1,10,NOR 44,13,7,Tommy Stevens left tackle for 5 yards (tackle by Malcolm Jenkins),2.650,2.780
2,6:04,2,5,NOR 39,13,7,"Teddy Bridgewater pass complete short left to Curtis Samuel for 13 yards (tackle by Marshon Lattimore). Penalty on Michael Schofield: Ineligible Downfield Pass, 5 yards (no play)",2.780,2.110
2,5:44,2,10,NOR 44,13,7,Teddy Bridgewater pass incomplete deep right intended for Pharoh Cooper,2.110,1.420
2,5:35,3,10,NOR 44,13,7,Teddy Bridgewater pass complete short middle to Curtis Samuel for 9 yards (tackle by J.T. Gray),1.420,1.000
2,4:51,,,,,,Timeout #3 by Carolina Panthers,,
2,4:51,4,1,NOR 35,13,7,Rodney Smith left guard for 5 yards (tackle by Marcus Davenport),1.000,3.580
2,4:15,1,10,NOR 30,13,7,Rodney Smith right tackle for 6 yards (tackle by Janoris Jenkins),3.580,3.840
2,3:34,2,4,NOR 24,13,7,Teddy Bridgewater pass incomplete short right intended for D.J. Moore,3.840,3.140
2,3:30,3,4,NOR 24,13,7,Teddy Bridgewater pass complete short left to D.J. Moore for 3 yards (tackle by Demario Davis),3.140,2.210
2,2:52,,,,,,Timeout #1 by New Orleans Saints,,
2,2:52,4,1,NOR 21,13,7,Curtis Samuel up the middle for -1 yards (tackle by Malcom Brown),2.210,-0.410
2,2:47,1,10,NOR 22,13,7,Drew Brees pass complete short right to Emmanuel Sanders for 5 yards (tackle by Rasul Douglas and Shaq Thompson),0.410,0.540
2,2:13,2,5,NOR 27,13,7,Drew Brees pass complete short right to Emmanuel Sanders for 5 yards,0.540,1.070
2,2:00,1,10,NOR 32,13,7,Drew Brees pass complete short left to Emmanuel Sanders for 9 yards (tackle by Shaq Thompson),1.070,1.740
2,1:41,2,1,NOR 41,13,7,Drew Brees pass complete short middle to Jared Cook for 8 yards (tackle by Tre Boston and Shaq Thompson),1.740,2.190
2,1:21,1,10,NOR 49,13,7,Drew Brees pass complete short middle to Jared Cook for 10 yards (tackle by Shaq Thompson and Yetur Gross-Matos),2.190,2.850
2,0:39,1,10,CAR 41,13,7,Drew Brees pass complete short right to Lil'Jordan Humphrey for 17 yards (tackle by Yetur Gross-Matos and Myles Hartsfield),2.850,3.970
2,0:30,,,,,,Timeout #2 by New Orleans Saints,,
2,0:30,1,10,CAR 24,13,7,Drew Brees pass complete short middle to Emmanuel Sanders for 9 yards (tackle by Shaq Thompson),3.970,4.850
2,0:13,2,1,CAR 15,13,7,Drew Brees pass incomplete short middle intended for Ty Montgomery,4.850,4.170
2,0:10,3,1,CAR 15,13,7,Drew Brees pass incomplete short left intended for Jared Cook,4.170,2.590
2,0:05,4,1,CAR 15,16,7,Wil Lutz 33 yard field goal good,2.590,3.000
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,16,7,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NOR 25,16,7,Drew Brees pass incomplete short right intended for Emmanuel Sanders (defended by Donte Jackson),0.610,0.060
3,14:55,2,10,NOR 25,16,7,Drew Brees pass complete deep right to Marquez Callaway for 27 yards (tackle by Donte Jackson),0.060,2.390
3,14:14,1,10,CAR 48,16,7,Ty Montgomery right tackle for 4 yards (tackle by Jeremy Chinn and Tre Boston),2.390,2.390
3,13:29,2,6,CAR 44,16,7,Taysom Hill right end for 10 yards (tackle by Bravvion Roy),2.390,3.310
3,12:47,1,10,CAR 34,16,7,Drew Brees pass incomplete short middle,3.310,2.770
3,12:44,2,10,CAR 34,16,7,Taysom Hill right tackle for 5 yards (tackle by Shaq Thompson and Tre Boston),2.770,2.740
3,11:58,3,5,CAR 29,16,7,Drew Brees pass incomplete short left intended for Marquez Callaway,2.740,1.540
3,11:54,4,5,CAR 29,19,7,Wil Lutz 48 yard field goal good,1.540,3.000
3,11:49,,,NOR 35,19,7,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,11:49,1,10,CAR 25,19,7,Teddy Bridgewater pass complete short left to Robby Anderson for 8 yards (tackle by Alex Anzalone),0.610,1.140
3,11:16,2,2,CAR 33,19,7,Rodney Smith left guard for 4 yards (tackle by Demario Davis and P.J. Williams),1.140,1.400
3,10:35,1,10,CAR 37,19,7,Teddy Bridgewater pass incomplete short right,1.400,0.860
3,10:31,2,10,CAR 37,19,7,Teddy Bridgewater pass complete deep left to D.J. Moore for 44 yards (tackle by P.J. Williams),0.860,4.310
3,9:41,1,10,NOR 19,19,7,Teddy Bridgewater pass deep right intended for Ian Thomas is intercepted by Grant Haley at NO-0 and returned for no gain,4.310,-0.280
3,9:35,1,10,NOR 20,19,7,Ty Montgomery up the middle for 3 yards (tackle by Zach Kerr and Jermaine Carter),0.280,0.140
3,8:58,2,7,NOR 23,19,7,Drew Brees pass incomplete short right intended for Emmanuel Sanders,0.140,-0.560
3,8:55,3,7,NOR 23,19,7,Drew Brees pass complete short left to Marquez Callaway for 18 yards (tackle by Rasul Douglas),-0.560,1.660
3,8:22,1,10,NOR 41,19,7,Ty Montgomery up the middle for 3 yards (tackle by Marquis Haynes),1.660,1.530
3,7:49,2,7,NOR 44,19,7,Drew Brees pass complete short right to Ty Montgomery for 2 yards (tackle by Tre Boston),1.530,1.090
3,7:11,3,5,NOR 46,19,7,Drew Brees pass incomplete deep left intended for Emmanuel Sanders,1.090,-0.320
3,7:04,4,5,NOR 46,19,7,"Thomas Morstead punts 32 yards, fair catch by Pharoh Cooper at CAR-22",-0.320,-0.410
3,6:59,1,10,CAR 22,19,7,Curtis Samuel right tackle for 6 yards (tackle by Demario Davis),0.410,0.680
3,6:16,2,4,CAR 28,19,7,Phillip Walker pass incomplete short middle intended for Curtis Samuel (defended by Demario Davis),0.680,-0.030
3,6:12,3,4,CAR 28,19,7,Phillip Walker pass short middle intended for Curtis Samuel is intercepted by Marshon Lattimore at CAR-37 and returned for 13 yards,-0.030,-3.970
3,6:02,1,10,CAR 24,19,7,Ty Montgomery left guard for 6 yards (tackle by Jeremy Chinn and Juston Burris),3.970,4.290
3,5:28,,,,,,Timeout #1 by New Orleans Saints,,
3,5:28,2,4,CAR 18,19,7,Taysom Hill right tackle for 15 yards (tackle by Donte Jackson),4.290,6.510
3,5:00,1,3,CAR 3,25,7,"Taysom Hill right tackle for 3 yards, touchdown",6.510,7.000
3,4:56,,,CAR 15,26,7,Wil Lutz kicks extra point good,0.000,0.000
3,4:56,,,NOR 35,26,7,"Wil Lutz kicks off 68 yards, returned by Trenton Cannon for 21 yards (tackle by Craig Robertson)",0.000,0.040
3,4:51,1,10,CAR 18,26,7,Phillip Walker pass incomplete short right intended for D.J. Moore,0.040,-0.490
3,4:46,2,10,CAR 18,26,7,Phillip Walker pass incomplete short right intended for Robby Anderson,-0.490,-1.170
3,4:41,3,10,CAR 18,26,7,Phillip Walker pass incomplete deep left intended for Robby Anderson,-1.170,-2.240
3,4:35,4,10,CAR 18,26,7,"Joseph Charlton punts 49 yards, returned by Tommylee Lewis for 10 yards (tackle by Corn Elder)",-2.240,-1.800
3,4:22,1,10,NOR 43,26,7,Ty Montgomery right tackle for 14 yards (tackle by Jermaine Carter),1.800,2.720
3,3:41,1,10,CAR 43,26,7,Drew Brees pass complete short left to Emmanuel Sanders for 4 yards (tackle by Rasul Douglas),2.720,2.720
3,3:02,2,6,CAR 39,26,7,Taysom Hill left end for 1 yard (tackle by Zach Kerr),2.720,2.150
3,2:15,3,5,CAR 38,26,7,Drew Brees pass complete short right to Emmanuel Sanders for 9 yards (tackle by Rasul Douglas),2.150,3.640
3,1:32,1,10,CAR 29,26,7,Drew Brees pass incomplete short right,3.640,3.100
3,1:25,2,10,CAR 29,26,7,Drew Brees pass complete short left to Marquez Callaway for 6 yards (tackle by Stantley Thomas-Oliver),3.100,3.200
3,0:42,3,4,CAR 23,26,7,Ty Montgomery left guard for 12 yards (tackle by Donte Jackson and Jeremy Chinn),3.200,4.840
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CAR 11,32,7,"Drew Brees pass complete short middle to Austin Carr for 11 yards, touchdown",4.840,7.000
4,14:55,,,CAR 15,33,7,Wil Lutz kicks extra point good,0.000,0.000
4,14:55,,,NOR 35,33,7,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,14:55,1,10,CAR 25,33,7,Rodney Smith right tackle for 5 yards (tackle by Malcolm Jenkins),0.610,0.740
4,14:20,2,5,CAR 30,33,7,Rodney Smith right guard for 8 yards (tackle by Shy Tuttle),0.740,1.470
4,13:41,1,10,CAR 38,33,7,Tommy Stevens right guard for 6 yards (tackle by Shy Tuttle),1.470,1.730
4,13:02,2,4,CAR 44,33,7,Tommy Stevens left tackle for 10 yards (tackle by P.J. Williams),1.730,2.520
4,12:27,1,10,NOR 46,33,7,Phillip Walker pass complete deep right to Curtis Samuel for 23 yards (tackle by Grant Haley),2.520,4.040
4,11:45,1,10,NOR 23,33,7,Rodney Smith left tackle for 3 yards (tackle by Malcom Brown and Zack Baun),4.040,3.900
4,11:05,2,7,NOR 20,33,7,Phillip Walker pass incomplete short left intended for Robby Anderson,3.900,3.200
4,11:01,3,7,NOR 20,33,7,Phillip Walker pass incomplete short left intended for Ian Thomas (defended by J.T. Gray),3.200,2.120
4,10:55,4,7,NOR 20,33,7,Phillip Walker pass complete short middle to Robby Anderson for 1 yard (tackle by Grant Haley),2.120,-0.150
4,10:49,1,10,NOR 19,33,7,Ty Montgomery left tackle for 7 yards (tackle by Shaq Thompson),0.150,0.610
4,10:23,2,3,NOR 26,33,7,Drew Brees pass complete short right to Juwan Johnson for 4 yards (tackle by Stantley Thomas-Oliver),0.610,0.940
4,9:38,1,10,NOR 30,33,7,Ty Montgomery right tackle for no gain (tackle by Donte Jackson and Austin Larkin),0.940,0.390
4,9:00,2,10,NOR 30,33,7,Drew Brees pass complete short left to Emmanuel Sanders for 6 yards (tackle by Sam Franklin),0.390,0.500
4,8:19,3,4,NOR 36,33,7,Drew Brees pass incomplete short left,0.500,-0.980
4,8:15,4,4,NOR 36,33,7,"Thomas Morstead punts 51 yards, fair catch by Pharoh Cooper at CAR-13",-0.980,0.320
4,8:06,1,10,CAR 13,33,7,Phillip Walker pass complete deep right to Robby Anderson for 31 yards (tackle by Janoris Jenkins),-0.320,1.860
4,7:29,1,10,CAR 44,33,7,Phillip Walker sacked by Carl Granderson for -2 yards,1.860,1.050
4,6:44,2,12,CAR 42,33,7,Phillip Walker pass complete deep right to D.J. Moore for 22 yards (tackle by Janoris Jenkins),1.050,3.180
4,5:57,1,10,NOR 36,33,7,Phillip Walker pass complete short left to D.J. Moore for 18 yards (tackle by Grant Haley),3.180,4.370
4,5:09,1,10,NOR 18,33,7,Phillip Walker sacked by Carl Granderson for -13 yards,4.370,2.070
4,4:22,2,23,NOR 31,33,7,Phillip Walker pass deep middle intended for Robby Anderson is intercepted by P.J. Williams at NO-1 and returned for 30 yards,2.070,-1.000
4,4:09,1,10,NOR 31,33,7,Ty Montgomery right tackle for no gain (tackle by Stantley Thomas-Oliver),1.000,0.460
4,3:29,2,10,NOR 31,33,7,Ty Montgomery right end for -2 yards (tackle by Myles Hartsfield),0.460,-0.490
4,2:49,3,12,NOR 29,33,7,"Ty Montgomery right end for 6 yards (tackle by Sam Franklin). Penalty on Jameis Winston: Taunting, 15 yards",-0.490,-2.030
4,2:30,4,21,NOR 20,33,7,"Thomas Morstead punts 44 yards, fair catch by Pharoh Cooper at CAR-36",-2.030,-1.330
4,2:23,1,10,CAR 36,33,7,"Phillip Walker pass deep right intended for D.J. Moore is intercepted by Ken Crawley at NO-6 and returned for -1 yards. Ken Crawley fumbles (forced by D.J. Moore), recovered by Ken Crawley at NO-5",1.330,0.380
4,2:13,1,10,NOR 5,33,7,Ty Montgomery left guard for 5 yards (tackle by Bravvion Roy and Jermaine Carter),-0.380,-0.420
4,2:00,2,5,NOR 10,33,7,Ty Montgomery right guard for 4 yards (tackle by Bravvion Roy and Derrick Brown),-0.420,-0.370
4,1:25,3,1,NOR 14,33,7,Ty Montgomery up the middle for 2 yards (tackle by Jermaine Carter and Clay Johnston),-0.370,-0.140
4,0:37,1,10,NOR 16,33,7,Jameis Winston kneels for -1 yards,-0.140,-0.780
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
