#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SDG 19,3,1:40,26,Fumble
2,1,11:52,SDG 20,6,3:25,20,Punt
3,1,3:32,SDG 37,4,2:26,20,Punt
4,2,11:28,SDG 20,3,1:31,-1,Punt
5,2,9:48,SDG 20,11,4:33,73,Fumble
6,2,1:38,SDG 20,3,0:23,0,Punt
7,2,0:53,,0,0:06,0,Fumble
8,3,14:47,SDG 20,4,2:14,80,Touchdown
9,3,8:57,SDG 16,9,4:19,41,Punt
10,3,4:31,SDG 45,9,3:54,44,Field Goal
11,4,13:43,SDG 17,3,1:17,11,Interception
12,4,11:27,SDG 35,9,4:48,65,Touchdown
13,4,6:24,SDG 21,8,3:56,60,Downs
14,4,1:38,SDG 45,7,1:32,38,Interception
