Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Mark Jones,TAM,0,0,,0,0,4,18,4.5,0,0
Torrie Cox,TAM,1,-1,-1.0,0,0,0,0,,0,0
Earnest Graham,TAM,1,22,22.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jerricho Cotchery,NYJ,0,0,,0,0,4,29,7.3,0,0
Justin Miller,NYJ,4,109,27.3,0,0,0,0,,0,0
Chris Baker,NYJ,1,0,0.0,0,0,0,0,,0,0
