Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Packers,28.0,23.73,14.55,10.52,0.0,4.68,0.88,4.08,11.03,-1.18,-6.95,3.49,-0.19,0.13,2.34
Rams,-28.0,-4.68,-0.88,-4.08,-11.03,-23.73,-14.55,-10.52,0.0,1.18,-3.49,6.95,-0.13,0.19,-2.34
