Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jerry Jeudy,DEN,7,3,54,0,3,34,11.3,20,6.7,15.9,0,,0,0.0,0,69.9
Courtland Sutton,DEN,3,2,14,0,1,8,4.0,6,3.0,4.7,0,,0,0.0,0,77.1
Greg Dulcich,DEN,3,2,44,1,2,25,12.5,19,9.5,11.3,0,,0,0.0,0,149.3
KJ Hamler,DEN,3,2,44,0,1,41,20.5,3,1.5,19.3,0,,0,0.0,0,109.7
Kendall Hinton,DEN,1,1,8,0,,5,5.0,3,3.0,5.0,0,,0,0.0,0,100.0
Eric Tomlinson,DEN,1,1,16,0,1,16,16.0,0,0.0,16.0,0,,0,0.0,0,118.7
Latavius Murray,DEN,1,1,-2,0,0,-6,-6.0,4,4.0,-6.0,0,,0,0.0,0,79.2
Montrell Washington,DEN,1,1,0,0,,-3,-3.0,3,3.0,-3.0,0,,0,0.0,0,79.2
Mike Boone,DEN,4,1,3,0,,-5,-5.0,8,8.0,-1.3,0,,0,0.0,0,39.6
Andrew Beck,DEN,1,1,7,0,,1,1.0,6,6.0,1.0,0,,0,0.0,0,95.8
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Austin Ekeler,LAC,16,10,47,0,2,-18,-1.8,65,6.5,0.3,0,,2,12.5,0,66.7
Josh Palmer,LAC,12,9,57,0,2,26,2.9,31,3.4,4.1,0,,0,0.0,0,84.4
Gerald Everett,LAC,7,5,29,0,2,5,1.0,24,4.8,2.6,3,1.7,1,14.3,1,39.3
Sony Michel,LAC,3,3,14,0,0,5,1.7,9,3.0,1.7,0,,0,0.0,0,86.1
DeAndre Carter,LAC,5,3,17,0,1,14,4.7,3,1.0,4.6,0,,0,0.0,0,66.2
Donald Parham,LAC,3,3,53,0,2,42,14.0,11,3.7,14.0,0,,0,0.0,0,118.7
Mike Williams,LAC,6,2,17,0,,12,6.0,5,2.5,16.8,0,,0,0.0,0,42.4
Zander Horvath,LAC,1,1,0,0,,0,0.0,0,0.0,0.0,0,,0,0.0,0,79.2
Michael Bandy,LAC,2,1,4,0,1,4,4.0,0,0.0,20.0,0,,0,0.0,0,56.2
