Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Larry Fitzgerald,ARI,8,8,71,0,5,54,6.8,17,2.1,6.8,0,,0,0.0,0,103.6
Kenyan Drake,ARI,7,6,6,0,2,-16,-2.7,22,3.7,-2.3,1,6.0,0,0.0,0,79.2
Christian Kirk,ARI,10,6,138,3,3,103,17.2,35,5.8,22.1,0,,0,0.0,0,143.7
Andy Isabella,ARI,3,3,78,0,2,33,11.0,45,15.0,11.0,2,1.5,0,0.0,0,118.7
Pharoh Cooper,ARI,5,2,29,0,1,28,14.0,1,0.5,29.6,0,,0,0.0,0,59.6
David Johnson,ARI,1,1,8,0,,7,7.0,1,1.0,7.0,0,,0,0.0,0,100.0
Maxx Williams,ARI,2,1,15,0,1,0,0.0,15,15.0,5.5,1,1.0,1,50.0,0,75.0
Charles Clay,ARI,1,1,5,0,,4,4.0,1,1.0,4.0,1,1.0,0,0.0,0,87.5
KeeSean Johnson,ARI,4,0,0,0,,0,,0,,14.8,0,,1,25.0,0,39.6
Trent Sherfield,ARI,2,0,0,0,,0,,0,,7.5,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Ronald Jones II,TAM,8,8,77,0,3,-4,-0.5,81,10.1,-0.5,1,8.0,0,0.0,0,106.8
Chris Godwin,TAM,12,6,74,0,2,33,5.5,41,6.8,9.4,2,3.0,0,0.0,2,29.9
O.J. Howard,TAM,7,4,47,1,3,38,9.5,9,2.3,8.4,1,4.0,0,0.0,0,117.3
Mike Evans,TAM,6,4,82,0,4,59,14.8,23,5.8,20.5,1,4.0,0,0.0,0,109.7
Dare Ogunbowale,TAM,3,3,24,0,2,13,4.3,11,3.7,4.3,0,,0,0.0,0,100.0
Scott Miller,TAM,3,2,33,0,1,27,13.5,6,3.0,20.0,0,,0,0.0,0,103.5
Breshad Perriman,TAM,4,2,17,0,,0,0.0,17,8.5,12.0,0,,0,0.0,0,61.5
Peyton Barber,TAM,1,1,4,0,0,0,0.0,4,4.0,0.0,0,,0,0.0,0,83.3
T.J. Logan,TAM,1,0,0,0,,0,,0,,26.0,0,,0,0.0,0,39.6
