Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Nate Burleson,SEA,0,0,,0,0,2,13,6.5,0,14
Ben Obomanu,SEA,2,61,30.5,0,35,0,0,,0,0
Louis Rankin,SEA,2,42,21.0,0,25,0,0,,0,0
Steve Vallos,SEA,1,0,0.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Darius Reynaud,MIN,0,0,,0,0,3,30,10.0,0,14
Percy Harvin,MIN,2,35,17.5,0,18,0,0,,0,0
