#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:19,KAN 21,5,2:48,20,Fumble
2,1,6:12,KAN 20,6,3:53,20,Punt
3,1,0:49,KAN 48,8,3:48,25,Field Goal
4,2,9:35,KAN 8,6,3:30,23,Punt
5,2,4:23,ARI 6,3,0:57,6,Touchdown
6,2,1:45,KAN 33,1,0:13,-1,Fumble
7,2,0:42,KAN 28,3,0:42,6,End of Half
8,3,15:00,KAN 23,3,1:23,-5,Punt
9,3,10:06,ARI 49,3,2:11,-8,Punt
10,3,2:50,KAN 20,8,2:48,42,Punt
11,4,13:39,KAN 34,7,4:04,66,Touchdown
12,4,7:28,KAN 20,3,1:30,4,Punt
13,4,5:53,ARI 22,4,0:47,0,Field Goal
14,4,2:31,KAN 13,5,0:55,85,Field Goal
15,4,0:02,KAN 41,1,0:02,-1,End of Game
