Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Cardinals,-3.0,-4.48,4.15,-7.62,-3.54,10.83,-9.73,19.9,8.71,-9.91,-4.23,4.84,-2.57,-3.61,-4.34
Chiefs,3.0,-10.83,9.73,-19.9,-8.71,4.48,-4.15,7.62,3.54,9.91,-4.84,4.23,3.61,2.57,4.34
