#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ARI 40,5,2:41,60,Touchdown
2,1,9:31,KAN 41,7,3:19,41,Touchdown
3,1,2:19,ARI 8,3,1:30,5,Punt
4,2,12:01,ARI 28,5,2:26,3,Punt
5,2,6:05,ARI 35,3,1:42,-13,Blocked Punt
6,2,3:26,ARI 26,3,1:41,6,Punt
7,2,1:32,KAN 32,4,0:50,9,Field Goal
8,3,13:37,ARI 31,6,3:31,42,Field Goal
9,3,7:55,ARI 20,8,5:05,31,Punt
10,3,0:02,ARI 20,3,1:23,9,Punt
11,4,9:35,ARI 36,4,2:07,22,Punt
12,4,5:58,ARI 15,1,0:05,-5,Interception
13,4,5:06,ARI 28,6,2:35,28,Punt
14,4,1:36,ARI 9,10,1:34,58,Missed FG
