#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,GNB 24,7,3:23,29,Punt
2,1,8:15,GNB 20,3,1:04,-3,Punt
3,1,7:03,MIN 21,4,1:58,2,Field Goal
4,1,1:17,GNB 15,3,1:58,4,Punt
5,2,10:42,GNB 23,3,1:33,-8,Punt
6,2,6:53,GNB 8,6,4:33,11,Punt
7,2,0:09,GNB 34,1,0:09,1,End of Half
8,3,13:08,GNB 30,10,4:40,62,Field Goal
9,3,8:23,MIN 41,5,1:53,41,Touchdown
10,3,5:57,GNB 16,7,4:00,84,Touchdown
11,4,13:35,GNB 26,7,3:09,74,Touchdown
12,4,8:13,GNB 19,6,2:35,48,Missed FG
13,4,3:48,GNB 26,7,1:10,1,Downs
14,4,0:27,GNB 23,1,0:27,3,End of Game
