Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Isaiah Rodgers,IND,0,6,5,83.3%,39,7.8,6.5,1,133.3,4.0,18,21,0,0,0,0.0,0,4,0,0.0%
Kenny Moore,IND,1,6,5,83.3%,38,7.6,6.3,0,53.5,4.2,17,21,1,0,0,0.0,0,3,1,25.0%
Xavier Rhodes,IND,0,8,4,50.0%,36,9.0,4.5,0,62.5,8.8,33,3,0,0,0,0.0,0,2,0,0.0%
Rock Ya-Sin,IND,0,4,2,50.0%,13,6.5,3.3,1,96.9,10.5,12,1,0,0,0,0.0,0,1,0,0.0%
Zaire Franklin,IND,1,3,2,66.7%,18,9.0,6.0,0,43.1,3.0,-3,21,1,0,0,0.0,0,3,0,0.0%
Shaquille Leonard,IND,0,3,2,66.7%,26,13.0,8.7,0,93.7,-0.7,1,25,2,0,0,0.0,0,5,0,0.0%
Bobby Okereke,IND,0,1,1,100.0%,1,1.0,1.0,0,79.2,0.0,0,1,1,0,0,0.0,0,7,0,0.0%
E.J. Speed,IND,0,2,1,50.0%,8,8.0,4.0,0,60.4,3.0,3,5,1,0,0,0.0,0,2,0,0.0%
Andrew Sendejo,IND,0,3,1,33.3%,31,31.0,10.3,0,72.9,21.7,28,3,2,0,0,0.0,0,3,0,0.0%
George Odum,IND,1,3,1,33.3%,18,18.0,6.0,0,15.3,13.7,14,4,0,0,0,0.0,0,6,0,0.0%
Al-Quadin Muhammad,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Kwity Paye,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Taylor Stallworth,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Grover Stewart,IND,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Tre'Davious White,BUF,0,6,5,83.3%,39,7.8,6.5,0,93.7,4.0,17,22,1,0,0,0.0,0,7,1,12.5%
A.J. Klein,BUF,0,5,2,40.0%,5,2.5,1.0,0,47.9,3.6,0,5,4,0,0,0.0,0,6,1,14.3%
Levi Wallace,BUF,0,3,2,66.7%,36,18.0,12.0,0,107.6,10.0,18,18,0,0,0,0.0,0,4,2,33.3%
Jordan Poyer,BUF,0,2,1,50.0%,3,3.0,1.5,0,56.2,7.0,2,1,0,0,0,0.0,0,8,1,11.1%
Taron Johnson,BUF,0,2,1,50.0%,23,23.0,11.5,1,131.2,7.0,11,12,0,0,0,0.0,0,6,2,25.0%
Efe Obada,BUF,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,0,0.0%
Jerry Hughes,BUF,0,0,0,,,,,,,,,,0,2,0,0.0,2,0,0,
Gregory Rousseau,BUF,0,0,0,,,,,,,,,,0,1,0,0.0,1,7,0,0.0%
Vernon Butler,BUF,0,0,0,,,,,,,,,,0,0,1,0.0,1,6,0,0.0%
Matt Milano,BUF,0,2,0,0.0%,,,0.0,,39.6,11.5,,,3,0,0,0.0,0,9,0,0.0%
Mario Addison,BUF,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
Micah Hyde,BUF,0,0,0,,,,,,,,,,4,0,0,0.0,0,6,1,14.3%
