Quarter,Time,Down,ToGo,Location,LAC,JAX,Detail,EPB,EPA
1,0:54,2,20,LAC 35,7,3,Philip Rivers pass complete short right to Melvin Gordon for 4 yards (tackle by Donald Payne and Andrew Wingard),0.030,-0.100
1,0:06,3,16,LAC 39,7,3,Philip Rivers sacked by Calais Campbell for -10 yards,-0.100,-1.440
Quarter,Time,Down,ToGo,Location,LAC,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,26,LAC 29,7,3,"Ty Long punts 49 yards, returned by Dede Westbrook for -4 yards (tackle by Derek Watt and Adrian Phillips)",-1.440,-0.040
2,14:47,1,10,JAX 18,7,3,Gardner Minshew pass complete short middle to Nick O'Leary for 6 yards (tackle by Thomas Davis),0.040,0.410
2,14:13,2,4,JAX 24,7,3,Gardner Minshew pass incomplete short left intended for Leonard Fournette (defended by Derwin James),0.410,-0.400
2,14:09,3,4,JAX 24,7,3,Gardner Minshew left end for 7 yards (tackle by Melvin Ingram),-0.400,1.000
2,13:45,1,10,JAX 31,7,3,Leonard Fournette left end for -5 yards (tackle by Brandon Facyson),1.000,-0.220
2,13:02,2,15,JAX 26,7,3,Gardner Minshew pass complete short right to Leonard Fournette for 12 yards (tackle by Casey Hayward),-0.220,0.700
2,12:16,3,3,JAX 38,7,3,Gardner Minshew sacked by Joey Bosa for -4 yards,0.700,-1.110
2,11:40,4,7,JAX 34,7,3,"Logan Cooke punts 42 yards, returned by Desmond King for 1 yard (tackle by Brandon Watson and Joe Giles-Harris)",-1.110,-0.610
2,11:29,1,10,LAC 25,7,3,Melvin Gordon right end for 10 yards (tackle by Abry Jones),0.610,1.270
2,10:56,1,10,LAC 35,7,3,Melvin Gordon left end for no gain (tackle by Yannick Ngakoue),1.270,0.720
2,10:13,2,10,LAC 35,7,3,Philip Rivers pass complete short middle to Keenan Allen for 9 yards (tackle by Donald Payne and A.J. Bouye),0.720,1.220
2,9:27,,,,,,Timeout #1 by Los Angeles Chargers,,
2,9:27,3,1,LAC 44,7,3,Melvin Gordon up the middle for 2 yards (tackle by Quincy Williams),1.220,1.990
2,8:51,1,10,LAC 46,7,3,Philip Rivers pass complete short right to Keenan Allen for 6 yards (tackle by Leon Jacobs),1.990,2.260
2,8:10,2,4,JAX 48,7,3,Austin Ekeler up the middle for 23 yards (tackle by Quincy Williams),2.260,3.910
2,7:25,1,10,JAX 25,7,3,Philip Rivers pass complete short right to Melvin Gordon for 2 yards (tackle by Leon Jacobs),3.910,3.630
2,6:35,2,8,JAX 23,7,3,Philip Rivers pass complete short left to Melvin Gordon for 19 yards (tackle by Donald Payne),3.630,6.280
2,6:00,1,4,JAX 4,7,3,Melvin Gordon up the middle for 3 yards (tackle by Quincy Williams),6.280,5.910
2,5:23,2,1,JAX 1,13,3,"Derek Watt up the middle for 1 yard, touchdown",5.910,7.000
2,5:18,,,JAX 15,14,3,Michael Badgley kicks extra point good,0.000,0.000
2,5:18,,,LAC 35,14,3,"Ty Long kicks off 65 yards, touchback.",0.000,0.610
2,5:18,1,10,JAX 25,14,3,Gardner Minshew up the middle for 8 yards (tackle by Derwin James),0.610,1.140
2,4:39,2,2,JAX 33,14,3,Leonard Fournette up the middle for 10 yards (tackle by Kyzir White and Rayshawn Jenkins),1.140,1.800
2,4:00,1,10,JAX 43,14,3,Gardner Minshew pass complete short left to Leonard Fournette for 2 yards (tackle by Derwin James),1.800,1.520
2,3:15,2,8,JAX 45,14,3,Gardner Minshew pass complete short right to Chris Conley for 7 yards (tackle by Casey Hayward),1.520,1.750
2,2:33,3,1,LAC 48,14,3,"Leonard Fournette up the middle for 4 yards (tackle by Thomas Davis). Penalty on Cam Robinson: Offensive Holding, 10 yards (no play)",1.750,0.430
2,2:04,3,11,JAX 42,14,3,Gardner Minshew pass incomplete short left intended for DJ Chark (defended by Casey Hayward),0.430,-0.590
2,1:59,4,11,JAX 42,14,3,Logan Cooke punts 38 yards out of bounds,-0.590,-0.280
2,1:52,1,10,LAC 20,14,3,"Austin Ekeler left end for 35 yards (tackle by Jarrod Wilson and Donald Payne). Penalty on Donald Payne: Face Mask (15 Yards), 15 yards",0.280,3.580
2,1:42,1,10,JAX 30,20,3,"Philip Rivers pass complete deep left to Hunter Henry for 30 yards, touchdown",3.580,7.000
2,1:34,,,JAX 15,21,3,Michael Badgley kicks extra point good,0.000,0.000
2,1:34,,,LAC 35,21,3,"Ty Long kicks off 65 yards, touchback.",0.000,0.610
2,1:34,1,10,JAX 25,21,3,Gardner Minshew pass complete short left to DJ Chark for 8 yards (tackle by Brandon Facyson),0.610,1.140
2,1:29,2,2,JAX 33,21,3,Gardner Minshew pass incomplete deep left intended for Chris Conley,1.140,0.430
2,1:24,3,2,JAX 33,21,3,Leonard Fournette up the middle for -1 yards (tackle by Joey Bosa),0.430,-1.240
2,1:19,,,,,,Timeout #2 by Los Angeles Chargers,,
2,1:19,4,3,JAX 32,21,3,"Logan Cooke punts 48 yards, muffed catch by Desmond King",-1.240,-0.340
2,1:10,1,10,LAC 21,21,3,"Penalty on Dawuane Smoot: Neutral Zone Infraction, 5 yards (no play)",0.340,1.070
2,1:10,1,5,LAC 26,21,3,Austin Ekeler up the middle for 7 yards (tackle by Josh Allen and Donald Payne),1.070,1.140
2,0:51,1,10,LAC 33,21,3,Philip Rivers pass incomplete short middle intended for Keenan Allen (defended by A.J. Bouye),1.140,0.590
2,0:46,2,10,LAC 33,21,3,"Philip Rivers pass complete short middle to Hunter Henry for 9 yards (tackle by Donald Payne). Penalty on Donald Payne: Horse Collar Tackle, 15 yards",0.590,2.720
2,0:40,1,10,JAX 43,21,3,Philip Rivers pass complete short middle to Austin Ekeler for 8 yards (tackle by Donald Payne and Quincy Williams),2.720,3.260
2,0:34,,,,,,Timeout #3 by Los Angeles Chargers,,
2,0:34,2,2,JAX 35,21,3,Philip Rivers pass complete short left to Keenan Allen for 8 yards (tackle by Quincy Williams and Donald Payne),3.260,3.780
2,0:19,1,10,JAX 27,21,3,"Penalty on Calais Campbell: Encroachment, 5 yards (no play)",3.780,4.510
2,0:16,1,5,JAX 22,21,3,Philip Rivers pass incomplete short left,4.510,3.910
2,0:12,2,5,JAX 22,21,3,Philip Rivers pass incomplete deep right intended for Mike Williams,3.910,3.200
2,0:08,3,5,JAX 22,24,3,Michael Badgley 40 yard field goal good,3.200,3.000
2,0:03,,,LAC 35,24,3,"Ty Long kicks off 56 yards, returned by Michael Walker for 12 yards (tackle by Emeke Egbule)",0.000,1.270
Quarter,Time,Down,ToGo,Location,LAC,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,24,3,"Logan Cooke kicks off 68 yards, returned by Justin Jackson for 19 yards (tackle by Leon Jacobs)",0.000,-0.140
3,14:55,1,10,LAC 16,24,3,Melvin Gordon right end for no gain (tackle by Abry Jones),-0.140,-0.660
3,14:13,2,10,LAC 16,24,3,Philip Rivers pass incomplete deep left intended for Hunter Henry,-0.660,-1.320
3,14:06,3,10,LAC 16,30,3,"Philip Rivers pass complete short right to Austin Ekeler for 84 yards, touchdown, touchdown",-1.320,7.000
3,13:53,,,JAX 15,31,3,Michael Badgley kicks extra point good,0.000,0.000
3,13:53,,,LAC 35,31,3,"Ty Long kicks off 62 yards, returned by Michael Walker for 27 yards (tackle by Nick Dzubnar and Jason Moore)",0.000,0.940
3,13:47,1,10,JAX 30,31,3,Gardner Minshew pass complete short right to Dede Westbrook for 1 yard (tackle by Thomas Davis),0.940,0.530
3,13:06,2,9,JAX 31,31,3,Gardner Minshew pass complete short middle to Nick O'Leary for 4 yards (tackle by Drue Tranquill),0.530,0.370
3,12:22,3,5,JAX 35,31,3,Gardner Minshew pass complete short left to DJ Chark for 4 yards (tackle by Justin Jones),0.370,-0.780
3,11:44,4,1,JAX 39,31,3,Leonard Fournette up the middle for 2 yards (tackle by Thomas Davis),-0.780,1.660
3,10:59,1,10,JAX 41,31,3,"Gardner Minshew pass complete short right to DJ Chark for 2 yards (tackle by Damion Square and Thomas Davis). Penalty on Dede Westbrook: Offensive Holding, 10 yards",1.660,1.140
3,10:47,1,18,JAX 33,31,3,Gardner Minshew pass complete short middle to Nick O'Leary for 8 yards (tackle by Adrian Phillips),1.140,1.120
3,10:12,2,10,JAX 41,31,3,Gardner Minshew pass incomplete short right intended for Leonard Fournette,1.120,0.430
3,10:08,3,10,JAX 41,31,3,Gardner Minshew pass complete short middle to Dede Westbrook for 7 yards (tackle by Drue Tranquill),0.430,-0.190
3,9:19,4,3,JAX 48,31,3,Logan Cooke pass complete short left to Michael Walker for 9 yards (tackle by Jalen Guyton),-0.190,2.720
3,8:46,1,10,LAC 43,31,3,"Gardner Minshew left end for 8 yards (tackle by Derwin James). Penalty on Cam Robinson: Offensive Holding, 10 yards (no play)",2.720,2.060
3,8:27,1,20,JAX 47,31,3,Gardner Minshew pass complete short right to DJ Chark for 6 yards (tackle by Desmond King),2.060,1.640
3,7:40,2,14,LAC 47,31,3,Gardner Minshew right end for 5 yards (tackle by Melvin Ingram),1.640,1.620
3,7:04,3,9,LAC 42,31,3,Gardner Minshew pass complete short right to Dede Westbrook for 4 yards (tackle by Adrian Phillips),1.620,0.720
3,6:18,4,5,LAC 38,31,3,"Gardner Minshew pass incomplete short right intended for Chris Conley. Penalty on Desmond King: Defensive Pass Interference, 8 yards (no play)",0.720,3.580
3,6:09,1,10,LAC 30,31,3,"Gardner Minshew pass complete short middle to Dede Westbrook for 6 yards (tackle by Drue Tranquill and Derwin James). Penalty on Derwin James: Unnecessary Roughness, 12 yards",3.580,4.780
3,5:55,1,10,LAC 12,31,9,"Gardner Minshew pass complete short right to Nick O'Leary for 12 yards, touchdown",4.780,7.000
3,5:48,,,LAC 15,31,10,Josh Lambo kicks extra point good,0.000,0.000
3,5:48,,,JAX 35,31,10,"Logan Cooke kicks off 62 yards, returned by Justin Jackson for 24 yards (tackle by Jarrod Wilson)",0.000,0.740
3,5:39,1,10,LAC 27,31,10,Philip Rivers pass complete short middle to Mike Williams for 19 yards (tackle by Austin Calitro),0.740,1.990
3,5:05,1,10,LAC 46,31,10,Austin Ekeler left end for 1 yard (tackle by Yannick Ngakoue),1.990,1.590
3,4:16,2,9,LAC 47,31,10,Philip Rivers pass complete short right to Keenan Allen for 15 yards (tackle by A.J. Bouye),1.590,3.050
3,3:31,1,10,JAX 38,31,10,"Philip Rivers aborted snap, recovered by Hunter Henry at JAC-38 (tackle by Yannick Ngakoue)",3.050,0.890
3,2:44,2,22,LAC 50,31,10,Melvin Gordon right end for 6 yards (tackle by Andrew Wingard and Austin Calitro),0.890,1.030
3,2:01,3,16,JAX 44,37,10,"Philip Rivers pass complete deep middle to Mike Williams for 44 yards, touchdown. Penalty on Mike Williams: Unsportsmanlike Conduct, 15 yards",1.030,7.000
3,1:51,,,JAX 15,38,10,Michael Badgley kicks extra point good,0.000,0.000
3,1:51,,,LAC 20,38,10,"Ty Long kicks off 60 yards, returned by Michael Walker for 14 yards (tackle by Uchenna Nwosu). Penalty on Ryquell Armstead: Illegal Double-Team Block, 15 yards",0.000,0.150
3,1:45,1,10,JAX 19,38,10,Gardner Minshew pass complete short left to Dede Westbrook for 2 yards (tackle by Casey Hayward),0.150,-0.060
3,1:16,2,8,JAX 21,38,10,Gardner Minshew pass complete short left to DJ Chark for 9 yards (tackle by Adrian Phillips),-0.060,0.940
3,0:46,1,10,JAX 30,38,10,Leonard Fournette up the middle for 8 yards (tackle by Adrian Phillips and Rayshawn Jenkins),0.940,1.470
3,0:20,2,2,JAX 38,38,10,Gardner Minshew pass incomplete short middle intended for Nick O'Leary,1.470,0.760
3,0:17,3,2,JAX 38,38,10,Leonard Fournette up the middle for 1 yard (tackle by Thomas Davis and Melvin Ingram),0.760,-0.780
Quarter,Time,Down,ToGo,Location,LAC,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,JAX 39,38,10,Gardner Minshew pass complete short left to Leonard Fournette for -1 yards (tackle by Derwin James),-0.780,-3.050
4,14:54,1,10,JAX 38,38,10,Melvin Gordon up the middle for 5 yards (tackle by Andrew Wingard),3.050,3.180
4,14:17,2,5,JAX 33,38,10,Tyrod Taylor left end for 9 yards (tackle by Calais Campbell),3.180,3.970
4,13:40,1,10,JAX 24,38,10,Melvin Gordon right end for 5 yards (tackle by Austin Calitro),3.970,4.120
4,13:02,2,5,JAX 19,38,10,Melvin Gordon left end for 4 yards (tackle by Tre Herndon and Donald Payne),4.120,4.170
4,12:25,3,1,JAX 15,38,10,Derek Watt up the middle for 3 yards (tackle by Donald Payne),4.170,4.780
4,11:43,1,10,JAX 12,38,10,Tyrod Taylor pass complete short right to Melvin Gordon for -2 yards (tackle by D.J. Hayden),4.780,3.790
4,10:59,2,12,JAX 14,44,10,"Tyrod Taylor pass complete short right to Virgil Green for 14 yards, touchdown",3.790,7.000
4,10:53,,,JAX 15,45,10,Michael Badgley kicks extra point good,0.000,0.000
4,10:53,,,LAC 35,45,10,"Ty Long kicks off 65 yards, touchback.",0.000,0.610
4,10:53,1,10,JAX 25,45,10,Gardner Minshew pass incomplete short right intended for Keelan Cole,0.610,0.060
4,10:46,2,10,JAX 25,45,10,Gardner Minshew pass incomplete short left intended for Ryquell Armstead,0.060,-0.620
4,10:37,3,10,JAX 25,45,10,Gardner Minshew pass incomplete short right,-0.620,-1.700
4,10:31,4,10,JAX 25,45,10,"Logan Cooke punts 51 yards, fair catch by Desmond King at LAC-24",-1.700,-0.540
4,10:21,1,10,LAC 24,45,10,Tyrod Taylor pass incomplete short left intended for Austin Ekeler,0.540,0.000
4,10:16,2,10,LAC 24,45,10,Austin Ekeler right end for 4 yards (tackle by Jarrod Wilson and Austin Calitro),0.000,-0.160
4,9:36,3,6,LAC 28,45,10,Tyrod Taylor pass incomplete deep right intended for Jalen Guyton,-0.160,-1.500
4,9:29,4,6,LAC 28,45,10,"Ty Long punts 55 yards, returned by Michael Walker for 5 yards (tackle by Cole Mazza). Penalty on Charles Jones: Illegal Block Above the Waist, 10 yards",-1.500,0.350
4,9:13,1,10,JAX 12,45,10,Gardner Minshew pass complete short left to Dede Westbrook for 5 yards (tackle by Rayshawn Jenkins),-0.350,-0.230
4,8:44,2,5,JAX 17,45,10,"Gardner Minshew pass incomplete deep left intended for DJ Chark. Penalty on Brandon Facyson: Defensive Pass Interference, 15 yards (no play)",-0.230,1.070
4,8:41,1,10,JAX 32,45,10,Gardner Minshew pass complete short left to DJ Chark for 7 yards (tackle by Brandon Facyson),1.070,1.470
4,8:16,2,3,JAX 39,45,10,Gardner Minshew sacked by Joey Bosa for -3 yards,1.470,0.370
4,7:51,3,6,JAX 36,45,10,Gardner Minshew pass complete short left to DJ Chark for 10 yards (tackle by Brandon Facyson),0.370,1.990
4,7:25,1,10,JAX 46,45,10,Ryquell Armstead left end for 4 yards (tackle by Isaac Rochell and Sylvester Williams),1.990,1.990
4,6:58,2,6,JAX 50,45,10,Gardner Minshew up the middle for 7 yards (tackle by Sylvester Williams),1.990,2.720
4,6:19,1,10,LAC 43,45,10,Gardner Minshew pass incomplete short right intended for Ryquell Armstead (defended by Isaac Rochell),2.720,2.180
4,6:16,2,10,LAC 43,45,10,Gardner Minshew pass incomplete deep right intended for Dede Westbrook,2.180,1.490
4,6:07,3,10,LAC 43,45,10,Gardner Minshew pass complete short right to DJ Chark for 7 yards (tackle by Jaylen Watkins),1.490,0.890
4,5:40,4,3,LAC 36,45,10,Gardner Minshew pass incomplete deep right intended for Keelan Cole,0.890,-1.330
4,5:34,1,10,LAC 36,45,10,Austin Ekeler up the middle for 1 yard (tackle by Yannick Ngakoue),1.330,0.930
4,4:52,2,9,LAC 37,45,10,Austin Ekeler left end for 3 yards (tackle by Josh Allen),0.930,0.630
4,4:03,3,6,LAC 40,45,10,"Penalty on Trenton Scott: False Start, 5 yards (no play)",0.630,-0.030
4,4:03,3,11,LAC 35,45,10,Tyrod Taylor pass complete short middle to Austin Ekeler for 14 yards (tackle by Donald Payne),-0.030,2.190
4,3:13,1,10,LAC 49,45,10,Tyrod Taylor left end for 3 yards (tackle by Donald Payne),2.190,2.050
4,2:33,2,7,JAX 48,45,10,Justin Jackson left end for 14 yards (tackle by Donald Payne),2.050,3.310
4,2:26,1,10,JAX 34,45,10,Justin Jackson left end for 5 yards (tackle by Taven Bryan),3.310,3.450
4,2:00,2,5,JAX 29,45,10,Justin Jackson right end for 6 yards (tackle by Akeem Spence),3.450,4.040
4,1:14,1,10,JAX 23,45,10,Tyrod Taylor kneels for -1 yards,4.040,3.360
4,0:38,2,11,JAX 24,45,10,Tyrod Taylor kneels for -1 yards,3.360,2.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
