0,1
Game Info,Game Info
Won Toss,Seahawks
Roof,outdoors
Surface,fieldturf
Duration,3:07
Attendance,67101
Weather,"45 degrees, relative humidity 0%, wind 2 mph, wind chill 0"
Vegas Line,Atlanta Falcons -6.0
Over/Under,46.5 (over)
