Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jessie Bates III,CIN,0,7,6,85.7%,110,18.3,15.7,0,118.7,14.9,77,33,1,0,0,0.0,0,5,1,16.7%
Germaine Pratt,CIN,0,8,5,62.5%,49,9.8,6.1,0,79.7,4.4,27,22,7,0,0,0.0,0,5,0,0.0%
Mike Hilton,CIN,0,5,4,80.0%,20,5.0,4.0,0,83.3,7.0,8,12,5,1,2,0.0,3,8,0,0.0%
Eli Apple,CIN,0,7,4,57.1%,74,18.5,10.6,0,93.7,19.6,60,14,0,0,0,0.0,0,6,0,0.0%
Vonn Bell,CIN,0,5,3,60.0%,38,12.7,7.6,0,83.7,19.4,37,1,4,0,0,1.0,1,6,0,0.0%
Cam Taylor-Britt,CIN,1,7,3,42.9%,20,6.7,2.9,0,10.7,14.3,9,11,0,0,0,0.0,0,6,0,0.0%
Logan Wilson,CIN,0,3,2,66.7%,14,7.0,4.7,0,77.1,0.7,7,7,2,0,1,0.0,1,7,1,12.5%
Trey Hendrickson,CIN,0,1,1,100.0%,2,2.0,2.0,0,79.2,-7.0,-7,9,1,1,0,0.0,1,0,0,
B.J. Hill,CIN,0,0,0,,,,,,,,,,0,1,2,0.0,3,3,0,0.0%
Sam Hubbard,CIN,0,0,0,,,,,,,,,,0,2,1,0.0,3,1,1,50.0%
D.J. Reader,CIN,0,0,0,,,,,,,,,,0,2,0,0.0,2,2,0,0.0%
Cameron Sample,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Joseph Ossai,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Daxton Hill,CIN,0,1,0,0.0%,,,0.0,,39.6,7.0,,,2,0,0,0.0,0,1,0,0.0%
Akeem Davis-Gaither,CIN,0,1,0,0.0%,,,0.0,,39.6,-5.0,,,1,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Matt Milano,BUF,0,10,7,70.0%,55,7.9,5.5,0,83.3,2.1,1,54,4,0,0,1.0,1,10,2,16.7%
Jordan Poyer,BUF,0,6,5,83.3%,80,16.0,13.3,2,158.3,7.2,41,39,0,0,0,0.0,0,6,2,25.0%
Tremaine Edmunds,BUF,0,5,4,80.0%,31,7.8,6.2,0,92.5,5.2,16,15,6,0,0,0.0,0,12,2,14.3%
Tre'Davious White,BUF,0,4,3,75.0%,30,10.0,7.5,0,95.8,5.0,17,13,0,0,0,0.0,0,4,1,20.0%
Taron Johnson,BUF,0,4,3,75.0%,38,12.7,9.5,0,104.2,12.8,27,11,2,0,0,0.0,0,6,0,0.0%
Kaiir Elam,BUF,0,2,2,100.0%,34,17.0,17.0,1,158.3,12.0,24,10,0,0,0,0.0,0,4,0,0.0%
Gregory Rousseau,BUF,0,1,1,100.0%,7,7.0,7.0,0,95.8,4.0,4,3,0,1,1,0.0,2,3,0,0.0%
Jaquan Johnson,BUF,0,2,1,50.0%,13,13.0,6.5,0,70.8,2.5,1,12,0,0,0,0.0,0,7,0,0.0%
Dean Marlowe,BUF,0,2,1,50.0%,18,18.0,9.0,0,81.2,23.5,14,4,1,0,0,0.0,0,3,1,25.0%
Shaq Lawson,BUF,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
A.J. Epenesa,BUF,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%
Ed Oliver,BUF,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Dane Jackson,BUF,0,2,0,0.0%,,,0.0,,39.6,22.5,,,0,0,0,0.0,0,1,0,0.0%
Boogie Basham,BUF,0,1,0,0.0%,,,0.0,,39.6,3.0,,,0,0,0,0.0,0,0,0,
