Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Colts won the coin toss, Colts to receive the opening kickoff.",,
1,15:00,,,TEN 35,0,0,"Ryan Succop kicks off 73 yards, returned by Griff Whalen for 29 yards (tackle by Coty Sensabaugh)",0.000,-0.340
1,14:55,1,10,IND 21,0,0,"Andrew Luck pass incomplete. Penalty on Jack Mewhort: Offensive Holding, 10 yards (no play)",0.340,-0.720
1,14:49,1,20,IND 11,0,0,Trent Richardson right guard for 3 yards (tackle by Coty Sensabaugh),-0.720,-1.250
1,14:15,2,17,IND 14,0,0,Andrew Luck pass complete short left to Dwayne Allen for 14 yards (tackle by Blidi Wreh-Wilson),-1.250,0.040
1,14:00,3,3,IND 28,0,0,"Andrew Luck pass incomplete short left intended for Hakeem Nicks. Penalty on Blidi Wreh-Wilson: Defensive Pass Interference, 5 yards (no play)",0.040,1.140
1,13:56,1,10,IND 33,0,0,Trent Richardson left end for 3 yards (tackle by Kamerion Wimbley and Zaviar Gooden),1.140,1.000
1,13:20,2,7,IND 36,0,0,Trent Richardson left guard for -1 yards (tackle by Sammie Lee Hill),1.000,0.170
1,12:37,3,8,IND 35,0,0,Andrew Luck pass complete deep right to T.Y. Hilton for 18 yards (tackle by Jason McCourty),0.170,2.460
1,12:02,1,10,TEN 47,0,0,Andrew Luck pass complete short middle to Reggie Wayne for 14 yards (tackle by Michael Griffin),2.460,3.380
1,11:22,1,10,TEN 33,0,0,"Trent Richardson up the middle for 3 yards (tackle by Blidi Wreh-Wilson and Wesley Woodyard). Penalty on Jack Doyle: Offensive Holding, 10 yards (no play)",3.380,2.720
1,10:57,1,20,TEN 43,0,0,Andrew Luck pass incomplete short middle intended for T.Y. Hilton (defended by Coty Sensabaugh),2.720,1.490
1,10:52,2,20,TEN 43,0,0,Andrew Luck pass complete short left to Hakeem Nicks for 4 yards (tackle by Coty Sensabaugh),1.490,1.350
1,10:08,3,16,TEN 39,0,0,Andrew Luck pass incomplete short middle intended for T.Y. Hilton (defended by Wesley Woodyard),1.350,0.660
1,10:04,4,16,TEN 39,0,0,"Pat McAfee punts 30 yards, fair catch by Dexter McCluster",0.660,0.380
1,9:57,1,10,TEN 9,0,0,Shonn Greene up the middle for 3 yards (tackle by Cory Redding),-0.380,-0.560
1,9:18,2,7,TEN 12,0,0,Charlie Whitehurst pass complete short right to Kendall Wright for 16 yards (tackle by Darius Butler),-0.560,0.810
1,8:34,1,10,TEN 28,0,0,Dexter McCluster right guard for no gain (tackle by Ricky Jean-Francois),0.810,0.260
1,7:51,2,10,TEN 28,0,0,"Charlie Whitehurst pass complete short right to Kendall Wright for 9 yards. Kendall Wright fumbles, recovered by Ricky Jean-Francois at TEN-38 (tackle by Brian Schwenke)",0.260,-3.050
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
1,7:40,1,10,TEN 38,0,0,Andrew Luck pass complete deep right to T.Y. Hilton for 37 yards (tackle by Jason McCourty). Penalty on Derrick Morgan: Defensive Offside (Declined),3.050,6.970
1,7:11,1,1,TEN 1,0,6,"Trent Richardson right end for 1 yard, touchdown",6.970,7.000
1,7:11,,,TEN 2,0,7,Adam Vinatieri kicks extra point good,0.000,0.000
1,7:11,,,IND 35,0,7,"Pat McAfee kicks onside 21 yards, recovered by Griff Whalen",0.000,2.650
1,7:04,1,10,TEN 44,0,7,T.Y. Hilton left end for 5 yards (tackle by Avery Williamson),2.650,2.780
1,6:20,2,5,TEN 39,0,7,Ahmad Bradshaw right end for 4 yards (tackle by Michael Griffin and George Wilson),2.780,2.610
1,5:37,3,1,TEN 35,0,7,Ahmad Bradshaw right guard for 2 yards (tackle by Avery Williamson),2.610,3.380
1,4:55,1,10,TEN 33,0,7,Andrew Luck pass incomplete short right intended for Trent Richardson,3.380,2.840
1,4:48,2,10,TEN 33,0,7,Ahmad Bradshaw up the middle for 2 yards (tackle by George Wilson and Shaun Phillips),2.840,2.410
1,4:07,3,8,TEN 31,0,7,Andrew Luck pass complete short left to Donte Moncrief for 10 yards (tackle by George Wilson),2.410,4.170
1,3:25,1,10,TEN 21,0,7,Ahmad Bradshaw right guard for 2 yards (tackle by Karl Klug),4.170,3.900
1,2:56,2,8,TEN 19,0,7,Andrew Luck pass complete short left to Reggie Wayne for 17 yards (tackle by Michael Griffin),3.900,6.740
1,2:56,1,2,TEN 2,0,7,--,6.740,5.600
1,2:13,1,7,TEN 7,0,7,Andrew Luck pass incomplete,5.600,4.760
1,2:06,2,7,TEN 7,0,7,Ahmad Bradshaw left end for 5 yards (tackle by Bernard Pollard),4.760,4.950
1,1:22,3,2,TEN 2,0,7,"Penalty on A.Q. Shipley: False Start, 5 yards (no play)",4.950,3.810
1,0:57,3,7,TEN 7,0,13,"Andrew Luck pass complete short middle to Dwayne Allen for 7 yards, touchdown",3.810,7.000
1,0:57,,,TEN 2,0,14,Adam Vinatieri kicks extra point good,0.000,0.000
1,0:57,,,IND 35,0,14,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
1,0:52,1,10,TEN 20,0,14,Charlie Whitehurst for 23 yards (tackle by Bjoern Werner),0.280,1.800
1,0:24,1,10,TEN 43,0,14,Shonn Greene right tackle for 6 yards (tackle by Erik Walden),1.800,2.060
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
