#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 21,9,5:03,40,Punt
2,1,7:40,TEN 38,2,0:34,38,Touchdown
3,1,7:06,TEN 44,11,6:14,44,Touchdown
4,2,14:43,IND 27,10,4:18,60,Field Goal
5,2,9:04,IND 40,3,1:00,2,Punt
6,2,6:24,IND 23,10,4:31,65,Field Goal
7,2,1:19,IND 17,2,0:34,5,Interception
8,2,0:13,IND 20,1,0:13,4,End of Half
9,3,12:19,IND 9,9,4:04,91,Touchdown
10,3,6:06,IND 30,4,2:04,70,Touchdown
11,3,0:35,IND 20,10,5:39,80,Touchdown
12,4,9:10,IND 31,3,1:44,5,Punt
13,4,6:38,IND 30,7,4:46,19,Punt
14,4,1:37,TEN 34,3,1:37,-2,End of Game
