Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Nathan Vasher,CHI,0,0,,0,0,3,21,7.0,0,18
Devin Hester,CHI,3,65,21.7,0,24,2,9,4.5,0,6
Danieal Manning,CHI,1,36,36.0,0,36,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Mark Jones,CAR,0,0,,0,0,3,34,11.3,0,31
Dante Rosario,CAR,1,18,18.0,0,18,0,0,,0,0
Jonathan Stewart,CAR,1,18,18.0,0,18,0,0,,0,0
