Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
1,7:08,3,2,BAL 2,0,0,Kenny Pickett pass incomplete short right intended for George Pickens (defended by Brandon Stephens),4.950,3.250
1,7:04,4,2,BAL 2,3,0,Chris Boswell 21 yard field goal good,3.250,3.000
1,7:01,,,PIT 35,3,0,"Chris Boswell kicks off 65 yards, returned by Justice Hill for 27 yards (tackle by Connor Heyward and James Pierre)",0.000,0.740
1,6:56,1,10,BAL 27,3,0,J.K. Dobbins left guard for 3 yards (tackle by Mark Robinson),0.740,0.600
1,6:21,2,7,BAL 30,3,0,Tyler Huntley pass complete short left to Mark Andrews for 7 yards (tackle by Terrell Edmunds and Mark Robinson),0.600,1.400
1,5:39,1,10,BAL 37,3,0,J.K. Dobbins up the middle for no gain (tackle by T.J. Watt and Mark Robinson),1.400,0.860
1,4:59,2,10,BAL 37,3,0,Tyler Huntley scrambles right tackle for 10 yards (tackle by Levi Wallace),0.860,2.060
1,4:16,1,10,BAL 47,3,0,J.K. Dobbins left end for no gain (tackle by Robert Spillane),2.060,1.520
1,3:37,2,10,BAL 47,3,0,Tyler Huntley scrambles right end for 4 yards (tackle by Robert Spillane),1.520,1.360
1,2:53,3,6,PIT 49,3,0,"Tyler Huntley pass complete short left to Mark Andrews for 6 yards (tackle by Terrell Edmunds) BAL challenged the first down ruling, and the original play was overturned. Tyler Huntley pass complete short left to Mark Andrews for 6 yards (tackle by Terrell Edmunds)",1.360,2.720
1,2:14,1,10,PIT 43,3,0,J.K. Dobbins left end for 2 yards (tackle by DeMarvin Leal and Cameron Sutton),2.720,2.450
1,1:50,2,8,PIT 41,3,0,Tyler Huntley pass incomplete short left intended for Demarcus Robinson,2.450,1.750
1,1:49,,,,,,Timeout #1 by Pittsburgh Steelers,,
1,1:49,3,8,PIT 41,3,0,Tyler Huntley pass complete short right to Demarcus Robinson for 9 yards (tackle by Minkah Fitzpatrick and Arthur Maulet),1.750,3.450
1,1:05,1,10,PIT 32,3,0,J.K. Dobbins up the middle for 15 yards (tackle by Levi Wallace and Minkah Fitzpatrick),3.450,4.440
1,0:23,1,10,PIT 17,3,0,Tyler Huntley left tackle for 4 yards (tackle by Minkah Fitzpatrick),4.440,4.500
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,PIT 13,3,0,Andy Isabella left end for 1 yard (tackle by Alex Highsmith and Robert Spillane),4.500,3.880
2,14:18,3,5,PIT 12,3,0,Tyler Huntley pass incomplete short left intended for DeSean Jackson,3.880,2.680
2,14:12,4,5,PIT 12,3,3,Justin Tucker 30 yard field goal good,2.680,3.000
2,14:09,,,BAL 35,3,3,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
2,14:09,1,10,PIT 25,3,3,Najee Harris up the middle for 9 yards (tackle by Chuck Clark and Roquan Smith),0.610,1.280
2,13:39,2,1,PIT 34,3,3,Najee Harris right guard for 5 yards (tackle by Travis Jones and Odafe Oweh),1.280,1.530
2,13:01,1,10,PIT 39,3,3,Kenny Pickett sacked by Jason Pierre-Paul for -7 yards,1.530,0.040
2,12:18,2,17,PIT 32,3,3,Kenny Pickett pass complete short left to Diontae Johnson for 14 yards (tackle by Brandon Stephens),0.040,1.220
2,11:39,3,3,PIT 46,3,3,Kenny Pickett pass incomplete deep right intended for George Pickens. Penalty on George Pickens: Illegal Touch Pass (accepted),1.220,-0.320
2,11:00,4,3,PIT 46,3,3,Pressley Harvin punts 48 yards downed by Miles Boykin,-0.320,0.380
2,10:50,1,10,BAL 6,3,3,Gus Edwards up the middle for no gain (tackle by T.J. Watt and Mark Robinson),-0.380,-0.780
2,10:00,2,10,BAL 6,3,3,Tyler Huntley pass complete short middle to DeSean Jackson for 9 yards (tackle by Arthur Maulet),-0.780,-0.370
2,9:31,3,1,BAL 15,3,3,Gus Edwards left tackle for no gain (tackle by Cameron Heyward and Alex Highsmith),-0.370,-2.440
2,8:53,4,1,BAL 15,3,3,"Jordan Stout punts 49 yards, fair catch by Steven Sims at PIT-36. Penalty on Minkah Fitzpatrick: Offensive Holding, 10 yards (accepted)",-2.440,-0.670
2,8:46,1,10,PIT 26,3,3,Najee Harris left guard for 5 yards (tackle by Marcus Williams and Broderick Washington),0.670,0.810
2,8:11,2,5,PIT 31,3,3,Gunner Olszewski left end for 6 yards (tackle by Marcus Williams),0.810,1.400
2,7:40,1,10,PIT 37,3,3,Jaylen Warren right tackle for 6 yards (tackle by Patrick Queen and Kyle Hamilton),1.400,1.670
2,7:02,2,4,PIT 43,3,3,Jaylen Warren left tackle for 5 yards (tackle by Kyle Hamilton),1.670,2.130
2,6:25,1,10,PIT 48,3,3,Kenny Pickett pass incomplete short right intended for Diontae Johnson,2.130,1.580
2,6:16,2,10,PIT 48,3,3,Jaylen Warren right guard for 5 yards (tackle by Chuck Clark),1.580,1.550
2,5:36,3,5,BAL 47,3,3,Kenny Pickett pass complete short middle to Pat Freiermuth for 10 yards (tackle by Kyle Hamilton),1.550,3.120
2,4:55,1,10,BAL 37,3,3,Najee Harris right end for 3 yards (tackle by Kyle Hamilton),3.120,2.980
2,4:16,2,7,BAL 34,3,3,Najee Harris right guard for 4 yards (tackle by Travis Jones and Chuck Clark),2.980,2.810
2,3:39,3,3,BAL 30,3,3,Kenny Pickett pass incomplete short right intended for Pat Freiermuth (defended by Chuck Clark),2.810,1.480
2,3:35,4,3,BAL 30,3,3,Chris Boswell 48 yard field goal no good,1.480,-1.470
2,3:30,1,10,BAL 38,3,3,"Penalty on Josh Oliver: False Start, 5 yards (accepted) (no play)",1.470,1.140
2,3:30,1,15,BAL 33,3,3,J.K. Dobbins right end for 17 yards (tackle by Cameron Sutton),1.140,2.260
2,2:57,1,10,BAL 50,3,3,J.K. Dobbins left guard for 5 yards (tackle by Robert Spillane),2.260,2.390
2,2:20,2,5,PIT 45,3,3,J.K. Dobbins up the middle for 4 yards (tackle by Robert Spillane),2.390,2.210
2,2:00,3,1,PIT 41,3,3,Tyler Huntley up the middle for 2 yards (tackle by Larry Ogunjobi),2.210,2.980
2,1:28,1,10,PIT 39,3,3,J.K. Dobbins right guard for 12 yards (tackle by Terrell Edmunds),2.980,3.780
2,1:14,1,10,PIT 27,3,3,Gus Edwards right tackle for 2 yards (tackle by Mark Robinson),3.780,3.500
2,0:41,2,8,PIT 25,3,3,Tyler Huntley pass complete short right to Mark Andrews for 9 yards (tackle by Terrell Edmunds),3.500,4.510
2,0:32,1,10,PIT 16,3,3,Tyler Huntley left guard for no gain (tackle by Robert Spillane),4.510,3.900
2,0:28,,,,,,Timeout #1 by Baltimore Ravens,,
2,0:28,2,10,PIT 16,3,3,Tyler Huntley pass complete short middle to Isaiah Likely for -6 yards (tackle by Robert Spillane),3.900,2.480
2,0:22,,,,,,Timeout #2 by Baltimore Ravens,,
2,0:22,3,16,PIT 22,3,3,J.K. Dobbins left tackle for 7 yards (tackle by Arthur Maulet),2.480,2.590
2,0:22,4,1,PIT 15,3,3,"Penalty on Cameron Heyward: Unnecessary Roughness / Defense, 8 yards (accepted) (no play)",2.590,5.600
2,0:11,1,7,PIT 7,3,9,"Tyler Huntley pass complete short left to Isaiah Likely for 7 yards, touchdown",5.600,7.000
2,0:07,,,PIT 15,3,10,Justin Tucker kicks extra point good,0.000,0.000
2,0:07,,,BAL 35,3,10,"Justin Tucker kicks off 70 yards, returned by Steven Sims for 29 yards (tackle by Josh Oliver and James Proche)",0.000,0.540
2,0:03,1,10,PIT 24,3,10,Kenny Pickett kneels for -1 yards,0.540,-0.140
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,3,10,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,BAL 25,3,10,Tyler Huntley pass complete short left to Mark Andrews for 14 yards (tackle by Terrell Edmunds),0.610,1.530
3,14:18,1,10,BAL 39,3,10,J.K. Dobbins left tackle for 2 yards (tackle by DeMarvin Leal),1.530,1.260
3,13:36,2,8,BAL 41,3,10,Tyler Huntley right tackle for 1 yard (tackle by Robert Spillane),1.260,0.700
3,12:56,3,7,BAL 42,3,10,Tyler Huntley pass complete short left to Mark Andrews for 18 yards (tackle by Minkah Fitzpatrick and Damontae Kazee),0.700,2.920
3,12:27,1,10,PIT 40,3,10,"Penalty on Tyler Linderbaum: False Start, 5 yards (accepted) (no play)",2.920,2.590
3,12:05,1,15,PIT 45,3,10,J.K. Dobbins up the middle for no gain (tackle by Larry Ogunjobi and Montravius Adams),2.590,1.700
3,11:27,2,15,PIT 45,3,10,"Tyler Huntley scrambles right end for no gain. Penalty on Morgan Moses: Offensive Holding, 10 yards (accepted) (no play)",1.700,0.350
3,10:53,2,25,BAL 45,3,10,Tyler Huntley pass complete deep left to Mark Andrews for 19 yards (tackle by Devin Bush),0.350,2.210
3,10:14,3,6,PIT 36,3,10,Tyler Huntley scrambles left end for 3 yards (tackle by Minkah Fitzpatrick and Cameron Heyward),2.210,1.190
3,9:35,4,3,PIT 33,3,13,Justin Tucker 51 yard field goal good,1.190,3.000
3,9:31,,,BAL 35,3,13,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,9:31,1,10,PIT 25,3,13,Kenny Pickett pass incomplete short right intended for Pat Freiermuth (defended by Brent Urban),0.610,0.060
3,9:26,2,10,PIT 25,3,13,Najee Harris right guard for 15 yards (tackle by Patrick Queen),0.060,1.600
3,8:51,1,10,PIT 40,3,13,Najee Harris left guard for 3 yards (tackle by Odafe Oweh),1.600,1.460
3,8:17,2,7,PIT 43,3,13,Najee Harris up the middle for -7 yards (tackle by Odafe Oweh),1.460,-0.160
3,7:32,3,14,PIT 36,3,13,Kenny Pickett pass complete short middle to George Pickens for 14 yards (tackle by Brandon Stephens),-0.160,2.260
3,6:49,1,10,PIT 50,3,13,Kenny Pickett pass complete short middle to Jaylen Warren for 6 yards (tackle by Roquan Smith),2.260,2.520
3,6:09,2,4,BAL 44,3,13,Jaylen Warren up the middle for no gain (tackle by Kyle Hamilton),2.520,1.820
3,5:26,3,4,BAL 44,3,13,Kenny Pickett pass complete short right to Jaylen Warren for 6 yards (tackle by Kyle Hamilton and Brandon Stephens),1.820,3.050
3,5:04,1,10,BAL 38,3,13,Najee Harris left tackle for 5 yards (tackle by Rayshad Nichols),3.050,3.180
3,4:27,2,5,BAL 33,3,13,Najee Harris up the middle for 1 yard (tackle by Rayshad Nichols and Broderick Washington),3.180,2.610
3,3:52,,,,,,Timeout #1 by Baltimore Ravens,,
3,3:52,3,4,BAL 32,3,13,Kenny Pickett pass incomplete short left intended for Diontae Johnson (defended by Marcus Williams),2.610,1.270
3,3:47,4,4,BAL 32,6,13,Chris Boswell 51 yard field goal good,1.270,3.000
3,3:42,,,PIT 35,6,13,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
3,3:42,1,10,BAL 25,6,13,J.K. Dobbins left end for 22 yards (tackle by Minkah Fitzpatrick),0.610,2.060
3,2:59,1,10,BAL 47,6,13,J.K. Dobbins up the middle for 2 yards (tackle by DeMarvin Leal and Terrell Edmunds),2.060,1.790
3,2:16,2,8,BAL 49,6,13,Tyler Huntley sacked by T.J. Watt for -10 yards,1.790,-0.230
3,1:31,3,18,BAL 39,6,13,Tyler Huntley pass complete short middle to Isaiah Likely for 11 yards (tackle by Damontae Kazee and Minkah Fitzpatrick),-0.230,-0.060
3,0:55,4,7,BAL 50,6,13,"Jordan Stout punts 40 yards, fair catch by Steven Sims at PIT-10. Penalty on Elijah Riley: Offensive Holding, 5 yards (accepted)",-0.060,0.380
3,0:46,1,10,PIT 5,6,13,Najee Harris left end for 9 yards (tackle by Roquan Smith and Marcus Williams),-0.380,-0.100
3,0:07,2,1,PIT 14,6,13,Najee Harris right end for 1 yard (tackle by Roquan Smith and Travis Jones),-0.100,-0.220
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PIT 15,6,13,Najee Harris left guard for 15 yards (tackle by Chuck Clark and Roquan Smith),-0.220,0.940
4,14:19,1,10,PIT 30,6,13,Kenny Pickett pass complete short right to George Pickens for 15 yards (tackle by Brandon Stephens),0.940,1.930
4,13:40,1,10,PIT 45,6,13,Jaylen Warren up the middle for 6 yards (tackle by Chuck Clark and Jason Pierre-Paul),1.930,2.190
4,12:55,2,4,BAL 49,6,13,Jaylen Warren right end for 7 yards (tackle by Patrick Queen and Roquan Smith),2.190,2.790
4,12:20,1,10,BAL 42,6,13,Kenny Pickett pass incomplete short middle intended for Diontae Johnson (defended by Broderick Washington),2.790,2.240
4,12:16,2,10,BAL 42,6,13,Najee Harris left tackle for 6 yards (tackle by Odafe Oweh),2.240,2.340
4,11:47,3,4,BAL 36,6,13,Kenny Pickett pass complete short right to Diontae Johnson for 21 yards (tackle by Marcus Williams),2.340,4.580
4,11:14,1,10,BAL 15,6,13,Jaylen Warren left guard for 2 yards (tackle by Brent Urban and Rayshad Nichols),4.580,4.280
4,10:35,2,8,BAL 13,6,13,Jaylen Warren right guard for -2 yards (tackle by Brent Urban),4.280,3.100
4,9:55,3,10,BAL 15,6,13,Kenny Pickett pass incomplete short left intended for Steven Sims,3.100,2.440
4,9:47,4,10,BAL 15,9,13,Chris Boswell 33 yard field goal good,2.440,3.000
4,9:44,,,PIT 35,9,13,"Chris Boswell kicks off 61 yards, returned by Justice Hill for 56 yards (tackle by Arthur Maulet)",0.000,2.920
4,9:33,1,10,PIT 40,9,13,J.K. Dobbins left guard for -2 yards (tackle by T.J. Watt and Cameron Heyward),2.920,2.100
4,8:58,2,12,PIT 42,9,13,Tyler Huntley pass incomplete deep right intended for Josh Oliver,2.100,1.420
4,8:51,3,12,PIT 42,9,13,Tyler Huntley pass incomplete short middle intended for Isaiah Likely (defended by Terrell Edmunds),1.420,0.460
4,8:49,4,12,PIT 42,9,13,"Jordan Stout punts 34 yards, fair catch by Steven Sims at PIT-8",0.460,0.380
4,8:41,1,10,PIT 8,9,13,Jaylen Warren right end for 6 yards (tackle by Chuck Clark and Broderick Washington),-0.380,-0.320
4,8:03,2,4,PIT 14,9,13,Jaylen Warren up the middle for 9 yards (tackle by Chuck Clark and Marcus Williams),-0.320,0.480
4,7:35,1,10,PIT 23,9,13,Kenny Pickett pass incomplete deep left intended for Diontae Johnson (defended by Brandon Stephens),0.480,-0.070
4,7:32,2,10,PIT 23,9,13,Kenny Pickett sacked by Justin Madubuike for -8 yards,-0.070,-2.150
4,6:44,3,18,PIT 15,9,13,Kenny Pickett pass incomplete short right intended for Pat Freiermuth (defended by Chuck Clark),-2.150,-2.440
4,6:42,4,18,PIT 15,9,13,"Pressley Harvin punts 51 yards, returned by James Proche for 2 yards (tackle by Miles Boykin)",-2.440,-1.330
4,6:32,1,10,BAL 36,9,13,Tyler Huntley pass complete short right to Mark Andrews for 4 yards (tackle by Robert Spillane and Mark Robinson),1.330,1.330
4,5:51,2,6,BAL 40,9,13,J.K. Dobbins left guard for 4 yards (tackle by Devin Bush and Alex Highsmith),1.330,1.160
4,5:09,3,2,BAL 44,9,13,J.K. Dobbins right guard for no gain (tackle by Cameron Heyward and Mark Robinson),1.160,-0.460
4,4:30,4,2,BAL 44,9,13,"Jordan Stout punts 56 yards, touchback.",-0.460,-0.280
4,4:16,1,10,PIT 20,9,13,Najee Harris left tackle for 7 yards (tackle by Chuck Clark),0.280,0.680
4,3:56,2,3,PIT 27,9,13,Kenny Pickett pass complete short right to Najee Harris for 2 yards (tackle by Brandon Stephens),0.680,0.230
4,3:14,3,1,PIT 29,9,13,Kenny Pickett up the middle for 1 yard (tackle by Justin Madubuike),0.230,0.940
4,2:35,1,10,PIT 30,9,13,Kenny Pickett pass complete deep middle to Pat Freiermuth for 20 yards (tackle by Brandon Stephens),0.940,2.260
4,2:06,1,10,PIT 50,9,13,"Kenny Pickett pass complete short middle to Steven Sims for 28 yards (tackle by Marcus Williams). Penalty on Kyle Hamilton: Defensive Holding, 5 yards (declined)",2.260,4.110
4,1:59,1,10,BAL 22,9,13,Kenny Pickett pass complete short middle to Steven Sims for 4 yards (tackle by Marcus Williams),4.110,4.130
4,1:55,2,6,BAL 18,9,13,Najee Harris right guard for 5 yards (tackle by Justin Houston),4.130,4.390
4,1:49,,,,,,Timeout #2 by Baltimore Ravens,,
4,1:49,3,1,BAL 13,9,13,Kenny Pickett right guard for 1 yard (tackle by Justin Madubuike),4.390,4.780
4,1:11,1,10,BAL 12,9,13,Kenny Pickett pass incomplete short right intended for Diontae Johnson,4.780,4.100
4,1:06,2,10,BAL 12,9,13,Najee Harris right tackle for 2 yards (tackle by Broderick Washington),4.100,3.480
4,1:02,,,,,,Timeout #3 by Baltimore Ravens,,
4,1:02,3,8,BAL 10,15,13,"Kenny Pickett pass complete short left to Najee Harris for 10 yards, touchdown",3.480,7.000
4,0:56,,,BAL 15,16,13,Chris Boswell kicks extra point good,0.000,0.000
4,0:56,,,PIT 35,16,13,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
4,0:56,1,10,BAL 25,16,13,Tyler Huntley pass incomplete short right intended for Isaiah Likely,0.610,0.060
4,0:52,2,10,BAL 25,16,13,"Tyler Huntley pass incomplete deep middle intended for DeSean Jackson. Penalty on Tyler Linderbaum: Offensive Holding, 10 yards (accepted) (no play)",0.060,-1.430
4,0:45,2,20,BAL 15,16,13,Tyler Huntley pass complete short middle to Mark Andrews for 18 yards (tackle by Levi Wallace and Minkah Fitzpatrick),-1.430,0.430
4,0:26,3,2,BAL 33,16,13,Tyler Huntley pass complete short middle to Mark Andrews for 5 yards (tackle by Minkah Fitzpatrick),0.430,1.470
4,0:22,1,10,BAL 38,16,13,Tyler Huntley spiked the ball,1.470,0.920
4,0:20,2,10,BAL 38,16,13,Tyler Huntley pass intended for Demarcus Robinson is intercepted by Minkah Fitzpatrick at PIT-40 and returned for no gain,0.920,-0.610
4,0:13,1,10,PIT 25,16,13,Kenny Pickett kneels for -1 yards,0.610,-0.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
