Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
2,11:15,,,MIN 35,6,14,"Blair Walsh kicks off 68 yards, returned by Ameer Abdullah for 22 yards (tackle by Adam Thielen)",0.000,-0.150
2,11:05,1,10,DET 19,6,14,Matthew Stafford pass complete short left to Joique Bell for 9 yards (tackle by Harrison Smith),0.150,0.880
2,10:21,2,1,DET 28,6,14,"Matthew Stafford pass incomplete deep left intended for Calvin Johnson (defended by Xavier Rhodes). Penalty on Xavier Rhodes: Defensive Pass Interference, 26 yards (no play)",0.880,2.520
2,10:15,1,10,MIN 46,6,14,Matthew Stafford pass incomplete short right intended for Golden Tate,2.520,1.980
2,10:10,2,10,MIN 46,6,14,Matthew Stafford sacked by Chad Greenway for -6 yards,1.980,0.500
2,9:25,3,16,DET 48,6,14,Matthew Stafford pass incomplete deep middle intended for Calvin Johnson,0.500,-0.190
2,9:18,4,16,DET 48,6,14,"Sam Martin punts 42 yards, returned by Marcus Sherels for 7 yards (tackle by Don Carey)",-0.190,0.060
2,9:08,1,10,MIN 17,6,14,Adrian Peterson middle for 1 yard (tackle by Devin Taylor),-0.060,-0.420
2,8:42,2,9,MIN 18,6,14,Teddy Bridgewater pass incomplete short left intended for Charles Johnson (defended by Rashean Mathis),-0.420,-1.130
2,8:38,3,9,MIN 18,6,14,Teddy Bridgewater pass complete deep middle to Charles Johnson for 21 yards (tackle by Isa Abdul-Quddus),-1.130,1.530
2,8:01,1,10,MIN 39,6,14,"Teddy Bridgewater for no gain. Teddy Bridgewater fumbles, recovered by Stephen Tulloch at MIN-42 (tackle by Joe Berger)",1.530,-2.790
2,7:56,1,10,MIN 42,6,14,Ameer Abdullah left tackle for 3 yards (tackle by Linval Joseph),2.790,2.650
2,7:17,2,7,MIN 39,6,14,Ameer Abdullah middle for 13 yards (tackle by Andrew Sendejo and Harrison Smith),2.650,3.840
2,6:34,1,10,MIN 26,6,14,Matthew Stafford pass incomplete short middle intended for Golden Tate,3.840,3.300
2,6:29,2,10,MIN 26,6,14,Matthew Stafford sacked by Everson Griffen for -12 yards,3.300,1.030
2,5:48,3,22,MIN 38,6,14,Matthew Stafford pass complete short right to Theo Riddick for 4 yards (tackle by Chad Greenway),1.030,1.060
2,5:08,4,18,MIN 34,6,17,Matt Prater 52 yard field goal good,1.060,3.000
2,5:08,,,DET 35,6,17,"Sam Martin kicks off 72 yards, returned by Cordarrelle Patterson for 28 yards",0.000,-0.340
2,4:57,1,10,MIN 21,6,17,Teddy Bridgewater pass complete short left to Stefon Diggs for 11 yards (tackle by Rashean Mathis),0.340,1.070
2,4:18,1,10,MIN 32,6,17,Teddy Bridgewater pass complete short left to Zach Line for 49 yards (tackle by Rashean Mathis),1.070,4.310
2,3:39,1,10,DET 19,6,17,Jerick McKinnon left end for 9 yards (tackle by Haloti Ngata),4.310,5.360
2,2:56,2,1,DET 10,6,17,Jerick McKinnon middle for 6 yards (tackle by Josh Bynes and James Ihedigbo),5.360,6.280
2,2:14,1,4,DET 4,6,17,Jerick McKinnon middle for 2 yards (tackle by Jason Jones),6.280,5.720
2,2:00,2,2,DET 2,6,17,Adrian Peterson right tackle for 1 yard (tackle by Josh Bynes and Caraun Reid),5.720,5.720
2,1:54,2,2,DET 2,6,17,Timeout #1 by Detroit Lions,5.720,5.170
2,1:54,3,1,DET 1,12,17,"Teddy Bridgewater pass complete short right to Kyle Rudolph for 1 yard, touchdown",5.170,7.000
2,1:54,,,DET 1,12,17,Blair Walsh kicks extra point no good,0.000,-1.000
2,1:54,,,MIN 35,12,17,"Blair Walsh kicks off 68 yards, returned by Ameer Abdullah for 26 yards (tackle by Danielle Hunter)",0.000,-0.480
2,1:41,1,10,DET 23,12,17,Matthew Stafford pass incomplete short middle intended for Calvin Johnson,0.480,-0.070
2,1:36,2,10,DET 23,12,17,Matthew Stafford sacked by Harrison Smith for -8 yards,-0.070,-0.070
2,1:31,2,10,DET 23,12,17,Timeout #1 by Minnesota Vikings,-0.070,-2.150
2,1:31,3,18,DET 15,12,17,Matthew Stafford pass complete short right to Eric Ebron for 5 yards,-2.150,-2.030
2,1:25,4,13,DET 20,12,17,"Sam Martin punts 50 yards, returned by Marcus Sherels for 8 yards (tackle by Tim Wright). Penalty on Don Carey: Offensive Holding, 10 yards",-2.030,-2.130
2,1:13,1,10,MIN 48,12,17,Teddy Bridgewater pass complete short right to Jerick McKinnon for 1 yard (tackle by Darius Slay),2.130,1.720
2,1:07,2,9,MIN 49,12,17,Teddy Bridgewater pass complete short middle to Mike Wallace for 11 yards (tackle by Josh Bynes),1.720,2.920
2,1:00,1,10,DET 40,12,17,Teddy Bridgewater pass complete short middle to Jarius Wright for 4 yards (tackle by Quandre Diggs),2.920,2.920
2,0:55,1,10,DET 40,12,17,Timeout #2 by Minnesota Vikings,2.920,2.910
2,0:55,2,6,DET 36,12,17,Teddy Bridgewater pass complete short right to Jarius Wright for 11 yards (tackle by Darius Slay),2.910,3.910
2,0:33,1,10,DET 25,12,17,Teddy Bridgewater pass incomplete deep left intended for Stefon Diggs,3.910,3.360
2,0:27,2,10,DET 25,12,17,Teddy Bridgewater pass incomplete short left intended for Jarius Wright,3.360,2.680
2,0:21,3,10,DET 25,12,17,"Teddy Bridgewater sacked by Ezekiel Ansah for -7 yards. Teddy Bridgewater fumbles (forced by Ezekiel Ansah), recovered by T.J. Clemmings at DET-33",2.680,2.680
2,0:04,3,10,DET 25,12,17,Timeout #3 by Minnesota Vikings,2.680,1.150
2,0:04,4,18,DET 33,15,17,Blair Walsh 51 yard field goal good,1.150,3.000
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,15,17,"Sam Martin kicks off 72 yards, returned by Cordarrelle Patterson for 29 yards (tackle by Michael Burton)",0.000,0.410
3,14:53,1,10,MIN 22,15,17,Teddy Bridgewater pass complete deep right to Jarius Wright for 16 yards (tackle by Darius Slay),0.410,1.470
3,14:19,1,10,MIN 38,15,17,Adrian Peterson middle for 2 yards (tackle by James Ihedigbo and Jermelle Cudjo),1.470,1.190
3,13:42,2,8,MIN 40,15,17,Teddy Bridgewater pass complete short left to Kyle Rudolph for 9 yards (tackle by James Ihedigbo),1.190,2.190
3,13:09,1,10,MIN 49,15,17,Teddy Bridgewater pass incomplete short right intended for Stefon Diggs,2.190,1.650
3,13:04,2,10,MIN 49,15,17,Teddy Bridgewater pass complete short right to Mike Wallace for -1 yards (tackle by Caraun Reid),1.650,0.830
3,12:21,3,11,MIN 48,15,17,"Teddy Bridgewater sacked by Jason Jones for -9 yards. Penalty on Quandre Diggs: Defensive Holding, 5 yards (no play)",0.830,2.460
3,11:56,1,10,DET 47,15,17,Adrian Peterson left tackle for -2 yards (tackle by Stephen Tulloch),2.460,1.640
3,11:14,2,12,DET 49,15,17,Teddy Bridgewater pass complete short left to Stefon Diggs for 13 yards (tackle by Quandre Diggs and Rashean Mathis),1.640,3.180
3,10:27,1,10,DET 36,21,17,"Teddy Bridgewater pass complete deep left to Stefon Diggs for 36 yards, touchdown",3.180,7.000
3,10:27,,,DET 36,22,17,Blair Walsh kicks extra point good,0.000,0.000
3,10:27,,,MIN 35,22,17,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.280
3,10:19,1,10,DET 20,22,17,Ameer Abdullah left tackle for no gain (tackle by Chad Greenway),0.280,-0.270
3,9:39,2,10,DET 20,22,17,Ameer Abdullah left tackle for 5 yards (tackle by Tom Johnson),-0.270,-0.300
3,8:56,3,5,DET 25,22,17,Matthew Stafford pass complete short middle to Golden Tate for 3 yards (tackle by Andrew Sendejo),-0.300,-1.500
3,8:22,4,2,DET 28,22,17,"Sam Martin punts 50 yards, fair catch by Marcus Sherels",-1.500,-0.410
3,8:14,1,10,MIN 22,22,17,Adrian Peterson right tackle for 75 yards (tackle by Ezekiel Ansah),0.410,0.410
3,7:41,1,10,MIN 22,22,17,Timeout #1 by Minnesota Vikings,0.410,6.510
3,7:41,1,3,DET 3,22,17,Adrian Peterson left tackle for -3 yards (tackle by Stephen Tulloch),6.510,4.950
3,6:59,2,6,DET 6,22,17,Teddy Bridgewater pass incomplete short right intended for Mike Wallace (defended by Darius Slay),4.950,4.040
3,6:54,3,6,DET 6,22,17,Teddy Bridgewater sacked by Caraun Reid for -11 yards,4.040,2.310
3,6:11,4,17,DET 17,25,17,Blair Walsh 35 yard field goal good,2.310,3.000
3,6:11,,,MIN 35,25,17,"Blair Walsh kicks off 65 yards, touchback",0.000,2.310
3,6:07,4,17,DET 17,25,17,Timeout #1 by Detroit Lions,2.310,-0.280
3,6:07,1,10,DET 20,25,17,Matthew Stafford sacked by Eric Kendricks for -4 yards,0.280,-0.940
3,5:30,2,14,DET 16,25,17,Ameer Abdullah right tackle for 3 yards (tackle by Linval Joseph),-0.940,-1.140
3,4:51,3,11,DET 19,25,17,Matthew Stafford sacked by Everson Griffen and Anthony Barr for -8 yards,-1.140,-2.490
3,4:17,4,19,DET 11,25,17,"Sam Martin punts 50 yards, returned by Marcus Sherels for 8 yards (tackle by Brandon Copeland)",-2.490,-2.060
3,4:07,1,10,MIN 47,25,17,Adrian Peterson right tackle for 15 yards (tackle by James Ihedigbo and Glover Quin),2.060,3.050
3,3:34,1,10,DET 38,25,17,Adrian Peterson middle for -2 yards (tackle by Jason Jones and James Ihedigbo),3.050,2.240
3,2:50,2,12,DET 40,25,17,Teddy Bridgewater pass incomplete deep left intended for Jarius Wright,2.240,1.550
3,2:43,3,12,DET 40,25,17,Teddy Bridgewater pass complete short middle to MyCole Pruitt for 13 yards (tackle by Isa Abdul-Quddus),1.550,3.780
3,1:59,1,10,DET 27,25,17,Teddy Bridgewater pass complete short left to Adrian Peterson for -5 yards (tackle by Stephen Tulloch),3.780,2.560
3,1:13,2,15,DET 32,25,17,Teddy Bridgewater pass complete deep right to Adam Thielen for 30 yards (tackle by Glover Quin),2.560,6.740
3,0:48,1,2,DET 2,25,17,Adrian Peterson left tackle for -2 yards (tackle by Caraun Reid),6.740,5.340
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,DET 4,25,17,Teddy Bridgewater pass incomplete,5.340,4.490
4,14:54,3,4,DET 4,25,17,Teddy Bridgewater pass complete short left to Matt Asiata for no gain,4.490,3.030
4,14:13,4,4,DET 4,28,17,Blair Walsh 22 yard field goal good,3.030,3.000
4,14:13,,,MIN 35,28,17,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.280
4,14:10,1,10,DET 20,28,17,Joique Bell middle for 6 yards (tackle by Linval Joseph),0.280,0.540
4,13:32,2,4,DET 26,28,17,Joique Bell right tackle for 1 yard (tackle by Linval Joseph),0.540,-0.030
4,12:52,3,3,DET 27,28,17,"Matthew Stafford pass complete short left to Calvin Johnson for 2 yards (tackle by Xavier Rhodes). Penalty on Xavier Rhodes: Defensive Holding, 5 yards (no play)",-0.030,1.070
4,12:35,1,10,DET 32,28,17,Matthew Stafford sacked by Eric Kendricks for -9 yards,1.070,-0.690
4,11:58,2,19,DET 23,28,17,"Penalty on Matthew Stafford: Delay of Game, 5 yards (no play)",-0.690,-1.470
4,11:36,2,24,DET 18,28,17,Matthew Stafford pass complete short middle to Golden Tate for 11 yards (tackle by Anthony Barr),-1.470,-0.560
4,10:54,3,13,DET 29,28,17,Theo Riddick left end for -1 yards (tackle by Eric Kendricks),-0.560,-1.500
4,10:22,4,14,DET 28,28,17,"Sam Martin punts 51 yards, fair catch by Marcus Sherels",-1.500,-0.340
4,10:13,1,10,MIN 21,28,17,Adrian Peterson middle for no gain (tackle by Josh Bynes),0.340,-0.200
4,9:32,2,10,MIN 21,28,17,Jerick McKinnon middle for 4 yards (tackle by Devin Taylor),-0.200,-0.360
4,8:57,3,6,MIN 25,28,17,Teddy Bridgewater pass incomplete short middle intended for Adam Thielen,-0.360,-1.700
4,8:52,4,6,MIN 25,28,17,"Jeff Locke punts 50 yards, returned by Golden Tate for 9 yards (tackle by Adam Thielen)",-1.700,-1.200
4,8:41,1,10,DET 34,28,17,Theo Riddick middle for 1 yard (tackle by Anthony Barr),1.200,0.790
4,8:00,2,9,DET 35,28,17,Matthew Stafford pass incomplete short middle intended for Golden Tate,0.790,0.100
4,7:56,3,9,DET 35,28,17,Matthew Stafford sacked by Tom Johnson for -12 yards,0.100,-1.830
4,7:25,4,21,DET 23,28,17,"Sam Martin punts 53 yards, returned by Marcus Sherels for no gain",-1.830,-0.540
4,7:13,1,10,MIN 24,28,17,Adrian Peterson left tackle for no gain (tackle by Rashean Mathis),0.540,0.000
4,6:30,2,10,MIN 24,28,17,Teddy Bridgewater pass complete short middle to Stefon Diggs for 16 yards (tackle by Rashean Mathis),0.000,1.600
4,5:45,1,10,MIN 40,28,17,Jerick McKinnon middle for 4 yards (tackle by Jason Jones),1.600,1.590
4,5:00,2,6,MIN 44,28,17,Jerick McKinnon left tackle for 5 yards (tackle by Josh Bynes),1.590,1.550
4,4:15,3,1,MIN 49,28,17,Zach Line middle for no gain (tackle by Josh Bynes and Stephen Tulloch),1.550,-0.130
4,3:28,4,1,MIN 49,28,17,"Jeff Locke punts 40 yards, fair catch by T.J. Jones",-0.130,0.370
4,3:21,1,10,DET 11,28,17,Matthew Stafford pass complete short left to Theo Riddick for 31 yards (tackle by Eric Kendricks),-0.370,1.730
4,3:12,1,10,DET 42,28,17,Matthew Stafford pass complete short right to Eric Ebron for 18 yards (tackle by Andrew Sendejo),1.730,2.920
4,3:05,1,10,MIN 40,28,17,Matthew Stafford pass complete short middle to Tim Wright for 13 yards (tackle by Andrew Sendejo),2.920,3.780
4,2:58,1,10,MIN 27,28,17,Matthew Stafford pass complete short right to Calvin Johnson for 17 yards (tackle by Xavier Rhodes),3.780,4.910
4,2:53,1,10,MIN 10,28,17,Matthew Stafford pass complete short right to Calvin Johnson for 9 yards (tackle by Anthony Barr),4.910,5.910
4,2:29,2,1,MIN 1,28,17,Matthew Stafford pass incomplete short right intended for Calvin Johnson (defended by Xavier Rhodes). Penalty on Captain Munnerlyn: Defensive Offside (no play),5.910,5.910
4,2:28,2,1,MIN 1,28,17,George Winn right tackle for no gain (tackle by Brian Robison),5.910,5.910
4,2:07,2,1,MIN 1,28,17,Timeout #2 by Minnesota Vikings,5.910,5.170
4,2:06,3,1,MIN 1,28,17,Michael Burton right tackle for no gain (tackle by Linval Joseph and Tom Johnson),5.170,3.550
4,2:00,4,1,MIN 1,28,17,Matthew Stafford pass incomplete short left intended for Theo Riddick,3.550,0.380
4,1:56,1,10,MIN 1,28,17,Zach Line middle for 2 yards (tackle by Ezekiel Ansah),-0.380,-0.380
4,1:52,1,10,MIN 1,28,17,Timeout #2 by Detroit Lions,-0.380,-0.630
4,1:52,2,8,MIN 3,28,17,Teddy Bridgewater left end for 2 yards (tackle by Quandre Diggs),-0.630,-0.630
4,1:47,2,8,MIN 3,28,17,Timeout #3 by Detroit Lions,-0.630,-0.950
4,1:47,3,6,MIN 5,28,17,Adrian Peterson left tackle for 1 yard (tackle by Ezekiel Ansah),-0.950,-0.950
4,1:03,3,6,MIN 5,28,17,Timeout #3 by Minnesota Vikings,-0.950,-2.490
4,1:03,4,5,MIN 6,28,19,"Jeff Locke for -6 yards, safety. Penalty on Adam Thielen: Offensive Holding (Declined)",-2.490,-2.000
4,1:03,,,MIN 20,28,19,"Jeff Locke kicks off 44 yards, returned by T.J. Jones for 6 yards (tackle by Trae Waynes)",0.000,-1.730
4,0:52,1,10,DET 42,28,19,Matthew Stafford pass complete short left to Calvin Johnson for 13 yards (tackle by Xavier Rhodes),1.730,2.590
4,0:47,1,10,MIN 45,28,19,Matthew Stafford pass complete short right to Eric Ebron for 4 yards (tackle by Captain Munnerlyn),2.590,2.580
4,0:41,2,6,MIN 41,28,19,Matthew Stafford pass incomplete short left intended for Golden Tate,2.580,1.880
4,0:36,3,6,MIN 41,28,19,Matthew Stafford left end for 5 yards (tackle by Captain Munnerlyn),1.880,0.890
4,0:10,4,1,MIN 36,28,19,Matthew Stafford pass incomplete deep right intended for Lance Moore,0.890,-1.330
4,0:06,1,10,MIN 36,28,19,Teddy Bridgewater kneels for -1 yards,1.330,0.660
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
