Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Ray-Ray McCloud,PIT,1,29,29.0,0,29,1,0,0.0,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Cedrick Wilson Jr.,DAL,0,0,,0,0,2,3,1.5,0,3
CeeDee Lamb,DAL,0,0,,0,0,1,6,6.0,0,6
Rico Dowdle,DAL,1,64,64.0,0,64,0,0,,0,0
Tony Pollard,DAL,1,23,23.0,0,23,0,0,,0,0
C.J. Goodwin,DAL,0,0,,0,0,0,73,,0,73
