#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NYG 23,3,1:25,6,Punt
2,1,7:48,NYG 34,5,2:23,17,Punt
3,1,3:30,NYG 46,5,2:19,20,Punt
4,1,0:18,NYJ 35,5,1:31,15,Field Goal
5,2,12:31,NYG 42,2,0:38,58,Touchdown
6,2,8:46,NYJ 44,3,2:32,-2,Punt
7,2,2:00,NYJ 38,6,1:38,20,Field Goal
8,3,9:06,NYG 25,12,5:56,75,Touchdown
9,4,13:31,NYJ 41,7,3:33,41,Touchdown
10,4,5:59,NYG 24,8,2:52,29,Punt
11,4,0:29,NYG 25,1,0:29,-1,End of Half
12,5,15:00,NYG 34,9,3:43,45,Missed FG
13,5,8:39,NYG 18,4,1:40,17,Punt
14,5,3:54,NYG 36,8,3:50,53,Field Goal
