Player,Pos
Kerry Collins,QB
Tiki Barber,FB
Amani Toomer,WR
Ike Hilliard,WR
Jeremy Shockey,TE
Marcellus Rivers,TE
Luke Petitgout,LT
Wayne Lucier,LG
Chris Bober,C
David Diehl,RG
Ian Allen,RT
Michael Strahan,LDE
Lance Legree,LDT
Keith Hamilton,RDT
Kenny Holmes,RDE
Brandon Short,SLB
Micheal Barrow,MLB
Dhani Jones,WLB
Will Allen,LCB
Ralph Brown,RCB
Shaun Williams,SS
Omar Stoutmire,FS
