Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Lamarcus Joyner,OAK,0,8,5,62.5%,56,11.2,7.0,0,83.3,7.1,31,25,0,0,0,0.0,0,3,1,25.0%
Curtis Riley,OAK,0,4,3,75.0%,35,11.7,8.8,0,101.0,12.0,24,11,3,1,0,0.0,1,7,3,30.0%
Daryl Worley,OAK,0,3,3,100.0%,41,13.7,13.7,0,118.7,10.0,30,11,1,0,0,0.0,0,2,1,33.3%
Erik Harris,OAK,0,5,3,60.0%,50,16.7,10.0,0,93.7,17.8,48,2,1,0,0,0.0,0,5,0,0.0%
Tahir Whitehead,OAK,0,2,2,100.0%,16,8.0,8.0,0,100.0,4.5,9,7,0,0,0,0.0,0,5,0,0.0%
Trayvon Mullen,OAK,0,5,2,40.0%,23,11.5,4.6,0,54.6,12.2,17,6,0,0,0,0.0,0,4,0,0.0%
Clelin Ferrell,OAK,0,1,1,100.0%,4,4.0,4.0,0,83.3,-5.0,-5,9,0,1,0,0.0,1,2,0,0.0%
Nicholas Morrow,OAK,0,1,1,100.0%,9,9.0,9.0,0,104.2,5.0,5,4,1,1,0,0.0,1,6,1,14.3%
Benson Mayowa,OAK,0,1,1,100.0%,9,9.0,9.0,0,104.2,2.0,2,7,0,0,1,0.0,1,1,0,0.0%
William Compton,OAK,0,2,1,50.0%,8,8.0,4.0,0,60.4,7.0,5,3,1,0,0,0.0,0,5,1,16.7%
Maxx Crosby,OAK,0,0,0,,,,,,,,,,0,3,0,1.5,5,5,1,16.7%
P.J. Hall,OAK,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Johnathan Hankins,OAK,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,2,50.0%
Maurice Hurst Jr.,OAK,0,1,0,0.0%,,,0.0,,39.6,-10.0,,,0,0,1,0.0,1,2,0,0.0%
Nevin Lawson,OAK,0,1,0,0.0%,,,0.0,,39.6,21.0,,,0,0,0,0.0,0,3,0,0.0%
Kyle Wilber,OAK,0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Isaac Yiadom,DEN,0,13,8,61.5%,95,11.9,7.3,0,83.8,10.8,78,17,0,0,0,0.0,0,5,0,0.0%
Todd Davis,DEN,0,8,6,75.0%,30,5.0,3.8,0,80.2,2.0,10,20,0,0,0,0.0,0,13,0,0.0%
Trey Marshall,DEN,0,6,4,66.7%,71,17.8,11.8,0,106.9,16.8,65,6,0,0,0,0.0,0,7,1,12.5%
Alexander Johnson,DEN,0,5,4,80.0%,52,13.0,10.4,0,110.0,2.4,12,40,1,0,0,0.0,0,11,0,0.0%
Will Parks,DEN,0,6,3,50.0%,45,15.0,7.5,1,114.6,13.7,31,14,1,1,0,0.0,1,3,1,25.0%
Justin Simmons,DEN,0,4,3,75.0%,32,10.7,8.0,0,97.9,5.3,17,15,0,0,0,0.0,0,4,0,0.0%
Josey Jewell,DEN,0,2,2,100.0%,10,5.0,5.0,0,87.5,2.5,5,5,0,0,0,0.0,0,3,0,0.0%
Chris Harris Jr.,DEN,0,3,2,66.7%,20,10.0,6.7,0,85.4,4.3,17,3,0,0,0,0.0,0,2,0,0.0%
Jeremiah Attaochu,DEN,0,1,1,100.0%,75,75.0,75.0,0,118.7,-5.0,-5,80,0,0,0,1.0,1,2,0,0.0%
Justin Hollins,DEN,0,1,1,100.0%,3,3.0,3.0,0,79.2,2.0,2,1,0,1,0,0.0,1,2,0,0.0%
Von Miller,DEN,0,0,0,,,,,,,,,,0,1,2,1.0,4,4,0,0.0%
Mike Purcell,DEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,1,16.7%
