Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
2,14:14,3,5,SFO 29,14,0,"Jimmy Garoppolo pass incomplete short right intended for George Kittle. Penalty on Byron Murphy: Defensive Holding, 5 yards (accepted) (no play)",,
2,14:07,1,10,SFO 34,14,0,Elijah Mitchell left tackle for 11 yards (tackle by Jordan Hicks),,
2,13:22,1,10,SFO 45,14,0,Jimmy Garoppolo pass complete short right to Brandon Aiyuk for 11 yards (tackle by Isaiah Simmons),,
2,12:56,1,10,ARI 44,14,0,Jimmy Garoppolo pass complete short middle to George Kittle for 14 yards (tackle by Isaiah Simmons),,
2,12:35,1,10,ARI 30,14,0,"Jimmy Garoppolo pass complete deep middle to Brandon Aiyuk for 22 yards. Brandon Aiyuk fumbles (forced by Isaiah Simmons), recovered by Jordan Hicks at ARI-8 (tackle by Kyle Juszczyk)",,
2,12:25,1,10,ARI 8,14,0,Eno Benjamin up the middle for 2 yards (tackle by Arik Armstead and Azeez Al-Shaair),,
2,11:58,2,9,ARI 9,14,0,Colt McCoy pass complete deep middle to Christian Kirk for 50 yards (tackle by Tavon Wilson),,
2,11:18,1,10,SFO 41,14,0,James Conner up the middle for 3 yards (tackle by D.J. Jones and Fred Warner),,
2,10:42,2,7,SFO 38,14,0,Colt McCoy pass complete short right to Zach Ertz for 17 yards (tackle by Azeez Al-Shaair),,
2,10:05,1,10,SFO 21,14,0,James Conner up the middle for 3 yards (tackle by D.J. Jones),,
2,9:31,2,7,SFO 18,14,0,Colt McCoy pass complete short right to Rondale Moore for 6 yards (tackle by Talanoa Hufanga),,
2,8:51,3,1,SFO 12,14,0,Colt McCoy up the middle for 1 yard (tackle by D.J. Jones),,
2,8:06,1,10,SFO 11,14,0,James Conner right end for -4 yards (tackle by Emmanuel Moseley),,
2,7:25,2,14,SFO 15,14,0,Colt McCoy sacked by Arik Armstead for -4 yards,,
2,6:43,3,18,SFO 19,14,0,Colt McCoy pass complete short left to Rondale Moore for -2 yards (tackle by K'Waun Williams),,
2,6:43,1,24,SFO 25,14,0,"Penalty on Josh Norman: Taunting / Defense, 10 yards (accepted) Penalty on Josh Norman: Unsportsmanlike Conduct / Offense, 14 yards (accepted) Penalty on ARI: Unsportsmanlike Conduct / Offense, 14 yards (accepted) (no play)",,
2,6:18,1,24,SFO 25,14,0,"James Conner up the middle for 4 yards. James Conner fumbles (forced by Nick Bosa), recovered by James Conner at SF-21",,
2,5:27,2,20,SFO 21,14,0,James Conner up the middle for 5 yards (tackle by D.J. Jones and Fred Warner),,
2,4:49,3,15,SFO 15,14,0,Colt McCoy up the middle for 8 yards (tackle by Tavon Wilson),,
2,4:06,4,6,SFO 8,17,0,Matt Prater 26 yard field goal good,,
2,4:02,,,ARI 35,17,0,"Matt Prater kicks off 65 yards, touchback.",,
2,4:02,1,10,SFO 25,17,0,Jimmy Garoppolo pass complete short middle to Elijah Mitchell for 11 yards (tackle by Isaiah Simmons),,
2,3:27,1,10,SFO 36,17,0,Elijah Mitchell right end for 1 yard (tackle by Zach Allen),,
2,2:50,2,9,SFO 37,17,0,"Jimmy Garoppolo pass incomplete short right intended for Kyle Juszczyk SFO challenged the pass completion ruling, and the original play was overturned. Jimmy Garoppolo pass complete short right to Kyle Juszczyk for 10 yards (tackle by Jalen Thompson)",,
2,2:37,1,10,SFO 47,17,0,"Jimmy Garoppolo pass incomplete short right intended for Mohamed Sanu (defended by Marco Wilson). Penalty on Marco Wilson: Defensive Pass Interference, 16 yards (accepted) (no play)",,
2,2:31,1,10,ARI 37,17,0,Elijah Mitchell up the middle for 14 yards (tackle by Robert Alford),,
2,2:00,1,10,ARI 23,17,0,Elijah Mitchell up the middle for 5 yards (tackle by Jordan Hicks and Chandler Jones),,
2,1:23,2,5,ARI 18,17,0,Jimmy Garoppolo sacked by Chandler Jones for -6 yards,,
2,0:42,3,11,ARI 24,17,0,Jimmy Garoppolo pass complete deep left to Brandon Aiyuk for 16 yards (tackle by Marco Wilson and Byron Murphy),,
2,0:28,,,,,,Timeout #1 by San Francisco 49ers,,
2,0:28,1,8,ARI 8,17,0,Jamycal Hasty left guard for 2 yards (tackle by Markus Golden and Chandler Jones),,
2,0:22,,,,,,Timeout #2 by San Francisco 49ers,,
2,0:22,2,6,ARI 6,17,6,"Jimmy Garoppolo pass complete short left to George Kittle for 6 yards, touchdown",,
2,0:16,,,ARI 15,17,7,Robbie Gould kicks extra point good,,
2,0:16,,,SFO 35,17,7,"Mitch Wishnowsky kicks off 60 yards, returned by Eno Benjamin for 21 yards (tackle by Jamycal Hasty)",,
2,0:12,1,10,ARI 26,17,7,Colt McCoy kneels for -1 yards,,
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,17,7,"Mitch Wishnowsky kicks off 66 yards, returned by Eno Benjamin for 29 yards (tackle by Dontae Johnson and Tony Jefferson)",,
3,14:53,1,10,ARI 28,17,7,Colt McCoy pass complete short middle to Antoine Wesley for 25 yards (tackle by Dre Kirkpatrick),,
3,14:18,1,10,SFO 47,17,7,James Conner up the middle for 2 yards (tackle by Arik Armstead and Fred Warner),,
3,13:46,2,8,SFO 45,23,7,"Colt McCoy pass complete short right to James Conner for 45 yards, touchdown",,
3,13:33,,,SFO 15,24,7,Matt Prater kicks extra point good,,
3,13:33,,,ARI 35,24,7,"Matt Prater kicks off 65 yards, touchback.",,
3,13:33,1,10,SFO 25,24,7,Elijah Mitchell left end for -1 yards (tackle by Tanner Vallejo),,
3,12:56,2,11,SFO 24,24,7,Jimmy Garoppolo sacked by Jordan Phillips for -8 yards,,
3,12:10,3,19,SFO 16,24,7,Jimmy Garoppolo pass incomplete deep middle intended for Mohamed Sanu,,
3,12:04,4,19,SFO 16,24,7,"Mitch Wishnowsky punts 57 yards, returned by Rondale Moore for 2 yards (tackle by Trenton Cannon and Dontae Johnson)",,
3,11:52,1,10,ARI 29,24,7,James Conner up the middle for 35 yards (tackle by Dre Kirkpatrick),,
3,11:12,1,10,SFO 36,24,7,Colt McCoy pass complete short left to Antoine Wesley for 4 yards (tackle by Dre Kirkpatrick),,
3,10:30,2,6,SFO 32,24,7,Colt McCoy pass complete short right to Rondale Moore for 4 yards (tackle by K'Waun Williams),,
3,9:56,3,2,SFO 28,24,7,Colt McCoy pass complete short left to Zach Ertz for 1 yard (tackle by Fred Warner),,
3,9:16,4,1,SFO 27,24,7,Colt McCoy up the middle for 1 yard (tackle by Azeez Al-Shaair and Arik Armstead),,
3,8:45,1,10,SFO 26,24,7,Colt McCoy pass complete short left to James Conner for 5 yards (tackle by Fred Warner),,
3,8:09,2,5,SFO 21,30,7,"Eno Benjamin left guard for 21 yards, touchdown",,
3,8:05,,,SFO 15,31,7,Matt Prater kicks extra point good,,
3,8:05,,,ARI 35,31,7,"Matt Prater kicks off 65 yards, touchback.",,
3,8:05,1,10,SFO 25,31,7,Jimmy Garoppolo pass complete short right to Deebo Samuel for 5 yards (tackle by Isaiah Simmons),,
3,7:40,2,5,SFO 30,31,7,"Jimmy Garoppolo pass complete short middle to Brandon Aiyuk for 19 yards (tackle by Marco Wilson and Budda Baker). Penalty on Leki Fotu: Roughing the Passer, 15 yards (accepted)",,
3,7:09,1,10,ARI 36,31,7,Jimmy Garoppolo pass complete deep left to George Kittle for 29 yards (tackle by Jalen Thompson),,
3,6:23,1,7,ARI 7,31,7,Jimmy Garoppolo sacked by Markus Golden for -5 yards,,
3,5:43,2,12,ARI 12,31,7,Jimmy Garoppolo pass complete short right to Jamycal Hasty for 1 yard (tackle by Isaiah Simmons),,
3,5:03,3,11,ARI 11,31,13,"Jimmy Garoppolo pass complete short middle to Brandon Aiyuk for 11 yards, touchdown",,
3,4:56,,,ARI 15,31,14,Robbie Gould kicks extra point good,,
3,4:56,,,SFO 35,31,14,"Mitch Wishnowsky kicks off 63 yards, returned by Eno Benjamin for 16 yards (tackle by Demetrius Flannigan-Fowles). Penalty on Greg Dortch: Illegal Wedge, 9 yards (accepted)",,
3,4:51,1,10,ARI 9,31,14,Eno Benjamin up the middle for 5 yards (tackle by Arik Armstead),,
3,4:10,2,5,ARI 14,31,14,Eno Benjamin right guard for 1 yard (tackle by D.J. Jones and Azeez Al-Shaair),,
3,3:32,3,4,ARI 15,31,14,Colt McCoy scrambles up the middle for 7 yards (tackle by Fred Warner),,
3,2:46,1,10,ARI 22,31,14,James Conner up the middle for 6 yards (tackle by Samson Ebukam),,
3,2:04,2,4,ARI 28,31,14,James Conner left guard for 2 yards (tackle by Kevin Givens and Arik Armstead),,
3,1:24,3,2,ARI 30,31,14,Colt McCoy pass incomplete short left intended for Zach Ertz,,
3,1:19,4,2,ARI 30,31,14,"Andy Lee punts 53 yards, returned by Brandon Aiyuk for -2 yards (tackle by Andy Isabella)",,
3,1:08,1,10,SFO 15,31,14,Jimmy Garoppolo pass complete short left to Deebo Samuel for 32 yards (tackle by Marco Wilson and Byron Murphy),,
3,0:41,1,10,SFO 47,31,14,Jimmy Garoppolo pass incomplete deep right intended for Deebo Samuel,,
3,0:36,2,10,SFO 47,31,14,Jimmy Garoppolo pass complete short right to Elijah Mitchell for 7 yards (tackle by Tanner Vallejo),,
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,ARI 46,31,14,Jimmy Garoppolo pass complete short right to Brandon Aiyuk for 10 yards (tackle by Jalen Thompson and Byron Murphy),,
4,14:27,1,10,ARI 36,31,14,Elijah Mitchell up the middle for 2 yards (tackle by Budda Baker),,
4,13:52,2,8,ARI 34,31,14,Jimmy Garoppolo sacked by Markus Golden for -5 yards,,
4,13:12,3,13,ARI 39,31,14,Jimmy Garoppolo pass incomplete short right intended for George Kittle,,
4,13:08,4,13,ARI 39,31,14,"Mitch Wishnowsky punts 28 yards, fair catch by Rondale Moore at ARI-11",,
4,13:02,1,10,ARI 11,31,14,James Conner up the middle for 4 yards (tackle by Jordan Willis and Fred Warner),,
4,12:32,2,6,ARI 15,31,14,Colt McCoy sacked by Arden Key for -4 yards,,
4,11:49,3,10,ARI 11,31,14,James Conner up the middle for 1 yard (tackle by Azeez Al-Shaair and Talanoa Hufanga),,
4,11:14,4,9,ARI 12,31,14,"Andy Lee punts 51 yards, returned by Brandon Aiyuk for 27 yards (tackle by Chris Banjo and Darrell Daniels)",,
4,10:57,1,10,ARI 36,31,14,Jimmy Garoppolo pass complete short middle to George Kittle for 15 yards (tackle by Jalen Thompson and Zaven Collins),,
4,10:12,1,10,ARI 21,31,14,Jimmy Garoppolo pass complete short right to Elijah Mitchell for 6 yards (tackle by Jordan Hicks and Zaven Collins),,
4,9:45,2,4,ARI 15,31,14,Jimmy Garoppolo pass complete short left to Mohamed Sanu for 5 yards (tackle by Jordan Hicks),,
4,9:24,1,10,ARI 10,31,14,"Jimmy Garoppolo pass incomplete short right intended for Mohamed Sanu. Penalty on Mohamed Sanu: Offensive Pass Interference, 10 yards (accepted) (no play)",,
4,9:19,1,20,ARI 20,31,14,Jimmy Garoppolo pass incomplete short middle intended for Mohamed Sanu,,
4,9:15,2,20,ARI 20,31,14,Jimmy Garoppolo pass complete short middle to Elijah Mitchell for 12 yards (tackle by Jordan Hicks),,
4,8:36,3,8,ARI 8,31,14,Jimmy Garoppolo pass incomplete short middle,,
4,8:26,4,8,ARI 8,31,17,Robbie Gould 26 yard field goal good,,
4,8:23,,,SFO 35,31,17,"Mitch Wishnowsky kicks off 58 yards, returned by Rondale Moore for 22 yards (tackle by Mitch Wishnowsky)",,
4,8:17,1,10,ARI 29,31,17,Eno Benjamin up the middle for 3 yards (tackle by Jordan Willis),,
4,7:35,2,7,ARI 32,31,17,Colt McCoy pass complete short right to Christian Kirk for 5 yards (tackle by Fred Warner),,
4,6:55,3,2,ARI 37,31,17,Colt McCoy pass complete short left to Rondale Moore for 9 yards (tackle by Azeez Al-Shaair and Emmanuel Moseley),,
4,6:12,1,10,ARI 46,31,17,Eno Benjamin up the middle for 5 yards (tackle by Kevin Givens),,
4,5:28,2,5,SFO 49,31,17,Eno Benjamin left guard for 2 yards (tackle by Nick Bosa),,
4,4:44,3,3,SFO 47,31,17,Colt McCoy pass complete short middle to James Conner for 6 yards (tackle by Tavon Wilson),,
4,4:34,,,,,,Timeout #1 by San Francisco 49ers,,
4,4:34,1,10,SFO 41,31,17,Colt McCoy pass complete short right to Christian Kirk for no gain (tackle by Azeez Al-Shaair),,
4,4:29,,,,,,Timeout #2 by San Francisco 49ers,,
4,4:29,2,10,SFO 41,31,17,Eno Benjamin up the middle for 3 yards (tackle by Tavon Wilson and Samson Ebukam),,
4,4:24,,,,,,Timeout #3 by San Francisco 49ers,,
4,4:24,3,7,SFO 38,31,17,Eno Benjamin up the middle for -3 yards (tackle by D.J. Jones),,
4,3:40,,,,,,Timeout #1 by Arizona Cardinals,,
4,3:40,4,10,SFO 41,31,17,"Penalty on Dennis Gardeck: False Start, 5 yards (accepted) (no play)",,
4,3:40,4,15,SFO 46,31,17,"Penalty on Dennis Gardeck: False Start, 5 yards (accepted) (no play)",,
4,3:40,4,20,ARI 49,31,17,"Andy Lee punts 51 yards, touchback.",,
4,3:32,1,10,SFO 20,31,17,Jimmy Garoppolo pass complete short middle to Jamycal Hasty for 5 yards (tackle by Jordan Hicks and Budda Baker),,
4,3:15,2,5,SFO 25,31,17,Jimmy Garoppolo pass incomplete deep left intended for Brandon Aiyuk,,
4,3:10,3,5,SFO 25,31,17,Jimmy Garoppolo pass short right intended for Deebo Samuel is intercepted by Budda Baker at SF-39 and returned for 7 yards (tackle by Mohamed Sanu),,
4,3:03,1,10,SFO 32,31,17,James Conner up the middle for 2 yards (tackle by D.J. Jones),,
4,2:21,2,8,SFO 30,31,17,Colt McCoy right end for 6 yards (tackle by Fred Warner),,
4,2:00,3,2,SFO 24,31,17,James Conner up the middle for -2 yards (tackle by Nick Bosa),,
4,1:19,4,4,SFO 26,31,17,James Conner up the middle for 3 yards (tackle by Fred Warner and Kentavius Street),,
4,1:11,1,10,SFO 24,31,17,Jimmy Garoppolo pass complete short middle to Deebo Samuel for 3 yards (tackle by Marco Wilson),,
4,0:54,2,7,SFO 27,31,17,Jimmy Garoppolo pass incomplete short right intended for Jamycal Hasty (defended by Zach Allen),,
4,0:50,3,7,SFO 27,31,17,Jimmy Garoppolo pass complete short right to Deebo Samuel for 7 yards (tackle by Robert Alford and Budda Baker),,
4,0:33,1,10,SFO 34,31,17,Jimmy Garoppolo pass complete short middle to Jamycal Hasty for 5 yards (tackle by Jalen Thompson and Budda Baker),,
4,0:17,,,,,,Timeout #2 by Arizona Cardinals,,
4,0:17,2,5,SFO 39,31,17,Jimmy Garoppolo scrambles left end for 3 yards (tackle by Dennis Gardeck),,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
