Quarter,Time,Down,ToGo,Location,TAM,DAL,Detail,EPB,EPA
2,,,,DAL 30,6,3,"Pat Watkins kicks off 61 yards, returned by Clifton Smith for 16 yards (tackle by Pat Watkins)",0.000,0.610
2,9:23,1,10,TAM 25,6,3,Earnest Graham right end for -2 yards (tackle by Marcus R. Spears),0.610,-0.210
2,8:44,2,12,TAM 23,6,3,Jeff Garcia pass incomplete short right intended for Warrick Dunn (defended by Jay Ratliff),-0.210,-0.890
2,8:38,3,12,TAM 23,6,3,Jeff Garcia pass complete short middle to Joey Galloway for 20 yards (tackle by Anthony Henry),-0.890,1.800
2,7:55,1,10,TAM 43,6,3,Jeff Garcia pass incomplete short left intended for Antonio Bryant,1.800,1.250
2,7:55,2,10,TAM 43,6,3,Jeff Garcia pass complete short left to Joey Galloway for 13 yards (tackle by Anthony Henry),1.250,2.650
2,7:14,1,10,DAL 44,6,3,Earnest Graham right guard for 3 yards (tackle by Bradie James),2.650,2.520
2,6:32,2,7,DAL 41,6,3,Jeff Garcia pass complete short right to Earnest Graham for 3 yards (tackle by Mike Jenkins),2.520,2.210
2,5:50,3,4,DAL 38,6,3,Jeff Garcia up the middle for 6 yards (tackle by DeMarcus Ware),2.210,3.450
2,5:03,1,10,DAL 32,6,3,Earnest Graham up the middle for 7 yards (tackle by Chris L. Canty),3.450,3.850
2,4:27,2,3,DAL 25,6,3,"Earnest Graham up the middle for no gain (tackle by Chris L. Canty and Ken Hamlin). Penalty on Jeff Faine: Offensive Holding, 10 yards (no play)",3.850,2.500
2,4:02,2,13,DAL 35,6,3,Jeff Garcia pass complete short middle to Warrick Dunn for 5 yards (tackle by Kevin Burnett),2.500,2.480
2,3:19,3,8,DAL 30,6,3,"Jeff Garcia pass incomplete. Penalty on DeMarcus Ware: Defensive Offside, 5 yards (no play)",2.480,3.140
2,3:15,3,3,DAL 25,6,3,Jeff Garcia sacked by Jay Ratliff for -8 yards,3.140,1.150
2,2:28,4,11,DAL 33,6,3,Matt Bryant 51 yard field goal no good,1.150,-1.660
2,2:23,1,10,DAL 41,6,3,Marion Barber up the middle for 9 yards (tackle by Barrett Ruud),1.660,2.340
2,2:00,2,1,TAM 50,6,3,Marion Barber up the middle for 3 yards (tackle by Jovan Haye and Barrett Ruud),2.340,2.460
2,1:37,1,10,TAM 47,6,3,Brad Johnson pass complete short left to Terrell Owens for 4 yards,2.460,2.450
2,1:32,2,6,TAM 43,6,3,Brad Johnson sacked by Gaines Adams for -6 yards,2.450,0.960
2,0:47,3,12,TAM 49,6,3,"Brad Johnson pass complete short left to Marion Barber for 1 yard (tackle by Ronde Barber). Penalty on Ronde Barber: Unnecessary Roughness, 15 yards",0.960,3.380
2,0:40,1,10,TAM 33,6,3,Brad Johnson pass complete short right to Martellus Bennett for 5 yards (tackle by Gaines Adams),3.380,3.510
2,0:33,,,,6,3,Timeout #2 by Dallas Cowboys,0.000,3.510
2,0:33,2,5,TAM 28,6,3,Brad Johnson pass incomplete deep right,3.510,2.810
2,0:28,3,5,TAM 28,6,3,--,2.810,4.110
2,0:21,1,10,TAM 22,6,3,"Brad Johnson pass incomplete deep left intended for Terrell Owens. Penalty on Aqib Talib: Illegal Contact, 5 yards (no play)",4.110,4.440
2,0:18,1,10,TAM 17,6,3,Brad Johnson pass incomplete deep left intended for Terrell Owens,4.440,3.850
2,0:13,2,10,TAM 17,6,3,"Brad Johnson pass complete short middle to Patrick Crayton for 13 yards (tackle by Cato June). Penalty on Cato June: Unsportsmanlike Conduct, 2 yards",3.850,6.740
2,0:06,,,,6,3,Timeout #3 by Dallas Cowboys,0.000,6.740
2,0:04,1,2,TAM 2,6,9,--,6.740,7.000
2,,,,TAM 2,6,10,Nick Folk kicks extra point good,0.000,0.000
2,,,,DAL 30,6,10,"Nick Folk kicks onside 19 yards, recovered by Adam Hayward",0.000,0.940
Quarter,Time,Down,ToGo,Location,TAM,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,6,10,"Nick Folk kicks off 69 yards, returned by Clifton Smith for 22 yards (tackle by Carlos Polk). Clifton Smith fumbles (forced by Carlos Polk), recovered by Bobby Carpenter at TAM-33. Penalty on Pat Watkins: Unnecessary Roughness, 15 yards",0.000,-2.390
3,14:18,1,10,TAM 48,6,10,Marion Barber left tackle for 5 yards (tackle by Barrett Ruud),2.390,2.520
3,14:12,2,5,TAM 43,6,10,Brad Johnson pass complete short right to Marion Barber for 2 yards (tackle by Cato June),2.520,2.080
3,13:43,3,3,TAM 41,6,10,Marion Barber up the middle for 2 yards (tackle by Jimmy Wilkerson and Barrett Ruud),2.080,0.660
3,12:57,4,1,TAM 39,6,10,Marion Barber right tackle for 2 yards (tackle by Sabby Piscitelli),0.660,3.120
3,12:21,1,10,TAM 37,6,10,Marion Barber right end for -5 yards (tackle by Sabby Piscitelli). Penalty on Andre Gurode: Offensive Holding (Declined),3.120,1.900
3,11:54,2,15,TAM 42,6,10,Brad Johnson pass incomplete short middle intended for Tashard Choice,1.900,1.220
3,11:48,3,15,TAM 42,6,10,Brad Johnson pass complete short middle to Marion Barber for 1 yard (tackle by Barrett Ruud),1.220,0.530
3,11:10,4,14,TAM 41,6,10,"Sam Paulescu punts 32 yards, fair catch by Ike Hilliard",0.530,0.380
3,11:01,1,10,TAM 9,6,10,Earnest Graham left guard for no gain (tackle by DeMarcus Ware),-0.380,-0.780
3,10:21,2,10,TAM 9,6,10,Jeff Garcia pass complete short left to Earnest Graham for 9 yards (tackle by Anthony Henry),-0.780,-0.370
3,10:00,3,1,TAM 18,6,10,Earnest Graham left guard for 2 yards (tackle by Bradie James),-0.370,0.280
3,9:27,1,10,TAM 20,6,10,Jeff Garcia pass complete short left to Joey Galloway for 5 yards (tackle by Orlando Scandrick),0.280,0.410
3,8:46,2,5,TAM 25,6,10,Jeff Garcia sacked by Bradie James for -6 yards,0.410,-1.140
3,8:12,3,11,TAM 19,6,10,Jeff Garcia pass complete short left to Warrick Dunn for 3 yards (tackle by Orlando Scandrick),-1.140,-1.900
3,7:30,4,8,TAM 22,6,10,Josh Bidwell punts 35 yards,-1.900,-2.130
3,7:21,1,10,DAL 48,6,10,Brad Johnson pass complete short left to Terrell Owens for 12 yards (tackle by Ronde Barber),2.130,2.920
3,6:40,1,10,TAM 40,6,10,Marion Barber right tackle for 11 yards (tackle by Cato June),2.920,3.640
3,6:06,1,10,TAM 29,6,10,Marion Barber right tackle for 2 yards (tackle by Sabby Piscitelli and Barrett Ruud),3.640,3.370
3,5:28,2,8,TAM 27,6,10,Brad Johnson pass incomplete short left,3.370,2.680
3,5:23,3,8,TAM 27,6,10,Brad Johnson pass incomplete short right intended for Terrell Owens,2.680,1.670
3,5:18,4,8,TAM 27,6,13,Nick Folk 45 yard field goal good,1.670,3.000
3,,,,DAL 30,6,13,"Nick Folk kicks off 73 yards, returned by Clifton Smith for 24 yards (tackle by Bobby Carpenter)",0.000,0.340
3,5:09,1,10,TAM 21,6,13,Earnest Graham right guard for 5 yards (tackle by Marcus R. Spears and Zach Thomas),0.340,0.480
3,4:35,2,5,TAM 26,6,13,Jeff Garcia pass incomplete deep left intended for Michael Clayton,0.480,-0.230
3,4:31,3,5,TAM 26,6,13,Jeff Garcia pass complete short right to Earnest Graham for 11 yards (tackle by Zach Thomas). Penalty on DeMarcus Ware: Defensive Offside (Declined),-0.230,1.400
3,4:05,1,10,TAM 37,6,13,Jeff Garcia pass complete short right to Michael Clayton for 3 yards (tackle by Mike Jenkins),1.400,1.260
3,3:28,2,7,TAM 40,6,13,Earnest Graham right tackle for 5 yards (tackle by Zach Thomas and Greg Ellis),1.260,1.220
3,2:45,3,2,TAM 45,6,13,Jeff Garcia pass complete short left to Alex Smith for 34 yards (tackle by Ken Hamlin),1.220,4.170
3,2:13,1,10,DAL 21,6,13,Earnest Graham right tackle for -1 yards (tackle by Keith Davis and DeMarcus Ware),4.170,3.490
3,1:26,2,11,DAL 22,6,13,Jeff Garcia pass incomplete short right intended for Jerramy Stevens,3.490,2.810
3,1:22,3,11,DAL 22,6,13,Jeff Garcia pass complete short left to Earnest Graham for -1 yards (tackle by Alan Ball),2.810,1.930
3,0:39,4,12,DAL 23,9,13,Matt Bryant 41 yard field goal good,1.930,3.000
3,,,,TAM 30,9,13,"Matt Bryant kicks off 67 yards, returned by Isaiah Stanback for 20 yards (tackle by Elbert Mack)",0.000,0.480
3,0:27,1,10,DAL 23,9,13,Brad Johnson pass complete short middle to Marion Barber for 14 yards (tackle by Barrett Ruud),0.480,1.400
Quarter,Time,Down,ToGo,Location,TAM,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 37,9,13,Marion Barber left guard for 2 yards (tackle by Barrett Ruud and Cato June),1.400,1.130
4,14:22,2,8,DAL 39,9,13,Brad Johnson sacked by Gaines Adams for -9 yards,1.130,-0.760
4,13:50,3,17,DAL 30,9,13,Brad Johnson pass complete short right to Marion Barber for 4 yards (tackle by Derrick Brooks),-0.760,-1.110
4,13:12,4,13,DAL 34,9,13,"Sam Paulescu punts 40 yards, returned by Clifton Smith for 17 yards (tackle by Courtney L. Brown)",-1.110,-1.800
4,13:03,1,10,TAM 43,9,13,Jeff Garcia pass incomplete short middle intended for Earnest Graham (defended by Bradie James),1.800,1.250
4,12:58,2,10,TAM 43,9,13,Jeff Garcia pass incomplete short left intended for Joey Galloway (defended by DeMarcus Ware),1.250,0.560
4,12:53,3,10,TAM 43,9,13,Jeff Garcia pass incomplete deep middle intended for Michael Clayton,0.560,-0.520
4,12:44,4,10,TAM 43,9,13,"Josh Bidwell punts 43 yards, fair catch by Patrick Crayton",-0.520,0.280
4,12:33,1,10,DAL 14,9,13,Brad Johnson pass incomplete (defended by Chris Hovan),-0.280,-0.750
4,12:29,2,10,DAL 14,9,13,Brad Johnson pass incomplete deep right intended for Terrell Owens (defended by Aqib Talib),-0.750,-1.400
4,12:22,3,10,DAL 14,9,13,"Penalty on Brad Johnson: Delay of Game, 5 yards (no play)",-1.400,-2.010
4,12:22,3,15,DAL 9,9,13,Brad Johnson pass complete short left to Martellus Bennett for 6 yards (tackle by Cato June),-2.010,-2.440
4,11:50,4,9,DAL 15,9,13,"Sam Paulescu punts 60 yards, returned by Clifton Smith for 17 yards (tackle by Justin Rogers). Penalty on Jimmy Wilkerson: Running Into the Kicker (Declined)",-2.440,-1.730
4,11:34,1,10,TAM 42,9,13,Earnest Graham up the middle for 4 yards (tackle by Bradie James),1.730,1.730
4,10:52,2,6,TAM 46,9,13,Jeff Garcia pass complete short middle to Michael Clayton for 3 yards (tackle by Orlando Scandrick),1.730,1.420
4,10:10,3,3,TAM 49,9,13,Jeff Garcia pass incomplete short middle intended for Michael Clayton,1.420,-0.130
4,10:06,4,3,TAM 49,9,13,"Josh Bidwell punts 37 yards, fair catch by Patrick Crayton",-0.130,0.280
4,9:58,1,10,DAL 14,9,13,Marion Barber left end for 6 yards (tackle by Ronde Barber),-0.280,0.150
4,9:18,2,4,DAL 20,9,13,Marion Barber left tackle for -2 yards (tackle by Chris Hovan),0.150,-0.920
4,8:40,3,6,DAL 18,9,13,Brad Johnson pass complete short left to Terrell Owens for 11 yards (tackle by Aqib Talib),-0.920,0.870
4,8:21,1,10,DAL 29,9,13,Marion Barber right guard for 1 yard (tackle by Jimmy Wilkerson),0.870,0.460
4,7:45,2,9,DAL 30,9,13,Brad Johnson pass complete short left to Tony Curtis for 8 yards (tackle by Ronde Barber),0.460,0.830
4,6:57,3,1,DAL 38,9,13,Marion Barber left guard for no gain (tackle by Chris Hovan),0.830,-0.850
4,6:28,4,1,DAL 38,9,13,Marion Barber right guard for 1 yard (tackle by Sabby Piscitelli),-0.850,1.530
4,5:44,1,10,DAL 39,9,13,Marion Barber right end for -4 yards (tackle by Cato June),1.530,0.450
4,5:04,2,14,DAL 35,9,13,Brad Johnson sacked by Ryan Sims for -5 yards,0.450,-0.890
4,5:04,3,19,DAL 30,9,13,Brad Johnson pass complete short left to Marion Barber for 7 yards (tackle by Stylez G. White),-0.890,-0.910
4,4:22,4,12,DAL 37,9,13,"Sam Paulescu punts 37 yards, fair catch by Clifton Smith",-0.910,-0.670
4,4:15,1,10,TAM 26,9,13,Earnest Graham right tackle for 4 yards (tackle by Zach Thomas),0.670,0.670
4,3:38,2,6,TAM 30,9,13,Jeff Garcia pass complete short left to Alex Smith for 5 yards (tackle by Orlando Scandrick),0.670,0.630
4,2:59,3,1,TAM 35,9,13,Earnest Graham up the middle for no gain (tackle by Tank Johnson and Marcus R. Spears),0.630,-1.040
4,2:31,4,1,TAM 35,9,13,Earnest Graham left guard for 4 yards (tackle by Zach Thomas),-1.040,1.530
4,2:03,1,10,TAM 39,9,13,Jeff Garcia pass complete short right to Ike Hilliard for 13 yards (tackle by Ken Hamlin),1.530,2.390
4,1:57,1,10,DAL 48,9,13,Jeff Garcia pass complete short middle to Antonio Bryant for 7 yards (tackle by Alan Ball),2.390,2.790
4,1:32,2,3,DAL 41,9,13,Jeff Garcia pass incomplete short middle intended for Earnest Graham,2.790,2.080
4,1:28,3,3,DAL 41,9,13,Jeff Garcia pass complete short right to Jerramy Stevens for 6 yards (tackle by Bradie James),2.080,3.250
4,1:02,1,10,DAL 35,9,13,Jeff Garcia pass incomplete short right intended for Earnest Graham,3.250,2.700
4,0:58,2,10,DAL 35,9,13,Jeff Garcia pass complete short middle to Antonio Bryant for 6 yards (tackle by Orlando Scandrick),2.700,2.810
4,0:51,,,,9,13,Timeout #1 by Tampa Bay Buccaneers,0.000,2.810
4,0:51,3,4,DAL 29,9,13,Jeff Garcia pass incomplete short middle intended for Jerramy Stevens,2.810,1.560
4,0:47,4,4,DAL 29,9,13,Jeff Garcia pass complete short middle to Ike Hilliard for 6 yards (tackle by Kevin Burnett),1.560,4.040
4,0:34,,,,9,13,Timeout #1 by Dallas Cowboys,0.000,4.040
4,0:34,1,10,DAL 23,9,13,Jeff Garcia pass complete short right to Jerramy Stevens for 1 yard (tackle by Mike Jenkins),4.040,3.630
,,,,,,,"Replay Assistant challenged the runner was in bounds ruling, and the original play was overturned.",,
4,0:29,2,9,DAL 22,9,13,Jeff Garcia pass incomplete,3.630,2.940
4,0:25,3,9,DAL 22,9,13,Jeff Garcia pass complete short left to Ike Hilliard for 4 yards,2.940,2.300
4,0:19,,,,9,13,Timeout #2 by Tampa Bay Buccaneers,0.000,2.300
4,0:19,4,5,DAL 18,9,13,"Jeff Garcia pass incomplete short left intended for Jerramy Stevens. Penalty on Jeremy Trueblood: Unsportsmanlike Conduct, 15 yards",2.300,-1.140
4,0:13,1,10,DAL 33,9,13,Brad Johnson kneels for -1 yards,1.140,0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
