Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
1,1:10,1,10,GNB 40,0,7,Aaron Rodgers pass complete short left to Geronimo Allison for 11 yards (tackle by Buster Skrine),1.600,2.320
1,0:37,1,10,CHI 49,0,7,Aaron Rodgers pass complete short left to Marcedes Lewis for 6 yards (tackle by Kevin Toliver),2.320,2.590
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,4,CHI 43,0,7,Aaron Rodgers pass incomplete deep left intended for Davante Adams (defended by Kevin Toliver),2.590,1.880
2,14:55,3,4,CHI 43,0,7,Aaron Rodgers pass incomplete deep middle intended for Robert Tonyan,1.880,0.400
2,14:48,4,4,CHI 43,0,7,JK Scott punts 28 yards out of bounds,0.400,0.220
2,14:41,1,10,CHI 15,0,7,Mitchell Trubisky pass incomplete short right intended for Tarik Cohen,-0.220,-0.710
2,14:37,2,10,CHI 15,0,7,Mitchell Trubisky pass complete short left to Cordarrelle Patterson for 6 yards (tackle by Kevin King),-0.710,-0.630
2,14:00,3,4,CHI 21,0,7,Mitchell Trubisky pass complete short middle to Anthony Miller for 6 yards (tackle by Blake Martinez),-0.630,0.740
2,13:20,1,10,CHI 27,0,7,"Mitchell Trubisky pass complete short right to David Montgomery for 8 yards (tackle by Ibraheim Campbell). Penalty on Charles Leno: Ineligible Downfield Pass, 5 yards (no play)",0.740,0.410
2,12:53,1,15,CHI 22,0,7,Mitchell Trubisky pass complete short left to Tarik Cohen for 6 yards (tackle by Blake Martinez),0.410,0.330
2,12:08,2,9,CHI 28,0,7,David Montgomery right tackle for 4 yards (tackle by Chandon Sullivan),0.330,0.170
2,11:27,3,5,CHI 32,0,7,Mitchell Trubisky pass complete short middle to Riley Ridley for 13 yards (tackle by Adrian Amos),0.170,1.930
2,10:42,1,10,CHI 45,0,7,David Montgomery right end for 1 yard (tackle by Adrian Amos),1.930,1.520
2,9:58,2,9,CHI 46,0,7,Mitchell Trubisky left end for 7 yards (tackle by Blake Martinez),1.520,1.750
2,9:23,3,2,GNB 47,0,7,David Montgomery right guard for 3 yards (tackle by Rashan Gary),1.750,2.650
2,8:38,1,10,GNB 44,0,7,Cordarrelle Patterson left end for no gain (tackle by Chandon Sullivan),2.650,2.110
2,8:17,2,10,GNB 44,0,7,David Montgomery up the middle for 3 yards (tackle by Kenny Clark and Darnell Savage),2.110,1.820
2,7:45,3,7,GNB 41,0,7,Mitchell Trubisky pass incomplete deep left intended for Anthony Miller,1.820,0.530
2,7:40,4,7,GNB 41,0,7,Mitchell Trubisky pass incomplete deep right intended for Anthony Miller (defended by Chandon Sullivan),0.530,-1.660
2,7:30,1,10,GNB 41,0,7,Aaron Jones right guard for 2 yards (tackle by Kevin Pierre-Louis),1.660,1.390
2,7:03,2,8,GNB 43,0,7,Aaron Rodgers pass complete deep left to Davante Adams for 17 yards (tackle by Prince Amukamara),1.390,2.920
2,6:25,1,10,CHI 40,0,7,Aaron Jones right end for 3 yards (tackle by Nick Kwiatkoski),2.920,2.780
2,5:53,2,7,CHI 37,0,7,Aaron Rodgers pass complete short right to Davante Adams for 1 yard (tackle by Kyle Fuller),2.780,2.210
2,5:13,3,6,CHI 36,0,7,Aaron Rodgers pass incomplete deep middle intended for Jimmy Graham (defended by Nick Kwiatkoski),2.210,0.880
2,5:09,4,6,CHI 36,0,7,Aaron Rodgers pass incomplete deep left intended for Davante Adams,0.880,-1.330
2,5:03,1,10,CHI 36,0,7,David Montgomery left guard for 3 yards (tackle by Tyler Lancaster and Preston Smith),1.330,1.200
2,4:23,2,7,CHI 39,0,7,Mitchell Trubisky pass complete deep left to Anthony Miller for 33 yards (tackle by Kevin King),1.200,3.710
2,3:53,1,10,GNB 28,0,7,Mitchell Trubisky left tackle for 9 yards (tackle by Jaire Alexander and Darnell Savage),3.710,4.420
2,3:15,2,1,GNB 19,0,7,Tarik Cohen left guard for 3 yards (tackle by Preston Smith),4.420,4.510
2,2:46,1,10,GNB 16,0,7,Mitchell Trubisky sacked by Rashan Gary for -6 yards,4.510,3.150
2,2:00,2,16,GNB 22,0,7,Mitchell Trubisky pass complete short middle to David Montgomery for 10 yards (tackle by Blake Martinez),3.150,3.730
2,1:51,,,,,,Timeout #2 by Green Bay Packers,,
2,1:51,3,6,GNB 12,0,7,Mitchell Trubisky pass incomplete short middle intended for Jesper Horsted (defended by Darnell Savage),3.730,2.660
2,1:48,4,6,GNB 12,3,7,Eddy Pineiro 30 yard field goal good,2.660,3.000
2,1:45,,,CHI 35,3,7,"Eddy Pineiro kicks off 64 yards, returned by Tyler Ervin for 45 yards (tackle by Kevin Toliver)",0.000,1.990
2,1:36,1,10,GNB 46,3,7,Aaron Rodgers pass complete short middle to Jamaal Williams for 7 yards (tackle by Kevin Pierre-Louis),1.990,2.400
2,1:15,2,3,CHI 47,3,7,Aaron Rodgers pass incomplete short middle intended for Jimmy Graham (defended by Aaron Lynch),2.400,1.690
2,1:12,3,3,CHI 47,3,7,Aaron Rodgers pass complete short right to Allen Lazard for 10 yards (tackle by Kyle Fuller),1.690,3.120
2,1:06,1,10,CHI 37,3,7,Jamaal Williams up the middle for 6 yards (tackle by Nick Kwiatkoski),3.120,3.380
2,0:44,2,4,CHI 31,3,7,Aaron Rodgers pass complete short left to Jimmy Graham for no gain (tackle by Kevin Pierre-Louis),3.380,2.680
2,0:16,3,4,CHI 31,3,7,"Aaron Rodgers pass incomplete short left. Penalty on Aaron Rodgers: Intentional Grounding, 10 yards",2.680,0.530
2,0:09,,,,,,Timeout #3 by Green Bay Packers,,
2,0:09,4,14,CHI 41,3,7,Aaron Rodgers pass incomplete deep middle intended for Geronimo Allison,0.530,-1.660
2,0:04,1,10,CHI 41,3,7,"Mitchell Trubisky pass deep middle is intercepted by Jaire Alexander at GB-11 and returned for no gain, lateral to Adrian Amos for 9 yards, lateral to Kevin King for -11 yards, lateral to Darnell Savage for 9 yards",1.660,4.840
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 35,3,7,"Eddy Pineiro kicks off 64 yards, returned by Tyler Ervin for 26 yards (tackle by Isaiah Irving)",0.000,0.740
3,14:55,1,10,GNB 27,3,7,Aaron Jones up the middle for 1 yard (tackle by Brent Urban),0.740,0.330
3,14:18,2,9,GNB 28,3,7,Aaron Rodgers pass complete short middle to Davante Adams for 34 yards (tackle by Ha Ha Clinton-Dix),0.330,3.050
3,13:45,1,10,CHI 38,3,7,Aaron Rodgers pass incomplete short right intended for Davante Adams,3.050,2.510
3,13:39,2,10,CHI 38,3,7,Aaron Rodgers up the middle for 17 yards (tackle by Eddie Jackson),2.510,4.170
3,12:52,1,10,CHI 21,3,13,"Aaron Jones left end for 21 yards, touchdown",4.170,7.000
3,12:44,,,CHI 15,3,14,Mason Crosby kicks extra point good,0.000,0.000
3,12:44,,,GNB 35,3,14,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
3,12:44,1,10,CHI 25,3,14,David Montgomery right guard for 3 yards (tackle by Tyler Lancaster and Preston Smith),0.610,0.470
3,12:00,2,7,CHI 28,3,14,Mitchell Trubisky pass complete deep right to Allen Robinson for 34 yards,0.470,3.050
3,11:21,1,10,GNB 38,3,14,David Montgomery left guard for 5 yards (tackle by Blake Martinez and Preston Smith),3.050,3.180
3,10:41,2,5,GNB 33,3,14,Mitchell Trubisky pass complete short right to Anthony Miller for 1 yard (tackle by Jaire Alexander),3.180,2.610
3,10:23,3,4,GNB 32,3,14,Mitchell Trubisky sacked by Kenny Clark for -2 yards,2.610,1.070
3,9:50,4,6,GNB 34,3,14,Mitchell Trubisky pass incomplete short middle intended for Allen Robinson,1.070,-1.200
3,9:45,1,10,GNB 34,3,14,Aaron Rodgers pass incomplete short middle intended for Davante Adams,1.200,0.660
3,9:41,2,10,GNB 34,3,14,Aaron Rodgers pass complete short right to Davante Adams for 6 yards (tackle by Eddie Jackson),0.660,0.760
3,8:58,3,4,GNB 40,3,14,Aaron Rodgers pass complete deep right to Jake Kumerow for 49 yards (tackle by Eddie Jackson),0.760,4.840
3,8:26,1,10,CHI 11,3,14,Aaron Rodgers pass complete short right to Davante Adams for 9 yards (tackle by Eddie Jackson),4.840,5.850
3,7:52,2,1,CHI 2,3,20,"Aaron Jones left guard for 2 yards, touchdown",5.850,7.000
3,7:48,,,CHI 15,3,21,Mason Crosby kicks extra point good,0.000,0.000
3,7:48,,,GNB 35,3,21,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
3,7:48,1,10,CHI 25,3,21,Mitchell Trubisky pass incomplete short middle intended for Anthony Miller,0.610,0.060
3,7:44,2,10,CHI 25,3,21,David Montgomery up the middle for 8 yards (tackle by Darnell Savage),0.060,0.430
3,6:59,3,2,CHI 33,3,21,Mitchell Trubisky pass incomplete short middle intended for Allen Robinson,0.430,-1.180
3,6:56,4,2,CHI 33,3,21,"Pat O'Donnell punts 42 yards, fair catch by Tyler Ervin at GB-25",-1.180,-0.610
3,6:49,1,10,GNB 25,3,21,Aaron Rodgers pass complete short left to Robert Tonyan for 5 yards (tackle by Eddie Jackson),0.610,0.740
3,6:09,2,5,GNB 30,3,21,Jamaal Williams right guard for 2 yards (tackle by Akiem Hicks),0.740,0.300
3,5:23,3,3,GNB 32,3,21,Jamaal Williams right guard for 3 yards (tackle by Akiem Hicks),0.300,1.270
3,4:39,1,10,GNB 35,3,21,Jamaal Williams left end for 3 yards (tackle by Leonard Floyd),1.270,1.130
3,3:52,2,7,GNB 38,3,21,Aaron Rodgers pass incomplete short left intended for Davante Adams,1.130,0.430
3,3:49,3,7,GNB 38,3,21,Aaron Rodgers pass incomplete short right intended for Allen Lazard,0.430,-0.850
3,3:43,4,7,GNB 38,3,21,"JK Scott punts 41 yards, returned by Tarik Cohen for 5 yards (tackle by Oren Burks). Penalty on Kevin Toliver: Offensive Holding, 10 yards",-0.850,0.140
3,3:33,1,10,CHI 16,3,21,Tarik Cohen up the middle for 6 yards (tackle by Kenny Clark),-0.140,0.280
3,3:09,2,4,CHI 22,3,21,Mitchell Trubisky pass incomplete short right intended for Allen Robinson,0.280,-0.570
3,3:06,3,4,CHI 22,3,21,Mitchell Trubisky pass complete deep middle to Anthony Miller for 19 yards (tackle by Darnell Savage),-0.570,1.660
3,2:37,1,10,CHI 41,3,21,Mitchell Trubisky pass incomplete deep right intended for Cordarrelle Patterson,1.660,1.120
3,2:33,2,10,CHI 41,3,21,Tarik Cohen left end for 3 yards (tackle by Chandon Sullivan),1.120,0.830
3,2:02,3,7,CHI 44,3,21,Mitchell Trubisky pass complete deep middle to Allen Robinson for 22 yards (tackle by Jaire Alexander),0.830,3.310
3,1:33,1,10,GNB 34,3,21,Mitchell Trubisky pass complete deep middle to Anthony Miller for 21 yards (tackle by Tramon Williams),3.310,4.710
3,0:49,1,10,GNB 13,3,21,Mitchell Trubisky pass incomplete short right intended for Allen Robinson,4.710,4.050
3,0:45,2,10,GNB 13,3,21,Tarik Cohen up the middle for 4 yards (tackle by Kenny Clark and Blake Martinez),4.050,3.880
3,0:02,3,6,GNB 9,3,21,Mitchell Trubisky pass incomplete short right intended for Cordarrelle Patterson,3.880,2.850
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,6,GNB 9,6,21,Eddy Pineiro 27 yard field goal good,2.850,3.000
4,14:56,,,CHI 35,6,21,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
4,14:56,1,10,GNB 25,6,21,Aaron Jones left end for 3 yards (tackle by Eddie Goldman),0.610,0.470
4,14:09,2,7,GNB 28,6,21,Aaron Jones right tackle for 2 yards (tackle by Kevin Pierre-Louis),0.470,0.040
4,13:25,3,5,GNB 30,6,21,Aaron Rodgers pass incomplete short right,0.040,-1.370
4,13:20,4,5,GNB 30,6,21,"JK Scott punts 37 yards, fair catch by Tarik Cohen at CHI-33",-1.370,-1.140
4,13:12,1,10,CHI 33,6,21,Mitchell Trubisky pass complete short left to Allen Robinson for 9 yards (tackle by Blake Martinez),1.140,1.810
4,12:53,2,1,CHI 42,6,21,Tarik Cohen up the middle for 5 yards (tackle by Tyler Lancaster),1.810,2.060
4,12:32,1,10,CHI 47,6,21,Mitchell Trubisky pass incomplete short right intended for Cordarrelle Patterson,2.060,1.520
4,12:27,2,10,CHI 47,6,21,Mitchell Trubisky pass complete short middle to Anthony Miller for 17 yards (tackle by Tramon Williams),1.520,3.180
4,11:47,1,10,GNB 36,6,21,Mitchell Trubisky pass incomplete short middle intended for Tarik Cohen,3.180,2.640
4,11:42,2,10,GNB 36,6,21,"Penalty on Charles Leno: False Start, 5 yards (no play)",2.640,1.960
4,11:42,2,15,GNB 41,6,21,Mitchell Trubisky pass incomplete deep right intended for Anthony Miller,1.960,1.290
4,11:37,3,15,GNB 41,6,21,"Mitchell Trubisky left end for 8 yards (tackle by Tramon Williams). Penalty on Tramon Williams: Defensive Holding, 5 yards",1.290,3.710
4,11:02,1,10,GNB 28,6,21,Mitchell Trubisky pass incomplete deep middle intended for Anthony Miller,3.710,3.170
4,10:58,2,10,GNB 28,6,21,Mitchell Trubisky pass complete short right to Tarik Cohen for 3 yards (tackle by Tramon Williams),3.170,2.870
4,10:20,3,7,GNB 25,6,21,Mitchell Trubisky pass complete short right to Allen Robinson for 15 yards (tackle by Jaire Alexander),2.870,4.910
4,9:37,1,10,GNB 10,6,21,David Montgomery left tackle for 6 yards (tackle by Tramon Williams and Ibraheim Campbell),4.910,5.340
4,8:55,2,4,GNB 4,6,21,David Montgomery right guard for 2 yards (tackle by Rashan Gary),5.340,4.950
4,8:13,3,2,GNB 2,12,21,"Mitchell Trubisky pass complete short middle to Anthony Miller for 2 yards, touchdown",4.950,7.000
4,8:09,,,GNB 15,13,21,Eddy Pineiro kicks extra point good,0.000,0.000
4,8:09,,,CHI 35,13,21,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
4,8:09,1,10,GNB 25,13,21,Aaron Rodgers pass incomplete short left,0.610,0.060
4,8:04,2,10,GNB 25,13,21,"Aaron Jones up the middle for 8 yards (tackle by Leonard Floyd). Penalty on Bryan Bulaga: Offensive Holding, 10 yards (no play)",0.060,-1.430
4,7:38,2,20,GNB 15,13,21,Aaron Rodgers pass incomplete short right intended for Davante Adams,-1.430,-2.350
4,7:34,3,20,GNB 15,13,21,Aaron Rodgers right end for 7 yards (tackle by Deon Bush),-2.350,-1.900
4,7:18,4,13,GNB 22,13,21,"JK Scott punts 38 yards, fair catch by Tarik Cohen at CHI-40",-1.900,-1.600
4,7:10,1,10,CHI 40,13,21,Mitchell Trubisky pass complete short left to Anthony Miller for 6 yards (tackle by Blake Martinez),1.600,1.860
4,6:40,2,4,CHI 46,13,21,Mitchell Trubisky pass short right intended for Tarik Cohen is intercepted by Dean Lowry at CHI-40 and returned for 7 yards,1.860,-3.380
4,6:32,1,10,CHI 33,13,21,Aaron Jones up the middle for 2 yards (tackle by Eddie Goldman),3.380,3.110
4,5:48,2,8,CHI 31,13,21,Aaron Jones left tackle for 4 yards (tackle by Eddie Goldman),3.110,2.940
4,5:04,3,4,CHI 27,13,21,Aaron Rodgers sacked by Nick Kwiatkoski for -11 yards,2.940,0.720
4,5:04,4,15,CHI 38,13,21,Penalty on GNB: Delay of Game (Declined),0.720,0.720
4,4:19,4,15,CHI 38,13,21,JK Scott punts 33 yards downed by Will Redmond,0.720,0.380
4,4:11,1,10,CHI 5,13,21,Mitchell Trubisky pass incomplete short right intended for Allen Robinson,-0.380,-0.780
4,4:07,2,10,CHI 5,13,21,Tarik Cohen left tackle for 2 yards (tackle by Za'Darius Smith),-0.780,-1.190
4,3:32,3,8,CHI 7,13,21,Mitchell Trubisky pass complete short right to Allen Robinson for 14 yards (tackle by Jaire Alexander),-1.190,0.340
4,3:06,1,10,CHI 21,13,21,Mitchell Trubisky pass complete short middle to Tarik Cohen for 15 yards (tackle by Jaire Alexander),0.340,1.330
4,2:40,1,10,CHI 36,13,21,Mitchell Trubisky pass complete short middle to Tarik Cohen for 7 yards (tackle by Blake Martinez),1.330,1.740
4,2:17,2,3,CHI 43,13,21,Tarik Cohen up the middle for 8 yards (tackle by Adrian Amos),1.740,2.320
4,2:05,1,10,GNB 49,13,21,Mitchell Trubisky pass incomplete deep left intended for Allen Robinson,2.320,1.780
4,2:00,2,10,GNB 49,13,21,Mitchell Trubisky pass incomplete short middle intended for Anthony Miller (defended by Tramon Williams),1.780,1.090
4,1:56,3,10,GNB 49,13,21,Mitchell Trubisky pass incomplete short right intended for Jesper Horsted,1.090,0.000
4,1:51,4,10,GNB 49,13,21,Mitchell Trubisky pass incomplete deep middle intended for Allen Robinson,0.000,-2.190
4,1:42,1,10,GNB 49,13,21,Jamaal Williams up the middle for 3 yards (tackle by Bilal Nichols and Nick Williams),2.190,2.050
4,1:36,,,,,,Timeout #2 by Chicago Bears,,
4,1:36,2,7,CHI 48,13,21,Jamaal Williams left end for 2 yards (tackle by Nick Williams),2.050,1.620
4,1:31,,,,,,Timeout #3 by Chicago Bears,,
4,1:31,3,5,CHI 46,13,21,Aaron Rodgers left end for -1 yards (tackle by Khalil Mack),1.620,0.130
4,0:44,4,6,CHI 47,13,21,"Penalty on GNB: Delay of Game, 5 yards (no play)",0.130,-0.190
4,0:44,4,11,GNB 48,13,21,JK Scott punts 30 yards out of bounds,-0.190,-0.410
4,0:36,1,10,CHI 22,13,21,Mitchell Trubisky pass complete short middle to Anthony Miller for 13 yards (tackle by Ibraheim Campbell),0.410,1.270
4,0:21,1,10,CHI 35,13,21,Mitchell Trubisky spiked the ball,1.270,0.720
4,0:20,2,10,CHI 35,13,21,Mitchell Trubisky pass complete deep left to Allen Robinson for 22 yards (tackle by Kevin King),0.720,2.720
4,0:14,1,10,GNB 43,13,21,Mitchell Trubisky pass complete short left to Jesper Horsted for 9 yards (tackle by Chandon Sullivan),2.720,3.390
4,0:09,2,1,GNB 34,13,21,Mitchell Trubisky pass incomplete deep right (defended by Jaire Alexander),3.390,2.680
4,0:01,3,1,GNB 34,13,21,"Mitchell Trubisky pass complete short middle to Tarik Cohen for 13 yards. Tarik Cohen fumbles, recovered by Mitchell Trubisky at GB-21 and returned for 5 yards, lateral to Chandon Sullivan for 9 yards, lateral to Jesper Horsted for 9 yards. Jesper Horsted fumbles (forced by Chandon Sullivan), recovered by Tramon Williams at GB-2",2.680,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
