0,1
Game Info,Game Info
Won Toss,Saints (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:15
Attendance,68756
Weather,"59 degrees, relative humidity 57%, wind 7 mph, wind chill 0"
Vegas Line,New England Patriots -2.5
Over/Under,51.0 (over)
