Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Bryce Harris,T,65,100%,0,0%,5,15%
Charles Brown,T,65,100%,0,0%,5,15%
Ben Grubbs,G,65,100%,0,0%,5,15%
Jahri Evans,G,65,100%,0,0%,5,15%
Brian De La Puente,C,65,100%,0,0%,5,15%
Drew Brees,QB,65,100%,0,0%,0,0%
Marques Colston,WR,48,74%,0,0%,1,3%
Jimmy Graham,TE,45,69%,1,1%,0,0%
Kenny Stills,WR,41,63%,0,0%,0,0%
Pierre Thomas,RB,34,52%,0,0%,7,21%
Ben Watson,TE,32,49%,0,0%,6,18%
Nick Toon,WR,31,48%,0,0%,0,0%
Darren Sproles,RB,28,43%,0,0%,11,32%
Jed Collins,FB,26,40%,0,0%,7,21%
Robert Meachem,WR,21,32%,0,0%,1,3%
Josh Hill,TE,8,12%,0,0%,28,82%
Khiry Robinson,RB,8,12%,0,0%,10,29%
Travaris Cadet,RB,3,5%,0,0%,6,18%
Malcolm Jenkins,FS,0,0%,87,100%,8,24%
Curtis Lofton,LB,0,0%,87,100%,6,18%
Kenny Vaccaro,SS,0,0%,87,100%,0,0%
Jabari Greer,CB,0,0%,85,98%,0,0%
Keenan Lewis,CB,0,0%,81,93%,0,0%
Junior Galette,LB,0,0%,75,86%,2,6%
Cameron Jordan,DE,0,0%,73,84%,4,12%
David Hawthorne,LB,0,0%,72,83%,6,18%
Rafael Bush,FS,0,0%,63,72%,17,50%
Ramon Humber,LB,0,0%,48,55%,23,68%
Akiem Hicks,DE,0,0%,48,55%,6,18%
Glenn Foster,DE,0,0%,38,44%,6,18%
Parys Haralson,LB,0,0%,24,28%,6,18%
Tom Johnson,DE,0,0%,21,24%,0,0%
John Jenkins,NT,0,0%,19,22%,6,18%
Corey White,CB,0,0%,16,18%,28,82%
Keyunta Dawson,DE,0,0%,12,14%,16,47%
Kevin Reddick,LB,0,0%,7,8%,22,65%
Brodrick Bunkley,NT,0,0%,7,8%,0,0%
Chris Carr,CB,0,0%,4,5%,16,47%
Will Herring,LB,0,0%,2,2%,29,85%
Isa Abdul-Quddus,FS,0,0%,0,0%,27,79%
Thomas Morstead,P,0,0%,0,0%,12,35%
Justin Drescher,LS,0,0%,0,0%,11,32%
Terron Armstead,T,0,0%,0,0%,6,18%
Luke McCown,QB,0,0%,0,0%,5,15%
Tim Lelito,G,0,0%,0,0%,5,15%
Garrett Hartley,K,0,0%,0,0%,5,15%
