Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
1,1:43,3,1,NWE 1,0,3,Gardner Minshew up the middle for no gain (tackle by Anfernee Jennings and Christian Barmore),5.170,3.550
1,1:02,4,1,NWE 1,6,3,"Jonathan Taylor right end for 1 yard, touchdown",3.550,7.000
1,0:58,,,NWE 15,7,3,Matt Gay kicks extra point good,0.000,0.000
1,0:58,,,IND 35,7,3,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
1,0:58,1,10,NWE 25,7,3,Mac Jones pass complete short right to Rhamondre Stevenson for 7 yards (tackle by Zaire Franklin),0.610,1.010
1,0:23,2,3,NWE 32,7,3,Rhamondre Stevenson up the middle for 2 yards (tackle by E.J. Speed and DeForest Buckner),1.010,0.560
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,NWE 34,7,3,Rhamondre Stevenson right guard for 3 yards (tackle by E.J. Speed and DeForest Buckner),0.560,1.400
2,14:27,1,10,NWE 37,7,3,"Mac Jones pass complete short middle to Hunter Henry for 3 yards. Hunter Henry fumbles (forced by Zaire Franklin), recovered by David Andrews at NE-41",1.400,1.400
2,13:41,2,6,NWE 41,7,3,Ezekiel Elliott right guard for 2 yards (tackle by Kenny Moore),1.400,0.960
2,13:08,3,4,NWE 43,7,3,Mac Jones sacked by Dayo Odeyingbo for -5 yards,0.960,-0.850
2,12:39,4,9,NWE 38,7,3,"Bryce Baringer punts 49 yards, fair catch by Isaiah McKenzie at IND-13",-0.850,0.320
2,12:33,1,10,IND 13,7,3,Gardner Minshew pass incomplete deep right,-0.320,-0.770
2,12:25,2,10,IND 13,7,3,Gardner Minshew pass incomplete short right intended for Kylen Granson (defended by Lawrence Guy),-0.770,-1.420
2,12:21,3,10,IND 13,7,3,Gardner Minshew pass incomplete short left intended for Will Mallory,-1.420,-2.490
2,12:17,4,10,IND 13,7,3,Rigoberto Sanchez punts 69 yards downed by Tony Brown,-2.490,-0.040
2,12:03,1,10,NWE 18,7,3,Mac Jones sacked by Dayo Odeyingbo for -5 yards,0.040,-1.140
2,11:22,2,15,NWE 13,7,3,Rhamondre Stevenson left guard for 1 yard (tackle by Zaire Franklin),-1.140,-1.820
2,10:48,3,14,NWE 14,7,3,Mac Jones pass complete short middle to Mike Gesicki for 11 yards (tackle by Julian Blackmon),-1.820,-1.700
2,10:21,4,3,NWE 25,7,3,"Bryce Baringer punts 57 yards, returned by Isaiah McKenzie for 11 yards (tackle by Pharaoh Brown)",-1.700,-0.870
2,10:10,1,10,IND 29,7,3,Jonathan Taylor right tackle for 2 yards (tackle by Keion White),0.870,0.600
2,9:29,2,8,IND 31,7,3,Gardner Minshew pass complete short right to Will Mallory for 7 yards (tackle by Calvin Munson),0.600,0.830
2,9:05,3,1,IND 38,7,3,Jonathan Taylor right guard for no gain (tackle by Kyle Dugger and Anfernee Jennings),0.830,-0.850
2,8:25,4,1,IND 38,7,3,"Rigoberto Sanchez punts 42 yards, fair catch by Demario Douglas at NE-20",-0.850,-0.280
2,8:20,1,10,NWE 20,7,3,Ezekiel Elliott left guard for 1 yard (tackle by Shaquille Leonard and Samson Ebukam),0.280,-0.130
2,7:44,2,9,NWE 21,7,3,Mac Jones pass complete short right to Demario Douglas for 7 yards (tackle by Darrell Baker),-0.130,0.100
2,7:08,3,2,NWE 28,7,3,Mac Jones sacked by Tyquan Lewis for -7 yards,0.100,-1.960
2,6:35,4,9,NWE 21,7,3,"Bryce Baringer punts 79 yards, touchback.",-1.960,-0.280
2,6:28,1,10,IND 20,7,3,Gardner Minshew pass complete deep right to Alec Pierce for 21 yards (tackle by Jack Jones),0.280,1.660
2,5:52,1,10,IND 41,7,3,Jonathan Taylor left tackle for 4 yards (tackle by Davon Godchaux and Jahlani Tavai),1.660,1.660
2,5:15,2,6,IND 45,7,3,Gardner Minshew pass complete short right to Michael Pittman for 9 yards (tackle by Jack Jones),1.660,2.520
2,4:48,1,10,NWE 46,7,3,Gardner Minshew pass complete short middle to Michael Pittman for 6 yards (tackle by Jahlani Tavai),2.520,2.790
2,4:22,2,4,NWE 40,7,3,Zack Moss left guard for 2 yards (tackle by Christian Barmore),2.790,2.350
2,3:58,3,2,NWE 38,7,3,"Gardner Minshew pass incomplete deep right intended for Isaiah McKenzie (defended by Jabrill Peppers). Penalty on Will Fries: Ineligible Downfield Pass, 5 yards (accepted) (no play)",2.350,1.680
2,3:50,3,7,NWE 43,7,3,Gardner Minshew pass incomplete deep middle intended for Josh Downs,1.680,0.400
2,3:41,4,7,NWE 43,7,3,Rigoberto Sanchez punts 30 yards out of bounds,0.400,0.320
2,3:34,1,10,NWE 13,7,3,Mac Jones pass complete short left to Demario Douglas for 8 yards (tackle by Kenny Moore),-0.320,0.350
2,2:56,2,2,NWE 21,7,3,Mac Jones pass complete short left to Hunter Henry for 7 yards (tackle by Shaquille Leonard and Zaire Franklin),0.350,0.810
2,2:32,1,10,NWE 28,7,3,"Penalty on JuJu Smith-Schuster: False Start, 5 yards (accepted) (no play)",0.810,0.480
2,2:13,1,15,NWE 23,7,3,Mac Jones scrambles up the middle for 8 yards (tackle by Kenny Moore),0.480,0.670
2,2:00,2,7,NWE 31,7,3,Rhamondre Stevenson left guard for 4 yards (tackle by Dayo Odeyingbo),0.670,0.500
2,1:26,3,3,NWE 35,7,3,Mac Jones sacked by Kwity Paye for no gain,0.500,-1.040
2,1:18,,,,,,Timeout #1 by Indianapolis Colts,,
2,1:18,4,3,NWE 35,7,3,"Bryce Baringer punts 65 yards, touchback.",-1.040,-0.280
2,1:10,1,10,IND 20,7,3,Jonathan Taylor left guard for 5 yards (tackle by Christian Barmore and Jalen Mills),0.280,0.410
2,0:45,2,5,IND 25,7,3,Gardner Minshew pass complete short left to Michael Pittman for 13 yards (tackle by Shaun Wade),0.410,1.470
2,0:40,1,10,IND 38,7,3,"Gardner Minshew pass incomplete deep left intended for Kylen Granson. Penalty on Shaun Wade: Defensive Holding, 5 yards (accepted) (no play)",1.470,1.800
2,0:36,1,10,IND 43,7,3,Gardner Minshew pass incomplete short left intended for Michael Pittman,1.800,1.250
2,0:32,2,10,IND 43,7,3,Gardner Minshew pass incomplete deep left intended for Michael Pittman,1.250,0.560
2,0:27,3,10,IND 43,7,3,Gardner Minshew pass complete short right to Jonathan Taylor for 6 yards (tackle by Kyle Dugger),0.560,-0.130
2,0:11,,,,,,Timeout #2 by Indianapolis Colts,,
2,0:11,,,,,,Timeout #1 by New England Patriots,,
2,0:11,4,4,IND 49,7,3,Gardner Minshew pass complete short right to Josh Downs for 12 yards (tackle by Myles Bryant),-0.130,2.980
2,0:07,,,,,,Timeout #3 by Indianapolis Colts,,
2,0:07,1,10,NWE 39,7,3,Matt Gay 57 yard field goal no good,2.980,-2.060
2,0:02,1,10,NWE 47,7,3,Mac Jones pass complete short left to Demario Douglas for 30 yards (tackle by Jaylon Jones and Kenny Moore),2.060,4.040
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,7,3,"Chad Ryland kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,IND 25,7,3,Jonathan Taylor left guard for 4 yards (tackle by Jabrill Peppers and Davon Godchaux),0.610,0.600
3,14:22,2,6,IND 29,7,3,Gardner Minshew pass complete short left to Michael Pittman for 14 yards (tackle by Jonathan Jones),0.600,1.800
3,13:47,1,10,IND 43,7,3,"Gardner Minshew pass complete deep left to Michael Pittman for no gain (tackle by Jabrill Peppers). Penalty on Michael Pittman: Offensive Pass Interference, 10 yards (accepted) (no play)",1.800,1.140
3,13:18,1,20,IND 33,7,3,Gardner Minshew pass complete short right to Michael Pittman for 9 yards,1.140,1.120
3,12:42,2,11,IND 42,7,3,Gardner Minshew pass short left (defended by Jahlani Tavai) intended for Michael Pittman is intercepted by Myles Bryant at NE-44 and returned for 6 yards (tackle by Kylen Granson),1.120,-2.260
3,12:35,1,10,NWE 50,7,3,Ezekiel Elliott up the middle for 8 yards (tackle by Eric Johnson and Kwity Paye),2.260,2.790
3,12:05,2,2,IND 42,7,3,Ezekiel Elliott right guard for 6 yards (tackle by Zaire Franklin),2.790,3.180
3,11:33,1,10,IND 36,7,3,Ezekiel Elliott left guard for 2 yards (tackle by Eric Johnson),3.180,2.910
3,10:51,2,8,IND 34,7,3,Rhamondre Stevenson left tackle for 10 yards (tackle by Darrell Baker),2.910,3.970
3,10:17,1,10,IND 24,7,3,Rhamondre Stevenson right tackle for 2 yards (tackle by Julian Blackmon and Darrell Baker),3.970,3.700
3,9:37,2,8,IND 22,7,3,Rhamondre Stevenson right tackle for 5 yards (tackle by Zaire Franklin and Shaquille Leonard),3.700,3.750
3,8:50,3,3,IND 17,7,3,Mac Jones pass incomplete short left intended for Rhamondre Stevenson,3.750,2.410
3,8:41,4,3,IND 17,7,3,Chad Ryland 35 yard field goal no good,2.410,-0.610
3,8:38,1,10,IND 25,7,3,Jonathan Taylor up the middle for 1 yard (tackle by Deatrich Wise),0.610,0.200
3,7:58,2,9,IND 26,7,3,"Gardner Minshew pass complete short right to Isaiah McKenzie for 2 yards (tackle by Jahlani Tavai). Penalty on Jahlani Tavai: Unnecessary Roughness / Defense, 15 yards (accepted)",0.200,1.800
3,7:30,1,10,IND 43,7,3,Jonathan Taylor right guard for 3 yards (tackle by Anfernee Jennings),1.800,1.660
3,6:48,2,7,IND 46,7,3,Gardner Minshew pass complete short right to Kylen Granson for 5 yards (tackle by Anfernee Jennings),1.660,1.620
3,6:04,3,2,NWE 49,7,3,Gardner Minshew pass incomplete short right,1.620,0.000
3,5:57,4,2,NWE 49,7,3,Rigoberto Sanchez punts 43 yards downed by Tony Brown,0.000,0.380
3,5:48,1,10,NWE 6,7,3,Rhamondre Stevenson right guard for 8 yards (tackle by Zaire Franklin),-0.380,-0.170
3,5:15,2,2,NWE 14,7,3,Rhamondre Stevenson up the middle for 9 yards (tackle by DeForest Buckner and Shaquille Leonard),-0.170,0.480
3,4:35,1,10,NWE 23,7,3,Rhamondre Stevenson left end for 8 yards (tackle by Taven Bryan),0.480,1.010
3,4:01,2,2,NWE 31,7,3,Rhamondre Stevenson right guard for 1 yard (tackle by Samson Ebukam and Shaquille Leonard),1.010,0.430
3,3:31,3,1,NWE 32,7,3,"Penalty on Conor McDermott: False Start, 4 yards (accepted) (no play)",0.430,-0.100
3,3:10,3,5,NWE 28,7,3,Mac Jones pass complete short left to JuJu Smith-Schuster for 9 yards (tackle by Jaylon Jones),-0.100,1.400
3,2:47,1,10,NWE 37,7,3,Rhamondre Stevenson right guard for 8 yards (tackle by Rodney Thomas),1.400,1.940
3,2:20,2,2,NWE 45,7,3,Ezekiel Elliott left guard for 5 yards (tackle by Zaire Franklin and Shaquille Leonard),1.940,2.260
3,1:38,1,10,NWE 50,7,3,Mac Jones scrambles left end for 15 yards (tackle by Adetomiwa Adebawore),2.260,3.250
3,1:00,1,10,IND 35,7,3,Ezekiel Elliott right guard for 9 yards (tackle by Julian Blackmon),3.250,3.920
3,0:26,2,1,IND 26,7,3,Mac Jones right guard for 2 yards (tackle by Shaquille Leonard),3.920,3.970
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 24,7,3,Mac Jones pass complete short left to Ezekiel Elliott for 15 yards (tackle by Zaire Franklin),3.970,5.140
4,14:16,1,9,IND 9,7,3,Ezekiel Elliott up the middle for 4 yards (tackle by E.J. Speed),5.140,5.150
4,13:33,2,5,IND 5,7,3,Ezekiel Elliott right guard for no gain (tackle by Kwity Paye and Zaire Franklin),5.150,4.260
4,12:51,3,5,IND 5,7,3,Mac Jones pass incomplete short right intended for Hunter Henry,4.260,3.010
4,12:47,4,5,IND 5,7,6,Chad Ryland 24 yard field goal good,3.010,3.000
4,12:44,,,NWE 35,7,6,"Chad Ryland kicks off 60 yards, returned by Isaiah McKenzie for 42 yards (tackle by Ty Montgomery)",0.000,2.060
4,12:37,1,10,IND 47,7,6,Jonathan Taylor right guard for 5 yards (tackle by Davon Godchaux),2.060,2.190
4,11:58,2,5,NWE 48,7,6,Jonathan Taylor right guard for 2 yards (tackle by Davon Godchaux and Lawrence Guy),2.190,1.750
4,11:15,3,3,NWE 46,7,6,Gardner Minshew pass complete short right to Michael Pittman for 14 yards (tackle by Kyle Dugger),1.750,3.450
4,10:28,1,10,NWE 32,7,6,Jonathan Taylor left tackle for 4 yards (tackle by Jahlani Tavai and Deatrich Wise),3.450,3.440
4,9:48,2,6,NWE 28,7,6,Gardner Minshew pass complete short left to Isaiah McKenzie for -5 yards (tackle by Shaun Wade),3.440,2.080
4,9:04,3,11,NWE 33,7,6,Gardner Minshew pass incomplete short left intended for Michael Pittman (defended by Deatrich Wise),2.080,1.150
4,8:58,4,11,NWE 33,10,6,Matt Gay 51 yard field goal good,1.150,3.000
4,8:54,,,IND 35,10,6,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
4,8:54,1,10,NWE 25,10,6,"Mac Jones pass complete short left to Kayshon Boutte for 11 yards (tackle by Jaylon Jones). Penalty on Zaire Franklin: Unnecessary Roughness / Defense, 15 yards (accepted)",0.610,2.320
4,8:30,1,10,IND 49,10,6,"Ezekiel Elliott right guard for no gain (tackle by Jaylon Jones). Penalty on JuJu Smith-Schuster: Illegal Shift, 5 yards (accepted) (no play)",2.320,1.990
4,8:01,1,15,NWE 46,10,6,Mac Jones pass incomplete short left intended for Hunter Henry (defended by Julian Blackmon),1.990,1.110
4,7:56,2,15,NWE 46,10,6,Mac Jones pass complete short middle to Demario Douglas for 9 yards (tackle by DeForest Buckner and Zaire Franklin),1.110,1.620
4,7:26,3,6,IND 45,10,6,Mac Jones pass complete short left to Demario Douglas for 21 yards (tackle by Kenny Moore),1.620,3.970
4,6:54,1,10,IND 24,10,6,Rhamondre Stevenson right guard for 7 yards (tackle by Shaquille Leonard),3.970,4.460
4,6:21,2,3,IND 17,10,6,Rhamondre Stevenson right tackle for -2 yards (tackle by Taven Bryan),4.460,3.410
4,5:39,3,5,IND 19,10,6,Rhamondre Stevenson up the middle for 6 yards (tackle by DeForest Buckner),3.410,4.710
4,4:59,1,10,IND 13,10,6,Ezekiel Elliott right guard for -2 yards (tackle by DeForest Buckner),4.710,3.760
4,4:25,2,12,IND 15,10,6,Mac Jones pass short right intended for Mike Gesicki is intercepted by Julian Blackmon at IND-1 and returned for 4 yards (tackle by Cole Strange),3.760,0.380
4,4:16,1,10,IND 5,10,6,Jonathan Taylor right guard for 1 yard (tackle by Anfernee Jennings),-0.380,-0.710
4,3:32,2,9,IND 6,10,6,Jonathan Taylor right guard for 8 yards (tackle by Mack Wilson),-0.710,-0.370
4,2:52,3,1,IND 14,10,6,"Penalty on Wesley French: False Start, 4 yards (accepted) (no play)",-0.370,-0.840
4,2:52,3,5,IND 10,10,6,Gardner Minshew pass complete deep right to Josh Downs for 28 yards (tackle by Jalen Mills),-0.840,1.470
4,2:38,,,,,,Timeout #1 by New England Patriots,,
4,2:38,1,10,IND 38,10,6,Jonathan Taylor left guard for -3 yards (tackle by Christian Barmore),1.470,0.520
4,2:35,,,,,,Timeout #2 by New England Patriots,,
4,2:35,2,13,IND 35,10,6,Jonathan Taylor left tackle for 2 yards (tackle by Davon Godchaux and Kyle Dugger),0.520,0.100
4,2:30,,,,,,Timeout #3 by New England Patriots,,
4,2:30,3,11,IND 37,10,6,Gardner Minshew pass complete short left to Michael Pittman for 9 yards (tackle by Shaun Wade),0.100,-0.320
4,2:00,4,2,IND 46,10,6,Rigoberto Sanchez punts 40 yards out of bounds,-0.320,0.280
4,1:52,1,10,NWE 14,10,6,Bailey Zappe pass complete short left to Rhamondre Stevenson for 5 yards (tackle by Zaire Franklin),-0.280,-0.040
4,1:46,2,5,NWE 19,10,6,Bailey Zappe pass incomplete short middle intended for Demario Douglas,-0.040,-0.800
4,1:42,3,5,NWE 19,10,6,Bailey Zappe pass complete short right to Hunter Henry for 11 yards (tackle by Zaire Franklin),-0.800,0.940
4,1:25,1,10,NWE 30,10,6,Bailey Zappe pass incomplete short middle,0.940,0.390
4,1:21,2,10,NWE 30,10,6,Bailey Zappe pass incomplete short right intended for Demario Douglas,0.390,-0.300
4,1:18,3,10,NWE 30,10,6,Bailey Zappe pass complete short middle to Demario Douglas for 9 yards (tackle by Julian Blackmon),-0.300,-0.780
4,0:57,4,1,NWE 39,10,6,Rhamondre Stevenson left guard for 1 yard (tackle by Tyquan Lewis),-0.780,1.600
4,0:36,1,10,NWE 40,10,6,Bailey Zappe pass deep middle intended for Demario Douglas is intercepted by Rodney Thomas at IND-37 and returned for 5 yards,1.600,-1.730
4,0:31,1,10,IND 42,10,6,Gardner Minshew kneels for -1 yards,1.730,1.050
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
