Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
2,0:56,1,10,GNB 35,3,24,Kirk Cousins pass complete short left to K.J. Osborn for 5 yards,3.250,3.380
2,0:53,2,5,GNB 30,3,24,Kirk Cousins sacked by Justin Hollins for -9 yards,3.380,1.490
2,0:45,,,,,,Timeout #2 by Minnesota Vikings,,
2,0:45,3,14,GNB 39,3,24,Kirk Cousins pass complete short right to Alexander Mattison for 7 yards (tackle by Preston Smith),1.490,1.240
2,0:40,4,7,GNB 32,3,24,Greg Joseph 50 yard field goal no good,1.240,-1.600
2,0:36,1,10,GNB 40,3,24,Aaron Rodgers pass complete deep left to Allen Lazard for 16 yards (tackle by Camryn Bynum),1.600,2.650
2,0:20,1,10,MIN 44,3,24,Aaron Rodgers pass complete short middle to Robert Tonyan for 7 yards (tackle by Jordan Hicks and Eric Kendricks),2.650,3.060
2,0:05,2,3,MIN 37,3,24,Aaron Rodgers spiked the ball,3.060,2.350
2,0:04,3,3,MIN 37,3,27,Mason Crosby 56 yard field goal good,2.350,3.000
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,3,27,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,GNB 25,3,27,Aaron Jones up the middle for 6 yards (tackle by Danielle Hunter),0.610,0.870
3,14:23,2,4,GNB 31,3,27,Aaron Jones up the middle for 9 yards (tackle by Patrick Peterson and Eric Kendricks),0.870,1.600
3,13:44,1,10,GNB 40,3,27,Aaron Rodgers pass incomplete short middle intended for Christian Watson,1.600,1.050
3,13:39,2,10,GNB 40,3,27,Aaron Rodgers pass complete short left to Aaron Jones for 1 yard (tackle by Jordan Hicks),1.050,0.500
3,12:54,3,9,GNB 41,3,27,Aaron Rodgers pass incomplete deep right intended for Christian Watson,0.500,-0.650
3,12:47,4,9,GNB 41,3,27,"Pat O'Donnell punts 43 yards, fair catch by Jalen Reagor at MIN-16",-0.650,0.140
3,12:40,1,10,MIN 16,3,27,Dalvin Cook left tackle for 6 yards (tackle by Preston Smith and De'Vondre Campbell),-0.140,0.280
3,12:11,2,4,MIN 22,3,27,"Penalty on Ezra Cleveland: False Start, 5 yards (accepted) (no play)",0.280,-0.510
3,11:52,2,9,MIN 17,3,27,Kirk Cousins pass complete short middle to K.J. Osborn for 6 yards (tackle by Quay Walker),-0.510,-0.450
3,11:13,3,3,MIN 23,3,27,Kirk Cousins pass complete short middle to T.J. Hockenson for 13 yards (tackle by Adrian Amos),-0.450,1.330
3,10:34,1,10,MIN 36,3,27,Kirk Cousins pass complete short middle to Adam Thielen for 16 yards (tackle by Darnell Savage),1.330,2.390
3,9:52,1,10,GNB 48,3,27,Kirk Cousins scrambles up the middle for 18 yards (tackle by Adrian Amos),2.390,3.580
3,8:54,1,10,GNB 30,3,27,"Penalty on Kirk Cousins: Delay of Game, 5 yards (accepted) (no play)",3.580,3.250
3,8:37,1,15,GNB 35,3,27,Kirk Cousins pass complete short middle to T.J. Hockenson for 5 yards (tackle by De'Vondre Campbell),3.250,3.030
3,7:58,2,10,GNB 30,3,27,Kirk Cousins pass complete short middle to Justin Jefferson for 15 yards (tackle by Adrian Amos),3.030,4.580
3,7:21,1,10,GNB 15,3,27,Kirk Cousins pass incomplete intended for T.J. Hockenson (defended by Adrian Amos),4.580,3.950
3,7:11,2,10,GNB 15,3,27,"Kirk Cousins sacked by Kenny Clark for -9 yards. Kirk Cousins fumbles (forced by Kenny Clark), recovered by Kenny Clark at GB-24 (tackle by Kenny Clark)",3.950,-0.540
3,7:06,1,10,GNB 24,3,27,AJ Dillon left tackle for 3 yards (tackle by D.J. Wonnum and T.J. Smith),0.540,0.400
3,6:28,2,7,GNB 27,3,27,Aaron Jones left end for -3 yards (tackle by T.J. Smith),0.400,-0.690
3,5:44,3,10,GNB 24,3,27,Aaron Rodgers pass complete short right to Randall Cobb for 11 yards (tackle by Harrison Smith and Camryn Bynum),-0.690,1.270
3,5:01,1,10,GNB 35,3,27,Aaron Rodgers pass incomplete short left intended for Robert Tonyan (defended by Harrison Phillips),1.270,0.720
3,4:54,2,10,GNB 35,3,27,Aaron Rodgers pass complete short middle to Christian Watson for 11 yards (tackle by Duke Shelley),0.720,1.990
3,4:10,1,10,GNB 46,3,27,Aaron Jones right end for 5 yards (tackle by Camryn Bynum and Jordan Hicks),1.990,2.130
3,3:23,2,5,MIN 49,3,27,Aaron Rodgers pass complete short right to Allen Lazard for 15 yards (tackle by Eric Kendricks),2.130,3.310
3,2:34,1,10,MIN 34,3,27,Aaron Rodgers pass complete short middle to Romeo Doubs for 11 yards (tackle by Patrick Peterson and Harrison Smith),3.310,4.040
3,1:49,1,10,MIN 23,3,27,AJ Dillon left guard for 2 yards (tackle by D.J. Wonnum),4.040,3.770
3,1:02,,,,,,Timeout #1 by Green Bay Packers,,
3,1:02,2,8,MIN 21,3,27,Aaron Jones right guard for 4 yards (tackle by Jordan Hicks and Za'Darius Smith),3.770,3.490
3,0:47,3,5,MIN 18,3,27,"Aaron Rodgers pass incomplete intended for Robert Tonyan. Penalty on T.J. Smith: Defensive Offside, 5 yards (declined) (no play)",3.490,4.780
3,0:40,1,10,MIN 12,3,27,AJ Dillon left end for 10 yards (tackle by Patrick Peterson and D.J. Wonnum),4.780,6.740
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,2,MIN 2,3,33,"AJ Dillon left tackle for 2 yards, touchdown",6.740,7.000
4,14:54,,,MIN 15,3,34,Mason Crosby kicks extra point good,0.000,0.000
4,14:54,,,GNB 35,3,34,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
4,14:54,1,10,MIN 25,3,34,Kirk Cousins pass intended for Adam Thielen is intercepted by Rudy Ford at GB-36 and returned for 19 yards (tackle by Justin Jefferson),0.610,-2.590
4,14:40,1,10,MIN 45,3,34,AJ Dillon left end for 5 yards (tackle by Brian Asamoah),2.590,2.720
4,13:55,2,5,MIN 40,3,34,AJ Dillon up the middle for 4 yards (tackle by Khyiris Tonga and Dalvin Tomlinson),2.720,2.540
4,13:11,3,1,MIN 36,3,34,AJ Dillon left guard for 2 yards (tackle by Khyiris Tonga and Harrison Phillips),2.540,3.310
4,12:26,1,10,MIN 34,3,34,Patrick Taylor left tackle for 1 yard (tackle by Khyiris Tonga),3.310,2.910
4,11:41,,,,,,Timeout #2 by Green Bay Packers,,
4,11:41,2,9,MIN 33,3,34,Aaron Rodgers pass complete short right to Robert Tonyan for 24 yards (tackle by Camryn Bynum),2.910,5.140
4,11:00,1,9,MIN 9,3,34,Patrick Taylor right end for 2 yards (tackle by Brian Asamoah),5.140,4.760
4,10:21,2,7,MIN 7,3,34,Aaron Rodgers pass complete short left to Allen Lazard for 5 yards (tackle by Camryn Bynum),4.760,4.950
4,9:36,3,2,MIN 2,3,40,"Aaron Rodgers scrambles right end for 2 yards, touchdown",4.950,7.000
4,9:25,,,MIN 15,3,41,Mason Crosby kicks extra point good,0.000,0.000
4,9:25,,,GNB 35,3,41,"Mason Crosby kicks off 58 yards, returned by Kene Nwangwu for 34 yards (tackle by Eric Wilson)",0.000,1.660
4,9:20,1,10,MIN 41,3,41,Alexander Mattison up the middle for 3 yards (tackle by Isaiah McDuffie and Jonathan Garvin),1.660,1.530
4,8:54,2,7,MIN 44,3,41,Alexander Mattison left guard for no gain (tackle by Devonte Wyatt),1.530,0.690
4,8:13,3,9,MIN 44,3,41,Kirk Cousins pass complete short right to T.J. Hockenson for 9 yards (tackle by Rasul Douglas),0.690,2.460
4,7:45,1,10,GNB 47,9,41,"Kirk Cousins pass complete deep left to Jalen Nailor for 47 yards, touchdown. Penalty on Justin Hollins: Defensive Offside, 5 yards (declined)",2.460,7.000
4,7:36,,,GNB 15,10,41,Greg Joseph kicks extra point good,0.000,0.000
4,7:36,,,MIN 35,10,41,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
4,7:36,1,10,GNB 25,10,41,Patrick Taylor left end for 3 yards (tackle by Khyiris Tonga),0.610,0.470
4,6:54,2,7,GNB 28,10,41,Patrick Taylor up the middle for 2 yards (tackle by Esezi Otomewo and T.J. Smith),0.470,0.040
4,6:19,3,5,GNB 30,10,41,Jordan Love pass complete short left to Romeo Doubs for 5 yards (tackle by Cameron Dantzler),0.040,1.270
4,5:42,1,10,GNB 35,10,41,Jordan Love pass complete short left to Romeo Doubs for 4 yards (tackle by Cameron Dantzler),1.270,1.260
4,5:04,2,6,GNB 39,10,41,Patrick Taylor left end for 2 yards (tackle by Eric Kendricks),1.260,0.830
4,4:13,3,4,GNB 41,10,41,Jordan Love pass incomplete short left intended for Romeo Doubs (defended by Cameron Dantzler),0.830,-0.650
4,4:08,4,4,GNB 41,10,41,"Pat O'Donnell punts 38 yards, recovered by Jalen Reagor at MIN-21 (tackle by Tariq Carpenter)",-0.650,-0.340
4,3:58,1,10,MIN 21,10,41,Alexander Mattison left end for no gain (tackle by Isaiah McDuffie and Tedarrell Slaton),0.340,-0.200
4,3:16,2,10,MIN 21,10,41,Nick Mullens pass complete short left to K.J. Osborn for 6 yards (tackle by Isaiah McDuffie and Corey Ballentine),-0.200,-0.100
4,2:41,3,4,MIN 27,10,41,Alexander Mattison right guard for 1 yard (tackle by Innis Gaines),-0.100,-1.500
4,2:00,4,3,MIN 28,10,41,Nick Mullens pass complete deep right to Jalen Nailor for 37 yards (tackle by Rudy Ford and Eric Wilson),-1.500,3.250
4,1:22,1,10,GNB 35,10,41,Alexander Mattison right end for 12 yards (tackle by Tedarrell Slaton),3.250,4.040
4,0:54,1,10,GNB 23,10,41,Alexander Mattison right tackle for 9 yards (tackle by Isaiah McDuffie),4.040,4.950
4,0:32,2,1,GNB 14,10,41,Nick Mullens pass complete short left to Jalen Nailor for 5 yards,4.950,5.140
4,0:25,1,9,GNB 9,16,41,"Nick Mullens pass complete short middle to K.J. Osborn for 9 yards, touchdown",5.140,7.000
4,0:21,,,GNB 15,17,41,Greg Joseph kicks extra point good,0.000,0.000
4,0:21,,,MIN 35,17,41,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
4,0:21,1,10,GNB 25,17,41,Jordan Love kneels for -1 yards,0.610,-0.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
