Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
1,8:27,1,10,GNB 24,3,7,Ahman Green left tackle for 2 yards (tackle by Fred Robbins and Kenny Mixon),0.540,0.270
1,7:54,2,8,GNB 26,3,7,Donald Driver right end for 45 yards (tackle by Corey Chavous),0.270,3.640
1,7:07,1,10,MIN 29,3,7,Brett Favre pass complete to Ahman Green for 4 yards (tackle by Chris Claiborne),3.640,3.640
1,6:31,2,6,MIN 25,3,7,Brett Favre pass incomplete intended for Javon Walker,3.640,2.940
1,6:28,3,6,MIN 25,3,7,"Brett Favre pass complete to Donald Driver for 25 yards. Penalty on Robert Ferguson: Illegal Motion, 5 yards (no play)",2.940,2.280
1,6:22,3,11,MIN 30,3,7,Brett Favre pass complete to Tony Fisher for 5 yards (tackle by Chris Hovan),2.280,1.830
1,5:47,4,6,MIN 25,6,7,Ryan Longwell 43 yard field goal good,1.830,3.000
1,,,,GNB 30,6,7,"Ryan Longwell kicks off 60 yards, returned by Onterrio Smith for 13 yards (tackle by William Henderson)",0.000,0.480
1,5:37,1,10,MIN 23,6,7,Moe Williams right guard for 11 yards (tackle by Gilbert Brown),0.480,1.200
1,4:54,1,10,MIN 34,6,7,Moe Williams right guard for 6 yards (tackle by Aaron Kampman),1.200,1.470
1,4:10,2,4,MIN 40,6,7,Daunte Culpepper pass incomplete intended for Randy Moss,1.470,0.760
1,4:02,3,4,MIN 40,6,7,Daunte Culpepper pass incomplete intended for Randy Moss (defended by Al Harris),0.760,-0.720
1,3:58,4,4,MIN 40,6,7,"Eddie Johnson punts 50 yards, returned by Antonio Chatman for 9 yards (tackle by Brian Williams)",-0.720,-0.150
1,3:46,1,10,GNB 19,6,7,Ahman Green left end for 5 yards (tackle by Brian Russell and Chris Claiborne),0.150,0.340
1,3:10,2,5,GNB 24,6,7,Ahman Green right end for 3 yards (tackle by Eric Kelly),0.340,-0.030
1,2:37,3,2,GNB 27,6,7,Ahman Green right end for 1 yard (tackle by Kevin Williams),-0.030,-1.500
1,2:03,4,1,GNB 28,6,7,"Josh Bidwell punts 42 yards, returned by Keenan Howry for 13 yards (tackle by Tony Fisher)",-1.500,-1.800
1,1:51,1,10,MIN 43,6,7,Moe Williams left end for 4 yards (tackle by Antuan Edwards),1.800,1.790
1,1:10,2,6,MIN 47,6,7,Daunte Culpepper pass incomplete,1.790,1.090
1,1:02,3,6,MIN 47,6,7,Daunte Culpepper sacked by Chukie Nwokorie for -3 yards,1.090,-0.460
1,0:50,4,9,MIN 44,6,7,Eddie Johnson punts 38 yards,-0.460,-0.040
1,0:41,1,10,GNB 18,6,7,Brett Favre pass incomplete intended for Ahman Green,0.040,-0.490
1,0:37,2,10,GNB 18,6,7,Ahman Green right tackle for 11 yards (tackle by Corey Chavous),-0.490,0.870
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,GNB 29,6,7,Brett Favre pass complete to Donald Driver for 26 yards (tackle by Brian Williams),0.870,2.590
2,14:30,1,10,MIN 45,6,7,Brett Favre pass complete to Najeh Davenport for 6 yards (tackle by Brian Williams),2.590,2.850
2,13:52,2,4,MIN 39,6,7,Najeh Davenport left guard for 22 yards (tackle by Corey Chavous),2.850,4.440
2,13:08,1,10,MIN 17,6,7,Brett Favre pass complete to Ahman Green for 12 yards (tackle by Henri Crockett),4.440,6.060
2,12:23,,,,6,7,Timeout #2 by Green Bay Packers,0.000,6.060
2,12:23,1,5,MIN 5,12,7,"Brett Favre pass complete to Ahman Green for 5 yards, touchdown",6.060,7.000
2,,,,MIN 2,13,7,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,GNB 30,13,7,"Ryan Longwell kicks off 67 yards, returned by Onterrio Smith for 17 yards (tackle by Robert Ferguson)",0.000,0.280
2,12:13,1,10,MIN 20,13,7,Daunte Culpepper pass incomplete intended for Jim Kleinsasser,0.280,-0.270
2,12:05,2,10,MIN 20,13,7,Michael Bennett left guard for 10 yards (tackle by Nick Barnett),-0.270,0.940
2,11:22,1,10,MIN 30,13,7,Michael Bennett up the middle for 2 yards (tackle by Darren Sharper),0.940,0.660
2,10:40,2,8,MIN 32,13,7,Daunte Culpepper pass incomplete intended for Moe Williams,0.660,-0.030
2,10:36,3,8,MIN 32,13,7,Daunte Culpepper sacked by Kabeer Gbaja-Biamila for -1 yards,-0.030,-1.310
2,10:11,4,9,MIN 31,13,7,"Eddie Johnson punts 46 yards, fair catch by Antonio Chatman",-1.310,-0.480
2,10:02,1,10,GNB 23,13,7,Brett Favre pass incomplete intended for William Henderson,0.480,-0.070
2,9:56,2,10,GNB 23,13,7,Ahman Green left guard for 1 yard (tackle by Chris Hovan),-0.070,-0.630
2,9:20,3,9,GNB 24,13,7,Brett Favre pass complete to Tony Fisher for 11 yards (tackle by Lance Johnstone),-0.630,1.270
2,8:40,1,10,GNB 35,13,7,Brett Favre pass complete to Antonio Freeman for 6 yards (tackle by Denard Walker),1.270,1.530
2,8:02,2,4,GNB 41,13,7,Ahman Green up the middle for 17 yards (tackle by Denard Walker),1.530,2.790
2,7:27,1,10,MIN 42,13,7,Najeh Davenport right tackle for 1 yard (tackle by Chris Hovan and Henri Crockett),2.790,2.380
2,7:02,2,9,MIN 41,13,7,Tony Fisher left guard for no gain (tackle by Greg Biekert and Chris Claiborne),2.380,1.680
2,6:19,3,9,MIN 41,13,7,Brett Favre pass incomplete intended for Javon Walker is intercepted by Corey Chavous at MIN-30 and returned for 25 yards (tackle by Tony Fisher),1.680,-2.590
2,6:08,1,10,GNB 45,13,7,Daunte Culpepper pass complete to Moe Williams for 9 yards (tackle by Hannibal Navies),2.590,3.260
2,5:32,2,1,GNB 36,13,7,Moe Williams right tackle for 2 yards (tackle by Kabeer Gbaja-Biamila),3.260,3.310
2,4:49,1,10,GNB 34,13,7,Moe Williams right tackle for 9 yards (tackle by Antuan Edwards),3.310,3.990
2,4:26,2,1,GNB 25,13,7,Jim Kleinsasser up the middle for 3 yards (tackle by Larry Smith and Nick Barnett),3.990,4.110
2,3:41,1,10,GNB 22,13,7,Michael Bennett left guard for 13 yards (tackle by Darren Sharper),4.110,5.140
2,2:56,1,9,GNB 9,13,7,Moe Williams right end for 5 yards (tackle by Hannibal Navies),5.140,5.340
2,2:11,2,4,GNB 4,13,13,"Daunte Culpepper pass complete to Jim Kleinsasser for 4 yards, touchdown",5.340,7.000
2,,,,GNB 2,13,14,Aaron Elling kicks extra point good,0.000,0.000
2,,,,MIN 30,13,14,"Aaron Elling kicks off 58 yards, returned by Antonio Chatman for 15 yards (tackle by E.J. Henderson)",0.000,0.740
2,2:01,1,10,GNB 27,13,14,Ahman Green up the middle for 10 yards (tackle by Corey Chavous),0.740,1.400
2,1:56,1,10,GNB 37,13,14,Brett Favre pass complete to Ahman Green for 4 yards (tackle by Chris Claiborne),1.400,1.400
2,1:36,2,6,GNB 41,13,14,Brett Favre sacked by Kevin Williams for -4 yards,1.400,0.170
2,1:24,,,,13,14,Timeout #2 by Minnesota Vikings,0.000,0.170
2,1:24,3,10,GNB 37,13,14,Brett Favre pass complete to Ahman Green for 27 yards (tackle by Brian Russell),0.170,3.180
2,0:57,1,10,MIN 36,13,14,Tony Fisher up the middle for 19 yards (tackle by Brian Russell),3.180,4.440
2,0:38,1,10,MIN 17,13,14,"Brett Favre pass incomplete intended for Antonio Freeman. Penalty on MIN: Defensive 12 On-field, 5 yards (no play)",4.440,5.520
2,0:33,1,5,MIN 12,13,14,Brett Favre pass incomplete intended for Donald Driver,5.520,4.690
2,0:26,2,5,MIN 12,19,14,"Brett Favre pass complete to Javon Walker for 12 yards, touchdown",4.690,7.000
2,,,,MIN 2,20,14,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,GNB 30,20,14,"Ryan Longwell kicks off 61 yards, returned by Onterrio Smith for 12 yards (tackle by William Henderson)",0.000,0.340
2,0:14,1,10,MIN 21,20,14,Moe Williams up the middle for 1 yard (tackle by Nick Barnett),0.340,-0.070
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,20,14,"Ryan Longwell kicks off 67 yards, returned by Onterrio Smith for 20 yards (tackle by William Henderson)",0.000,0.480
3,14:55,1,10,MIN 23,20,14,Daunte Culpepper pass complete to Jim Kleinsasser for 9 yards (tackle by Antuan Edwards),0.480,1.150
3,14:28,2,1,MIN 32,20,14,Michael Bennett right end for 6 yards (tackle by Aaron Kampman),1.150,1.470
3,13:45,1,10,MIN 38,20,14,Daunte Culpepper pass complete to Michael Bennett for 5 yards (tackle by Nick Barnett),1.470,1.600
3,13:05,2,5,MIN 43,20,14,Moe Williams left tackle for 6 yards (tackle by Hannibal Navies and Aaron Kampman),1.600,2.190
3,12:27,1,10,MIN 49,20,14,Daunte Culpepper pass complete to Randy Moss for 10 yards (tackle by Mike McKenzie),2.190,2.850
3,11:44,1,10,GNB 41,20,14,Daunte Culpepper pass incomplete intended for Nate Burleson,2.850,2.310
3,11:37,2,10,GNB 41,20,14,Moe Williams right guard for 5 yards (tackle by Aaron Kampman and Nick Barnett),2.310,2.280
3,10:53,3,5,GNB 36,20,14,Daunte Culpepper pass complete to D'Wayne Bates for 5 yards (tackle by Michael Hawthorne),2.280,3.510
3,10:23,1,10,GNB 31,20,14,Michael Bennett left guard for -1 yards (tackle by Chukie Nwokorie),3.510,2.830
3,9:47,2,11,GNB 32,20,14,Moe Williams left end for 3 yards (tackle by Hannibal Navies),2.830,2.540
3,9:06,3,8,GNB 29,20,14,Daunte Culpepper pass incomplete intended for Randy Moss,2.540,1.500
3,8:53,4,8,GNB 29,20,17,Aaron Elling 47 yard field goal good,1.500,3.000
3,,,,MIN 30,20,17,"Aaron Elling kicks off 67 yards, returned by Antonio Chatman for 26 yards (tackle by Eric Kelly)",0.000,0.870
3,8:48,1,10,GNB 29,20,17,Brett Favre pass incomplete intended for Donald Driver,0.870,0.330
3,8:43,2,10,GNB 29,20,17,Brett Favre pass incomplete intended for David Martin,0.330,-0.360
3,8:38,3,10,GNB 29,20,17,Brett Favre pass complete to Tony Fisher for 2 yards (tackle by Kevin Williams),-0.360,-1.310
3,8:02,4,8,GNB 31,20,17,"Josh Bidwell punts 62 yards, returned by Keenan Howry for 11 yards (tackle by Torrance Marshall). Penalty on Nick Barnett: Offensive Holding (Offsetting), Penalty on Nick Rogers: Illegal Block Above the Waist (Offsetting) (no play)",-1.310,-1.310
3,7:46,4,8,GNB 31,20,17,"Josh Bidwell punts 51 yards, returned by Keenan Howry for 10 yards (tackle by Torrance Marshall). Penalty on Rob Davis: Unnecessary Roughness, 15 yards",-1.310,-1.800
3,7:35,1,10,MIN 43,20,17,Daunte Culpepper pass complete to Michael Bennett for 1 yard (tackle by Gilbert Brown),1.800,1.390
3,6:54,2,9,MIN 44,20,17,Michael Bennett up the middle for 4 yards (tackle by Gilbert Brown),1.390,1.220
3,6:14,3,5,MIN 48,20,17,Daunte Culpepper pass complete to Moe Williams for 10 yards (tackle by Kabeer Gbaja-Biamila),1.220,2.790
3,5:26,1,10,GNB 42,20,17,Daunte Culpepper pass incomplete intended for Randy Moss,2.790,2.240
3,5:18,2,10,GNB 42,20,17,Moe Williams right end for 7 yards (tackle by Antuan Edwards),2.240,2.480
3,4:37,3,3,GNB 35,20,17,Daunte Culpepper pass complete to Michael Bennett for 9 yards (tackle by Michael Hawthorne),2.480,3.840
3,3:56,1,10,GNB 26,20,17,Michael Bennett up the middle for 4 yards (tackle by Terdell Sands and Antuan Edwards),3.840,3.840
3,3:16,2,6,GNB 22,20,17,Daunte Culpepper for 4 yards,3.840,3.750
3,2:37,3,2,GNB 18,20,17,Daunte Culpepper pass incomplete intended for Randy Moss,3.750,2.370
3,2:31,4,2,GNB 18,20,20,Aaron Elling 37 yard field goal good,2.370,3.000
3,,,,MIN 30,20,20,"Aaron Elling kicks off 60 yards, returned by Antonio Chatman for 17 yards (tackle by E.J. Henderson)",0.000,0.740
3,2:20,1,10,GNB 27,20,20,Ahman Green left end for 6 yards (tackle by Greg Biekert and Chris Claiborne),0.740,1.010
3,1:45,2,4,GNB 33,20,20,Najeh Davenport left guard for 3 yards (tackle by Henri Crockett and Chris Claiborne),1.010,0.700
3,1:07,3,1,GNB 36,20,20,Brett Favre pass complete to William Henderson for 10 yards (tackle by Denard Walker),0.700,1.990
3,0:24,1,10,GNB 46,20,20,Ahman Green right end for 17 yards (tackle by Brian Russell),1.990,3.120
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 37,20,20,Brett Favre pass complete to Antonio Freeman for 13 yards (tackle by Brian Williams),3.120,3.970
4,14:34,1,10,MIN 24,20,20,"Ahman Green left tackle for 3 yards (tackle by Kevin Williams). Penalty on Kenny Mixon: Face Mask (5 Yards), 5 yards",3.970,5.420
4,14:09,1,2,MIN 16,20,20,"Ahman Green pass incomplete intended for Donald Driver. Penalty on Brian Russell: Defensive Holding, 5 yards (no play)",5.420,4.840
4,14:03,1,10,MIN 11,20,20,Brett Favre pass incomplete intended for Ahman Green,4.840,4.140
4,13:57,2,10,MIN 11,20,20,Ahman Green up the middle for -1 yards (tackle by Henri Crockett),4.140,3.110
4,13:18,,,,20,20,Timeout #1 by Green Bay Packers,0.000,3.110
4,13:18,3,11,MIN 12,26,20,"Brett Favre pass complete to Javon Walker for 12 yards, touchdown",3.110,7.000
4,,,,MIN 2,27,20,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,GNB 30,27,20,"Ryan Longwell kicks off 60 yards, returned by Onterrio Smith for 19 yards (tackle by William Henderson)",0.000,0.870
4,13:09,1,10,MIN 29,27,20,Moe Williams left guard for 4 yards (tackle by Antuan Edwards),0.870,0.870
4,12:31,2,6,MIN 33,27,20,Daunte Culpepper pass complete to Nate Burleson for 13 yards (tackle by Hannibal Navies),0.870,1.990
4,11:43,1,10,MIN 46,27,20,Daunte Culpepper pass complete to Charles Stackhouse for 3 yards (tackle by Mike McKenzie),1.990,1.860
4,10:59,2,7,MIN 49,27,20,Daunte Culpepper pass complete to Hunter Goodwin for 2 yards (tackle by Hannibal Navies),1.860,1.420
4,10:14,3,5,GNB 49,27,20,Daunte Culpepper pass complete to Randy Moss for 3 yards (tackle by Mike McKenzie),1.420,0.200
4,9:30,4,2,GNB 46,27,20,"Eddie Johnson punts 46 yards, touchback",0.200,-0.280
4,9:17,1,10,GNB 20,27,20,Ahman Green right end for -1 yards (tackle by Fred Robbins),0.280,-0.460
4,8:37,2,11,GNB 19,27,20,Ahman Green right end for 9 yards (tackle by Denard Walker),-0.460,0.100
4,7:51,3,2,GNB 28,27,20,Brett Favre pass complete to Javon Walker for 18 yards (tackle by Brian Russell),0.100,1.990
4,7:11,1,10,GNB 46,27,20,Najeh Davenport left guard for no gain (tackle by Fred Robbins),1.990,1.450
4,6:31,2,10,GNB 46,27,20,Najeh Davenport right guard for 9 yards (tackle by Greg Biekert and Talance Sawyer),1.450,1.950
4,5:46,3,1,MIN 45,27,20,Ahman Green right end for 9 yards (tackle by Kenny Mixon),1.950,3.180
4,5:04,1,10,MIN 36,27,20,Najeh Davenport left guard for 8 yards (tackle by Brian Russell),3.180,3.720
4,4:23,2,2,MIN 28,27,20,Tony Fisher left guard for 18 yards (tackle by Brian Williams),3.720,4.910
4,4:16,1,10,MIN 10,27,20,Ahman Green right tackle for -1 yards (tackle by Kenny Mixon and Billy Lyon),4.910,4.020
4,3:34,2,11,MIN 11,27,20,Ahman Green left end for 1 yard (tackle by Chris Hovan),4.020,3.130
4,2:49,3,10,MIN 10,27,20,Tony Fisher left tackle for 1 yard (tackle by Lance Johnstone),3.130,2.830
4,2:40,,,,27,20,Timeout #1 by Minnesota Vikings,0.000,2.830
4,2:40,4,9,MIN 9,30,20,Ryan Longwell 27 yard field goal good,2.830,3.000
4,,,,GNB 30,30,20,"Ryan Longwell kicks off 69 yards, returned by Onterrio Smith for 34 yards (tackle by Marques Anderson)",0.000,1.270
4,2:29,1,10,MIN 35,30,20,Daunte Culpepper pass complete to Moe Williams for 1 yard (tackle by Marques Anderson),1.270,0.860
4,2:03,2,9,MIN 36,30,20,Daunte Culpepper pass complete to Moe Williams for 6 yards (tackle by Nick Barnett),0.860,0.960
4,1:55,3,3,MIN 42,30,20,Daunte Culpepper pass complete to Randy Moss for 7 yards (tackle by Nick Barnett),0.960,2.190
4,1:40,1,10,MIN 49,30,20,Daunte Culpepper spiked the ball,2.190,1.650
4,1:40,2,10,MIN 49,30,20,Daunte Culpepper pass incomplete intended for Nate Burleson,1.650,0.960
4,1:35,3,10,MIN 49,30,20,"Daunte Culpepper pass incomplete intended for Moe Williams. Penalty on Al Harris: Illegal Contact, 5 yards (no play)",0.960,2.520
4,1:26,1,10,GNB 46,30,20,Daunte Culpepper pass complete to Randy Moss for 14 yards (tackle by Mike McKenzie),2.520,3.450
4,1:20,1,10,GNB 32,30,20,Daunte Culpepper pass incomplete intended for Moe Williams,3.450,2.900
4,1:15,2,10,GNB 32,30,20,Daunte Culpepper pass incomplete intended for Jim Kleinsasser,2.900,2.210
4,1:10,3,10,GNB 32,30,20,Daunte Culpepper pass complete to Nate Burleson for 24 yards (tackle by Michael Hawthorne),2.210,5.370
4,0:50,,,,30,20,Timeout #2 by Green Bay Packers,0.000,5.370
4,0:50,1,8,GNB 8,30,20,Daunte Culpepper up the middle for 7 yards (tackle by Antuan Edwards),5.370,5.910
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,0:39,,,,30,20,Timeout #2 by Minnesota Vikings,0.000,5.910
4,0:39,2,1,GNB 1,30,26,"Daunte Culpepper up the middle for 1 yard, touchdown",5.910,7.000
4,,,,GNB 2,30,27,Aaron Elling kicks extra point good,0.000,0.000
4,,,,MIN 30,30,27,"Aaron Elling kicks onside 17 yards, recovered by Darren Sharper",0.000,2.460
4,0:32,1,10,MIN 47,30,27,Brett Favre for -1 yards,2.460,1.780
4,0:30,,,,30,27,Timeout #3 by Minnesota Vikings,0.000,1.780
4,0:30,2,11,MIN 48,30,27,Brett Favre for -1 yards,1.780,0.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
