Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
1,6:03,2,6,CAR 23,0,0,Latavius Murray left guard for 10 yards (tackle by Tre Boston),3.770,4.710
1,5:23,1,10,CAR 13,0,0,Drew Brees pass incomplete short middle intended for Jared Cook (defended by Eric Reid),4.710,4.050
1,5:18,2,10,CAR 13,0,13,"Drew Brees pass complete short right to Tre'Quan Smith for 13 yards, touchdown",4.050,7.000
1,5:12,,,CAR 15,0,14,,0.000,0.000
1,5:12,,,NOR 35,0,0,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
1,5:12,1,10,CAR 25,0,0,Christian McCaffrey left end for 1 yard (tackle by Cameron Jordan),0.610,0.200
1,4:37,2,9,CAR 26,0,14,Kyle Allen pass complete short left to Greg Olsen for 13 yards (tackle by Vonn Bell),0.200,1.530
1,3:56,1,10,CAR 39,0,14,Curtis Samuel right end for 10 yards (tackle by Demario Davis),1.530,2.190
1,3:16,1,10,CAR 49,6,14,"Kyle Allen pass complete deep left to D.J. Moore for 51 yards, touchdown",2.190,7.000
1,3:08,,,NOR 15,6,14,Joey Slye kicks extra point no good wide right,0.000,-1.000
1,3:08,,,CAR 35,6,14,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
1,3:08,1,10,NOR 25,6,14,Drew Brees pass complete short middle to Jared Cook for 16 yards (tackle by Eric Reid),0.610,1.660
1,2:26,1,10,NOR 41,6,14,Drew Brees pass complete short left to Michael Thomas for 15 yards (tackle by Shaq Thompson),1.660,2.650
1,1:46,1,10,CAR 44,6,14,Drew Brees pass complete short right to Ted Ginn for 8 yards (tackle by James Bradberry),2.650,3.190
1,1:06,2,2,CAR 36,6,14,Latavius Murray right tackle for 5 yards (tackle by Efe Obada),3.190,3.510
1,0:29,1,10,CAR 31,6,14,Drew Brees pass complete short right to Josh Hill for 12 yards (tackle by Eric Reid and Shaq Thompson),3.510,4.310
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CAR 19,6,14,Drew Brees pass incomplete deep middle intended for Jared Cook (defended by Luke Kuechly),4.310,3.750
2,14:55,2,10,CAR 19,6,14,Alvin Kamara left guard for 1 yard (tackle by Bruce Irvin),3.750,3.140
2,14:18,3,9,CAR 18,6,14,Drew Brees sacked by Bruce Irvin for -5 yards,3.140,1.930
2,13:39,4,14,CAR 23,6,17,Wil Lutz 41 yard field goal good,1.930,3.000
2,13:34,,,NOR 35,6,17,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,13:34,1,10,CAR 25,6,17,Christian McCaffrey right guard for 3 yards (tackle by P.J. Williams and Malcom Brown),0.610,0.470
2,12:58,2,7,CAR 28,6,17,"Kyle Allen pass complete short right to Christian McCaffrey for 6 yards (tackle by Malcom Brown). Penalty on Trey Hendrickson: Illegal Use of Hands, 5 yards (no play)",0.470,1.140
2,12:30,1,10,CAR 33,6,17,D.J. Moore left tackle for 8 yards (tackle by Chauncey Gardner-Johnson and Marcus Davenport),1.140,1.670
2,11:50,2,2,CAR 41,6,17,Kyle Allen pass complete short middle to Christian McCaffrey for 5 yards (tackle by Demario Davis),1.670,1.990
2,11:13,1,10,CAR 46,6,17,Kyle Allen pass complete short right to Christian McCaffrey for 11 yards (tackle by Vonn Bell and Demario Davis),1.990,2.720
2,10:31,1,10,NOR 43,6,17,Kyle Allen pass complete short middle to Greg Olsen for 7 yards (tackle by Vonn Bell),2.720,3.120
2,9:47,2,3,NOR 36,6,17,Kyle Allen right end for 9 yards (tackle by Kiko Alonso),3.120,3.780
2,9:07,1,10,NOR 27,6,17,Kyle Allen pass incomplete short middle,3.780,3.230
2,8:59,2,10,NOR 27,6,17,Kyle Allen pass incomplete short left intended for Greg Olsen,3.230,2.540
2,8:54,3,10,NOR 27,6,17,Kyle Allen pass complete short left to Jarius Wright for 4 yards (tackle by Chauncey Gardner-Johnson),2.540,1.950
2,8:13,4,6,NOR 23,9,17,Joey Slye 41 yard field goal good,1.950,3.000
2,8:09,,,CAR 35,9,17,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
2,8:09,1,10,NOR 25,9,17,Drew Brees pass incomplete short right intended for Michael Thomas,0.610,0.060
2,8:05,2,10,NOR 25,9,17,Latavius Murray right tackle for 9 yards (tackle by Eric Reid),0.060,0.560
2,7:29,3,1,NOR 34,9,17,Alvin Kamara right guard for no gain (tackle by Eric Reid),0.560,-1.110
2,6:55,4,1,NOR 34,9,17,"Latavius Murray right guard for 3 yards (tackle by Luke Kuechly). Penalty on Patrick Omameh: Offensive Holding, 9 yards (no play)",-1.110,-1.700
2,6:41,4,10,NOR 25,9,17,"Thomas Morstead punts 43 yards, returned by D.J. Moore for no gain (tackle by A.J. Klein)",-1.700,-1.070
2,6:30,1,10,CAR 32,9,17,Kyle Allen pass complete short right to Curtis Samuel for 9 yards (tackle by Eli Apple),1.070,1.740
2,5:56,2,1,CAR 41,9,17,Christian McCaffrey right end for 4 yards (tackle by Kiko Alonso),1.740,1.930
2,5:19,1,10,CAR 45,9,17,Kyle Allen pass complete short right to Christian McCaffrey for 2 yards (tackle by Demario Davis),1.930,1.650
2,4:36,2,8,CAR 47,9,17,"Kyle Allen sacked by Mario Edwards for -8 yards. Kyle Allen fumbles (forced by Mario Edwards), recovered by Greg Van Roten at CAR-39 (tackle by Malcom Brown)",1.650,-0.100
2,3:51,3,16,CAR 39,9,17,"Kyle Allen sacked by Demario Davis for -10 yards. Penalty on Cameron Jordan: Unnecessary Roughness, 15 yards",-0.100,1.860
2,3:26,1,10,CAR 44,9,17,Christian McCaffrey right guard for 9 yards (tackle by Kiko Alonso),1.860,2.530
2,2:51,2,1,NOR 47,9,17,Christian McCaffrey right tackle for 3 yards (tackle by Cameron Jordan),2.530,2.650
2,2:13,1,10,NOR 44,9,17,Curtis Samuel left end for 7 yards (tackle by Demario Davis),2.650,3.060
2,2:00,2,3,NOR 37,9,17,Kyle Allen pass incomplete deep right intended for Greg Olsen,3.060,2.350
2,1:53,3,3,NOR 37,9,17,Kyle Allen pass complete short right to Christian McCaffrey for 5 yards (tackle by Patrick Robinson),2.350,3.450
2,1:43,,,,,,Timeout #2 by New Orleans Saints,,
2,1:43,1,10,NOR 32,9,17,Christian McCaffrey right guard for 3 yards (tackle by Demario Davis),3.450,3.310
2,1:38,,,,,,Timeout #3 by New Orleans Saints,,
2,1:38,2,7,NOR 29,9,17,Kyle Allen pass complete short middle to Christian McCaffrey for 9 yards (tackle by Demario Davis),3.310,4.240
2,1:01,1,10,NOR 20,9,17,Kyle Allen pass complete short right to D.J. Moore for 8 yards (tackle by Chauncey Gardner-Johnson),4.240,5.040
2,0:49,,,,,,Timeout #1 by Carolina Panthers,,
2,0:49,2,2,NOR 12,9,17,Kyle Allen pass complete short middle to Christian McCaffrey for 5 yards (tackle by Chauncey Gardner-Johnson),5.040,5.600
2,0:39,,,,,,Timeout #2 by Carolina Panthers,,
2,0:38,1,7,NOR 7,9,17,Kyle Allen sacked by David Onyemata for -2 yards,5.600,4.380
2,0:08,2,9,NOR 9,9,17,Kyle Allen pass complete short left to Christian McCaffrey for 8 yards (tackle by Vonn Bell),4.380,5.170
2,0:03,,,,,,Timeout #3 by Carolina Panthers,,
2,0:03,3,1,NOR 1,15,17,"Kyle Allen pass complete short left to Christian McCaffrey for 1 yard, touchdown",5.170,7.000
2,0:00,,,NOR 2,15,17,"Two Point Attempt: Kyle Allen pass incomplete intended for D.J. Moore, conversion fails",1.000,-1.000
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,15,17,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CAR 25,15,17,Christian McCaffrey right guard for 4 yards (tackle by Kiko Alonso and Malcom Brown),0.610,0.600
3,14:22,2,6,CAR 29,15,17,Kyle Allen pass incomplete deep right intended for Curtis Samuel,0.600,-0.100
3,14:14,3,6,CAR 29,15,17,Kyle Allen pass incomplete short left intended for D.J. Moore,-0.100,-1.440
3,14:09,4,6,CAR 29,15,17,Michael Palardy punts 33 yards downed by Jermaine Carter,-1.440,-1.470
3,13:58,1,10,NOR 38,15,17,Alvin Kamara left end for no gain (tackle by Shaq Thompson),1.470,0.920
3,13:24,2,10,NOR 38,15,17,Drew Brees pass complete short left to Alvin Kamara for 12 yards (tackle by Eric Reid and Luke Kuechly),0.920,2.260
3,12:44,1,10,NOR 50,15,17,"Drew Brees pass incomplete deep right intended for Ted Ginn. Penalty on Tre Boston: Unnecessary Roughness, 15 yards (no play)",2.260,3.250
3,12:40,1,10,CAR 35,15,17,Alvin Kamara right tackle for 9 yards (tackle by James Bradberry and Donte Jackson),3.250,3.920
3,12:00,2,1,CAR 26,15,17,Latavius Murray right tackle for 6 yards (tackle by Luke Kuechly),3.920,4.240
3,11:24,1,10,CAR 20,15,23,"Drew Brees pass complete deep right to Jared Cook for 20 yards, touchdown, touchdown",4.240,7.000
3,11:18,,,CAR 15,15,24,Wil Lutz kicks extra point good,0.000,0.000
3,11:18,,,NOR 35,15,24,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,11:18,1,10,CAR 25,15,24,Kyle Allen pass complete short left to Christian McCaffrey for 23 yards (tackle by Vonn Bell),0.610,2.130
3,10:46,1,10,CAR 48,15,24,Christian McCaffrey right tackle for no gain (tackle by Shy Tuttle),2.130,1.580
3,10:13,2,10,CAR 48,15,24,Kyle Allen pass complete short left to Greg Olsen for 5 yards (tackle by Demario Davis),1.580,1.550
3,9:33,3,5,NOR 47,15,24,Kyle Allen pass complete short middle to D.J. Moore for 8 yards (tackle by Chauncey Gardner-Johnson and Vonn Bell),1.550,2.980
3,8:57,1,10,NOR 39,15,24,"Kyle Allen pass incomplete short right intended for Curtis Samuel. Penalty on Vonn Bell: Illegal Use of Hands, 5 yards (no play)",2.980,3.310
3,8:53,1,10,NOR 34,15,24,Kyle Allen pass incomplete short right intended for Curtis Samuel (defended by Eli Apple),3.310,2.770
3,8:49,2,10,NOR 34,15,24,Kyle Allen pass incomplete short right intended for Ian Thomas (defended by Cameron Jordan),2.770,2.080
3,8:44,3,10,NOR 34,15,24,Kyle Allen pass incomplete short left intended for D.J. Moore (defended by Vonn Bell),2.080,1.060
3,8:41,4,10,NOR 34,18,24,Joey Slye 52 yard field goal good,1.060,3.000
3,8:36,,,CAR 35,18,24,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,8:36,1,10,NOR 25,18,24,Drew Brees pass complete short left to Alvin Kamara for 12 yards (tackle by Tre Boston),0.610,1.400
3,7:57,1,10,NOR 37,18,24,Latavius Murray right tackle for 5 yards (tackle by Luke Kuechly and Donte Jackson),1.400,1.530
3,7:14,2,5,NOR 42,18,24,Drew Brees pass complete short left to Alvin Kamara for 5 yards (tackle by Eric Reid),1.530,2.060
3,6:32,1,10,NOR 47,18,24,Drew Brees pass complete deep middle to Jared Cook for 20 yards (tackle by Eric Reid),2.060,3.380
3,6:00,1,10,CAR 33,18,24,Alvin Kamara left guard for 30 yards (tackle by Donte Jackson and Tre Boston),3.380,6.510
3,5:15,1,3,CAR 3,18,30,"Drew Brees pass complete short middle to Michael Thomas for 3 yards, touchdown",6.510,7.000
3,5:09,,,CAR 2,18,30,"Two Point Attempt: Drew Brees pass complete to Michael Thomas, conversion succeeds. Penalty on Michael Thomas: Offensive Pass Interference, 23 yards (no play)",1.000,0.000
3,5:09,,,CAR 25,18,31,Wil Lutz kicks extra point good,0.000,0.000
3,5:09,,,NOR 35,18,31,"Wil Lutz kicks off 63 yards, returned by DeAndrew White for 27 yards (tackle by Johnson Bademosi). Penalty on Eli Apple: Unnecessary Roughness (Offsetting) . Penalty on Latavius Murray: Unnecessary Roughness (Offsetting)",0.000,0.870
3,5:04,1,10,CAR 29,18,31,Christian McCaffrey left end for -1 yards (tackle by Vonn Bell) Penalty on CAR: Illegal Formation (Declined),0.870,0.190
3,4:43,2,11,CAR 28,18,31,Kyle Allen pass complete deep right to D.J. Moore for 52 yards (tackle by P.J. Williams). Penalty on Eli Apple: Defensive Holding (Declined),0.190,4.240
3,4:15,1,10,NOR 20,18,31,Christian McCaffrey right guard for 8 yards (tackle by Marcus Williams),4.240,5.040
3,3:34,2,2,NOR 12,18,31,Christian McCaffrey left guard for -1 yards (tackle by Cameron Jordan),5.040,4.100
3,2:52,3,3,NOR 13,18,31,Kyle Allen pass complete short right to D.J. Moore for 5 yards (tackle by P.J. Williams),4.100,5.370
3,2:13,1,8,NOR 8,18,31,Kyle Allen pass complete short right to Ian Thomas for 4 yards (tackle by Demario Davis),5.370,5.340
3,1:33,2,4,NOR 4,24,31,"Christian McCaffrey right tackle for 4 yards, touchdown",5.340,7.000
3,1:28,,,NOR 15,24,31,Joey Slye kicks extra point no good wide right,0.000,-1.000
3,1:28,,,CAR 35,24,31,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,1:28,1,10,NOR 25,24,31,Drew Brees pass complete short right to Jared Cook for 19 yards (tackle by Tre Boston and Shaq Thompson),0.610,1.860
3,0:45,1,10,NOR 44,24,31,Alvin Kamara right tackle for 1 yard (tackle by Gerald McCoy and Eric Reid),1.860,1.450
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,NOR 45,24,31,Drew Brees pass complete short right to Alvin Kamara for 1 yard (tackle by James Bradberry),1.450,0.890
4,14:26,3,8,NOR 46,24,31,Drew Brees pass incomplete deep left intended for Ted Ginn (defended by Donte Jackson),0.890,-0.320
4,14:19,4,8,NOR 46,24,31,"Thomas Morstead punts 54 yards, touchback.",-0.320,-0.280
4,14:10,1,10,CAR 20,24,31,Christian McCaffrey left end for no gain (tackle by Vonn Bell),0.280,-0.270
4,13:50,2,10,CAR 20,24,31,Kyle Allen pass incomplete short right,-0.270,-0.960
4,13:44,3,10,CAR 20,24,31,Kyle Allen pass incomplete short right intended for D.J. Moore (defended by Demario Davis),-0.960,-2.030
4,13:36,4,10,CAR 20,24,31,"Michael Palardy punts 46 yards, fair catch by Alvin Kamara at NO-34",-2.030,-1.200
4,13:28,1,10,NOR 34,24,31,Alvin Kamara right tackle for no gain (tackle by Vernon Butler),1.200,0.660
4,12:44,2,10,NOR 34,24,31,Drew Brees pass incomplete deep left intended for Ted Ginn,0.660,-0.030
4,12:38,3,10,NOR 34,24,31,"Penalty on Erik McCoy: False Start, 5 yards (no play)",-0.030,-0.690
4,12:38,3,15,NOR 29,24,31,Drew Brees pass deep middle intended for Tre'Quan Smith is intercepted by Tre Boston at NO-29 and returned for no gain,-0.690,-2.260
4,12:26,1,10,CAR 50,24,31,Christian McCaffrey right tackle for 7 yards (tackle by David Onyemata),2.260,2.660
4,11:49,2,3,NOR 43,24,31,Curtis Samuel left end for 13 yards (tackle by Cameron Jordan),2.660,3.580
4,11:07,1,10,NOR 30,24,31,"Kyle Allen pass incomplete deep left intended for Curtis Samuel (defended by Marcus Williams). Penalty on Marcus Williams: Defensive Pass Interference, 29 yards (no play)",3.580,6.970
4,10:59,1,1,NOR 1,24,31,Kyle Allen pass incomplete short middle,6.970,5.910
4,10:55,2,1,NOR 1,24,31,Alex Armah right guard for no gain (tackle by Kiko Alonso and Shy Tuttle),5.910,5.170
4,10:15,3,1,NOR 1,24,31,Christian McCaffrey right guard for -1 yards (tackle by Marcus Williams and Marcus Davenport),5.170,3.250
4,9:28,4,2,NOR 2,30,31,"Kyle Allen pass complete short middle to D.J. Moore for 2 yards, touchdown. Penalty on Vonn Bell: Defensive Holding (Declined)",3.250,7.000
4,9:23,,,NOR 15,31,31,Joey Slye kicks extra point good,0.000,0.000
4,9:23,,,CAR 35,31,31,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
4,9:23,1,10,NOR 25,31,31,Drew Brees pass incomplete short middle intended for Tre'Quan Smith (defended by Luke Kuechly),0.610,0.060
4,9:19,2,10,NOR 25,31,31,Drew Brees pass complete short right to Michael Thomas for 11 yards (tackle by Eric Reid),0.060,1.330
4,8:37,1,10,NOR 36,31,31,"Drew Brees pass incomplete short left intended for Latavius Murray. Penalty on Erik McCoy: Offensive Holding, 10 yards (no play)",1.330,0.670
4,8:33,1,20,NOR 26,31,31,"Penalty on Larry Warford: False Start, 5 yards (no play)",0.670,0.340
4,8:33,1,25,NOR 21,31,31,Drew Brees pass complete deep middle to Jared Cook for 21 yards (tackle by Eric Reid),0.340,1.600
4,7:51,2,4,NOR 42,31,31,Drew Brees pass complete short left to Jared Cook for 3 yards (tackle by Shaq Thompson),1.600,1.290
4,7:11,3,1,NOR 45,31,31,Drew Brees pass complete short right to Taysom Hill for no gain (tackle by James Bradberry),1.290,-0.390
4,6:47,,,,,,Timeout #1 by New Orleans Saints,,
4,6:47,4,1,NOR 45,31,31,Alvin Kamara right tackle for -2 yards (tackle by Eric Reid). Penalty on Ryan Ramczyk: Offensive Holding (Declined),-0.390,-2.720
4,6:44,1,10,NOR 43,31,31,"Penalty on Dennis Daley: False Start, 5 yards (no play)",2.720,2.390
4,6:44,1,15,NOR 48,31,31,Curtis Samuel left end for 10 yards (tackle by Marcus Williams),2.390,2.850
4,6:10,2,5,NOR 38,31,31,Kyle Allen pass complete short right to Greg Olsen for 15 yards (tackle by Marcus Williams),2.850,4.040
4,5:41,1,10,NOR 23,31,31,Christian McCaffrey right guard for 7 yards (tackle by Shy Tuttle and Chauncey Gardner-Johnson),4.040,4.560
4,5:04,2,3,NOR 16,31,31,Christian McCaffrey right guard for no gain (tackle by Cameron Jordan),4.560,3.850
4,4:25,3,3,NOR 16,31,31,Kyle Allen pass complete short right to Greg Olsen for 4 yards (tackle by Patrick Robinson),3.850,4.780
4,3:46,1,10,NOR 12,31,31,Christian McCaffrey right guard for 4 yards (tackle by Vonn Bell),4.780,4.830
4,3:07,2,6,NOR 8,31,31,Christian McCaffrey left guard for 3 yards (tackle by Demario Davis and Malcom Brown),4.830,4.610
4,2:26,3,3,NOR 5,31,31,"Kyle Allen pass incomplete short left intended for Jarius Wright. Penalty on Chauncey Gardner-Johnson: Defensive Pass Interference, 2 yards (no play)",4.610,6.510
4,2:21,1,3,NOR 3,31,31,Christian McCaffrey left guard for -1 yards (tackle by A.J. Klein),6.510,5.340
4,2:16,,,,,,Timeout #2 by New Orleans Saints,,
4,2:16,2,4,NOR 4,31,31,Kyle Allen pass incomplete short right,5.340,4.490
4,2:10,3,4,NOR 4,31,31,Kyle Allen sacked by Marcus Davenport for -6 yards,4.490,2.760
4,2:00,4,10,NOR 10,31,31,Joey Slye 28 yard field goal no good,2.760,-0.280
4,1:56,1,10,NOR 20,31,31,Drew Brees sacked by Brian Burns for -6 yards Penalty on NOR: Illegal Shift (Declined),0.280,-1.180
4,1:51,2,16,NOR 14,31,31,Drew Brees pass complete short middle to Michael Thomas for 14 yards,-1.180,0.100
4,1:25,3,2,NOR 28,31,31,Drew Brees pass complete short middle to Alvin Kamara for 4 yards (tackle by Shaq Thompson),0.100,1.070
4,1:04,1,10,NOR 32,31,31,Drew Brees pass complete short middle to Alvin Kamara for 8 yards (tackle by Javien Elliott),1.070,1.610
4,0:43,2,2,NOR 40,31,31,Drew Brees pass complete short left,1.610,0.370
4,0:37,,,,,,Timeout #3 by New Orleans Saints,,
4,0:37,3,6,NOR 36,31,31,Drew Brees pass complete deep right to Michael Thomas for 24 yards (tackle by James Bradberry),0.370,2.920
4,0:31,1,10,CAR 40,31,31,Drew Brees pass incomplete deep right intended for Ted Ginn,2.920,2.370
4,0:26,2,10,CAR 40,31,31,Drew Brees pass complete short right to Alvin Kamara for 16 yards,2.370,3.970
4,0:19,1,10,CAR 24,31,31,Alvin Kamara left guard for 9 yards (tackle by Mario Addison),3.970,4.850
4,0:04,2,1,CAR 15,31,31,,4.850,4.170
4,0:03,,,,,,Timeout #1 by Carolina Panthers,,
4,0:03,3,1,CAR 15,31,34,Wil Lutz 33 yard field goal good,4.170,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
