Quarter,Time,Down,ToGo,Location,NYJ,CAR,Detail,EPB,EPA
1,1:10,4,10,NYJ 25,0,0,"Matt Ammendola punts 45 yards, returned by Alex Erickson for no gain (tackle by Adrian Colbert). Penalty on Tyler Kroft: Illegal Formation, 5 yards (accepted) (no play)",,
1,1:10,4,15,NYJ 20,0,0,Matt Ammendola punts 65 yards out of bounds,,
1,1:10,1,10,CAR 15,0,0,Christian McCaffrey right guard for 4 yards (tackle by Sheldrick Redwine),,
1,0:39,2,6,CAR 19,0,0,Sam Darnold pass incomplete short middle intended for D.J. Moore,,
1,0:35,3,6,CAR 19,0,0,Sam Darnold pass complete short right to Christian McCaffrey for 9 yards (tackle by Bryce Hall),,
Quarter,Time,Down,ToGo,Location,NYJ,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CAR 28,0,0,Christian McCaffrey right tackle for 1 yard (tackle by Folorunso Fatukasi and C.J. Mosley),,
2,14:21,2,9,CAR 29,0,0,Sam Darnold pass complete deep right to D.J. Moore for 26 yards (tackle by Sheldrick Redwine),,
2,13:42,1,10,NYJ 45,0,0,Sam Darnold pass complete short left to Christian McCaffrey for 5 yards (tackle by Javelin Guidry and Hamsah Nasirildeen),,
2,12:58,2,5,NYJ 40,0,0,Sam Darnold pass complete deep left to D.J. Moore for 27 yards,,
2,12:31,1,10,NYJ 13,0,0,Sam Darnold pass incomplete short left intended for Ian Thomas,,
2,12:26,2,10,NYJ 13,0,0,Christian McCaffrey up the middle for 7 yards (tackle by Del'Shawn Phillips and Michael Carter),,
2,12:06,3,3,NYJ 6,0,0,Christian McCaffrey left guard for 2 yards (tackle by Del'Shawn Phillips),,
2,11:33,4,1,NYJ 4,0,0,"Sam Darnold aborted snap, recovered by Sheldon Rankins at NYJ-9",,
2,11:30,1,10,NYJ 9,0,0,Tevin Coleman right tackle for 2 yards (tackle by Jermaine Carter and DaQuan Jones),,
2,10:49,2,8,NYJ 11,0,0,Zach Wilson pass complete short right to Corey Davis for 35 yards (tackle by Donte Jackson),,
2,10:11,1,10,NYJ 46,0,0,"Ty Johnson right tackle for no gain (tackle by DaQuan Jones). Penalty on Shaq Thompson: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",,
2,9:43,1,10,CAR 49,0,0,Zach Wilson pass incomplete short middle intended for Ryan Griffin,,
2,9:37,2,10,CAR 49,0,0,Zach Wilson pass intended for Ryan Griffin is intercepted by Shaq Thompson at CAR-39 and returned for 29 yards (tackle by Alijah Vera-Tucker),,
2,9:26,1,10,NYJ 32,0,0,Sam Darnold pass complete short right to Christian McCaffrey for 15 yards (tackle by C.J. Mosley),,
2,8:44,1,10,NYJ 17,0,0,Sam Darnold pass complete short right to Christian McCaffrey for 11 yards (tackle by Quinnen Williams and Sheldrick Redwine),,
2,8:18,1,6,NYJ 6,0,0,Christian McCaffrey left tackle for 3 yards (tackle by Shaq Lawson),,
2,7:40,2,3,NYJ 3,0,0,Sam Darnold pass incomplete short right,,
2,7:33,3,3,NYJ 3,0,0,Sam Darnold pass incomplete short right intended for Terrace Marshall,,
2,7:30,4,3,NYJ 3,0,3,Ryan Santoso 22 yard field goal good,,
2,7:26,,,CAR 35,0,3,"Ryan Santoso kicks off 65 yards, touchback.",,
2,7:26,1,10,NYJ 25,0,3,Zach Wilson pass incomplete short right intended for Jeff Smith,,
2,7:19,2,10,NYJ 25,0,3,Zach Wilson pass complete short right to Tyler Kroft for 10 yards (tackle by Myles Hartsfield),,
2,6:34,1,10,NYJ 35,0,3,Zach Wilson pass complete short right to Michael Carter for 14 yards (tackle by Donte Jackson and Shaq Thompson),,
2,5:52,1,10,NYJ 49,0,3,"Zach Wilson sacked by Haason Reddick for -1 yards. Zach Wilson fumbles (forced by Haason Reddick), recovered by Zach Wilson at NYJ-48 (tackle by Haason Reddick)",,
2,5:05,2,11,NYJ 48,0,3,Zach Wilson pass complete short left to Tyler Kroft for 10 yards (tackle by Shaq Thompson),,
2,4:23,3,1,CAR 42,0,3,Zach Wilson pass incomplete short right intended for Tyler Kroft (defended by Myles Hartsfield),,
2,4:18,,,,,,Timeout #1 by New York Jets,,
2,4:18,4,1,CAR 42,0,3,Tevin Coleman for -1 yards (tackle by Yetur Gross-Matos),,
2,4:14,1,10,CAR 43,0,9,"Sam Darnold pass complete deep right to Robbie Anderson for 57 yards, touchdown",,
2,4:06,,,NYJ 15,0,9,Ryan Santoso kicks extra point no good,,
2,4:06,,,CAR 35,0,9,"Ryan Santoso kicks off 65 yards, touchback.",,
2,4:06,1,10,NYJ 25,0,9,Zach Wilson pass incomplete short right intended for Tyler Kroft,,
2,4:03,2,10,NYJ 25,0,9,Zach Wilson pass complete short left to Braxton Berrios for 8 yards (tackle by Donte Jackson and Shaq Thompson),,
2,3:21,3,2,NYJ 33,0,9,Zach Wilson sacked by Marquis Haynes for -11 yards,,
2,2:43,4,13,NYJ 22,0,9,"Matt Ammendola punts 40 yards, fair catch by Alex Erickson at CAR-38",,
2,2:35,1,10,CAR 38,0,9,Christian McCaffrey up the middle for 1 yard (tackle by Folorunso Fatukasi),,
2,2:00,2,9,CAR 39,0,9,Sam Darnold pass complete short right to Christian McCaffrey for 14 yards (tackle by Brandin Echols),,
2,1:24,1,10,NYJ 47,0,9,Sam Darnold pass complete short left to Christian McCaffrey for 4 yards (tackle by Brandin Echols),,
2,1:17,2,6,NYJ 43,0,9,Sam Darnold pass complete short left to Dan Arnold for 5 yards (tackle by Brandin Echols),,
2,1:11,3,1,NYJ 38,0,9,Sam Darnold pass complete short right to Terrace Marshall for 11 yards (tackle by Adrian Colbert and Del'Shawn Phillips),,
2,0:47,1,10,NYJ 27,0,9,Sam Darnold pass complete short middle to Christian McCaffrey for 22 yards (tackle by Marcus Maye),,
2,0:38,,,,,,Timeout #2 by Carolina Panthers,,
2,0:38,1,5,NYJ 5,0,15,"Sam Darnold up the middle for 5 yards, touchdown",,
2,0:35,,,NYJ 15,0,16,Ryan Santoso kicks extra point good,,
2,0:35,,,CAR 35,0,16,"Ryan Santoso kicks off 65 yards, touchback.",,
2,0:35,1,10,NYJ 25,0,16,Ty Johnson for 2 yards (tackle by Shaq Thompson and Derrick Brown),,
Quarter,Time,Down,ToGo,Location,NYJ,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,0,16,"Matt Ammendola kicks off 65 yards, returned by Chuba Hubbard for 21 yards (tackle by Sheldrick Redwine)",,
3,14:55,1,10,CAR 21,0,16,Sam Darnold pass incomplete short left intended for Robbie Anderson,,
3,14:52,2,10,CAR 21,0,16,Christian McCaffrey up the middle for 8 yards (tackle by Shaq Lawson),,
3,14:15,3,2,CAR 29,0,16,Sam Darnold sacked by John Franklin-Myers for -9 yards,,
3,13:31,4,11,CAR 20,0,16,"Joseph Charlton punts 54 yards, returned by Braxton Berrios for 15 yards (tackle by Frankie Luvu)",,
3,13:20,1,10,NYJ 41,0,16,Tevin Coleman up the middle for 1 yard (tackle by Shaq Thompson and Myles Hartsfield),,
3,12:44,2,9,NYJ 42,0,16,Zach Wilson pass incomplete short left intended for Braxton Berrios,,
3,12:41,3,9,NYJ 42,0,16,"Zach Wilson pass incomplete short right intended for Tyler Kroft. Penalty on Juston Burris: Defensive Pass Interference, 8 yards (accepted) (no play)",,
3,12:37,1,10,NYJ 50,0,16,Zach Wilson pass complete short middle to Elijah Moore for -3 yards (tackle by Juston Burris),,
3,11:53,2,13,NYJ 47,0,16,Zach Wilson pass incomplete short left intended for Ryan Griffin (defended by Derrick Brown),,
3,11:49,3,13,NYJ 47,0,16,Zach Wilson pass incomplete short left intended for Braxton Berrios (defended by Brian Burns),,
3,11:45,4,13,NYJ 47,0,16,Matt Ammendola punts 37 yards out of bounds,,
3,11:38,1,10,CAR 16,0,16,Christian McCaffrey left tackle for 4 yards (tackle by Tim Ward and C.J. Mosley),,
3,11:03,2,6,CAR 20,0,16,Sam Darnold pass complete short right to Ian Thomas for 17 yards (tackle by Marcus Maye),,
3,10:27,1,10,CAR 37,0,16,Sam Darnold pass complete short left to Chuba Hubbard for 1 yard (tackle by Del'Shawn Phillips),,
3,9:41,2,9,CAR 38,0,16,Sam Darnold pass incomplete deep right intended for Robbie Anderson,,
3,9:35,3,9,CAR 38,0,16,Sam Darnold pass incomplete short right intended for Dan Arnold,,
3,9:31,4,9,CAR 38,0,16,Joseph Charlton punts 35 yards out of bounds,,
3,9:23,1,10,NYJ 27,0,16,Zach Wilson sacked by and Daviyon Nixon for -10 yards and Haason Reddick for -10 yards,,
3,8:35,2,20,NYJ 17,0,16,Zach Wilson pass complete short left to Braxton Berrios for 1 yard (tackle by Donte Jackson),,
3,7:50,3,19,NYJ 18,0,16,Zach Wilson pass complete short left to Ty Johnson for 11 yards (tackle by Shaq Thompson),,
3,7:14,4,8,NYJ 29,0,16,"Matt Ammendola punts 57 yards, returned by Alex Erickson for 12 yards (tackle by Del'Shawn Phillips)",,
3,7:03,1,10,CAR 26,0,16,Christian McCaffrey for 3 yards (tackle by Bryce Huff and Del'Shawn Phillips),,
3,6:24,2,7,CAR 29,0,16,Sam Darnold pass incomplete deep left intended for D.J. Moore,,
3,6:18,3,7,CAR 29,0,16,"Sam Darnold pass incomplete short right intended for Terrace Marshall. Penalty on Terrace Marshall: Offensive Pass Interference, 10 yards (declined)",,
3,6:13,4,7,CAR 29,0,16,"Penalty on J.J. Jansen: False Start, 5 yards (accepted) (no play)",,
3,6:13,4,12,CAR 24,0,16,"Joseph Charlton punts 46 yards, fair catch by Braxton Berrios at NYJ-30. Penalty on Bryce Huff: Running Into the Kicker, 5 yards (declined)",,
3,6:05,1,10,NYJ 30,0,16,Michael Carter right guard for 1 yard (tackle by Frankie Luvu),,
3,5:29,2,9,NYJ 31,0,16,Zach Wilson pass complete deep left to Corey Davis for 20 yards (tackle by Donte Jackson),,
3,4:46,1,10,CAR 49,0,16,Zach Wilson pass complete short left to Ryan Griffin for 7 yards (tackle by Jermaine Carter),,
3,4:14,2,3,CAR 42,0,16,Michael Carter up the middle for 1 yard (tackle by Morgan Fox),,
3,3:36,,,,,,Timeout #1 by New York Jets,,
3,3:36,3,2,CAR 41,0,16,Zach Wilson pass complete short right to Ryan Griffin for 8 yards (tackle by Jeremy Chinn),,
3,2:54,1,10,CAR 33,0,16,Tevin Coleman up the middle for 9 yards (tackle by Jermaine Carter and Brian Burns),,
3,2:12,2,1,CAR 24,0,16,Tevin Coleman left tackle for 2 yards (tackle by Shaq Thompson),,
3,1:37,1,10,CAR 22,6,16,"Zach Wilson pass complete deep right to Corey Davis for 22 yards, touchdown",,
3,1:25,,,CAR 2,8,16,"Two Point Attempt: Zach Wilson rushes, conversion succeeds.",,
3,1:25,,,NYJ 35,8,16,"Matt Ammendola kicks off 49 yards, returned by Tommy Tremble for 21 yards (tackle by Sheldrick Redwine and Daniel Brown)",,
3,1:19,1,10,CAR 37,8,16,Christian McCaffrey up the middle for 2 yards (tackle by Marcus Maye and Quinnen Williams),,
3,0:46,2,8,CAR 39,8,16,Christian McCaffrey left tackle for 2 yards (tackle by Shaq Lawson),,
Quarter,Time,Down,ToGo,Location,NYJ,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,CAR 41,8,16,Sam Darnold pass complete short middle to D.J. Moore for 7 yards (tackle by Michael Carter),,
4,14:29,1,10,CAR 48,8,16,Christian McCaffrey right tackle for 9 yards (tackle by Adrian Colbert),,
4,13:48,2,1,NYJ 43,8,16,Christian McCaffrey right guard for no gain (tackle by Folorunso Fatukasi),,
4,13:02,3,1,NYJ 43,8,16,D.J. Moore left end for 14 yards (tackle by Javelin Guidry),,
4,12:25,1,10,NYJ 29,8,16,Christian McCaffrey left guard for 3 yards (tackle by Bryce Huff and Michael Carter),,
4,11:46,2,7,NYJ 26,8,16,Sam Darnold pass complete short left to D.J. Moore for 12 yards (tackle by Del'Shawn Phillips and Quinnen Williams),,
4,10:57,1,10,NYJ 14,8,16,Christian McCaffrey right end for -6 yards (tackle by Michael Carter),,
4,10:20,2,16,NYJ 20,8,16,Christian McCaffrey up the middle for 7 yards (tackle by Marcus Maye and Hamsah Nasirildeen),,
4,9:37,3,9,NYJ 13,8,16,Sam Darnold pass complete short left to Terrace Marshall for 7 yards (tackle by Marcus Maye),,
4,8:48,4,2,NYJ 6,8,16,"Penalty on CAR: Delay of Game, 5 yards (accepted) (no play)",,
4,8:48,4,7,NYJ 11,8,19,Ryan Santoso 29 yard field goal good,,
4,8:42,,,CAR 35,8,19,"Ryan Santoso kicks off 65 yards, touchback.",,
4,8:42,1,10,NYJ 25,8,19,Ty Johnson right tackle for 12 yards (tackle by Jaycee Horn),,
4,8:05,1,10,NYJ 37,8,19,Zach Wilson pass incomplete short left intended for Corey Davis,,
4,8:01,2,10,NYJ 37,8,19,Zach Wilson pass incomplete short right,,
4,7:53,3,10,NYJ 37,8,19,Zach Wilson sacked by Shaq Thompson for -10 yards,,
4,7:12,4,20,NYJ 27,8,19,"Matt Ammendola punts 42 yards, returned by Alex Erickson for 15 yards (tackle by Ty Johnson and Del'Shawn Phillips)",,
4,7:00,1,10,CAR 46,8,19,Christian McCaffrey left tackle for 15 yards (tackle by Marcus Maye),,
4,6:18,1,10,NYJ 39,8,19,Sam Darnold pass incomplete short right,,
4,6:10,2,10,NYJ 39,8,19,Sam Darnold pass complete short left to Chuba Hubbard for 3 yards (tackle by Michael Carter and Del'Shawn Phillips),,
4,5:21,3,7,NYJ 36,8,19,Sam Darnold pass complete short right to Christian McCaffrey for -2 yards (tackle by Javelin Guidry),,
4,4:36,4,9,NYJ 38,8,19,"Penalty on CAR: Offensive Too Many Men on Field, 5 yards (accepted) (no play)",,
4,4:36,4,14,NYJ 43,8,19,Joseph Charlton punts 36 yards downed by Sam Franklin,,
4,4:27,1,10,NYJ 7,8,19,Zach Wilson pass complete short left to Tyler Kroft for 6 yards (tackle by Shaq Thompson),,
4,4:23,2,4,NYJ 13,8,19,"Zach Wilson pass complete deep left to Elijah Moore for no gain (tackle by Jeremy Chinn). Penalty on Morgan Moses: Illegal Formation, 5 yards (accepted) (no play)",,
4,4:18,2,9,NYJ 8,8,19,Zach Wilson pass complete short middle to Braxton Berrios for 15 yards (tackle by Jeremy Chinn),,
4,3:53,1,10,NYJ 23,8,19,Zach Wilson pass complete short left to Braxton Berrios for 2 yards (tackle by Donte Jackson),,
4,3:31,2,8,NYJ 25,8,19,Zach Wilson pass incomplete short right intended for Ty Johnson,,
4,3:28,3,8,NYJ 25,8,19,Zach Wilson pass incomplete deep left intended for Elijah Moore (defended by Donte Jackson),,
4,3:20,4,8,NYJ 25,8,19,Zach Wilson pass complete deep left to Braxton Berrios for 25 yards (tackle by Sean Chandler),,
4,2:59,1,10,NYJ 50,8,19,Zach Wilson pass complete deep left to Denzel Mims for 40 yards (tackle by Donte Jackson),,
4,2:51,1,10,CAR 10,8,19,Zach Wilson sacked by Derrick Brown for -10 yards,,
4,2:08,2,20,CAR 20,8,19,Zach Wilson pass complete to Corey Davis for 12 yards (tackle by Jaycee Horn),,
4,2:00,3,8,CAR 8,14,19,"Zach Wilson pass complete short right to Corey Davis for 8 yards, touchdown",,
4,1:56,,,CAR 2,14,19,Two Point Attempt: Zach Wilson pass incomplete intended for intended for Elijah Moore,,
4,1:56,,,,,,Timeout #1 by Carolina Panthers,,
4,1:56,,,NYJ 35,14,19,"Matt Ammendola kicks onside 10 yards, out of bounds",,
4,1:55,1,10,NYJ 45,14,19,Christian McCaffrey right tackle for no gain (tackle by C.J. Mosley),,
4,1:51,,,,,,Timeout #2 by New York Jets,,
4,1:51,,,,,,Timeout #2 by Carolina Panthers,,
4,1:51,2,10,NYJ 45,14,19,Christian McCaffrey left end for 18 yards (tackle by Adrian Colbert),,
4,1:37,,,,,,Timeout #3 by New York Jets,,
4,1:37,1,10,NYJ 27,14,19,Sam Darnold kneels for -2 yards,,
4,0:54,2,12,NYJ 29,14,19,Sam Darnold kneels for -2 yards,,
4,0:29,3,14,NYJ 31,14,19,Sam Darnold kneels for -2 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
