Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,MIA 21,0,14,LeSean McCoy right guard for 1 yard (tackle by Raekwon McMillan),4.170,3.760
2,14:19,2,9,MIA 20,0,14,"Josh Allen pass complete short right to Charles Clay for 10 yards (tackle by Akeem Spence). Penalty on Jordan Mills: Illegal Block Above the Waist, 10 yards (no play)",3.760,2.410
2,13:48,2,19,MIA 30,0,14,Josh Allen pass incomplete short left intended for LeSean McCoy,2.410,1.750
2,13:43,3,19,MIA 30,0,14,Josh Allen up the middle for 7 yards (tackle by Kiko Alonso and Reshad Jones),1.750,1.930
2,13:01,4,12,MIA 23,0,14,Stephen Hauschka 42 yard field goal no good,1.930,-1.070
2,12:57,1,10,MIA 32,0,14,Ryan Tannehill pass complete short left to Kenyan Drake for 14 yards (tackle by Tremaine Edmunds),1.070,1.990
2,12:20,1,10,MIA 46,0,14,Ryan Tannehill pass incomplete short left intended for Durham Smythe (defended by Jordan Poyer),1.990,1.450
2,12:16,2,10,MIA 46,0,14,Kenyan Drake left tackle for no gain (tackle by Tremaine Edmunds),1.450,0.760
2,11:32,3,10,MIA 46,0,14,Ryan Tannehill sacked by Shaq Lawson for -8 yards,0.760,-0.850
2,10:53,4,18,MIA 38,0,14,"Matt Haack punts 36 yards, returned by Isaiah McKenzie for no gain (tackle by Maurice Smith and Senorise Perry)",-0.850,-0.670
2,10:41,1,10,BUF 26,0,14,LeSean McCoy right tackle for -2 yards (tackle by Davon Godchaux),0.670,-0.140
2,10:03,2,12,BUF 24,0,14,LeSean McCoy up the middle for 7 yards (tackle by Jerome Baker and Kiko Alonso),-0.140,0.100
2,9:23,3,5,BUF 31,0,14,"Josh Allen pass incomplete short left. Penalty on Josh Allen: Intentional Grounding, 10 yards",0.100,-1.960
2,9:13,4,15,BUF 21,0,14,"Matt Darr punts 35 yards, returned by Danny Amendola for 8 yards (tackle by Siran Neal)",-1.960,-2.390
2,9:03,1,10,BUF 48,0,14,Ryan Tannehill pass complete short right to Kenny Stills for 12 yards (tackle by TreDavious White),2.390,3.180
2,8:26,1,10,BUF 36,0,14,Kalen Ballage right guard for 2 yards (tackle by Jordan Phillips),3.180,2.910
2,7:49,2,8,BUF 34,0,14,Kalen Ballage up the middle for no gain (tackle by Tremaine Edmunds),2.910,2.210
2,7:09,3,8,BUF 34,0,14,Ryan Tannehill sacked by Jerry Hughes for -9 yards,2.210,0.400
2,6:31,4,17,BUF 43,0,14,"Matt Haack punts 32 yards, fair catch by Micah Hyde at BUF-11",0.400,0.370
2,6:24,1,10,BUF 11,0,14,Chris Ivory right guard for 1 yard (tackle by Raekwon McMillan and Reshad Jones),-0.370,-0.710
2,5:48,2,9,BUF 12,0,14,Chris Ivory up the middle for 3 yards (tackle by Jerome Baker),-0.710,-0.950
2,5:06,3,6,BUF 15,0,14,Josh Allen pass complete short right to Ray-Ray McCloud for 5 yards (tackle by Jalen Davis),-0.950,-2.030
2,4:33,4,1,BUF 20,0,14,"Matt Darr punts 32 yards, returned by Danny Amendola for 1 yard (tackle by Siran Neal)",-2.030,-2.190
2,4:25,1,10,MIA 49,0,14,"Kenyan Drake left guard for 2 yards (tackle by Lorenzo Alexander). Kenyan Drake fumbles (forced by Lorenzo Alexander), recovered by Jesse Davis at BUF-48",2.190,2.050
2,3:53,2,7,BUF 48,0,14,Ryan Tannehill pass complete short right to Kenny Stills for 6 yards (tackle by Tremaine Edmunds),2.050,2.150
2,3:20,3,1,BUF 42,0,14,Kalen Ballage left guard for 3 yards (tackle by Kyle Williams),2.150,2.980
2,2:40,1,10,BUF 39,0,14,Kalen Ballage up the middle for 6 yards (tackle by Kyle Williams),2.980,3.250
2,2:00,2,4,BUF 33,0,14,Ryan Tannehill pass incomplete deep left intended for DeVante Parker (defended by Levi Wallace),3.250,2.540
2,1:54,,,,,,Timeout #1 by Miami Dolphins,,
2,1:54,3,4,BUF 33,0,14,Ryan Tannehill pass complete short left to Kenyan Drake for 3 yards (tackle by Levi Wallace and Tremaine Edmunds),2.540,1.520
2,1:47,4,1,BUF 30,0,14,Kalen Ballage left guard for 5 yards (tackle by Tremaine Edmunds),1.520,3.910
2,1:17,1,10,BUF 25,0,14,Ryan Tannehill pass complete short right to Danny Amendola for 8 yards (tackle by TreDavious White),3.910,4.550
2,1:12,2,2,BUF 17,0,14,Ryan Tannehill pass incomplete deep right intended for Mike Gesicki,4.550,3.850
2,1:07,3,2,BUF 17,0,14,"Penalty on Jesse Davis: False Start, 5 yards (no play)",3.850,3.070
2,1:07,,,,,,Timeout #1 by Buffalo Bills,,
2,1:07,3,7,BUF 22,0,14,Ryan Tannehill pass complete short right to Kenyan Drake for 19 yards (tackle by Jordan Poyer),3.070,6.510
2,1:00,,,,,,Timeout #2 by Buffalo Bills,,
2,1:00,1,3,BUF 3,6,14,"Kenny Stills pass complete short right to Ryan Tannehill for 3 yards, touchdown",6.510,7.000
2,0:54,,,BUF 15,7,14,Jason Sanders kicks extra point good,0.000,0.000
2,0:54,,,MIA 35,7,14,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
2,0:54,1,10,BUF 25,7,14,LeSean McCoy left end for -2 yards (tackle by Jerome Baker),0.610,-0.210
2,0:48,,,,,,Timeout #2 by Miami Dolphins,,
2,0:48,2,12,BUF 23,13,14,"Josh Allen pass short right intended for Jason Croom is intercepted by Reshad Jones at BUF-29 and returned for 29 yards, touchdown",-0.210,-7.000
2,0:39,,,MIA 35,14,14,"Jason Sanders kicks off 66 yards, returned by Victor Bolden for no gain (tackle by Senorise Perry)",0.000,0.340
2,0:33,1,10,BUF 21,14,14,Chris Ivory up the middle for 7 yards (tackle by Davon Godchaux),0.340,0.750
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,14,14,"Stephen Hauschka kicks off 59 yards, returned by Kenyan Drake for no gain (tackle by Dean Marlowe)",0.000,1.070
3,14:52,1,10,MIA 32,14,14,Kenyan Drake up the middle for 1 yard (tackle by Levi Wallace),1.070,0.660
3,14:11,2,9,MIA 33,14,14,Ryan Tannehill pass incomplete short right intended for DeVante Parker (defended by Star Lotulelei),0.660,-0.030
3,14:07,3,9,MIA 33,14,14,Ryan Tannehill pass incomplete short right,-0.030,-1.180
3,13:58,4,9,MIA 33,14,14,"Matt Haack punts 54 yards, returned by Isaiah McKenzie for 9 yards (tackle by Senorise Perry)",-1.180,-0.410
3,13:46,1,10,BUF 22,14,14,Josh Allen pass incomplete short right intended for Zay Jones,0.410,-0.130
3,13:41,2,10,BUF 22,14,14,Josh Allen pass complete short right to Jason Croom for 26 yards (tackle by Cameron Wake),-0.130,2.130
3,13:01,1,10,BUF 48,14,14,Josh Allen left end for 35 yards (tackle by Maurice Smith),2.130,4.440
3,12:16,1,10,MIA 17,14,14,LeSean McCoy right guard for no gain (tackle by Raekwon McMillan and Charles Harris),4.440,3.850
3,11:37,2,10,MIA 17,14,14,Josh Allen pass incomplete short left intended for Zay Jones,3.850,3.070
3,11:34,3,10,MIA 17,14,14,Josh Allen pass complete short left to LeSean McCoy for 9 yards (tackle by Andre Branch),3.070,2.990
3,10:46,4,1,MIA 8,14,14,Josh Allen up the middle for 3 yards (tackle by Davon Godchaux),2.990,6.060
3,10:06,1,5,MIA 5,14,14,Josh Allen pass incomplete short left,6.060,5.150
3,9:58,2,5,MIA 5,14,14,Chris Ivory left tackle for no gain (tackle by Raekwon McMillan and Davon Godchaux),5.150,4.260
3,9:12,3,5,MIA 5,14,20,"Josh Allen pass complete short left to Robert Foster for 5 yards, touchdown",4.260,7.000
3,9:09,,,MIA 15,14,21,Stephen Hauschka kicks extra point good,0.000,0.000
3,9:09,,,BUF 35,14,21,"Stephen Hauschka kicks off 49 yards, returned by Kalen Ballage for no gain (tackle by Deon Lacey)",0.000,0.670
3,9:03,1,10,MIA 26,14,21,Ryan Tannehill pass incomplete short right intended for Kenny Stills,0.670,0.130
3,8:56,2,10,MIA 26,14,21,"Ryan Tannehill sacked by Shaq Lawson for -3 yards. Ryan Tannehill fumbles (forced by Shaq Lawson), recovered by Jordan Phillips at MIA-23",0.130,-4.040
3,8:45,1,10,MIA 23,14,21,LeSean McCoy right end for 1 yard (tackle by Bobby McCain),4.040,3.630
3,8:01,2,9,MIA 22,14,21,Josh Allen pass incomplete short middle intended for Jason Croom,3.630,2.940
3,7:58,3,9,MIA 22,14,21,Josh Allen right tackle for 9 yards (tackle by Kiko Alonso and Andre Branch). Penalty on Kiko Alonso: Disqualification (Offsetting) . Penalty on Jordan Mills: Disqualification (Offsetting),2.940,4.710
3,7:41,1,10,MIA 13,14,21,Josh Allen pass complete short left to Robert Foster for 4 yards (tackle by Cornell Armstrong),4.710,4.770
3,7:02,2,6,MIA 9,14,27,"LeSean McCoy up the middle for 9 yards, touchdown",4.770,7.000
3,6:57,,,MIA 15,14,28,Stephen Hauschka kicks extra point good,0.000,0.000
3,6:57,,,BUF 35,14,28,"Stephen Hauschka kicks off 49 yards, returned by Senorise Perry for no gain (tackle by Micah Hyde and Deon Lacey)",0.000,1.200
3,6:51,1,10,MIA 34,14,28,Ryan Tannehill pass complete short middle to Durham Smythe for 5 yards (tackle by Tremaine Edmunds),1.200,1.330
3,6:15,2,5,MIA 39,14,28,Kenyan Drake left tackle for 8 yards (tackle by Jordan Poyer),1.330,2.060
3,5:35,1,10,MIA 47,14,28,Kenyan Drake right end for 4 yards (tackle by Lorenzo Alexander),2.060,2.060
3,4:55,2,6,BUF 49,14,28,Ryan Tannehill pass complete short left to Danny Amendola for 10 yards (tackle by Tremaine Edmunds),2.060,2.980
3,4:20,1,10,BUF 39,14,28,Kenyan Drake left end for 3 yards (tackle by Levi Wallace),2.980,2.850
3,3:43,2,7,BUF 36,14,28,Ryan Tannehill pass complete short middle to Danny Amendola for 8 yards (tackle by Micah Hyde),2.850,3.710
3,3:05,1,10,BUF 28,14,28,Kalen Ballage up the middle for 16 yards (tackle by Levi Wallace and Micah Hyde),3.710,4.780
3,2:20,1,10,BUF 12,14,28,Ryan Tannehill pass complete short left to Kalen Ballage for 1 yard (tackle by Lorenzo Alexander),4.780,4.270
3,1:42,2,9,BUF 11,14,28,Ryan Tannehill pass incomplete short right,4.270,3.290
3,1:36,3,9,BUF 11,14,28,Ryan Tannehill pass incomplete short middle intended for DeVante Parker (defended by Micah Hyde). Penalty on Laremy Tunsil: Offensive Holding (Declined),3.290,2.700
3,1:31,4,9,BUF 11,17,28,Jason Sanders 29 yard field goal good,2.700,3.000
3,1:28,,,MIA 35,17,28,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
3,1:28,1,10,BUF 25,17,28,Chris Ivory up the middle for 1 yard (tackle by Raekwon McMillan and Minkah Fitzpatrick),0.610,0.200
3,0:48,2,9,BUF 26,17,28,Josh Allen pass incomplete short left intended for Zay Jones,0.200,-0.490
3,0:43,3,9,BUF 26,17,28,Josh Allen pass complete short left to Robert Foster for 8 yards (tackle by Cornell Armstrong),-0.490,-1.110
3,0:09,4,1,BUF 34,17,28,"Penalty on Dion Dawkins: False Start, 4 yards (no play)",-1.110,-1.370
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,5,BUF 30,17,28,"Matt Darr punts 44 yards, fair catch by Danny Amendola at MIA-26",-1.370,-0.670
4,14:51,1,10,MIA 26,17,28,Ryan Tannehill pass complete short right to Mike Gesicki for 18 yards (tackle by Lorenzo Alexander),0.670,1.860
4,14:06,1,10,MIA 44,17,28,Ryan Tannehill pass complete short left to Danny Amendola for no gain (tackle by Tremaine Edmunds),1.860,1.320
4,13:27,2,10,MIA 44,17,28,Kenyan Drake up the middle for -2 yards (tackle by Micah Hyde),1.320,0.370
4,12:46,3,12,MIA 42,17,28,Ryan Tannehill pass incomplete deep right intended for Leonte Carroo,0.370,-0.590
4,12:39,4,12,MIA 42,17,28,Matt Haack punts 28 yards downed by Senorise Perry,-0.590,-0.940
4,12:30,1,10,BUF 30,17,28,"Chris Ivory right guard for 4 yards (tackle by Charles Harris). Penalty on Minkah Fitzpatrick: Unsportsmanlike Conduct, 15 yards",0.940,2.190
4,12:06,1,10,BUF 49,17,28,Josh Allen pass complete deep left to Zay Jones for 21 yards (tackle by Cornell Armstrong),2.190,3.580
4,11:23,1,10,MIA 30,17,34,"Josh Allen right end for 30 yards, touchdown",3.580,7.000
4,11:13,,,MIA 15,17,35,Stephen Hauschka kicks extra point good,0.000,0.000
4,11:13,,,BUF 35,17,35,"Stephen Hauschka kicks off 63 yards, returned by Kenyan Drake for no gain (tackle by Siran Neal)",0.000,0.410
4,11:07,1,10,MIA 22,17,35,Ryan Tannehill pass complete short left to Kenny Stills for 9 yards (tackle by Levi Wallace),0.410,1.080
4,10:45,2,1,MIA 31,17,35,Kenyan Drake up the middle for 6 yards (tackle by Lorenzo Alexander and Harrison Phillips),1.080,1.400
4,10:24,1,10,MIA 37,17,35,Ryan Tannehill pass complete short left to Durham Smythe for 4 yards (tackle by Jordan Poyer),1.400,1.400
4,9:44,2,6,MIA 41,17,35,Ryan Tannehill pass complete short left to Kenyan Drake for 8 yards (tackle by Kyle Williams),1.400,2.190
4,9:07,1,10,MIA 49,17,35,Kenyan Drake left guard for 4 yards (tackle by Harrison Phillips and Lorenzo Alexander),2.190,2.190
4,8:44,2,6,BUF 47,17,35,Ryan Tannehill pass complete short right to Durham Smythe for 5 yards (tackle by Rafael Bush),2.190,2.150
4,8:14,3,1,BUF 42,17,35,"Kalen Ballage aborted snap, recovered by Trent Murphy at BUF-48 (tackle by Kalen Ballage)",2.150,-2.130
4,8:09,1,10,BUF 48,17,35,"Josh Allen pass complete short right to Zay Jones for 11 yards (tackle by Jerome Baker). Penalty on Cornell Armstrong: Unnecessary Roughness, 15 yards",2.130,3.840
4,7:51,1,10,MIA 26,17,41,"Josh Allen pass complete deep left to Zay Jones for 26 yards, touchdown",3.840,7.000
4,7:44,,,MIA 15,17,42,Stephen Hauschka kicks extra point good,0.000,0.000
4,7:44,,,BUF 35,17,42,"Stephen Hauschka kicks off 65 yards, touchback.",0.000,0.610
4,7:44,1,10,MIA 25,17,42,Ryan Tannehill pass incomplete deep right intended for Kenny Stills,0.610,0.060
4,7:38,2,10,MIA 25,17,42,Kalen Ballage up the middle for 6 yards (tackle by Jordan Poyer),0.060,0.170
4,6:54,3,4,MIA 31,17,42,Ryan Tannehill sacked by Tremaine Edmunds for -4 yards,0.170,-1.570
4,6:13,4,8,MIA 27,17,42,Matt Haack punts 25 yards downed by Brandon Bolden,-1.570,-2.130
4,6:05,1,10,BUF 48,17,42,Chris Ivory up the middle for 2 yards (tackle by Cameron Wake),2.130,1.850
4,5:24,2,8,BUF 50,17,42,Chris Ivory left end for 10 yards (tackle by Mike Hull),1.850,2.920
4,4:49,1,10,MIA 40,17,42,Josh Allen pass complete short right to Kyle Williams for 9 yards (tackle by Mike Hull),2.920,3.590
4,4:04,2,1,MIA 31,17,42,Chris Ivory up the middle for 1 yard (tackle by Jalen Davis),3.590,3.580
4,3:22,1,10,MIA 30,17,42,Chris Ivory right guard for 6 yards (tackle by Mike Hull and Jalen Davis),3.580,3.840
4,2:40,2,4,MIA 24,17,42,Chris Ivory up the middle for 1 yard (tackle by Davon Godchaux and Walt Aikens),3.840,3.270
4,2:00,3,3,MIA 23,17,42,Josh Allen kneels for -1 yards,3.270,1.940
4,1:21,4,4,MIA 24,17,42,Josh Allen kneels for -1 yards,1.940,-0.670
4,1:19,1,10,MIA 26,17,42,Kalen Ballage up the middle for 6 yards (tackle by Tremaine Edmunds),0.670,0.940
4,0:39,2,4,MIA 32,17,42,Kalen Ballage up the middle for 5 yards (tackle by Tremaine Edmunds),0.940,1.400
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
