#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:30,OAK 36,4,1:55,16,Punt
2,1,8:27,OAK 19,10,5:21,81,Touchdown
3,2,14:21,OAK 20,6,3:22,23,Interception
4,2,10:59,OAK 19,7,3:32,36,Punt
5,2,2:59,OAK 49,3,1:17,-3,Punt
6,2,1:04,OAK 32,6,1:04,15,End of Half
7,3,15:00,OAK 20,3,1:00,4,Punt
8,3,12:27,OAK 37,3,2:14,8,Punt
9,3,8:51,WAS 42,4,2:00,9,Missed FG
10,3,2:58,OAK 20,4,2:43,-3,Punt
11,4,13:26,OAK 14,4,2:01,14,Punt
12,4,9:50,OAK 30,4,1:56,12,Fumble
13,4,6:59,OAK 29,7,3:36,54,Fumble
14,4,0:21,OAK 30,1,0:21,17,End of Game
