Quarter,Time,Down,ToGo,Location,HOU,BAL,Detail,EPB,EPA
1,5:35,4,6,HOU 19,0,0,Ty Zentner punts 39 yards out of bounds,-2.140,-1.730
1,5:28,1,10,BAL 42,0,0,Zay Flowers right end for 6 yards (tackle by Derek Stingley),1.730,2.000
1,4:51,2,4,BAL 48,0,0,J.K. Dobbins left guard for 3 yards (tackle by Henry To'oTo'o and Denzel Perryman),2.000,1.690
1,4:33,3,1,HOU 49,0,0,Lamar Jackson up the middle for 1 yard (tackle by Denzel Perryman),1.690,2.390
1,4:01,1,10,HOU 48,0,0,Lamar Jackson scrambles right end for 11 yards (tackle by Sheldon Rankins),2.390,3.120
1,3:12,1,10,HOU 37,0,0,"Lamar Jackson left tackle for no gain (tackle by Cory Littleton). Penalty on Gus Edwards: Illegal Motion, 5 yards (accepted) (no play)",3.120,2.790
1,2:57,1,15,HOU 42,0,0,Lamar Jackson pass complete short right to J.K. Dobbins for 10 yards (tackle by Denzel Perryman and Tavierre Thomas),2.790,3.250
1,2:19,2,5,HOU 32,0,0,J.K. Dobbins right guard for no gain (tackle by Hassan Ridgeway and Denzel Perryman),3.250,2.540
1,1:44,3,5,HOU 32,0,0,Lamar Jackson pass complete deep left to Zay Flowers for 21 yards (tackle by Jalen Pitre),2.540,4.840
1,1:11,1,10,HOU 11,0,0,"Zay Flowers right end for 3 yards (tackle by Denzel Perryman). Penalty on Jalen Pitre: Low Block, 4 yards (accepted)",4.840,0.000
1,1:05,1,10,HOU 4,0,6,"J.K. Dobbins right end for 4 yards, touchdown",0.000,7.000
1,1:00,,,HOU 15,0,7,Justin Tucker kicks extra point good,0.000,0.000
1,1:00,,,BAL 35,0,7,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
1,1:00,1,10,HOU 25,0,7,Devin Singletary left guard for 3 yards (tackle by David Ojabo and Michael Pierce),0.610,0.470
1,0:16,2,7,HOU 28,0,7,C.J. Stroud pass incomplete deep left intended for Nico Collins,0.470,-0.230
1,0:11,3,7,HOU 28,0,7,C.J. Stroud pass complete short right to Dalton Schultz for -1 yards (tackle by Roquan Smith and Ar'Darius Washington),-0.230,-1.570
Quarter,Time,Down,ToGo,Location,HOU,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,8,HOU 27,0,7,"Ty Zentner punts 41 yards, fair catch by Devin Duvernay at BAL-32",-1.570,-1.070
2,14:53,1,10,BAL 32,0,7,"Lamar Jackson pass incomplete deep left intended for Odell Beckham. Penalty on Steven Nelson: Defensive Pass Interference, 26 yards (accepted) (no play)",1.070,2.790
2,14:47,1,10,HOU 42,0,7,J.K. Dobbins right tackle for 2 yards (tackle by Hassan Ridgeway and Denzel Perryman),2.790,2.510
2,14:11,2,8,HOU 40,0,7,"Lamar Jackson pass complete short right to J.K. Dobbins for no gain. Penalty on Ronnie Stanley: Illegal Use of Hands / Offense, 10 yards (accepted) (no play)",2.510,1.160
2,13:43,2,18,HOU 50,0,7,Lamar Jackson pass complete short left to Rashod Bateman for 8 yards (tackle by Tavierre Thomas and Steven Nelson),1.160,1.550
2,13:03,3,10,HOU 42,0,7,"Lamar Jackson pass incomplete short right. Penalty on Lamar Jackson: Intentional Grounding, 14 yards (accepted)",1.550,-0.460
2,12:59,4,24,BAL 44,0,7,"Jordan Stout punts 50 yards, returned by Robert Woods for 10 yards (tackle by Del'Shawn Phillips)",-0.460,0.140
2,12:50,1,10,HOU 16,0,7,Dameon Pierce left tackle for 5 yards (tackle by Patrick Queen),-0.140,0.150
2,12:14,2,5,HOU 21,0,7,C.J. Stroud scrambles right end for 3 yards (tackle by Malik Harrison),0.150,-0.320
2,11:49,3,2,HOU 24,0,7,C.J. Stroud pass complete short middle to Robert Woods for 13 yards (tackle by Marcus Williams),-0.320,1.400
2,11:12,1,10,HOU 37,0,7,Dameon Pierce right guard for 5 yards (tackle by Marcus Williams),1.400,1.530
2,10:34,2,5,HOU 42,0,7,C.J. Stroud pass incomplete deep middle intended for Nico Collins (defended by Marcus Williams),1.530,0.830
2,10:24,,,,,,Timeout #2 by Houston Texans,,
2,10:24,3,5,HOU 42,0,7,C.J. Stroud pass complete short right to Robert Woods for 5 yards (tackle by Roquan Smith),0.830,2.060
2,9:42,1,10,HOU 47,0,7,C.J. Stroud pass complete short left to Dalton Schultz for 5 yards (tackle by Malik Harrison and Marcus Williams),2.060,2.190
2,8:57,2,5,BAL 48,0,7,C.J. Stroud scrambles left tackle for 1 yard (tackle by Roquan Smith),2.190,1.620
2,8:12,,,,,,Timeout #3 by Houston Texans,,
2,8:12,3,4,BAL 47,0,7,C.J. Stroud pass complete short right to Robert Woods for 7 yards (tackle by Patrick Queen and Ronald Darby),1.620,2.920
2,7:34,1,10,BAL 40,0,7,C.J. Stroud pass complete short right to Nico Collins for 5 yards (tackle by Kyle Hamilton),2.920,3.050
2,6:50,2,5,BAL 35,0,7,C.J. Stroud pass complete short middle to Nico Collins for 14 yards (tackle by Marcus Williams),3.050,4.170
2,6:12,1,10,BAL 21,0,7,Dameon Pierce left guard for 1 yard (tackle by Roquan Smith and Brandon Stephens),4.170,3.760
2,5:28,2,9,BAL 20,0,7,Dameon Pierce left tackle for 4 yards (tackle by Travis Jones),3.760,3.630
2,4:47,3,5,BAL 16,0,7,Noah Brown right end for -1 yards (tackle by Ronald Darby and Odafe Oweh),3.630,2.340
2,4:01,4,6,BAL 17,3,7,Ka'imi Fairbairn 35 yard field goal good,2.340,3.000
2,3:56,,,HOU 35,3,7,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
2,3:56,1,10,BAL 25,3,7,J.K. Dobbins right guard for 4 yards (tackle by Christian Harris),0.610,0.600
2,3:22,2,6,BAL 29,3,7,Lamar Jackson scrambles right guard for 14 yards (tackle by Christian Harris and Tavierre Thomas),0.600,1.800
2,2:49,1,10,BAL 43,3,7,Lamar Jackson pass incomplete short middle intended for J.K. Dobbins,1.800,1.250
2,2:45,2,10,BAL 43,3,7,Lamar Jackson scrambles right end for 1 yard (tackle by Jonathan Greenard),1.250,0.690
2,2:05,3,9,BAL 44,3,7,Lamar Jackson pass incomplete short right intended for Odell Beckham,0.690,-0.460
2,2:01,4,9,BAL 44,3,7,"Penalty on Isaiah Likely: False Start, 5 yards (accepted) (no play)",-0.460,-0.780
2,2:01,4,14,BAL 39,3,7,"Jordan Stout punts 49 yards, fair catch by Tank Dell at HOU-12",-0.780,0.350
2,1:54,1,10,HOU 12,3,7,"Devin Singletary left guard for 4 yards (tackle by Justin Madubuike and Michael Pierce). Penalty on Justin Madubuike: Face Mask (15 Yards), 15 yards (accepted)",-0.350,1.000
2,1:48,1,10,HOU 31,3,7,Devin Singletary right end for 2 yards (tackle by Odafe Oweh and Roquan Smith),1.000,0.730
2,1:13,2,8,HOU 33,3,7,Devin Singletary right guard for 1 yard (tackle by Jadeveon Clowney),0.730,0.170
2,1:08,,,,,,Timeout #1 by Baltimore Ravens,,
2,1:08,3,7,HOU 34,3,7,C.J. Stroud pass complete short right to Tank Dell for 10 yards (tackle by Ronald Darby),0.170,1.860
2,0:46,1,10,HOU 44,3,7,C.J. Stroud pass complete short left to Robert Woods for 19 yards (tackle by Ar'Darius Washington),1.860,3.120
2,0:40,1,10,BAL 37,3,7,C.J. Stroud pass incomplete deep right intended for Nico Collins,3.120,2.570
2,0:35,2,10,BAL 37,3,7,C.J. Stroud pass incomplete short left intended for Mike Boone,2.570,1.880
2,0:31,3,10,BAL 37,3,7,"Penalty on Laremy Tunsil: False Start, 5 yards (accepted) (no play)",1.880,1.220
2,0:31,3,15,BAL 42,3,7,"C.J. Stroud pass incomplete deep right intended for Tank Dell. Penalty on Travis Jones: Roughing the Passer, 15 yards (accepted) (no play)",1.220,3.780
2,0:25,,,,,,Timeout #2 by Baltimore Ravens,,
2,0:25,1,10,BAL 27,3,7,C.J. Stroud pass incomplete short right intended for Nico Collins,3.780,3.230
2,0:19,2,10,BAL 27,3,7,C.J. Stroud pass complete short middle to Robert Woods for 7 yards (tackle by Brandon Stephens),3.230,3.470
2,0:05,3,3,BAL 20,3,7,C.J. Stroud spiked the ball,3.470,2.220
2,0:05,4,3,BAL 20,6,7,Ka'imi Fairbairn 38 yard field goal good,2.220,3.000
Quarter,Time,Down,ToGo,Location,HOU,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,6,7,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,HOU 25,6,7,C.J. Stroud sacked by Justin Madubuike for -11 yards,0.610,-1.540
3,14:14,2,21,HOU 14,6,7,C.J. Stroud pass incomplete short right intended for Dameon Pierce,-1.540,-2.550
3,14:05,3,21,HOU 14,6,7,"C.J. Stroud pass complete short left to Dameon Pierce for 9 yards (tackle by Brandon Stephens and Patrick Queen) Penalty on HOU: Illegal Shift, 5 yards (declined)",-2.550,-1.830
3,13:56,4,12,HOU 23,6,7,Ty Zentner punts 48 yards out of bounds,-1.830,-0.870
3,13:42,1,10,BAL 29,6,7,Lamar Jackson pass complete deep right to Zay Flowers for 20 yards (tackle by Derek Stingley),0.870,2.190
3,13:07,1,10,BAL 49,6,7,J.K. Dobbins left guard for 1 yard (tackle by Christian Harris),2.190,1.780
3,12:36,2,9,HOU 50,6,7,J.K. Dobbins right end for 4 yards (tackle by Will Anderson and M.J. Stewart),1.780,1.620
3,11:54,,,,,,Timeout #1 by Baltimore Ravens,,
3,11:54,3,5,HOU 46,6,7,Lamar Jackson pass complete short left to Zay Flowers for 19 yards (tackle by Shaquill Griffin),1.620,3.780
3,11:24,1,10,HOU 27,6,7,Lamar Jackson pass complete short middle to Rashod Bateman for 18 yards (tackle by Denzel Perryman and Eric Murray),3.780,5.140
3,11:08,1,9,HOU 9,6,7,Lamar Jackson pass complete short middle to Zay Flowers for 2 yards (tackle by M.J. Stewart),5.140,4.760
3,10:28,2,7,HOU 7,6,7,Lamar Jackson pass complete short right to J.K. Dobbins for 5 yards (tackle by M.J. Stewart),4.760,4.950
3,9:58,3,2,HOU 2,6,13,"Justice Hill right tackle for 2 yards, touchdown",4.950,7.000
3,9:55,,,HOU 15,6,13,"Justin Tucker kicks extra point good. Penalty on Maliek Collins: Defensive Offside, 1 yard (accepted) (no play)",0.000,1.000
3,9:55,1,1,HOU 1,6,15,"Two Point Attempt: Gus Edwards rushes, conversion succeeds.",1.000,1.000
3,9:55,,,BAL 35,6,15,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,9:55,1,10,HOU 25,6,15,"Dameon Pierce right end for 3 yards (tackle by Roquan Smith and Patrick Queen). Penalty on Justin Madubuike: Defensive Holding, 5 yards (accepted)",0.610,1.140
3,9:36,1,10,HOU 33,6,15,Dameon Pierce right guard for 4 yards (tackle by Odafe Oweh),1.140,1.130
3,9:00,2,6,HOU 37,6,15,"C.J. Stroud pass complete short right to Andrew Beck for no gain (tackle by Malik Harrison). Penalty on Josh Jones: Offensive Holding, 10 yards (accepted) (no play)",1.130,-0.220
3,8:34,2,16,HOU 27,6,15,C.J. Stroud pass incomplete short right intended for Robert Woods,-0.220,-0.890
3,8:30,3,16,HOU 27,6,15,C.J. Stroud pass complete short middle to Nico Collins for 15 yards (tackle by Ronald Darby),-0.890,-0.590
3,7:42,4,1,HOU 42,6,15,Dameon Pierce right tackle for no gain (tackle by Roquan Smith and Michael Pierce),-0.590,-2.790
3,7:35,1,10,HOU 42,6,15,Gus Edwards right guard for 3 yards (tackle by Will Anderson),2.790,2.650
3,6:59,2,7,HOU 39,6,15,Gus Edwards right guard for 13 yards (tackle by Denzel Perryman),2.650,3.840
3,6:21,1,10,HOU 26,6,15,"Lamar Jackson scrambles right end for 3 yards. Lamar Jackson fumbles (forced by Tavierre Thomas), recovered by Kevin Zeitler at HOU-23",3.840,3.700
3,6:07,2,7,HOU 23,6,15,"Lamar Jackson pass incomplete deep right intended for Odell Beckham. Penalty on Derek Stingley: Defensive Pass Interference, 17 yards (accepted) (no play)",3.700,5.830
3,6:03,1,6,HOU 6,6,15,Justice Hill right guard for 4 yards (tackle by M.J. Stewart and Kurt Hinish),5.830,5.720
3,5:24,2,2,HOU 2,6,21,"Justice Hill right guard for 2 yards, touchdown",5.720,7.000
3,5:21,,,HOU 15,6,22,Justin Tucker kicks extra point good,0.000,0.000
3,5:21,,,BAL 35,6,22,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,5:21,,,,,,Timeout #1 by Houston Texans,,
3,5:21,1,10,HOU 25,6,22,Devin Singletary left guard for 1 yard (tackle by Roquan Smith and Patrick Queen),0.610,0.200
3,4:46,2,9,HOU 26,6,22,C.J. Stroud pass complete short left to Noah Brown for 7 yards (tackle by Roquan Smith),0.200,0.430
3,4:24,3,2,HOU 33,6,22,C.J. Stroud pass complete short middle to Nico Collins for 14 yards (tackle by Ar'Darius Washington),0.430,2.060
3,4:00,1,10,HOU 47,6,22,C.J. Stroud pass complete short left to Tank Dell for 11 yards (tackle by Brandon Stephens),2.060,2.790
3,3:21,1,10,BAL 42,6,22,Devin Singletary left guard for 4 yards (tackle by David Ojabo),2.790,2.780
3,2:45,2,6,BAL 38,6,22,Devin Singletary right end for no gain (tackle by Ronald Darby),2.780,2.080
3,2:21,3,6,BAL 38,6,22,"C.J. Stroud pass complete short left to Robert Woods for no gain (tackle by Brandon Stephens). Penalty on Josh Jones: Offensive Holding, 10 yards (accepted) (no play)",2.080,0.760
3,1:51,3,16,BAL 48,6,22,C.J. Stroud pass incomplete deep middle intended for Robert Woods (defended by Patrick Queen),0.760,0.070
3,1:44,4,16,BAL 48,6,22,"Ty Zentner punts 48 yards, touchback.",0.070,-0.280
3,1:37,1,10,BAL 20,6,22,Lamar Jackson pass incomplete short middle intended for Charlie Kolar,0.280,-0.270
3,1:30,2,10,BAL 20,6,22,Justice Hill right guard for 3 yards (tackle by Steven Nelson),-0.270,-0.560
3,0:55,3,7,BAL 23,6,22,Lamar Jackson pass complete short left to Odell Beckham for 8 yards,-0.560,1.000
3,0:31,1,10,BAL 31,6,22,"Lamar Jackson sacked by. Lamar Jackson fumbles, recovered by M.J. Stewart at BAL-32",1.000,-3.450
3,0:26,1,10,BAL 32,6,22,Dameon Pierce right end for 4 yards (tackle by Roquan Smith),3.450,3.440
3,0:05,2,6,BAL 28,6,22,"C.J. Stroud pass complete short right to Teagan Quitoriano for 11 yards (tackle by Roquan Smith and Kyle Hamilton). Penalty on Justin Madubuike: Face Mask (15 Yards), 9 yards (accepted)",3.440,5.370
3,0:00,1,8,BAL 8,6,22,C.J. Stroud sacked by Roquan Smith for -11 yards,5.370,3.070
Quarter,Time,Down,ToGo,Location,HOU,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,19,BAL 19,6,22,C.J. Stroud pass incomplete short left intended for Dalton Schultz (defended by Ar'Darius Washington),3.070,2.490
4,14:55,3,19,BAL 19,6,22,C.J. Stroud pass complete short right to Noah Brown for no gain (tackle by Roquan Smith) (no play),2.490,1.820
4,14:26,3,24,BAL 24,6,22,C.J. Stroud pass complete short left to Robert Woods for 6 yards (tackle by Brandon Stephens),1.820,2.250
4,13:51,4,18,BAL 18,9,22,Ka'imi Fairbairn 36 yard field goal good,2.250,3.000
4,13:47,,,HOU 35,9,22,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,13:47,1,10,BAL 25,9,22,Gus Edwards right guard for 2 yards (tackle by Denzel Perryman and Cory Littleton),0.610,0.330
4,13:08,2,8,BAL 27,9,22,"Penalty on Ronnie Stanley: False Start, 5 yards (accepted) (no play)",0.330,-0.340
4,13:08,2,13,BAL 22,9,22,Gus Edwards left guard for 4 yards (tackle by Maliek Collins),-0.340,-0.490
4,12:31,3,9,BAL 26,9,22,Lamar Jackson pass complete short left to Zay Flowers for 17 yards (tackle by Tavierre Thomas),-0.490,1.800
4,11:46,1,10,BAL 43,9,22,Justice Hill up the middle for no gain (tackle by Jonathan Greenard),1.800,1.250
4,11:12,2,10,BAL 43,9,22,Lamar Jackson sacked by Christian Harris for no gain,1.250,0.560
4,10:36,3,10,BAL 43,9,22,"Lamar Jackson sacked by Will Anderson for -6 yards. Penalty on Morgan Moses: Offensive Holding, 10 yards (declined)",0.560,-0.910
4,10:17,4,16,BAL 37,9,22,"Jordan Stout punts 43 yards, fair catch by Tank Dell at HOU-20",-0.910,-0.280
4,10:14,1,10,HOU 20,9,22,Dameon Pierce right guard for 1 yard (tackle by Patrick Queen and Roquan Smith),0.280,-0.130
4,9:36,2,9,HOU 21,9,22,C.J. Stroud pass incomplete short left intended for Nico Collins,-0.130,-0.820
4,9:30,3,9,HOU 21,9,22,C.J. Stroud pass complete short middle to Nico Collins for 26 yards (tackle by Ronald Darby and Geno Stone),-0.820,2.060
4,9:09,1,10,HOU 47,9,22,"C.J. Stroud sacked by David Ojabo for -5 yards. C.J. Stroud fumbles (forced by David Ojabo), recovered by Michael Pierce at HOU-42",2.060,-2.790
4,9:00,1,10,HOU 42,9,22,Gus Edwards left guard for no gain (tackle by Will Anderson and Jonathan Greenard),2.790,2.240
4,8:16,2,10,HOU 42,9,22,Gus Edwards left tackle for 4 yards (tackle by Tavierre Thomas),2.240,2.080
4,7:33,3,6,HOU 38,9,22,Lamar Jackson pass complete deep left to Odell Beckham for 29 yards (tackle by Shaquill Griffin),2.080,5.140
4,6:48,1,9,HOU 9,9,22,Lamar Jackson pass complete short left to Odell Beckham for no gain (tackle by Steven Nelson) (no play),5.140,4.440
4,6:22,1,14,HOU 14,9,22,Justice Hill left guard for 2 yards (tackle by Henry To'oTo'o),4.440,3.860
4,5:38,2,12,HOU 12,9,22,Lamar Jackson pass complete short left to Zay Flowers for -3 yards (tackle by Tavierre Thomas),3.860,2.930
4,4:57,3,15,HOU 15,9,22,Lamar Jackson pass complete short left to Zay Flowers for -6 yards (tackle by Jonathan Greenard),2.930,2.060
4,4:14,4,21,HOU 21,9,25,Justin Tucker 39 yard field goal good,2.060,3.000
4,4:10,,,BAL 35,9,25,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,4:10,1,10,HOU 25,9,25,C.J. Stroud pass complete short left to Noah Brown for 6 yards (tackle by Ar'Darius Washington and Brandon Stephens),0.610,0.870
4,3:43,2,4,HOU 31,9,25,"C.J. Stroud pass incomplete deep middle intended for Robert Woods HOU challenged the pass completion ruling, and the play was upheld.",0.870,0.170
4,3:39,3,4,HOU 31,9,25,C.J. Stroud pass complete short left to Tank Dell for 13 yards (tackle by Brandon Stephens),0.170,1.860
4,3:13,1,10,HOU 44,9,25,C.J. Stroud scrambles right tackle for 11 yards (tackle by Roquan Smith and Patrick Queen),1.860,2.590
4,2:56,1,10,BAL 45,9,25,C.J. Stroud pass incomplete short right intended for Robert Woods (defended by Ronald Darby),2.590,2.040
4,2:49,2,10,BAL 45,9,25,C.J. Stroud sacked by Ar'Darius Washington for -8 yards,2.040,0.300
4,2:11,3,18,HOU 47,9,25,C.J. Stroud scrambles left end for 5 yards (tackle by Brandon Stephens),0.300,0.070
4,2:04,4,13,BAL 48,9,25,C.J. Stroud pass incomplete short right intended for Noah Brown,0.070,-2.130
4,2:01,1,10,BAL 48,9,25,Gus Edwards left end for 3 yards (tackle by M.J. Stewart and Christian Harris),2.130,1.990
4,1:54,2,7,HOU 49,9,25,Gus Edwards up the middle for 3 yards (tackle by Christian Harris and Will Anderson),1.990,1.680
4,1:49,,,,,,Timeout #3 by Houston Texans,,
4,1:49,,,,,,Timeout #2 by Baltimore Ravens,,
4,1:49,3,4,HOU 46,9,25,Justice Hill left end for -4 yards (tackle by Denzel Perryman),1.680,-0.060
4,1:04,,,,,,Timeout #3 by Baltimore Ravens,,
4,1:04,4,8,HOU 50,9,25,"Jordan Stout punts 40 yards, fair catch by Tank Dell at HOU-10",-0.060,0.380
4,0:58,1,10,HOU 10,9,25,C.J. Stroud pass complete short right to Mike Boone for 5 yards (tackle by Patrick Queen),-0.380,-0.350
4,0:53,2,5,HOU 15,9,25,C.J. Stroud pass complete short middle to Xavier Hutchinson for 9 yards (tackle by Patrick Queen and Roquan Smith),-0.350,0.540
4,0:36,1,10,HOU 24,9,25,C.J. Stroud pass complete short left to Nico Collins for 6 yards (tackle by Brandon Stephens),0.540,0.810
4,0:17,2,4,HOU 30,9,25,C.J. Stroud pass complete short left to Mike Boone for 1 yard (tackle by Brandon Stephens),0.810,0.230
4,0:10,3,3,HOU 31,9,25,C.J. Stroud pass incomplete short left intended for Tank Dell,0.230,-1.310
4,0:08,4,3,HOU 31,9,25,C.J. Stroud pass complete short left to Mike Boone for 12 yards (tackle by Geno Stone),-1.310,1.800
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
