Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Brandon Aiyuk,SFO,13,9,73,1,5,48,5.3,25,2.8,9.5,3,3.0,0,0.0,1,76.8
Kendrick Bourne,SFO,4,4,86,1,2,62,15.5,24,6.0,15.5,0,,0,0.0,0,158.3
Richie James,SFO,7,4,56,0,3,50,12.5,6,1.5,11.6,0,,0,0.0,0,83.0
River Cracraft,SFO,2,2,11,0,,7,3.5,4,2.0,3.5,1,2.0,0,0.0,0,89.6
Ross Dwelley,SFO,2,2,28,0,1,7,3.5,21,10.5,3.5,0,,0,0.0,0,118.7
Jerick McKinnon,SFO,2,2,22,0,1,-1,-0.5,23,11.5,-0.5,0,,0,0.0,0,112.5
Jordan Reed,SFO,5,2,18,1,2,7,3.5,11,5.5,6.4,0,,1,20.0,1,50.4
Kyle Juszczyk,SFO,2,1,25,0,1,19,19.0,6,6.0,9.5,0,,0,0.0,0,95.8
Jeff Wilson,SFO,4,0,0,0,0,0,,0,,1.0,0,,1,25.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tony Pollard,DAL,9,6,63,0,2,-18,-3.0,81,13.5,-1.3,1,6.0,0,0.0,0,86.8
CeeDee Lamb,DAL,7,5,85,0,4,56,11.2,29,5.8,9.0,0,,1,14.3,0,112.2
Michael Gallup,DAL,4,3,26,1,3,21,7.0,5,1.7,6.8,1,3.0,0,0.0,0,131.2
Amari Cooper,DAL,3,2,10,0,,1,0.5,9,4.5,9.7,0,,0,0.0,0,71.5
Dalton Schultz,DAL,2,2,14,1,1,4,2.0,10,5.0,2.0,1,2.0,0,0.0,0,135.4
Blake Bell,DAL,1,1,10,0,1,1,1.0,9,9.0,1.0,0,,0,0.0,0,108.3
Noah Brown,DAL,6,1,13,0,1,8,8.0,5,5.0,12.5,0,,0,0.0,0,39.6
