Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Richie James,SFO,0,0,,0,0,1,9,9.0,0,9
Trent Taylor,SFO,0,0,,0,0,1,14,14.0,0,14
Jerick McKinnon,SFO,1,23,23.0,0,23,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
CeeDee Lamb,DAL,1,47,47.0,1,47,1,16,16.0,0,16
Cedrick Wilson Jr.,DAL,0,0,,0,0,1,10,10.0,0,10
Rico Dowdle,DAL,3,88,29.3,0,33,0,0,,0,0
Tony Pollard,DAL,1,20,20.0,0,20,0,0,,0,0
