#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SDG 26,6,3:12,31,Punt
2,1,10:46,,3,1:01,0,Punt
3,1,8:05,SDG 35,8,2:50,30,Fumble
4,1,0:40,SDG 39,4,2:20,20,Punt
5,2,11:50,NWE 48,9,4:31,48,Touchdown
6,2,6:24,SDG 41,3,1:03,-8,Punt
7,2,4:27,SDG 23,4,2:23,77,Touchdown
8,2,0:08,SDG 33,1,0:08,-1,End of Half
9,3,12:35,SDG 34,3,1:03,2,Punt
10,3,10:32,NWE 32,6,3:15,-6,Punt
11,3,2:11,SDG 40,4,2:11,23,Interception
12,4,13:19,SDG 17,9,4:44,83,Touchdown
13,4,4:36,SDG 29,3,1:06,5,Punt
14,4,1:10,SDG 25,6,1:07,39,Missed FG
