Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
2,11:02,3,6,NOR 29,7,10,Jameis Winston scrambles left tackle for 3 yards (tackle by Grady Jarrett),-0.100,-1.240
2,10:23,4,3,NOR 32,7,10,"Blake Gillikin punts 47 yards, fair catch by Avery Williams at ATL-21",-1.240,-0.340
2,10:15,1,10,ATL 21,7,10,Marcus Mariota pass complete short left to Drake London for 6 yards (tackle by Marshon Lattimore),0.340,0.610
2,9:32,2,4,ATL 27,7,10,Cordarrelle Patterson left tackle for 5 yards (tackle by Marcus Maye and Justin Evans),0.610,1.070
2,8:48,1,10,ATL 32,7,10,Marcus Mariota pass incomplete deep left intended for Kyle Pitts,1.070,0.530
2,8:42,2,10,ATL 32,7,10,"Cordarrelle Patterson right guard for no gain (tackle by Demario Davis and Kentavius Street). Penalty on Jake Matthews: Offensive Holding, 10 yards (accepted) (no play)",0.530,-0.820
2,8:13,2,20,ATL 22,7,10,Marcus Mariota pass complete short middle to KhaDarel Hodge for 11 yards (tackle by Pete Werner),-0.820,-0.030
2,7:33,3,9,ATL 33,7,10,Marcus Mariota pass complete short right to Anthony Firkser for 6 yards (tackle by Bradley Roby),-0.030,-0.780
2,6:56,4,3,ATL 39,7,10,"Bradley Pinion punts 51 yards, returned by Deonte Harty for 12 yards (tackle by Dean Marlowe)",-0.780,-0.410
2,6:45,1,10,NOR 22,7,10,Alvin Kamara left guard for 6 yards (tackle by Rashaan Evans),0.410,0.680
2,6:14,2,4,NOR 28,7,10,"Alvin Kamara left tackle for no gain (tackle by Arnold Ebiketie). Penalty on Anthony Rush: Defensive Offside, 5 yards (accepted) (no play)",0.680,1.140
2,5:46,1,10,NOR 33,7,10,Jameis Winston sacked by Grady Jarrett for -8 yards,1.140,-0.490
2,5:10,2,18,NOR 25,7,10,Jameis Winston pass complete short left to Jarvis Landry for 11 yards (tackle by Mike Ford),-0.490,0.300
2,4:36,3,7,NOR 36,7,10,Jameis Winston sacked by Arnold Ebiketie for -6 yards,0.300,-1.370
2,3:54,4,13,NOR 30,7,10,"Blake Gillikin punts 52 yards, fair catch by Avery Williams at ATL-18",-1.370,-0.040
2,3:47,1,10,ATL 18,7,10,"Marcus Mariota pass complete short middle to Drake London for 9 yards (tackle by Pete Werner). Penalty on Pete Werner: Unnecessary Roughness / Defense, 15 yards (accepted)",0.040,1.730
2,3:18,1,10,ATL 42,7,10,Marcus Mariota scrambles up the middle for 6 yards (tackle by Marcus Maye and Marcus Davenport),1.730,2.000
2,2:38,2,4,ATL 48,7,10,Cordarrelle Patterson right end for 15 yards (tackle by Marcus Maye),2.000,3.120
2,2:00,1,10,NOR 37,7,10,Cordarrelle Patterson left guard for 4 yards (tackle by Demario Davis and Cameron Jordan),3.120,3.110
2,1:22,2,6,NOR 33,7,10,Marcus Mariota pass complete short left to Cordarrelle Patterson for 1 yard (tackle by Tyrann Mathieu),3.110,2.540
2,1:14,,,,,,Timeout #1 by New Orleans Saints,,
2,1:14,3,5,NOR 32,7,10,Marcus Mariota pass incomplete short right intended for Kyle Pitts (defended by Bradley Roby),2.540,1.260
2,1:10,4,5,NOR 32,7,13,Younghoe Koo 50 yard field goal good,1.260,3.000
2,1:06,,,ATL 35,7,13,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,1:06,1,10,NOR 25,7,13,Jameis Winston pass complete short middle to Jarvis Landry for 5 yards (tackle by Rashaan Evans),0.610,0.740
2,0:49,2,5,NOR 30,7,13,Jameis Winston pass incomplete deep right intended for Jarvis Landry (defended by Jaylinn Hawkins),0.740,0.040
2,0:43,3,5,NOR 30,7,13,Jameis Winston sacked by and Lorenzo Carter for -12 yards and Grady Jarrett for -12 yards,0.040,-2.240
2,0:36,4,17,NOR 18,7,13,"Blake Gillikin punts 56 yards, returned by Avery Williams for 13 yards (tackle by Pete Werner)",-2.240,-1.530
2,0:36,,,,,,Timeout #2 by Atlanta Falcons,,
2,0:23,1,10,ATL 39,7,13,Marcus Mariota pass complete deep middle to Drake London for 31 yards (tackle by Bradley Roby),1.530,3.580
2,0:15,,,,,,Timeout #3 by Atlanta Falcons,,
2,0:15,1,10,NOR 30,7,13,Marcus Mariota pass complete short middle to Kyle Pitts for 8 yards (tackle by P.J. Williams),3.580,4.110
2,0:04,2,2,NOR 22,7,13,Marcus Mariota spiked the ball,4.110,3.400
2,0:03,,,,,,Timeout #2 by New Orleans Saints,,
2,0:03,3,2,NOR 22,7,16,Younghoe Koo 40 yard field goal good,3.400,3.000
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,7,16,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NOR 25,7,16,Alvin Kamara left end for 5 yards (tackle by Grady Jarrett and Richie Grant),0.610,0.740
3,14:27,2,5,NOR 30,7,16,Alvin Kamara left tackle for 1 yard (tackle by Casey Hayward and Adetokunbo Ogundeji),0.740,0.170
3,13:46,3,4,NOR 31,7,16,Jameis Winston pass complete short left to Chris Olave for 11 yards (tackle by DeAundre Alford),0.170,1.730
3,13:12,1,10,NOR 42,7,16,Taysom Hill right tackle for 9 yards (tackle by Richie Grant),1.730,2.400
3,12:37,2,1,ATL 49,7,16,Jameis Winston pass complete short right to Jarvis Landry for 6 yards (tackle by AJ Terrell and Rashaan Evans),2.400,2.720
3,11:58,1,10,ATL 43,7,16,Jameis Winston pass complete short left to Michael Thomas for 4 yards (tackle by Richie Grant),2.720,2.720
3,11:23,2,6,ATL 39,7,16,Mark Ingram left end for 7 yards (tackle by Rashaan Evans),2.720,3.450
3,10:47,1,10,ATL 32,7,16,Jameis Winston pass incomplete deep right intended for Michael Thomas,3.450,2.900
3,10:43,2,10,ATL 32,7,16,Jameis Winston sacked by Mykal Walker for -9 yards,2.900,1.030
3,10:01,3,19,ATL 41,7,16,Jameis Winston pass complete short right to Chris Olave for 10 yards (tackle by DeAundre Alford),1.030,1.320
3,9:20,4,9,ATL 31,10,16,Wil Lutz 49 yard field goal good,1.320,3.000
3,9:15,,,NOR 35,10,16,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,9:15,1,10,ATL 25,10,16,Marcus Mariota pass complete short left to Olamide Zaccheaus for 9 yards,0.610,1.280
3,8:50,2,1,ATL 34,10,16,Cordarrelle Patterson left tackle for 11 yards (tackle by Tyrann Mathieu),1.280,1.930
3,8:10,1,10,ATL 45,10,16,Cordarrelle Patterson right end for 1 yard (tackle by Demario Davis),1.930,1.520
3,7:35,2,9,ATL 46,10,16,Marcus Mariota pass complete short right to Olamide Zaccheaus for 13 yards,1.520,2.850
3,6:58,1,10,NOR 41,10,16,"Marcus Mariota pass incomplete deep right intended for Olamide Zaccheaus. Penalty on Marcus Maye: Defensive Pass Interference, 39 yards (accepted) (no play)",2.850,6.740
3,6:52,1,2,NOR 2,10,22,"Marcus Mariota up the middle for 2 yards, touchdown",6.740,7.000
3,6:49,,,NOR 15,10,23,Younghoe Koo kicks extra point good,0.000,0.000
3,6:49,,,ATL 35,10,23,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,6:49,1,10,NOR 25,10,23,Alvin Kamara left guard for 15 yards (tackle by Adetokunbo Ogundeji and Richie Grant),0.610,1.600
3,6:09,1,10,NOR 40,10,23,Taysom Hill right end for 4 yards (tackle by Adetokunbo Ogundeji),1.600,1.590
3,5:28,2,6,NOR 44,10,23,Jameis Winston pass incomplete short left intended for Alvin Kamara (defended by Richie Grant),1.590,0.890
3,5:23,3,6,NOR 44,10,23,"Jameis Winston pass complete short right to Mark Ingram for 1 yard (tackle by Jaylinn Hawkins and Mykal Walker). Mark Ingram fumbles (forced by Mykal Walker), recovered by Rashaan Evans at NO-46 and returned for 10 yards (tackle by Cesar Ruiz)",0.890,-3.180
3,5:11,1,10,NOR 36,10,23,Cordarrelle Patterson right tackle for 2 yards (tackle by Carl Granderson),3.180,2.910
3,4:29,2,8,NOR 34,10,23,Marcus Mariota pass complete deep right to Drake London for 15 yards (tackle by Bradley Roby),2.910,4.310
3,4:00,1,10,NOR 19,10,23,Marcus Mariota right end for 5 yards (tackle by Justin Evans),4.310,4.530
3,3:27,2,5,NOR 14,10,23,Marcus Mariota pass incomplete short middle intended for Parker Hesse (defended by Justin Evans),4.530,3.760
3,3:23,3,5,NOR 14,10,23,"Marcus Mariota scrambles left end for 9 yards. Marcus Mariota fumbles (forced by Marcus Maye) (tackle by Tyrann Mathieu), recovered by Tyrann Mathieu at NO-5 (tackle by Marcus Maye) (tackle by Marcus Maye) (tackle by Tyrann Mathieu)",3.760,0.380
3,3:11,1,10,NOR 5,10,23,Alvin Kamara left end for 2 yards (tackle by Jaylinn Hawkins and Rashaan Evans),-0.380,-0.630
3,2:35,2,8,NOR 7,10,23,Mark Ingram right tackle for 2 yards (tackle by Quinton Bell and Mykal Walker),-0.630,-0.950
3,1:58,3,6,NOR 9,10,23,Jameis Winston pass incomplete short left intended for Michael Thomas,-0.950,-2.490
3,1:55,4,6,NOR 9,10,23,"Blake Gillikin punts 59 yards, returned by Avery Williams for 18 yards (tackle by J.T. Gray)",-2.490,-2.260
3,1:41,1,10,ATL 50,10,23,"Cordarrelle Patterson right end for no gain (tackle by David Onyemata). Penalty on Kaleb McGary: Offensive Holding, 10 yards (accepted) (no play)",2.260,1.600
3,1:22,1,20,ATL 40,10,23,"Marcus Mariota scrambles left end for 16 yards (tackle by Marshon Lattimore). Penalty on Justin Evans: Defensive Holding, 5 yards (accepted)",1.600,2.980
3,1:00,1,10,NOR 39,10,23,Avery Williams right guard for 5 yards (tackle by Pete Werner),2.980,3.120
3,0:38,2,5,NOR 34,10,23,Avery Williams left tackle for 2 yards (tackle by Cameron Jordan and David Onyemata),3.120,2.680
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,NOR 32,10,23,Marcus Mariota right end for 5 yards (tackle by Marcus Maye),2.680,3.780
4,14:20,1,10,NOR 27,10,23,Marcus Mariota pass complete short left to KhaDarel Hodge for 18 yards (tackle by Bradley Roby),3.780,5.140
4,13:40,1,9,NOR 9,10,23,Cordarrelle Patterson right guard for 5 yards (tackle by Kaden Elliss),5.140,5.340
4,12:55,2,4,NOR 4,10,23,"Penalty on Parker Hesse: False Start, 5 yards (accepted) (no play)",5.340,4.380
4,12:55,2,9,NOR 9,10,23,Marcus Mariota pass incomplete short left intended for Anthony Firkser,4.380,3.360
4,12:51,3,9,NOR 9,10,23,"Marcus Mariota pass incomplete short left intended for Bryan Edwards. Penalty on Drew Dalman: Offensive Holding, 10 yards (declined)",3.360,2.830
4,12:45,4,9,NOR 9,10,26,Younghoe Koo 27 yard field goal good,2.830,3.000
4,12:41,,,ATL 35,10,26,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,12:41,1,10,NOR 25,10,26,Jameis Winston pass complete deep right to Juwan Johnson for 26 yards (tackle by AJ Terrell),0.610,2.320
4,12:12,1,10,ATL 49,10,26,Jameis Winston pass complete short middle to Alvin Kamara for 15 yards (tackle by Mike Ford and Jaylinn Hawkins),2.320,3.310
4,11:43,1,10,ATL 34,10,26,Jameis Winston pass complete deep left to Jarvis Landry for 31 yards (tackle by Richie Grant and Casey Hayward),3.310,6.510
4,11:16,1,3,ATL 3,16,26,"Jameis Winston pass complete short left to Michael Thomas for 3 yards, touchdown",6.510,7.000
4,11:12,,,ATL 2,18,26,Two Point Attempt: Jameis Winston pass complete to to Chris Olave for no gain,1.000,1.000
4,11:12,,,NOR 35,18,26,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,11:12,1,10,ATL 25,18,26,Marcus Mariota pass incomplete short right intended for Drake London,0.610,0.060
4,11:06,2,10,ATL 25,18,26,Cordarrelle Patterson left guard for 4 yards (tackle by Carl Granderson and Kentavius Street),0.060,-0.100
4,10:26,3,6,ATL 29,18,26,Marcus Mariota pass complete short left to Drake London for 13 yards (tackle by Kaden Elliss),-0.100,1.730
4,9:45,1,10,ATL 42,18,26,Cordarrelle Patterson left end for -2 yards (tackle by Cameron Jordan and Demario Davis),1.730,0.920
4,8:56,2,12,ATL 40,18,26,Marcus Mariota pass complete short middle to KhaDarel Hodge for 9 yards (tackle by Pete Werner),0.920,1.420
4,8:14,3,3,ATL 49,18,26,Cordarrelle Patterson right tackle for 1 yard (tackle by Shy Tuttle and Cameron Jordan),1.420,-0.060
4,7:12,4,2,ATL 50,18,26,"Penalty on ATL: Delay of Game, 5 yards (accepted) (no play)",-0.060,-0.390
4,7:12,4,7,ATL 45,18,26,"Bradley Pinion punts 41 yards, fair catch by Deonte Harty at NO-14",-0.390,0.280
4,7:05,1,10,NOR 14,18,26,Jameis Winston pass complete deep right to Chris Olave for 20 yards,-0.280,1.200
4,6:41,1,10,NOR 34,18,26,Jameis Winston pass complete short middle to Jarvis Landry for 7 yards (tackle by Mykal Walker),1.200,1.600
4,6:11,2,3,NOR 41,18,26,Jameis Winston pass incomplete short right intended for Juwan Johnson,1.600,0.890
4,6:07,3,3,NOR 41,18,26,Jameis Winston pass complete deep left to Michael Thomas for 21 yards (tackle by AJ Terrell),0.890,3.050
4,5:29,1,10,ATL 38,18,26,Jameis Winston pass complete short right to Alvin Kamara for -10 yards (tackle by Mykal Walker),3.050,1.160
4,4:53,2,20,ATL 48,18,26,Jameis Winston pass complete deep middle to Michael Thomas for 20 yards (tackle by Jaylinn Hawkins),1.160,3.710
4,4:11,1,10,ATL 28,18,26,"Jameis Winston pass incomplete short right intended for Michael Thomas. Penalty on Adetokunbo Ogundeji: Defensive Offside, 5 yards (accepted) (no play)",3.710,4.440
4,4:08,1,5,ATL 23,18,26,Jameis Winston pass complete deep left to Jarvis Landry for 14 yards (tackle by Richie Grant),4.440,5.140
4,3:42,1,9,ATL 9,24,26,"Jameis Winston pass complete short left to Michael Thomas for 9 yards, touchdown",5.140,7.000
4,3:38,,,ATL 2,24,26,"Two Point Attempt: Mark Ingram rushes, conversion succeeds.. Penalty on Adam Trautman: Illegal Shift, 5 yards (declined)",1.000,-1.000
4,3:38,,,NOR 35,24,26,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,3:38,1,10,ATL 25,24,26,Marcus Mariota up the middle for 7 yards (tackle by Demario Davis),0.610,1.010
4,2:54,2,3,ATL 32,24,26,Cordarrelle Patterson right guard for 8 yards (tackle by Shy Tuttle),1.010,1.600
4,2:10,1,10,ATL 40,24,26,Cordarrelle Patterson left guard for 6 yards (tackle by Pete Werner),1.600,1.860
4,2:03,,,,,,Timeout #1 by New Orleans Saints,,
4,2:03,2,4,ATL 46,24,26,Marcus Mariota left end for -2 yards (tackle by Pete Werner),1.860,0.890
4,1:59,3,6,ATL 44,24,26,"Marcus Mariota pass incomplete deep left intended for Olamide Zaccheaus. Penalty on Marshon Lattimore: Defensive Holding, 5 yards (accepted) (no play)",0.890,2.190
4,1:52,1,10,ATL 49,24,26,Cordarrelle Patterson up the middle for 1 yard (tackle by Kaden Elliss and Marcus Davenport),2.190,1.780
4,1:47,,,,,,Timeout #2 by New Orleans Saints,,
4,1:47,2,9,ATL 50,24,26,Marcus Mariota left end for 8 yards (tackle by Tyrann Mathieu and Marshon Lattimore),1.780,2.150
4,1:40,,,,,,Timeout #3 by New Orleans Saints,,
4,1:40,3,1,NOR 42,24,26,"Marcus Mariota aborted snap, recovered by Marcus Mariota at NO-42 Marcus Mariota for no gain (tackle by Demario Davis)",2.150,0.460
4,0:54,4,1,NOR 42,24,26,"Penalty on ATL: Delay of Game, 5 yards (accepted) (no play)",0.460,0.130
4,0:54,4,6,NOR 47,24,26,"Bradley Pinion punts 37 yards, fair catch by Deonte Harty at NO-10. Penalty on Liam McCullough: Offensive Holding, 10 yards (accepted)",0.130,-0.280
4,0:48,1,10,NOR 20,24,26,Jameis Winston pass complete deep left to Jarvis Landry for 40 yards (tackle by Richie Grant),0.280,2.920
4,0:38,1,10,ATL 40,24,26,"Jameis Winston spiked the ball. Penalty on Jameis Winston: Intentional Grounding, 10 yards (accepted)",2.920,1.020
4,0:38,2,20,ATL 50,24,26,Jameis Winston pass complete deep middle to Juwan Johnson for 17 yards (tackle by Jaylinn Hawkins),1.020,2.610
4,0:24,3,3,ATL 33,24,26,Jameis Winston spiked the ball,2.610,1.190
4,0:23,4,3,ATL 33,27,26,Wil Lutz 51 yard field goal good,1.190,3.000
4,0:19,,,NOR 35,27,26,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,0:19,1,10,ATL 25,27,26,Marcus Mariota pass incomplete deep middle intended for Kyle Pitts,0.610,0.060
4,0:14,2,10,ATL 25,27,26,Marcus Mariota pass incomplete short middle intended for Kyle Pitts,0.060,-0.620
4,0:10,,,,,,Timeout #1 by Atlanta Falcons,,
4,0:10,3,10,ATL 25,27,26,Marcus Mariota pass complete short left to Cordarrelle Patterson for 10 yards (tackle by Demario Davis),-0.620,1.270
4,0:06,,,,,,Timeout #2 by Atlanta Falcons,,
4,0:06,1,10,ATL 35,27,26,"Marcus Mariota pass complete short left to Cordarrelle Patterson for 5 yards (tackle by Tyrann Mathieu). Penalty on Marshon Lattimore: Unnecessary Roughness / Defense, 15 yards (accepted)",1.270,2.590
4,0:02,,,,,,Timeout #3 by Atlanta Falcons,,
4,0:02,1,10,NOR 45,27,26,Younghoe Koo 63 yard field goal no good blocked by Payton Turner (tackle by Zack Baun and J.T. Gray),2.590,2.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
