Player,Pos
Jon Kitna,QB
Rudi Johnson,HB
Jeremi Johnson,FB
T.J. Houshmandzadeh,WR
Chad Johnson,WR
Reggie Kelly,TE
Levi Jones,LOT
Eric Steinbach,LG
Jerry Fontenot,C
Bobbie Williams,RG
Willie Anderson,ROT
Carl Powell,LDE
John Thornton,LDT
Langston Moore,RDT
Justin Smith,RDE
Kevin Hardy,SLB
Landon Johnson,MLB
Brian Simmons,WLB
Keiwan Ratliff,LCB
Tory James,RCB
Kim Herring,SS
Madieu Williams,FS
