Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Chris Kelsay,BUF,1,3,0,3,1,0.0,6,5,1,0,,0,0,0,0
Takeo Spikes,BUF,1,62,1,62,1,0.0,3,2,1,0,,1,0,0,0
London Fletcher,BUF,0,0,0,0,0,1.0,9,6,3,1,,1,0,0,0
Aaron Schobel,BUF,0,0,0,0,0,1.0,5,3,2,2,,0,0,0,1
Sam Adams,BUF,0,0,0,0,0,1.0,2,1,1,1,,0,0,0,0
Terrence McGee,BUF,0,0,0,0,1,0.0,7,4,3,0,,0,0,0,0
Nate Clements,BUF,0,0,0,0,1,0.0,4,4,0,0,,0,0,0,1
Rian Lindell,BUF,0,0,0,0,0,0.0,1,0,1,0,,0,0,0,0
Shaud Williams,BUF,0,0,0,0,0,0.0,0,0,0,0,,1,0,0,0
Lawyer Milloy,BUF,,,,,1,0.0,7,3,4,0,,0,0,0,0
Kevin Thomas,BUF,,,,,0,0.0,7,5,2,0,,0,0,0,0
Pat Williams,BUF,,,,,0,0.0,4,1,3,0,,0,0,0,0
Rashad Baker,BUF,,,,,0,0.0,3,2,1,0,,0,0,0,0
Ryan Denney,BUF,,,,,1,0.0,3,2,1,0,,0,0,0,0
Jeff Posey,BUF,,,,,0,0.0,3,0,3,0,,0,0,0,0
Troy Vincent,BUF,,,,,1,0.0,3,1,2,0,,0,0,0,0
Coy Wire,BUF,,,,,0,0.0,2,0,2,0,,0,0,0,0
Sam Aiken,BUF,,,,,0,0.0,1,1,0,0,,0,0,0,0
Joe Burns,BUF,,,,,0,0.0,1,0,1,0,,0,0,0,0
Mario Haggan,BUF,,,,,0,0.0,1,1,0,0,,1,0,0,0
Jason Peters,BUF,,,,,0,0.0,1,0,1,0,,0,0,0,0
Pierson Prioleau,BUF,,,,,0,0.0,1,0,1,0,,0,0,0,0
Josh Stamer,BUF,,,,,0,0.0,1,1,0,0,,0,0,0,0
Rod Trafford,BUF,,,,,0,0.0,0,0,0,0,,1,0,0,0
Chris Villarrial,BUF,,,,,0,0.0,0,0,0,0,,1,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Carl Powell,CIN,0,0,0,0,0,2.0,7,6,1,1,,0,0,0,1
Keiwan Ratliff,CIN,0,0,0,0,1,0.0,4,2,2,0,,1,0,0,0
Shayne Graham,CIN,0,0,0,0,0,0.0,2,2,0,0,,0,0,0,0
Jon Kitna,CIN,0,0,0,0,0,0.0,0,0,0,0,,1,-1,0,0
Brian Simmons,CIN,,,,,0,0.0,9,8,1,2,,0,0,0,0
Landon Johnson,CIN,,,,,1,0.0,5,4,1,1,,0,0,0,0
Kevin Hardy,CIN,,,,,0,0.0,4,3,1,0,,0,0,0,0
Kim Herring,CIN,,,,,0,0.0,4,4,0,2,,0,0,0,0
Tory James,CIN,,,,,0,0.0,4,4,0,1,,0,0,0,1
Langston Moore,CIN,,,,,0,0.0,3,1,2,0,,0,0,0,0
Reggie Myles,CIN,,,,,0,0.0,3,3,0,0,,0,0,0,1
John Thornton,CIN,,,,,0,0.0,3,2,1,1,,0,0,0,0
Madieu Williams,CIN,,,,,0,0.0,3,3,0,0,,0,0,0,0
Robert Geathers,CIN,,,,,0,0.0,1,1,0,1,,0,0,0,0
Kevin Kaesviharn,CIN,,,,,0,0.0,1,0,1,0,,0,0,0,0
Caleb Miller,CIN,,,,,0,0.0,1,1,0,0,,0,0,0,0
Anthony Mitchell,CIN,,,,,0,0.0,1,1,0,0,,0,0,0,0
Terrell Roberts,CIN,,,,,0,0.0,1,0,1,0,,0,0,0,0
Shaun Smith,CIN,,,,,0,0.0,1,1,0,0,,0,0,0,0
Justin Smith,CIN,,,,,0,0.0,1,0,1,0,,0,0,0,0
Kevin Walter,CIN,,,,,0,0.0,1,1,0,0,,0,0,0,0
Marcus Wilkins,CIN,,,,,0,0.0,1,1,0,0,,0,0,0,0
