Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,8,OAK 29,3,3,JaMarcus Russell pass complete deep middle to Zach Miller for 21 yards (tackle by Bernard Pollard),-0.230,2.260
2,14:23,1,10,,3,3,Justin Fargas left tackle for 7 yards (tackle by Rocky Boiman),2.260,2.660
2,13:46,2,3,KAN 43,3,3,Justin Fargas right end for 5 yards (tackle by Derrick O. Johnson),2.660,3.050
2,13:05,1,10,KAN 38,3,3,JaMarcus Russell pass complete short right to Darren McFadden for 13 yards (tackle by Rocky Boiman),3.050,3.910
2,12:28,1,10,KAN 25,3,3,JaMarcus Russell pass incomplete short middle intended for Zach Miller (defended by Jarrad Page),3.910,3.360
2,12:22,2,10,KAN 25,3,3,JaMarcus Russell pass incomplete short middle intended for Justin Fargas (defended by Derrick O. Johnson),3.360,2.680
2,12:16,3,10,KAN 25,3,3,JaMarcus Russell pass incomplete short left intended for Zach Miller,2.680,1.800
2,12:09,4,10,KAN 25,9,3,"Shane Lechler for no gain. Shane Lechler fumbles, recovered by Maurice Leggett at KAN-33 and returned for 67 yards, touchdown",1.800,-7.000
2,,,,OAK 2,10,3,Connor Barth kicks extra point good,0.000,0.000
2,,,,KAN 30,10,3,"Connor Barth kicks off 71 yards, returned by Justin Miller for 19 yards (tackle by DaJuan Morgan). Penalty on Todd Watkins: Illegal Block Above the Waist, 9 yards",0.000,-0.380
2,11:50,1,10,OAK 9,10,3,Justin Fargas right tackle for 4 yards (tackle by Derrick O. Johnson),-0.380,-0.480
2,11:16,2,6,OAK 13,10,3,Justin Fargas left end for 8 yards (tackle by Rocky Boiman),-0.480,0.340
2,10:37,1,10,OAK 21,10,3,Justin Fargas right tackle for 10 yards (tackle by Jason Babin),0.340,1.000
2,9:54,1,10,OAK 31,10,3,Darren McFadden left tackle for 3 yards (tackle by Jason Babin),1.000,0.870
2,9:14,2,7,OAK 34,10,3,Justin Fargas up the middle for no gain (tackle by Glenn Dorsey and Derrick O. Johnson),0.870,0.170
2,8:34,3,7,OAK 34,10,3,"JaMarcus Russell pass complete deep right to Todd Watkins for 23 yards (tackle by Bernard Pollard). Penalty on Todd Watkins: Offensive Pass Interference (Offsetting), Penalty on Brandon Flowers: Illegal Use of Hands (Offsetting) (no play)",0.170,0.170
2,7:59,3,7,OAK 34,10,3,JaMarcus Russell pass complete deep middle to Darren McFadden for 20 yards (tackle by Jarrad Page),0.170,2.520
2,7:25,1,10,KAN 46,10,3,JaMarcus Russell left end for 17 yards (tackle by Brandon Carr),2.520,3.640
2,6:39,1,10,KAN 29,10,3,JaMarcus Russell pass incomplete deep middle intended for Johnnie Lee Higgins,3.640,3.100
2,6:33,2,10,KAN 29,10,3,Darren McFadden right tackle for 7 yards (tackle by Jarrad Page and Bernard Pollard),3.100,3.340
2,5:54,3,3,KAN 22,10,3,Justin Fargas left end for no gain (tackle by Brandon Flowers),3.340,2.090
2,5:10,,,,10,3,Timeout #1 by Kansas City Chiefs,0.000,2.090
2,5:10,4,3,KAN 22,10,3,JaMarcus Russell pass incomplete deep right intended for Ronald Curry,2.090,-0.410
2,5:05,1,10,KAN 22,10,3,Tyler Thigpen pass complete short right to Tony Gonzalez for 11 yards (tackle by Nnamdi Asomugha),0.410,1.140
2,4:36,1,10,KAN 33,10,3,Tyler Thigpen pass incomplete short left intended for Dwayne Bowe,1.140,0.590
2,4:34,2,10,KAN 33,10,3,Tyler Thigpen pass incomplete short right intended for Tony Gonzalez,0.590,-0.100
2,4:30,3,10,KAN 33,10,3,Tyler Thigpen pass incomplete deep right intended for Jamaal Charles,-0.100,-1.180
2,4:24,4,10,KAN 33,10,3,"Dustin Colquitt punts 35 yards, returned by Johnnie Lee Higgins for no gain",-1.180,-1.070
2,4:14,1,10,OAK 32,10,3,Darren McFadden left end for no gain (tackle by Jarrad Page),1.070,0.530
2,3:35,2,10,OAK 32,10,3,JaMarcus Russell pass complete short right to Darren McFadden for 1 yard (tackle by Rocky Boiman),0.530,-0.030
2,2:56,3,9,OAK 33,10,3,JaMarcus Russell pass incomplete short left intended for Ashley Lelie,-0.030,-1.180
2,2:51,4,9,OAK 33,10,3,"Shane Lechler punts 42 yards, returned by Kevin Robinson for no gain. Penalty on Bernard Pollard: Defensive Offside, 5 yards (no play)",-1.180,-0.850
2,2:40,4,4,OAK 38,10,3,Shane Lechler punts 33 yards,-0.850,-0.870
2,2:29,1,10,KAN 29,10,3,Larry Johnson right end for 5 yards (tackle by Gibril Wilson),0.870,1.000
2,2:00,2,5,KAN 34,10,3,Jamaal Charles right end for 4 yards (tackle by Kirk Morrison and Tommy Kelly),1.000,0.830
2,1:27,3,1,KAN 38,10,3,Tyler Thigpen up the middle for no gain (tackle by Terdell Sands),0.830,-0.850
,,,,,,,"Replay Assistant challenged the first down ruling, and the original play was overturned.",,
2,0:59,,,,10,3,Timeout #2 by Kansas City Chiefs,0.000,-0.850
2,0:59,4,1,KAN 38,10,3,"Dustin Colquitt punts 62 yards, touchback",-0.850,-0.280
2,0:49,1,10,OAK 20,10,3,"JaMarcus Russell pass complete short right to Zach Miller for 2 yards. Penalty on Kwame Harris: Offensive Holding, 10 yards (no play)",0.280,-0.760
2,0:41,1,20,OAK 10,10,3,JaMarcus Russell pass complete short left to Zach Miller for 4 yards (tackle by Maurice Leggett),-0.760,-1.180
2,0:32,,,,10,3,Timeout #1 by Oakland Raiders,0.000,-1.180
2,0:32,2,16,OAK 14,10,3,"Darren McFadden left end for 2 yards (tackle by Derrick O. Johnson). Darren McFadden fumbles (forced by Derrick O. Johnson), recovered by Darren McFadden at OAK-16",-1.180,-1.690
2,0:18,,,,10,3,Timeout #3 by Kansas City Chiefs,0.000,-1.690
2,0:18,3,14,OAK 16,10,3,"Penalty on Johnnie Lee Higgins: False Start, 5 yards (no play)",-1.690,-2.470
2,0:18,3,19,OAK 11,10,3,Justin Fargas right tackle for 3 yards (tackle by Tamba Hali),-2.470,-2.470
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,10,3,"Connor Barth kicks off 64 yards, returned by Justin Miller for 23 yards (tackle by DaJuan Morgan)",0.000,0.870
3,14:55,1,10,OAK 29,10,3,Justin Fargas right tackle for 5 yards (tackle by Jason Babin),0.870,1.000
3,14:21,2,5,OAK 34,10,3,Justin Fargas left end for 15 yards (tackle by Jarrad Page),1.000,2.190
3,13:54,1,10,OAK 49,10,3,Darren McFadden right end for no gain (tackle by Derrick O. Johnson),2.190,1.650
3,13:16,2,10,OAK 49,10,3,"Darren McFadden right end for no gain (tackle by Demorrio Williams). Penalty on John Wade: Offensive Holding, 10 yards (no play)",1.650,0.300
3,12:53,2,20,OAK 39,10,3,Justin Fargas left tackle for 4 yards (tackle by Tank Tyler and Rocky Boiman),0.300,0.170
3,12:13,3,16,OAK 43,10,3,JaMarcus Russell pass incomplete short right intended for Ronald Curry,0.170,-0.520
3,12:08,4,16,OAK 43,10,3,"Shane Lechler punts 57 yards, touchback",-0.520,-0.280
3,11:59,1,10,KAN 20,10,3,Larry Johnson right end for 13 yards (tackle by Kirk Morrison),0.280,1.140
3,11:29,1,10,KAN 33,10,3,Tyler Thigpen pass incomplete short left intended for Dwayne Bowe is intercepted by Chris Johnson at KAN-45 and returned for 44 yards (tackle by Branden Albert),1.140,-6.970
3,11:16,1,1,KAN 1,10,9,"Justin Fargas up the middle for 1 yard, touchdown",6.970,7.000
3,,,,KAN 2,10,10,"Sebastian Janikowski kicks extra point good. Penalty on Oliver Celestin: Unnecessary Roughness, 15 yards",0.000,0.000
3,,,,OAK 45,10,10,"Sebastian Janikowski kicks off 55 yards, touchback",0.000,0.280
3,11:13,1,10,KAN 20,10,10,Tyler Thigpen pass complete short left to Mike Cox for 2 yards (tackle by Nnamdi Asomugha),0.280,0.000
3,10:34,2,8,KAN 22,10,10,Larry Johnson left end for 3 yards (tackle by Thomas Howard),0.000,-0.300
3,9:52,3,5,KAN 25,10,10,Jamaal Charles left end for 1 yard (tackle by Kalimba Edwards and Thomas Howard),-0.300,-1.630
3,9:17,4,4,KAN 26,10,10,"Dustin Colquitt punts 36 yards, fair catch by Johnnie Lee Higgins",-1.630,-1.470
3,9:08,1,10,OAK 38,10,10,JaMarcus Russell pass incomplete deep right intended for Zach Miller (defended by Brandon Flowers),1.470,0.920
3,9:00,2,10,OAK 38,10,10,Justin Fargas right tackle for 5 yards (tackle by Maurice Leggett),0.920,0.890
3,8:25,3,5,OAK 43,10,10,JaMarcus Russell pass incomplete deep right intended for Ashley Lelie,0.890,-0.520
3,8:20,4,5,OAK 43,10,10,"Shane Lechler punts 50 yards, returned by Kevin Robinson for 2 yards (tackle by Tony Stewart)",-0.520,0.380
3,8:07,1,10,KAN 9,10,10,Tyler Thigpen pass complete deep right to Tony Gonzalez for 23 yards (tackle by Gibril Wilson),-0.380,1.070
3,7:25,1,10,KAN 32,10,10,Larry Johnson right end for 7 yards (tackle by Nnamdi Asomugha),1.070,1.470
3,6:41,2,3,KAN 39,10,10,"Tyler Thigpen for no gain. Tyler Thigpen fumbles, recovered by Tyler Thigpen at KAN-KC",1.470,-0.160
3,6:01,3,10,KAN 32,10,10,Tyler Thigpen pass complete deep left to Tony Gonzalez for 16 yards (tackle by Gibril Wilson),-0.160,2.130
3,5:20,1,10,KAN 48,10,10,Larry Johnson right end for 2 yards (tackle by Derrick Burgess and Kalimba Edwards),2.130,1.850
3,4:37,2,8,,10,10,Tyler Thigpen up the middle for 6 yards (tackle by Jon Alston),1.850,1.950
3,3:51,3,2,OAK 44,10,10,Larry Johnson left end for 3 yards (tackle by Gerard Warren),1.950,2.850
3,3:14,1,10,OAK 41,10,10,Tyler Thigpen pass incomplete short right intended for Tony Gonzalez (defended by Gibril Wilson),2.850,2.310
3,3:09,2,10,OAK 41,10,10,Tyler Thigpen up the middle for 1 yard (tackle by Derrick Burgess),2.310,1.750
3,2:28,3,9,OAK 40,10,10,Tyler Thigpen pass complete short middle to Tony Gonzalez for 12 yards (tackle by Kirk Morrison),1.750,3.710
3,1:45,1,10,OAK 28,10,10,Larry Johnson up the middle for 9 yards (tackle by Gibril Wilson),3.710,4.420
3,1:02,2,1,OAK 19,10,10,Larry Johnson right guard for 2 yards (tackle by Jay Richardson),4.420,4.440
3,0:21,1,10,OAK 17,10,10,Larry Johnson up the middle for -2 yards (tackle by Jay Richardson),4.440,3.600
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,OAK 19,10,10,Tyler Thigpen for 8 yards (tackle by Nnamdi Asomugha),3.600,4.100
4,14:29,3,4,OAK 11,10,10,Tyler Thigpen up the middle for 9 yards (tackle by Rashad Baker and Nnamdi Asomugha),4.100,6.740
4,13:49,1,2,OAK 2,16,10,"Larry Johnson up the middle for 2 yards, touchdown",6.740,7.000
4,,,,OAK 2,17,10,Connor Barth kicks extra point good,0.000,0.000
4,,,,KAN 30,17,10,"Connor Barth kicks off 69 yards, returned by Justin Miller for 20 yards",0.000,0.340
4,13:37,1,10,OAK 21,17,10,"Justin Fargas left end for 7 yards (tackle by Rocky Boiman). Justin Fargas fumbles (forced by Rocky Boiman), recovered by Brandon Flowers at OAK-39 (tackle by Zach Miller)",0.340,-2.980
4,13:29,1,10,OAK 39,17,10,Tyler Thigpen pass complete short left to Devard Darling for 2 yards (tackle by Kirk Morrison),2.980,2.710
4,12:48,2,8,OAK 37,17,10,Larry Johnson right tackle for 1 yard (tackle by Jay Richardson),2.710,2.150
4,12:10,3,7,OAK 36,17,10,Tyler Thigpen left end for 25 yards (tackle by Rashad Baker),2.150,4.840
4,11:35,1,10,OAK 11,17,10,Larry Johnson up the middle for 2 yards (tackle by Kalimba Edwards),4.840,4.510
4,10:54,2,8,OAK 9,17,10,Larry Johnson up the middle for 3 yards (tackle by William Joseph),4.510,4.210
4,10:07,3,5,OAK 6,17,10,"Penalty on Tyler Thigpen: Delay of Game, 5 yards (no play)",4.210,3.130
4,9:39,3,10,OAK 11,17,10,Tyler Thigpen pass complete short middle to Brad Cottam for 2 yards (tackle by Nnamdi Asomugha),3.130,2.830
4,8:59,4,8,OAK 9,20,10,Connor Barth 27 yard field goal good,2.830,3.000
4,,,,KAN 30,20,10,"Connor Barth kicks off 60 yards, returned by Justin Miller for 16 yards (tackle by Jon McGraw)",0.000,0.670
4,8:48,1,10,OAK 26,20,10,Justin Fargas right end for -2 yards (tackle by Jarrad Page and Demorrio Williams),0.670,-0.140
4,8:11,2,12,OAK 24,20,10,JaMarcus Russell pass incomplete deep left intended for Ashley Lelie,-0.140,-0.820
4,8:05,3,12,OAK 24,20,10,JaMarcus Russell pass incomplete short left intended for Ronald Curry,-0.820,-1.770
4,8:00,4,12,OAK 24,20,10,Shane Lechler punts 33 yards,-1.770,-1.800
4,7:50,1,10,KAN 43,20,10,Larry Johnson left end for -3 yards (tackle by Thomas Howard),1.800,0.850
4,7:06,2,13,KAN 40,20,10,Larry Johnson left tackle for 9 yards (tackle by Hiram Eugene and Jon Alston),0.850,1.350
4,6:20,3,4,KAN 49,20,10,Tyler Thigpen sacked by Tommy Kelly for -6 yards,1.350,-0.520
4,5:31,4,10,KAN 43,20,10,"Dustin Colquitt punts 36 yards, fair catch by Johnnie Lee Higgins",-0.520,-0.340
4,5:22,1,10,OAK 21,20,10,JaMarcus Russell pass complete short middle to Zach Miller for 8 yards (tackle by Derrick O. Johnson),0.340,0.880
4,5:22,2,2,OAK 29,20,10,"Penalty on Kwame Harris: False Start, 5 yards (no play)",0.880,0.210
4,5:00,2,7,OAK 24,20,10,JaMarcus Russell pass incomplete short left intended for Zach Miller,0.210,-0.490
4,4:56,3,7,OAK 24,20,10,JaMarcus Russell pass incomplete short right intended for Zach Miller,-0.490,-1.770
4,4:51,4,7,OAK 24,20,10,JaMarcus Russell right end for 20 yards (tackle by Brandon Flowers),-1.770,1.860
4,4:16,1,10,OAK 44,20,10,Justin Fargas up the middle for 2 yards (tackle by Jason Babin and Derrick O. Johnson),1.860,1.590
4,3:54,2,8,OAK 46,20,10,JaMarcus Russell pass incomplete,1.590,0.890
4,3:52,3,8,OAK 46,20,10,JaMarcus Russell pass complete short middle to Zach Miller for 18 yards (tackle by Maurice Leggett),0.890,3.180
4,3:27,1,10,KAN 36,20,10,JaMarcus Russell pass complete short middle to Justin Fargas for 3 yards (tackle by Maurice Leggett),3.180,3.040
4,3:07,,,,20,10,Timeout #1 by Kansas City Chiefs,0.000,3.040
4,3:06,2,7,KAN 33,20,10,JaMarcus Russell pass incomplete short right intended for Darren McFadden,3.040,2.350
4,3:03,3,7,KAN 33,20,10,JaMarcus Russell pass incomplete short left intended for Darren McFadden,2.350,1.150
4,2:59,4,7,KAN 33,20,13,Sebastian Janikowski 51 yard field goal good,1.150,3.000
4,,,,OAK 30,20,13,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
4,2:55,1,10,KAN 20,20,13,Tyler Thigpen right end for 3 yards (tackle by Tommy Kelly),0.280,0.140
4,2:48,,,,20,13,Timeout #1 by Oakland Raiders,0.000,0.140
4,2:47,2,7,KAN 23,20,13,Larry Johnson left tackle for 4 yards (tackle by Kirk Morrison),0.140,-0.030
4,2:43,,,,20,13,Timeout #2 by Oakland Raiders,0.000,-0.030
4,2:43,3,3,KAN 27,20,13,Tyler Thigpen pass complete short left to Dwayne Bowe for 12 yards (tackle by Hiram Eugene),-0.030,1.530
4,2:31,,,,20,13,Timeout #3 by Oakland Raiders,0.000,1.530
4,2:31,1,10,KAN 39,20,13,Larry Johnson right end for 15 yards (tackle by Hiram Eugene),1.530,2.520
4,2:00,1,10,OAK 46,20,13,Tyler Thigpen kneels for -1 yards,2.520,1.840
4,1:20,2,11,OAK 47,20,13,Tyler Thigpen kneels for no gain,1.840,1.160
4,0:39,3,11,OAK 47,20,13,Tyler Thigpen kneels for -3 yards,1.160,-0.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
