Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
1,3:15,2,6,DAL 7,0,0,Patrick Ramsey pass incomplete intended for Chris Cooley,4.890,3.980
1,3:08,3,6,DAL 7,0,0,Patrick Ramsey pass incomplete intended for Laveranues Coles (defended by Lance Frazier),3.980,2.980
1,3:05,4,6,DAL 7,3,0,Jeff Chandler 25 yard field goal good,2.980,3.000
1,,,,WAS 30,3,0,"Jeff Chandler kicks off 61 yards, returned by Terrance Copper for 10 yards (tackle by Pat Dennis)",0.000,0.150
1,2:57,1,10,DAL 19,3,0,Julius Jones left guard for 1 yard (tackle by Lemar Marshall),0.150,-0.200
1,2:21,2,9,DAL 20,3,0,Julius Jones right end for 8 yards (tackle by Lemar Marshall),-0.200,0.100
1,1:38,3,1,DAL 28,3,0,Julius Jones left end for 3 yards (tackle by Demetric Evans),0.100,1.000
1,1:00,1,10,DAL 31,3,0,Vinny Testaverde pass complete to Keyshawn Johnson for 12 yards (tackle by Shawn Springs),1.000,1.800
1,0:37,1,10,DAL 43,3,0,Richie Anderson left tackle for 3 yards (tackle by Demetric Evans),1.800,1.660
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,DAL 46,3,0,Vinny Testaverde pass complete to Keyshawn Johnson for 2 yards (tackle by Lemar Marshall),1.660,1.220
2,14:15,3,5,DAL 48,3,0,Vinny Testaverde pass complete to Keyshawn Johnson for 6 yards (tackle by Sean Taylor),1.220,2.520
2,13:24,1,10,WAS 46,3,0,Julius Jones left end for 4 yards (tackle by Ryan Clark),2.520,2.520
2,12:47,2,6,WAS 42,3,0,Julius Jones up the middle for 8 yards (tackle by Sean Taylor),2.520,3.310
2,12:03,1,10,WAS 34,3,0,"Vinny Testaverde pass incomplete intended for Jason Witten. Penalty on Fred Smoot: Defensive Pass Interference, 21 yards (no play)",3.310,4.710
2,11:56,,,,3,0,Timeout #1 by Dallas Cowboys,0.000,4.710
2,11:56,1,10,WAS 13,3,0,Julius Jones right end for no gain (tackle by Lemar Marshall),4.710,4.050
2,11:16,2,10,WAS 13,3,0,Julius Jones right tackle for -2 yards (tackle by Sean Taylor),4.050,3.030
2,10:36,3,12,WAS 15,3,0,Julius Jones left tackle for 7 yards (tackle by Ryan Clark and Demetric Evans),3.030,2.970
2,9:55,4,5,WAS 8,3,3,Billy Cundiff 26 yard field goal good,2.970,3.000
2,,,,DAL 30,3,3,"Billy Cundiff kicks off 61 yards, returned by Ladell Betts for 16 yards (tackle by Keith Davis)",0.000,0.610
2,9:46,1,10,WAS 25,3,3,Clinton Portis left end for 3 yards (tackle by Lynn Scott),0.610,0.470
2,9:04,2,7,WAS 28,3,3,Clinton Portis left tackle for 2 yards (tackle by Dat Nguyen and Roy Williams),0.470,0.040
2,8:24,3,5,WAS 30,3,3,"Patrick Ramsey pass incomplete intended for Rod Gardner. Penalty on Lynn Scott: Defensive Pass Interference, 13 yards (no play)",0.040,1.800
2,8:18,1,10,WAS 43,3,3,Patrick Ramsey pass incomplete intended for Laveranues Coles is intercepted by Terence Newman at DAL-43 and returned for -1 yards (tackle by Laveranues Coles),1.800,-1.730
2,8:09,1,10,DAL 42,3,3,Vinny Testaverde pass complete to Jason Witten for 8 yards (tackle by Lemar Marshall),1.730,2.270
2,7:30,2,2,WAS 50,3,3,"Eddie George up the middle for no gain (tackle by Antonio Pierce). Penalty on Joe Salave'a: Defensive Holding, 5 yards",2.270,2.590
2,7:08,1,10,WAS 45,3,3,Vinny Testaverde pass incomplete intended for Keyshawn Johnson (defended by Cornelius Griffin),2.590,2.040
2,7:04,2,10,WAS 45,3,3,Richie Anderson left tackle for 9 yards (tackle by Antonio Pierce),2.040,2.540
2,6:21,3,1,WAS 36,3,3,Eddie George left guard for 6 yards (tackle by Ryan Clark),2.540,3.580
2,5:41,1,10,WAS 30,3,3,Vinny Testaverde pass complete to Keyshawn Johnson for 10 yards (tackle by Shawn Springs),3.580,4.240
2,5:15,1,10,WAS 20,3,3,Vinny Testaverde pass incomplete intended for Keyshawn Johnson,4.240,3.690
2,5:10,2,10,WAS 20,3,3,"Julius Jones left tackle for 12 yards (tackle by Sean Taylor). Julius Jones fumbles (forced by Sean Taylor), recovered by Fred Smoot at WAS-1 (tackle by Keyshawn Johnson). Penalty on Jason Witten: Offensive Holding (Declined)",3.690,0.380
2,5:01,1,10,WAS 1,3,3,"Patrick Ramsey pass complete to Rod Gardner for 9 yards (tackle by Lance Frazier). Penalty on Rod Gardner: Face Mask (15 Yards), 5 yards",-0.380,-0.230
2,4:07,1,6,WAS 5,3,3,Ladell Betts up the middle for 1 yard (tackle by Dat Nguyen),-0.230,-0.420
2,3:46,2,5,WAS 6,3,3,Patrick Ramsey pass complete to Rod Gardner for 4 yards (tackle by Lance Frazier),-0.420,-0.370
2,3:23,3,1,WAS 10,3,3,Patrick Ramsey pass incomplete intended for Chris Cooley,-0.370,-2.490
2,3:19,4,1,WAS 10,3,3,Tom Tupa punts 36 yards,-2.490,-2.520
2,3:13,1,10,WAS 46,3,3,Vinny Testaverde pass incomplete intended for Eddie George,2.520,1.980
2,3:09,2,10,WAS 46,3,3,Vinny Testaverde pass incomplete intended for Richie Anderson,1.980,1.290
2,3:05,3,10,WAS 46,3,3,Vinny Testaverde pass complete to Jason Witten for 9 yards (tackle by Marcus Washington),1.290,0.790
2,2:32,,,,3,3,Timeout #2 by Dallas Cowboys,0.000,0.790
2,2:32,4,1,WAS 37,3,3,Vinny Testaverde pass complete to Keyshawn Johnson for 8 yards (tackle by Fred Smoot),0.790,3.640
2,2:00,1,10,WAS 29,3,3,Julius Jones right end for 5 yards (tackle by Shawn Springs),3.640,3.780
2,1:54,2,5,WAS 24,3,3,Julius Jones left end for 7 yards (tackle by Ryan Clark),3.780,4.440
2,1:16,1,10,WAS 17,3,3,Vinny Testaverde pass complete to Keyshawn Johnson for 9 yards (tackle by Antonio Pierce),4.440,5.480
2,0:40,2,1,WAS 8,3,3,Julius Jones up the middle for 4 yards (tackle by Sean Taylor and Marcus Washington),5.480,6.280
2,0:29,,,,3,3,Timeout #3 by Dallas Cowboys,0.000,6.280
2,0:29,1,4,WAS 4,3,3,Vinny Testaverde sacked by Shawn Springs for 0 yards,6.280,5.340
2,0:22,2,4,WAS 4,3,3,Julius Jones left tackle for no gain (tackle by Cornelius Griffin),5.340,4.490
2,0:03,3,4,WAS 4,3,3,Vinny Testaverde spiked the ball,4.490,3.030
2,0:01,4,4,WAS 4,3,6,Billy Cundiff 23 yard field goal good,3.030,3.000
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,3,6,"Jeff Chandler kicks off 55 yards, returned by Terrance Copper for 16 yards (tackle by Brandon Barnes)",0.000,1.000
3,14:55,1,10,DAL 31,3,6,Vinny Testaverde pass complete to Julius Jones for 10 yards (tackle by Lemar Marshall),1.000,1.660
3,14:24,1,10,DAL 41,3,6,Eddie George left tackle for no gain (tackle by Antonio Pierce),1.660,1.120
3,13:45,2,10,DAL 41,3,6,Julius Jones right end for -1 yards (tackle by Shawn Springs),1.120,0.300
3,13:05,3,11,DAL 40,3,6,Vinny Testaverde pass complete to Jason Witten for 1 yard (tackle by Ryan Clark),0.300,-0.650
3,12:26,4,10,DAL 41,3,6,"Mat McBriar punts 59 yards, touchback. Penalty on Taylor Jacobs: Running Into the Kicker, 5 yards (no play)",-0.650,-0.320
3,12:15,4,5,DAL 46,3,6,"Mat McBriar punts 38 yards, returned by Antonio Brown for 13 yards (tackle by Bradie James)",-0.320,-0.870
3,12:02,1,10,WAS 29,3,6,Clinton Portis right end for 4 yards (tackle by Terence Newman),0.870,0.870
3,11:38,2,6,WAS 33,3,6,Laveranues Coles right end for 7 yards (tackle by Dexter Coakley),0.870,1.600
3,11:13,1,10,WAS 40,3,6,Patrick Ramsey sacked by La'Roi Glover for -3 yards,1.600,0.650
3,10:37,2,13,WAS 37,3,6,Patrick Ramsey pass complete to Laveranues Coles for 8 yards (tackle by Scott Shanle),0.650,1.030
3,9:59,3,5,WAS 45,3,6,"Penalty on Derrick Dockery: False Start, 5 yards (no play)",1.030,0.370
3,9:35,3,10,WAS 40,3,6,Patrick Ramsey pass incomplete intended for Laveranues Coles. Penalty on Rod Gardner: Illegal Formation (Declined),0.370,-0.720
3,9:29,4,10,WAS 40,3,6,"Tom Tupa punts 41 yards, returned by Lance Frazier for 9 yards (tackle by James Thrash)",-0.720,-0.810
3,9:19,1,10,DAL 28,3,6,Julius Jones up the middle for 2 yards (tackle by Marcus Washington),0.810,0.530
3,8:43,2,8,DAL 30,3,6,Vinny Testaverde pass complete to Darian Barnes for 8 yards (tackle by Antonio Pierce),0.530,1.470
3,8:07,1,10,DAL 38,3,6,Vinny Testaverde pass complete to Jason Witten for 13 yards (tackle by Ryan Clark),1.470,2.320
3,7:24,1,10,WAS 49,3,6,Julius Jones up the middle for 1 yard (tackle by Cornelius Griffin),2.320,1.920
3,6:49,2,9,WAS 48,3,6,Vinny Testaverde pass complete to Jason Witten for 5 yards (tackle by Walt Harris),1.920,1.880
3,6:04,3,4,WAS 43,3,6,Vinny Testaverde pass complete to Keyshawn Johnson for 8 yards (tackle by Lemar Marshall),1.880,3.250
3,5:25,1,10,WAS 35,3,6,Vinny Testaverde pass incomplete intended for Julius Jones,3.250,2.700
3,5:18,2,10,WAS 35,3,6,Vinny Testaverde up the middle for 8 yards (tackle by Lemar Marshall),2.700,3.070
3,4:35,3,2,WAS 27,3,6,Julius Jones left guard for 1 yard (tackle by Jermaine Haley),3.070,1.890
3,3:58,4,1,WAS 26,3,6,"Vinny Testaverde pass complete to Keyshawn Johnson for 20 yards (tackle by Antonio Pierce). Penalty on Fred Smoot: Face Mask (15 Yards), 3 yards",1.890,6.510
3,3:37,1,3,WAS 3,3,6,Julius Jones left tackle for -2 yards (tackle by Cornelius Griffin),6.510,5.150
3,2:58,2,5,WAS 5,3,6,Julius Jones left tackle for -1 yards (tackle by Lemar Marshall),5.150,4.040
3,2:18,3,6,WAS 6,3,6,"Vinny Testaverde pass incomplete intended for Keyshawn Johnson is intercepted by Shawn Springs at WAS-35 and returned for 38 yards (tackle by Darian Barnes). Penalty on Renaldo Wynn: Unsportsmanlike Conduct, 15 yards",4.040,-0.280
3,2:06,1,10,WAS 20,3,6,Patrick Ramsey sacked by La'Roi Glover for -6 yards,0.280,-1.180
3,1:33,2,16,WAS 14,3,6,Patrick Ramsey up the middle for 2 yards (tackle by Scott Shanle),-1.180,-1.690
3,0:52,3,14,WAS 16,3,6,Patrick Ramsey pass incomplete intended for Rod Gardner,-1.690,-2.390
3,0:48,4,14,WAS 16,3,6,"Tom Tupa punts 54 yards, returned by Lance Frazier for 10 yards (tackle by Mike Sellers)",-2.390,-1.600
3,0:37,1,10,DAL 40,3,6,Vinny Testaverde pass incomplete intended for Keyshawn Johnson,1.600,1.050
3,0:30,2,10,DAL 40,3,6,Julius Jones up the middle for 2 yards (tackle by Marcus Washington),1.050,0.630
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,DAL 42,3,6,(tackle by Ade Jimoh),0.630,-0.130
,,,,,,,"WAS challenged the ruling, and the original play was overturned.",,
4,14:14,4,1,DAL 49,3,6,"Mat McBriar punts 51 yards, touchback",-0.130,-0.280
4,14:05,1,10,WAS 20,3,6,Ladell Betts right end for 8 yards (tackle by Scott Shanle),0.280,0.810
4,13:33,2,2,WAS 28,3,6,Ladell Betts left guard for 4 yards (tackle by Greg Ellis),0.810,1.070
4,12:57,1,10,WAS 32,3,6,Patrick Ramsey pass complete to Rod Gardner for 4 yards (tackle by Scott Shanle),1.070,1.070
4,12:18,2,6,WAS 36,3,6,Patrick Ramsey pass complete to Laveranues Coles for 4 yards (tackle by Terence Newman),1.070,0.890
4,11:41,3,2,WAS 40,3,6,Patrick Ramsey pass complete to Brian Kozlowski for 8 yards (tackle by Dexter Coakley),0.890,2.130
4,11:02,1,10,WAS 48,3,6,Ladell Betts up the middle for 1 yard (tackle by Dat Nguyen),2.130,1.720
4,10:19,2,9,WAS 49,3,6,Ladell Betts left end for 10 yards (tackle by Lynn Scott),1.720,2.850
4,9:57,1,10,DAL 41,3,6,Patrick Ramsey pass complete to Laveranues Coles for -6 yards (tackle by Roy Williams),2.850,1.500
4,9:18,2,16,DAL 47,3,6,Patrick Ramsey pass complete to Taylor Jacobs for 27 yards (tackle by Dat Nguyen),1.500,4.240
4,8:44,1,10,DAL 20,3,6,Ladell Betts right guard for 5 yards (tackle by Lance Frazier and Scott Shanle),4.240,4.450
4,8:07,2,5,DAL 15,3,6,Patrick Ramsey pass complete to Chris Cooley for 8 yards (tackle by Scott Shanle),4.450,5.600
4,7:25,1,7,DAL 7,3,6,Ladell Betts left tackle for 2 yards (tackle by Scott Shanle),5.600,5.150
4,6:49,2,5,DAL 5,9,6,"Patrick Ramsey pass complete to Robert Royal for 5 yards, touchdown",5.150,7.000
4,,,,DAL 2,10,6,Jeff Chandler kicks extra point good,0.000,0.000
4,,,,WAS 30,10,6,"Jeff Chandler kicks off 63 yards, returned by Jacques Reeves for 19 yards (tackle by Chris Clemons)",0.000,0.670
4,6:39,1,10,DAL 26,10,6,Vinny Testaverde sacked by Ron Warner for -7 yards,0.670,-0.870
4,6:12,2,17,DAL 19,10,6,Vinny Testaverde pass incomplete intended for Richie Anderson (defended by Brandon Noble),-0.870,-1.580
4,6:08,3,17,DAL 19,10,6,Vinny Testaverde sacked by Chris Clemons for -1 yards,-1.580,-2.240
4,5:38,4,18,DAL 18,10,6,"Mat McBriar punts 50 yards, returned by Antonio Brown for no gain. Penalty on Chris Clemons: Offensive Holding, 10 yards",-2.240,-0.410
4,5:26,1,10,WAS 22,10,6,Ladell Betts up the middle for 4 yards (tackle by Marcellus Wiley),0.410,0.410
4,4:41,2,6,WAS 26,10,6,Ladell Betts up the middle for 2 yards (tackle by Scott Shanle),0.410,-0.030
4,3:56,3,4,WAS 28,10,6,Patrick Ramsey pass incomplete,-0.030,-1.500
4,3:52,4,4,WAS 28,10,6,"Tom Tupa punts 50 yards, returned by Lance Frazier for 1 yard (tackle by James Thrash)",-1.500,-0.480
4,3:41,1,10,DAL 23,10,6,Vinny Testaverde for 3 yards,0.480,0.340
4,3:35,2,7,DAL 26,10,6,Vinny Testaverde sacked by Marcus Washington for -3 yards,0.340,-0.760
4,3:04,,,,10,6,Timeout #1 by Washington Redskins,0.000,-0.760
4,3:04,3,10,DAL 23,10,6,Vinny Testaverde up the middle for 3 yards (tackle by Chris Clemons),-0.760,-1.630
4,2:33,4,7,DAL 26,10,6,"Mat McBriar punts 43 yards, returned by Antonio Brown for 7 yards (tackle by Keith Davis). Antonio Brown fumbles, recovered by Keith O'Neil at WAS-42",-1.630,2.790
4,2:20,1,10,WAS 42,10,6,Vinny Testaverde pass incomplete,2.790,2.240
4,2:15,2,10,WAS 42,10,6,Vinny Testaverde pass complete to Keyshawn Johnson for 9 yards (tackle by Antonio Pierce),2.240,2.740
4,2:00,3,1,WAS 33,10,6,Vinny Testaverde pass incomplete intended for Jason Witten,2.740,1.210
4,1:54,4,1,WAS 33,10,6,Vinny Testaverde pass complete to Julius Jones for no gain,1.210,-1.140
4,1:46,1,10,WAS 33,10,6,Ladell Betts right guard for 3 yards (tackle by Leonardo Carson),1.140,1.000
4,1:41,,,,10,6,Timeout #1 by Dallas Cowboys,0.000,1.000
4,1:40,2,7,WAS 36,10,6,Ladell Betts up the middle for 1 yard (tackle by Leonardo Carson and Greg Ellis),1.000,0.430
4,1:37,,,,10,6,Timeout #2 by Dallas Cowboys,0.000,0.430
4,1:35,3,6,WAS 37,10,6,Ladell Betts right tackle for -1 yards (tackle by Tony Dixon),0.430,-0.980
4,1:33,,,,10,6,Timeout #3 by Dallas Cowboys,0.000,-0.980
4,1:33,4,7,WAS 36,10,6,"Tom Tupa punts 39 yards, fair catch by Lance Frazier",-0.980,-0.610
4,1:25,1,10,DAL 25,10,6,Vinny Testaverde pass incomplete intended for Terrance Copper,0.610,0.060
4,1:20,2,10,DAL 25,10,6,Vinny Testaverde pass incomplete intended for Terrance Copper,0.060,-0.620
4,1:15,3,10,DAL 25,10,6,Vinny Testaverde pass incomplete intended for Terrance Copper,-0.620,-1.700
4,1:09,4,10,DAL 25,10,6,Vinny Testaverde pass complete to Patrick Crayton for 15 yards (tackle by Sean Taylor),-1.700,1.600
4,0:53,1,10,DAL 40,10,6,Vinny Testaverde spiked the ball,1.600,1.050
4,0:53,2,10,DAL 40,10,6,Vinny Testaverde pass complete to Jason Witten for 14 yards (tackle by Renaldo Wynn). Penalty on Marcus Washington: Defensive Offside (Declined),1.050,2.520
4,0:45,1,10,WAS 46,10,6,Vinny Testaverde pass complete to Richie Anderson for 7 yards,2.520,2.920
4,0:42,2,3,WAS 39,10,6,Vinny Testaverde pass incomplete intended for Jason Witten,2.920,2.210
4,0:37,3,3,WAS 39,10,12,"Vinny Testaverde pass complete to Patrick Crayton for 39 yards, touchdown",2.210,7.000
4,,,,WAS 2,10,13,Billy Cundiff kicks extra point good,0.000,0.000
4,,,,DAL 30,10,13,"Billy Cundiff kicks off 66 yards, returned by Ladell Betts for 25 yards (tackle by Jacques Reeves)",0.000,0.870
4,0:23,1,10,WAS 29,10,13,Patrick Ramsey pass incomplete intended for Laveranues Coles,0.870,0.330
4,0:17,2,10,WAS 29,10,13,Patrick Ramsey pass complete to Laveranues Coles for 32 yards (tackle by Terence Newman),0.330,2.980
4,0:05,,,,10,13,Timeout #2 by Washington Redskins,0.000,2.980
4,0:05,1,10,DAL 39,10,13,Jeff Chandler 57 yard field goal no good,2.980,1.990
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
