Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
1,5:44,1,10,CLE 38,7,0,Austin Davis sacked by Ryan Shazier and Lawrence Timmons for -6 yards,1.470,0.110
1,5:01,2,16,CLE 32,7,0,Duke Johnson for no gain (tackle by Arthur Moats),0.110,-0.560
1,4:19,3,16,CLE 32,7,0,Austin Davis sacked by Will Allen for -9 yards,-0.560,-1.830
1,3:38,4,25,CLE 23,7,0,"Andy Lee punts 53 yards, returned by Antonio Brown for 5 yards (tackle by Don Jones)",-1.830,-0.870
1,3:28,1,10,PIT 29,7,0,Ben Roethlisberger pass incomplete short left intended for Martavis Bryant is intercepted by Jordan Poyer at PIT-36 and returned for 12 yards,0.870,-3.970
1,3:21,1,10,PIT 24,7,0,Austin Davis pass complete short left to Darius Jennings for no gain,3.970,3.430
1,2:46,2,10,PIT 24,7,0,Isaiah Crowell right tackle for 15 yards (tackle by Mike Mitchell),3.430,5.140
1,2:05,1,9,PIT 9,7,0,Isaiah Crowell right tackle for -2 yards (tackle by William Gay),5.140,4.020
1,1:29,2,11,PIT 11,7,0,Austin Davis pass incomplete short left intended for Travis Benjamin (defended by Antwon Blake),4.020,3.120
1,1:22,3,11,PIT 11,7,0,Austin Davis pass incomplete short right intended for Gary Barnidge,3.120,2.700
1,1:15,4,11,PIT 11,7,3,Travis Coons 29 yard field goal good,2.700,3.000
1,1:15,,,CLE 35,7,3,"Travis Coons kicks off 65 yards, touchback",0.000,-0.280
1,1:11,1,10,PIT 20,7,3,DeAngelo Williams left guard for 1 yard (tackle by Craig Robertson),0.280,-0.130
1,0:38,2,9,PIT 21,7,3,Ben Roethlisberger pass complete short left to Markus Wheaton for 9 yards (tackle by Craig Robertson). Penalty on Pierre Desir: Illegal Contact (Declined),-0.130,0.940
1,0:07,1,10,PIT 30,7,3,DeAngelo Williams right tackle for -1 yards (tackle by Karlos Dansby and Nate Orchard),0.940,0.260
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,11,PIT 29,7,3,"Penalty on David DeCastro: False Start, 5 yards (no play)",0.260,-0.420
2,15:00,2,16,PIT 24,7,3,Ben Roethlisberger pass complete deep left to Antonio Brown for 20 yards (tackle by Tashaun Gipson),-0.420,1.860
2,14:25,1,10,PIT 44,7,3,Ben Roethlisberger pass complete deep right to Antonio Brown for 19 yards (tackle by Tashaun Gipson),1.860,3.120
2,13:53,1,10,CLE 37,7,3,Ben Roethlisberger pass incomplete short right intended for Martavis Bryant,3.120,2.570
2,13:51,2,10,CLE 37,7,3,DeAngelo Williams left guard for 6 yards,2.570,2.680
2,13:14,3,4,CLE 31,7,3,Ben Roethlisberger pass complete short right to Antonio Brown for 1 yard (tackle by K'Waun Williams),2.680,1.480
2,12:35,4,3,CLE 30,7,3,Chris Boswell 48 yard field goal no good,1.480,-1.470
2,12:31,1,10,CLE 38,7,3,Travis Benjamin left end for no gain (tackle by Will Allen),1.470,0.920
2,11:53,2,10,CLE 38,7,3,"Austin Davis pass incomplete short left intended for Darius Jennings. Penalty on Steve McLendon: Illegal Use of Hands, 5 yards (no play)",0.920,1.800
2,11:48,1,10,CLE 43,7,3,Austin Davis pass complete short right to Gary Barnidge for 5 yards (tackle by Arthur Moats),1.800,1.930
2,11:12,2,5,CLE 48,7,3,Isaiah Crowell right guard for 7 yards (tackle by Will Allen),1.930,2.590
2,10:34,1,10,PIT 45,7,3,Isaiah Crowell left guard for no gain (tackle by Arthur Moats),2.590,2.040
2,9:57,2,10,PIT 45,7,3,Austin Davis pass complete short right to Duke Johnson for 1 yard (tackle by Ryan Shazier and Lawrence Timmons),2.040,1.490
2,9:18,3,9,PIT 44,7,3,Austin Davis pass incomplete short left intended for Darius Jennings (defended by Will Allen),1.490,0.330
2,9:13,4,9,PIT 44,7,3,Andy Lee punts 37 yards,0.330,0.380
2,9:03,1,10,PIT 7,7,3,Fitzgerald Toussaint right guard for 2 yards (tackle by Craig Robertson),-0.380,-0.630
2,8:19,2,8,PIT 9,7,3,Fitzgerald Toussaint right guard for 5 yards (tackle by Karlos Dansby and Christian Kirksey),-0.630,-0.600
2,7:35,3,3,PIT 14,7,3,Ben Roethlisberger pass incomplete short right intended for Markus Wheaton (defended by Jordan Poyer),-0.600,-2.470
2,7:29,4,3,PIT 14,7,3,"Jordan Berry punts 50 yards, returned by Travis Benjamin for 12 yards (tackle by Robert Golden)",-2.470,-2.130
2,7:14,1,10,CLE 48,7,3,Austin Davis pass complete short middle to Gary Barnidge for 8 yards (tackle by Lawrence Timmons),2.130,2.660
2,6:42,2,2,PIT 44,7,3,Isaiah Crowell left end for 4 yards (tackle by Cameron Heyward),2.660,2.920
2,6:01,1,10,PIT 40,7,3,Isaiah Crowell left guard for 4 yards (tackle by Lawrence Timmons and Ryan Shazier),2.920,2.910
2,5:19,2,6,PIT 36,7,3,Austin Davis pass complete short left to Darius Jennings for 14 yards (tackle by Antwon Blake),2.910,4.110
2,4:37,1,10,PIT 22,7,3,Duke Johnson for 7 yards (tackle by Ryan Shazier and Mike Mitchell),4.110,4.650
2,3:56,2,3,PIT 15,7,3,Duke Johnson for no gain (tackle by James Harrison),4.650,3.930
2,3:16,3,3,PIT 15,7,3,"Penalty on Jim Dray: False Start, 5 yards (no play)",3.930,3.140
2,2:52,3,8,PIT 20,7,3,Austin Davis pass complete short left to Darius Jennings for 9 yards,3.140,4.840
2,2:21,1,10,PIT 11,7,3,Austin Davis pass incomplete short middle intended for Travis Benjamin (defended by James Harrison),4.840,4.140
2,2:17,2,10,PIT 11,7,3,Austin Davis pass incomplete short left,4.140,3.130
2,2:14,3,10,PIT 11,7,3,Austin Davis sacked by Antwon Blake for -10 yards,3.130,2.060
2,2:00,4,20,PIT 21,7,6,Travis Coons 39 yard field goal good,2.060,3.000
2,2:00,,,CLE 35,7,6,"Travis Coons kicks off 65 yards, touchback",0.000,-0.280
2,1:56,1,10,PIT 20,7,6,Ben Roethlisberger pass incomplete short left intended for Heath Miller,0.280,-0.270
2,1:52,2,10,PIT 20,7,6,Ben Roethlisberger pass complete deep middle to Markus Wheaton for 40 yards (tackle by Donte Whitner),-0.270,-0.270
2,1:41,2,10,PIT 20,7,6,Timeout #1 by Pittsburgh Steelers,-0.270,2.920
2,1:41,1,10,CLE 40,7,6,Ben Roethlisberger pass complete short right to Heath Miller for 5 yards (tackle by K'Waun Williams),2.920,3.050
2,1:13,2,5,CLE 35,7,6,Ben Roethlisberger pass complete deep right to Antonio Brown for 18 yards (tackle by Tashaun Gipson),3.050,3.050
2,1:07,2,5,CLE 35,7,6,Timeout #2 by Pittsburgh Steelers,3.050,4.440
2,1:07,1,10,CLE 17,7,6,Ben Roethlisberger pass incomplete deep right intended for Markus Wheaton,4.440,3.850
2,1:02,2,10,CLE 17,13,6,"Ben Roethlisberger pass complete deep middle to Antonio Brown for 17 yards, touchdown",3.850,7.000
2,1:02,,,CLE 17,14,6,Chris Boswell kicks extra point good,0.000,0.000
2,1:02,,,PIT 35,14,6,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.280
2,0:58,1,10,CLE 20,14,6,Austin Davis pass complete short middle to Travis Benjamin for 12 yards (tackle by Ryan Shazier),0.280,0.280
2,0:48,1,10,CLE 20,14,6,Timeout #1 by Cleveland Browns,0.280,1.070
2,0:48,1,10,CLE 32,14,6,Austin Davis pass complete short middle to Duke Johnson for 20 yards (tackle by Brandon Boykin),1.070,2.390
2,0:39,1,10,PIT 48,14,6,Austin Davis pass incomplete short left intended for Gary Barnidge,2.390,1.850
2,0:33,2,10,PIT 48,14,6,Austin Davis sacked by Arthur Moats for -9 yards,1.850,1.850
2,0:28,2,10,PIT 48,14,6,Timeout #2 by Cleveland Browns,1.850,-0.030
2,0:28,3,19,CLE 43,14,6,Austin Davis pass complete deep left to Terrelle Pryor for 42 yards (tackle by Antwon Blake),-0.030,-0.030
2,0:17,3,19,CLE 43,14,6,Timeout #3 by Cleveland Browns,-0.030,4.580
2,0:17,1,10,PIT 15,14,6,Austin Davis pass incomplete short left intended for Terrelle Pryor (defended by Antwon Blake),4.580,3.950
2,0:13,2,10,PIT 15,14,6,Austin Davis pass incomplete short right intended for Travis Benjamin,3.950,3.100
2,0:09,3,10,PIT 15,14,6,Austin Davis pass incomplete short middle intended for Darius Jennings,3.100,2.440
2,0:03,4,10,PIT 15,14,9,Travis Coons 33 yard field goal good,2.440,3.000
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,14,9,"Chris Boswell kicks off 65 yards, returned by Raheem Mostert for 19 yards (tackle by Vince Williams). Penalty on Barkevious Mingo: Illegal Block Above the Waist, 7 yards",0.000,-0.380
3,14:55,1,10,CLE 7,14,9,Austin Davis pass incomplete short left intended for Travis Benjamin,-0.380,-0.780
3,14:52,2,10,CLE 7,14,9,Isaiah Crowell left guard for 2 yards (tackle by Bud Dupree),-0.780,-1.190
3,14:13,3,8,CLE 9,14,9,Austin Davis pass incomplete short middle intended for Darius Jennings,-1.190,-2.490
3,14:08,4,8,CLE 9,14,9,"Andy Lee punts 53 yards, fair catch by Antonio Brown",-2.490,-1.470
3,14:00,1,10,PIT 38,14,9,Fitzgerald Toussaint right guard for 2 yards (tackle by Cam Johnson),1.470,1.190
3,13:22,2,8,PIT 40,14,9,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown is intercepted by Craig Robertson at PIT-47 and returned for 38 yards,1.190,-5.140
3,13:05,1,9,PIT 9,14,9,Isaiah Crowell right end for 4 yards (tackle by Arthur Moats),5.140,5.150
3,12:22,2,5,PIT 5,14,9,Austin Davis pass incomplete short right intended for Gary Barnidge,5.150,4.260
3,12:17,3,5,PIT 5,14,9,Austin Davis pass incomplete short left intended for Gary Barnidge is intercepted by James Harrison at PIT--1 and returned for 6 yards,4.260,0.380
3,12:12,1,10,PIT 5,14,9,Fitzgerald Toussaint right guard for 3 yards (tackle by Cam Johnson),-0.380,-0.560
3,11:30,2,7,PIT 8,14,9,Ben Roethlisberger pass incomplete deep left intended for Darrius Heyward-Bey,-0.560,-1.070
3,11:24,3,7,PIT 8,14,9,"Penalty on Paul Kruger: Defensive Offside, 5 yards (no play)",-1.070,-0.480
3,11:24,3,2,PIT 13,14,9,Ben Roethlisberger pass complete deep middle to Darrius Heyward-Bey for 66 yards (tackle by Pierre Desir),-0.480,4.170
3,10:34,1,10,CLE 21,14,9,Fitzgerald Toussaint left guard for no gain (tackle by Karlos Dansby),4.170,3.630
3,9:51,2,10,CLE 21,14,9,Ben Roethlisberger pass incomplete short right intended for Antonio Brown,3.630,2.940
3,9:47,3,10,CLE 21,14,9,Ben Roethlisberger pass incomplete deep left intended for Darrius Heyward-Bey,2.940,2.060
3,9:43,4,10,CLE 21,17,9,Chris Boswell 39 yard field goal good,2.060,3.000
3,9:43,,,PIT 35,17,9,"Chris Boswell kicks off 59 yards, returned by Raheem Mostert for 21 yards (tackle by Anthony Chickillo)",0.000,-0.740
3,9:34,1,10,CLE 27,17,9,Isaiah Crowell right guard for 9 yards (tackle by Mike Mitchell),0.740,1.410
3,9:00,2,1,CLE 36,17,9,Isaiah Crowell left tackle for -1 yards (tackle by Steve McLendon),1.410,0.560
3,8:26,3,2,CLE 35,17,9,Austin Davis pass complete short right to Duke Johnson for 11 yards (tackle by Will Allen),0.560,1.990
3,7:43,1,10,CLE 46,17,9,Duke Johnson for 4 yards (tackle by Vince Williams),1.990,1.990
3,7:19,2,6,,17,9,Austin Davis right tackle for 17 yards (tackle by Lawrence Timmons),1.990,3.380
3,6:43,1,10,PIT 33,17,9,Isaiah Crowell right tackle for 3 yards (tackle by Mike Mitchell),3.380,3.240
3,6:03,2,7,PIT 30,17,9,Austin Davis right tackle for 4 yards (tackle by William Gay),3.240,3.070
3,5:20,3,3,PIT 26,17,9,Austin Davis pass complete short left to Duke Johnson for 2 yards (tackle by Stephon Tuitt and Ross Cockrell),3.070,2.020
3,4:31,4,1,PIT 24,17,9,Austin Davis middle for 1 yard (tackle by Stephon Tuitt),2.020,4.040
3,3:49,1,10,PIT 23,17,9,Austin Davis pass incomplete deep left intended for Terrelle Pryor,4.040,3.500
3,3:45,2,10,PIT 23,17,9,Isaiah Crowell left guard for 4 yards (tackle by Ryan Shazier),3.500,3.340
3,3:03,3,6,PIT 19,17,9,Austin Davis pass complete short right to Gary Barnidge for 6 yards (tackle by Lawrence Timmons),3.340,4.710
3,2:23,1,10,PIT 13,17,9,"Austin Davis pass complete short left to Darius Jennings for 8 yards (tackle by Brandon Boykin). Darius Jennings fumbles (forced by Brandon Boykin), recovered by Darius Jennings at PIT-4. Penalty on Terrelle Pryor: Unsportsmanlike Conduct, 15 yards",4.710,3.210
3,1:52,2,17,PIT 20,17,9,"Austin Davis pass complete short right to Duke Johnson for 6 yards (tackle by William Gay). Penalty on James Harrison: Illegal Contact, 5 yards (no play)",3.210,4.580
3,1:21,1,10,PIT 15,17,9,Isaiah Crowell right guard for 4 yards (tackle by Vince Williams),4.580,4.640
3,0:43,2,6,PIT 11,17,9,Isaiah Crowell right guard for no gain (tackle by Bud Dupree),4.640,3.780
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,PIT 11,17,9,Austin Davis pass incomplete short left intended for Terrelle Pryor,3.780,2.720
4,14:57,4,6,PIT 11,17,12,Travis Coons 29 yard field goal good,2.720,3.000
4,14:57,,,CLE 35,17,12,"Travis Coons kicks off 64 yards, returned by Markus Wheaton for 18 yards (tackle by Jordan Poyer)",0.000,-0.150
4,14:47,1,10,PIT 19,17,12,Ben Roethlisberger pass complete short middle to Heath Miller for 11 yards (tackle by K'Waun Williams),0.150,0.940
4,14:06,1,10,PIT 30,17,12,Ben Roethlisberger pass complete deep middle to Antonio Brown for 16 yards (tackle by Pierre Desir),0.940,1.990
4,13:22,1,10,PIT 46,17,12,Fitzgerald Toussaint left guard for 4 yards (tackle by Karlos Dansby),1.990,1.990
4,12:48,2,6,,17,12,Fitzgerald Toussaint left guard for no gain (tackle by Nate Orchard),1.990,1.290
4,12:05,3,6,,17,12,Ben Roethlisberger pass incomplete deep left intended for Darrius Heyward-Bey (defended by Johnson Bademosi),1.290,-0.060
4,11:57,4,6,,17,12,Jordan Berry punts 49 yards,-0.060,0.380
4,11:47,1,10,CLE 1,17,12,Penalty on Austin Pasztor: False Start (no play),-0.380,-0.380
4,11:47,1,10,CLE 1,17,12,Penalty on Austin Davis: Delay of Game (no play),-0.380,-0.380
4,11:47,1,10,CLE 1,17,12,Austin Davis pass complete short middle to Gary Barnidge for 20 yards (tackle by Mike Mitchell and James Harrison),-0.380,0.340
4,11:04,1,10,CLE 21,17,12,Austin Davis pass incomplete short left intended for Terrelle Pryor (defended by Ross Cockrell),0.340,-0.200
4,10:59,2,10,CLE 21,17,12,"Austin Davis sacked by Lawrence Timmons for -11 yards. Austin Davis fumbles (forced by Lawrence Timmons), recovered by Arthur Moats at CLE-8 (tackle by Mitchell Schwartz)",-0.200,-5.370
4,10:49,1,8,CLE 8,23,12,"Ben Roethlisberger pass complete short left to Markus Wheaton for 8 yards, touchdown",5.370,7.000
4,10:49,1,,CLE 8,25,12,"Two Point Attempt: Ben Roethlisberger pass complete to Fitzgerald Toussaint, conversion succeeds",5.370,1.000
4,10:49,,,PIT 35,25,12,"Chris Boswell kicks off 63 yards, returned by Raheem Mostert for 26 yards (tackle by Anthony Chickillo). Raheem Mostert fumbles, recovered by Brandon Boykin at CLE-28. Penalty on Tank Carder: Illegal Block Above the Waist (Declined)",0.000,3.710
4,10:37,1,10,CLE 28,25,12,Fitzgerald Toussaint right guard for 4 yards (tackle by Randy Starks),3.710,3.710
4,9:59,2,6,CLE 24,25,12,Ben Roethlisberger pass complete short left to Antonio Brown for 17 yards (tackle by Karlos Dansby),3.710,5.600
4,9:12,1,7,CLE 7,25,12,Fitzgerald Toussaint left guard for no gain (tackle by Desmond Bryant),5.600,4.760
4,8:28,2,7,CLE 7,25,12,Ben Roethlisberger pass complete short middle to Antonio Brown for 4 yards,4.760,4.720
4,7:46,3,3,CLE 3,25,12,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown,4.720,3.040
4,7:43,4,3,CLE 3,28,12,Chris Boswell 21 yard field goal good,3.040,3.000
4,7:43,,,PIT 35,28,12,"Chris Boswell kicks off 72 yards, returned by Raheem Mostert for 29 yards (tackle by Shamarko Thomas)",0.000,-0.410
4,7:35,1,10,CLE 22,28,12,"Austin Davis pass complete short right to Travis Benjamin for 5 yards (tackle by Will Allen). Penalty on Bud Dupree: Defensive Holding, 5 yards (no play)",0.410,0.740
4,7:07,1,10,CLE 27,28,12,Austin Davis pass complete short left to Darius Jennings for 11 yards (tackle by Will Allen),0.740,1.470
4,6:41,1,10,CLE 38,28,12,Austin Davis pass incomplete short middle,1.470,0.920
4,6:37,2,10,CLE 38,28,12,Austin Davis pass complete short left to Travis Benjamin for 15 yards (tackle by Sean Spence),0.920,2.460
4,6:08,1,10,PIT 47,28,12,"Austin Davis pass complete short left to Travis Benjamin for 9 yards (tackle by James Harrison). Penalty on Lawrence Timmons: Defensive Holding, 5 yards (no play)",2.460,2.790
4,5:48,1,10,PIT 42,28,12,Austin Davis pass incomplete deep left intended for Travis Benjamin,2.790,2.240
4,5:43,2,10,PIT 42,28,12,Austin Davis pass complete short middle to Gary Barnidge for 9 yards (tackle by Brandon Boykin),2.240,2.740
4,5:13,3,1,PIT 33,28,12,"Austin Davis pass incomplete short left intended for Travis Benjamin (defended by Sean Spence). Penalty on Terrelle Pryor: Illegal Shift, 5 yards (no play)",2.740,2.080
4,5:10,3,6,PIT 38,28,12,Austin Davis sacked by Stephon Tuitt for -8 yards,2.080,0.200
4,4:38,4,14,PIT 46,28,12,Austin Davis pass incomplete short left intended for Travis Benjamin is intercepted by William Gay at PIT-37 and returned for 7 yards,0.200,-1.860
4,4:27,1,10,PIT 44,28,12,Fitzgerald Toussaint right tackle for 5 yards (tackle by Nate Orchard),1.860,1.990
4,3:45,2,5,PIT 49,28,12,Fitzgerald Toussaint left guard for 2 yards (tackle by Jordan Poyer),1.990,1.550
4,3:02,3,3,CLE 49,28,12,Fitzgerald Toussaint left end for -3 yards (tackle by Cam Johnson and Jamie Meder),1.550,-0.190
4,2:09,4,6,PIT 48,28,12,"Penalty on Jordan Berry: Delay of Game, 5 yards (no play)",-0.190,-0.520
4,2:09,4,11,PIT 43,28,12,"Jordan Berry punts 57 yards, touchback",-0.520,-0.280
4,2:06,1,10,CLE 20,28,12,Austin Davis pass incomplete short middle intended for Darius Jennings,0.280,-0.270
4,2:01,2,10,CLE 20,28,12,Austin Davis pass complete short right to Travis Benjamin for 15 yards (tackle by William Gay),-0.270,1.270
4,1:57,1,10,CLE 35,28,12,"Austin Davis pass incomplete short right intended for Travis Benjamin. Penalty on Cameron Heyward: Defensive Offside, 5 yards (no play)",1.270,2.000
4,1:49,1,5,CLE 40,28,12,Austin Davis sacked by Stephon Tuitt for -8 yards,2.000,2.000
4,1:40,1,5,CLE 40,28,12,Timeout #1 by Cleveland Browns,2.000,0.320
4,1:40,2,13,CLE 32,28,12,Austin Davis pass complete short right to Gary Barnidge for 8 yards (tackle by Ryan Shazier),0.320,0.700
4,1:14,3,5,CLE 40,28,12,Austin Davis pass incomplete short right intended for Terrelle Pryor,0.700,-0.720
4,1:11,4,5,CLE 40,28,12,Austin Davis pass complete short middle to Darius Jennings for 3 yards (tackle by Arthur Moats),-0.720,-2.720
4,1:05,1,10,CLE 43,28,12,Ben Roethlisberger kneels for -1 yards,2.720,2.040
4,0:39,2,11,CLE 44,28,12,Ben Roethlisberger kneels for -1 yards,2.040,1.220
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
