Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ben Bartch,T,76,100%,0,0%,1,4%
Andrew Norwell,G,76,100%,0,0%,1,4%
Jawaan Taylor,T,76,100%,0,0%,1,4%
Cam Robinson,T,76,100%,0,0%,0,0%
Tyler Shatley,G,76,100%,0,0%,0,0%
Trevor Lawrence,QB,76,100%,0,0%,0,0%
Marvin Jones,WR,69,91%,0,0%,0,0%
Jamal Agnew,WR,55,72%,0,0%,11,48%
Dan Arnold,TE,55,72%,0,0%,6,26%
Laviska Shenault Jr.,WR,52,68%,0,0%,0,0%
Carlos Hyde,RB,50,66%,0,0%,0,0%
Tavon Austin,WR,28,37%,0,0%,0,0%
Luke Farrell,TE,18,24%,0,0%,6,26%
Chris Manhertz,TE,17,22%,0,0%,1,4%
Dare Ogunbowale,RB,15,20%,0,0%,15,65%
Tyron Johnson,WR,13,17%,0,0%,0,0%
James Robinson,RB,8,11%,0,0%,0,0%
Rayshawn Jenkins,SS,0,0%,57,100%,7,30%
Myles Jack,LB,0,0%,57,100%,0,0%
Shaquill Griffin,CB,0,0%,57,100%,0,0%
Tyson Campbell,CB,0,0%,55,96%,10,43%
Damien Wilson,LB,0,0%,53,93%,5,22%
Andrew Wingard,FS,0,0%,52,91%,6,26%
Josh Allen,LB,0,0%,45,79%,5,22%
Rudy Ford,SS,0,0%,36,63%,6,26%
Malcom Brown,DT,0,0%,36,63%,5,22%
Dawuane Smoot,DE,0,0%,36,63%,0,0%
Roy Robertson-Harris,DT,0,0%,30,53%,5,22%
DaVon Hamilton,DT,0,0%,24,42%,0,0%
Adam Gotsis,DE,0,0%,21,37%,8,35%
K'Lavon Chaisson,LB,0,0%,20,35%,5,22%
Jihad Ward,LB,0,0%,19,33%,2,9%
Taven Bryan,DT,0,0%,16,28%,0,0%
Tre Herndon,CB,0,0%,8,14%,11,48%
Andre Cisco,SS,0,0%,3,5%,22,96%
Lerentee McCray,DE,0,0%,3,5%,22,96%
Dakota Allen,LB,0,0%,0,0%,18,78%
Chapelle Russell,LB,0,0%,0,0%,18,78%
Nevin Lawson,CB,0,0%,0,0%,18,78%
Daniel Thomas,SS,0,0%,0,0%,17,74%
Shaquille Quarterman,LB,0,0%,0,0%,5,22%
Ross Matiscik,LS,0,0%,0,0%,5,22%
Logan Cooke,P,0,0%,0,0%,5,22%
Matthew Wright,K,0,0%,0,0%,3,13%
Will Richardson,T,0,0%,0,0%,1,4%
KC McDermott,T,0,0%,0,0%,1,4%
Walker Little,T,0,0%,0,0%,1,4%
