Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Eli Apple,CIN,0,7,4,57.1%,51,12.8,7.3,0,80.1,19.3,36,15,1,0,0,0.0,0,6,2,25.0%
Logan Wilson,CIN,0,3,3,100.0%,21,7.0,7.0,0,95.8,0.7,2,19,2,1,0,0.0,1,5,0,0.0%
Mike Hilton,CIN,0,3,3,100.0%,52,17.3,17.3,1,158.3,15.0,45,7,2,0,0,0.0,0,4,0,0.0%
Germaine Pratt,CIN,0,5,2,40.0%,6,3.0,1.2,0,47.9,2.8,-5,11,0,0,0,0.0,0,14,0,0.0%
Tre Flowers,CIN,0,3,2,66.7%,14,7.0,4.7,0,77.1,0.3,1,13,0,0,0,0.0,0,4,0,0.0%
Sam Hubbard,CIN,0,1,1,100.0%,8,8.0,8.0,0,100.0,3.0,3,5,0,0,0,0.5,1,7,0,0.0%
Jessie Bates III,CIN,0,1,1,100.0%,10,10.0,10.0,0,108.3,7.0,7,3,0,0,0,0.0,0,4,1,20.0%
Akeem Davis-Gaither,CIN,0,1,1,100.0%,9,9.0,9.0,0,104.2,9.0,9,0,1,0,0,0.0,0,2,0,0.0%
Vonn Bell,CIN,0,3,1,33.3%,0,0.0,0.0,0,42.4,-4.3,-1,1,1,0,0,0.0,0,3,1,25.0%
Chidobe Awuzie,CIN,0,4,1,25.0%,7,7.0,1.8,0,39.6,13.3,4,3,0,0,0,0.0,0,4,1,20.0%
Trey Hendrickson,CIN,0,0,0,,,,,,,,,,0,1,2,0.0,3,3,0,0.0%
B.J. Hill,CIN,0,0,0,,,,,,,,,,0,0,0,0.5,1,6,0,0.0%
Joseph Ossai,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Cameron Sample,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Zachary Carter,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Chris Harris Jr.,NOR,0,7,7,100.0%,62,8.9,8.9,0,103.6,3.9,27,35,4,1,0,0.0,1,8,0,0.0%
Paulson Adebo,NOR,0,10,7,70.0%,66,9.4,6.6,1,121.2,5.7,39,27,0,0,0,0.0,0,3,3,50.0%
Demario Davis,NOR,0,5,5,100.0%,27,5.4,5.4,0,89.2,0.4,2,25,3,0,0,2.0,2,9,1,10.0%
Bradley Roby,NOR,0,8,4,50.0%,101,25.3,12.6,1,135.4,11.5,27,74,0,0,0,0.0,0,2,3,60.0%
Pete Werner,NOR,0,2,2,100.0%,18,9.0,9.0,1,143.7,4.5,9,9,2,1,0,0.0,1,6,1,14.3%
Tyrann Mathieu,NOR,0,2,2,100.0%,18,9.0,9.0,0,104.2,7.0,14,4,1,0,0,0.0,0,3,2,40.0%
Marcus Maye,NOR,0,2,1,50.0%,8,8.0,4.0,0,60.4,9.0,6,2,0,0,0,0.0,0,4,0,0.0%
Tanoh Kpassagnon,NOR,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,0,0.0%
Marcus Davenport,NOR,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,0,
David Onyemata,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,1,100.0%
Kaden Elliss,NOR,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
