0,1
Game Info,Game Info
Won Toss,Saints
Won OT Toss,Redskins
Roof,outdoors
Surface,grass
Duration,3:48
Attendance,84520
Weather,"36 degrees, relative humidity 52%, wind 9 mph, wind chill 29"
Vegas Line,New Orleans Saints -8.0
Over/Under,47.0 (over)
