Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Cornelius Brown,IND,3,58,19.3,0,21,0,0,,0,0
Javarris James,IND,1,0,0.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jorrick Calvin,PHI,2,61,30.5,0,30,1,-1,-1.0,0,-1
DeSean Jackson,PHI,0,0,,0,0,1,6,6.0,0,6
Dimitri Patterson,PHI,1,14,14.0,0,14,0,0,,0,0
Owen Schmitt,PHI,1,0,0.0,0,0,0,0,,0,0
